,3863_FIF_38.9,3865_FIF_39.10,3867_FIF_40.11,3869_FIF_41.12
2019-02-01 18:21:36,87.0,100.0,91.0,100.0
2019-02-01 18:28:48,87.0,100.0,91.0,100.0
2019-02-01 18:36:00,87.0,100.0,91.0,100.0
2019-02-01 18:43:12,87.0,100.0,91.0,100.0
2019-02-01 18:50:24,87.0,100.0,91.0,100.0
2019-02-01 18:57:36,87.0,100.0,91.0,100.0
2019-02-01 19:04:48,87.0,100.0,91.0,100.0
2019-02-01 19:12:00,87.0,100.0,91.0,100.0
2019-02-01 19:19:12,87.0,100.0,91.0,100.0
2019-02-01 19:26:24,87.0,100.0,91.0,100.0
2019-02-01 19:33:36,87.0,100.0,91.0,100.0
2019-02-01 19:40:48,87.0,100.0,91.0,100.0
2019-02-01 19:48:00,87.0,100.0,91.0,100.0
2019-02-01 19:55:12,87.0,100.0,91.0,100.0
2019-02-01 20:02:24,87.0,100.0,91.0,100.0
2019-02-01 20:09:36,87.0,100.0,91.0,100.0
2019-02-01 20:16:48,87.0,100.0,91.0,100.0
2019-02-01 20:24:00,87.0,100.0,91.0,100.0
2019-02-01 20:31:12,87.0,100.0,91.0,100.0
2019-02-01 20:38:24,87.0,100.0,91.0,100.0
2019-02-01 20:45:36,87.0,100.0,91.0,100.0
2019-02-01 20:52:48,87.0,100.0,91.0,100.0
2019-02-01 21:00:00,87.0,100.0,91.0,100.0
2019-02-01 21:07:12,87.142857,100.0,91.0,100.0
2019-02-01 21:14:24,87.142857,100.0,91.0,100.0
2019-02-01 21:21:36,87.619048,100.0,91.0,100.0
2019-02-01 21:28:48,87.619048,100.0,91.0,100.0
2019-02-01 21:36:00,87.037037,100.0,91.0,100.0
2019-02-01 21:43:12,87.037037,100.0,91.0,100.0
2019-02-01 21:50:24,87.642857,100.0,91.0,100.0
2019-02-01 21:57:36,87.642857,100.0,91.0,100.0
2019-02-01 22:04:48,87.821429,100.0,91.0,100.0
2019-02-01 22:12:00,87.821429,100.0,91.0,100.0
2019-02-01 22:19:12,87.642857,100.0,91.0,100.0
2019-02-01 22:26:24,87.642857,100.0,91.0,100.0
2019-02-01 22:33:36,88.0,100.0,91.0,100.0
2019-02-01 22:40:48,88.0,100.0,91.0,100.0
2019-02-01 22:48:00,88.0,100.0,91.0,100.0
2019-02-01 22:55:12,88.0,100.0,91.0,100.0
2019-02-01 23:02:24,88.0,100.0,91.0,100.0
2019-02-01 23:09:36,88.0,100.0,91.0,100.0
2019-02-01 23:16:48,87.766667,100.0,91.0,100.0
2019-02-01 23:24:00,87.766667,100.0,91.0,100.0
2019-02-01 23:31:12,87.233333,100.0,91.0,100.0
2019-02-01 23:38:24,87.233333,100.0,91.0,100.0
2019-02-01 23:45:36,87.233333,100.0,91.0,100.0
2019-02-01 23:52:48,87.034483,100.0,91.0,100.0
2019-02-02 00:00:00,87.034483,100.0,91.0,100.0
2019-02-02 00:07:12,,,,
