,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31 23:45:36,38.4,53.0,64.0,,,,,,,28.8,29.3,51.5,80.1,30.1,52.9,88.9,39.6,39.8,43.4,30.0,29.551724,25.655172,53.4,27.0,30.8,38.8,45.7,32.9,41.2,53.0
2019-01-31 23:52:48,38.3,53.0,64.0,,,,,,,28.8,29.3,51.5,80.1,30.1,52.9,88.9,39.6,39.8,43.4,30.0,29.964286,25.892857,53.4,27.0,30.8,38.8,45.7,32.9,41.2,53.0
2019-02-01 00:00:00,38.3,53.0,64.0,,,,,,,28.8,29.3,51.5,80.1,30.1,52.9,88.9,39.6,39.8,43.4,30.0,29.964286,25.892857,53.4,27.0,30.8,38.8,45.7,32.9,41.2,53.0
2019-02-01 00:07:12,38.3,53.0,64.0,,,,,,,28.8,29.3,51.5,80.1,30.1,53.0,88.9,39.6,39.8,43.4,30.0,29.642857,26.0,53.4,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 00:14:24,38.3,53.0,64.0,,,,,,,28.8,29.3,51.5,80.1,30.1,53.0,88.9,39.6,39.8,43.4,30.0,29.642857,26.0,53.4,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 00:21:36,38.2,53.0,64.0,,,,,,,28.8,29.3,51.5,80.1,30.1,53.0,88.9,39.6,39.8,43.4,30.0,29.928571,26.0,53.4,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 00:28:48,38.2,53.0,64.0,,,,,,,28.8,29.3,51.5,80.1,30.1,53.0,88.9,39.6,39.8,43.4,30.0,29.928571,26.0,53.4,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 00:36:00,38.2,53.0,64.0,,,,,,,28.8,29.4,51.5,80.1,30.1,53.0,88.9,39.6,39.8,43.4,30.0,29.357143,26.0,53.4,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 00:43:12,38.2,53.0,64.0,,,,,,,28.8,29.4,51.5,80.1,30.1,53.0,88.9,39.6,39.8,43.4,30.0,29.357143,26.0,53.4,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 00:50:24,38.2,53.0,64.0,,,,,,,28.8,29.4,51.5,80.1,30.1,53.0,88.9,39.6,39.8,43.4,30.0,29.821429,26.0,53.3,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 00:57:36,38.2,53.0,64.0,,,,,,,28.8,29.4,51.5,80.1,30.1,53.0,88.9,39.6,39.8,43.4,30.0,29.821429,26.0,53.3,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 01:04:48,38.3,53.0,64.0,,,,,,,28.8,29.4,51.5,80.1,30.2,53.0,88.9,39.6,39.8,43.4,30.0,29.275862,25.758621,53.3,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 01:12:00,38.3,53.0,64.0,,,,,,,28.8,29.4,51.5,80.1,30.2,53.0,88.9,39.6,39.8,43.4,30.0,29.275862,25.758621,53.3,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 01:19:12,38.4,53.0,64.0,,,,,,,28.9,29.4,51.5,80.1,30.2,53.0,88.9,39.6,39.8,43.4,30.0,29.428571,25.642857,53.3,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 01:26:24,38.4,53.0,64.0,,,,,,,28.9,29.4,51.5,80.1,30.2,53.0,88.9,39.6,39.8,43.4,30.0,29.428571,25.642857,53.3,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 01:33:36,38.5,53.0,64.0,,,,,,,28.9,29.4,51.5,80.1,30.2,53.0,88.9,39.6,39.8,43.4,30.0,29.5,25.928571,53.3,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 01:40:48,38.5,53.0,64.0,,,,,,,28.9,29.4,51.5,80.1,30.2,53.0,88.9,39.6,39.8,43.4,30.0,29.5,25.928571,53.3,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 01:48:00,38.4,53.0,64.0,,,,,,,28.9,29.4,51.5,80.1,30.2,53.0,88.9,39.6,39.8,43.4,30.0,29.958333,25.875,53.3,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 01:55:12,38.4,53.0,64.0,,,,,,,28.9,29.4,51.5,80.1,30.2,53.0,88.9,39.6,39.8,43.4,30.0,29.958333,25.875,53.3,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 02:02:24,38.3,53.0,64.0,,,,,,,28.9,29.4,51.5,80.1,30.2,53.0,88.9,39.6,39.8,43.4,30.0,29.64,25.96,53.3,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 02:09:36,38.3,53.0,64.0,,,,,,,28.9,29.4,51.5,80.1,30.2,53.0,88.9,39.6,39.8,43.4,30.0,29.64,25.96,53.3,27.0,30.8,38.8,45.7,33.0,41.2,53.0
2019-02-01 02:16:48,38.3,53.0,64.0,,,,,,,28.9,29.4,51.5,80.2,30.2,53.0,88.9,39.6,39.8,43.4,30.0,29.380952,26.0,53.3,27.0,30.8,38.8,45.7,33.0,41.2,53.0
