,10_APAR_32.3,14_APAR_33.4,18_APAR_34.5,2_APAR_30.1,6_APAR_31.2,648_FIF_11.11
2019-02-01 05:31:12,12.1,5.8,1.3,13.8,13.3,16.1
2019-02-01 05:38:24,12.1,5.8,1.3,13.8,13.3,16.1
2019-02-01 05:45:36,12.1,5.8,1.3,13.8,13.3,16.2
2019-02-01 05:52:48,12.1,5.8,1.3,13.8,13.3,16.2
2019-02-01 06:00:00,12.1,5.8,1.3,13.8,13.3,16.2
2019-02-01 06:07:12,12.1,5.8,1.3,13.8,13.3,16.3
2019-02-01 06:14:24,12.1,5.8,1.3,13.8,13.3,16.3
2019-02-01 06:21:36,12.1,5.8,1.3,13.8,13.4,16.3
2019-02-01 06:28:48,12.1,5.8,1.3,13.8,13.4,16.3
2019-02-01 06:36:00,12.1,5.8,1.3,13.8,13.4,16.2
2019-02-01 06:43:12,12.1,5.8,1.3,13.8,13.4,16.2
2019-02-01 06:50:24,12.1,5.8,1.3,13.8,13.4,16.2
2019-02-01 06:57:36,12.1,5.8,1.3,13.8,13.4,16.2
2019-02-01 07:04:48,12.1,5.8,1.3,13.8,13.4,16.3
2019-02-01 07:12:00,12.1,5.8,1.3,13.8,13.4,16.3
2019-02-01 07:19:12,12.1,5.8,1.3,13.8,13.4,16.2
2019-02-01 07:26:24,12.1,5.8,1.3,13.8,13.4,16.2
2019-02-01 07:33:36,12.1,5.8,1.3,13.8,13.4,16.3
2019-02-01 07:40:48,12.1,5.8,1.3,13.8,13.4,16.3
2019-02-01 07:48:00,12.1,5.8,1.3,13.8,13.4,16.4
2019-02-01 07:55:12,12.1,5.8,1.3,13.8,13.4,16.4
2019-02-01 08:02:24,12.1,5.8,1.4,13.8,13.4,16.4
2019-02-01 08:09:36,12.1,5.8,1.4,13.8,13.4,16.4
2019-02-01 08:16:48,12.1,5.8,1.4,13.8,13.4,16.4
2019-02-01 08:24:00,12.1,5.8,1.4,13.8,13.4,16.4
2019-02-01 08:31:12,12.1,5.8,1.4,13.8,13.3,16.4
2019-02-01 08:38:24,12.1,5.8,1.4,13.8,13.3,16.4
2019-02-01 08:45:36,12.1,5.8,1.4,13.8,13.4,16.6
2019-02-01 08:52:48,12.1,5.8,1.4,13.8,13.4,16.6
2019-02-01 09:00:00,12.1,5.8,1.4,13.8,13.4,16.6
2019-02-01 09:07:12,12.1,5.8,1.4,14.0,13.4,18.0
2019-02-01 09:14:24,12.1,5.8,1.4,14.0,13.4,18.0
2019-02-01 09:21:36,12.2,5.8,1.4,14.2,13.6,18.2
2019-02-01 09:28:48,12.2,5.8,1.4,14.2,13.6,18.2
2019-02-01 09:36:00,12.2,5.8,1.5,14.2,13.6,17.4
2019-02-01 09:43:12,12.2,5.8,1.5,14.2,13.6,17.4
2019-02-01 09:50:24,12.2,5.8,1.5,14.2,13.6,17.1
2019-02-01 09:57:36,12.2,5.8,1.5,14.2,13.6,17.1
2019-02-01 10:04:48,12.2,5.8,1.5,14.1,13.6,17.0
2019-02-01 10:12:00,12.2,5.8,1.5,14.1,13.6,17.0
2019-02-01 10:19:12,12.2,5.8,1.5,14.1,13.6,16.9
2019-02-01 10:26:24,12.2,5.8,1.5,14.1,13.6,16.9
2019-02-01 10:33:36,12.3,5.8,1.5,14.1,13.6,16.8
2019-02-01 10:40:48,12.3,5.8,1.5,14.1,13.6,16.8
2019-02-01 10:48:00,12.3,5.8,1.5,14.1,13.6,16.8
2019-02-01 10:55:12,12.3,5.8,1.5,14.1,13.6,16.8
2019-02-01 11:02:24,12.3,5.8,1.5,14.1,13.6,16.7
2019-02-01 11:09:36,12.3,5.8,1.5,14.1,13.6,16.7
2019-02-01 11:16:48,12.3,5.8,1.6,14.0,13.6,16.6
2019-02-01 11:24:00,12.3,5.8,1.6,14.0,13.6,16.6
2019-02-01 11:31:12,12.3,5.8,1.6,14.0,13.5,16.7
2019-02-01 11:38:24,12.3,5.8,1.6,14.0,13.5,16.7
2019-02-01 11:45:36,12.3,5.8,1.6,14.0,13.6,16.7
2019-02-01 11:52:48,12.3,5.8,1.6,14.0,13.6,16.7
2019-02-01 12:00:00,12.3,5.8,1.6,14.0,13.6,16.7
2019-02-01 12:07:12,12.3,5.8,1.6,14.0,13.6,16.7
2019-02-01 12:14:24,12.3,5.8,1.6,14.0,13.6,16.7
2019-02-01 12:21:36,12.3,5.8,1.6,14.0,13.6,16.6
2019-02-01 12:28:48,12.3,5.8,1.6,14.0,13.6,16.6
2019-02-01 12:36:00,12.3,5.8,1.6,14.0,13.5,16.6
2019-02-01 12:43:12,12.3,5.8,1.6,14.0,13.5,16.6
2019-02-01 12:50:24,12.3,5.8,1.7,14.0,13.5,16.6
2019-02-01 12:57:36,12.3,5.8,1.7,14.0,13.5,16.6
2019-02-01 13:04:48,12.3,5.8,1.7,14.0,13.6,16.6
2019-02-01 13:12:00,12.3,5.8,1.7,14.0,13.6,16.6
2019-02-01 13:19:12,12.3,5.9,1.7,14.0,13.5,16.5
2019-02-01 13:26:24,12.3,5.9,1.7,14.0,13.5,16.5
2019-02-01 13:33:36,12.3,5.9,1.7,14.0,13.5,16.5
2019-02-01 13:40:48,12.3,5.9,1.7,14.0,13.5,16.5
2019-02-01 13:48:00,12.3,5.9,1.7,13.9,13.5,16.4
2019-02-01 13:55:12,12.3,5.9,1.7,13.9,13.5,16.4
2019-02-01 14:02:24,12.3,5.9,1.7,13.9,13.5,16.4
2019-02-01 14:09:36,12.3,5.9,1.7,13.9,13.5,16.4
2019-02-01 14:16:48,12.3,5.9,1.7,13.9,13.5,16.4
2019-02-01 14:24:00,12.3,5.9,1.7,13.9,13.5,16.4
2019-02-01 14:31:12,12.3,5.9,1.6,13.9,13.5,16.5
2019-02-01 14:38:24,12.3,5.9,1.6,13.9,13.5,16.5
2019-02-01 14:45:36,12.3,5.9,1.6,14.0,13.5,16.5
2019-02-01 14:52:48,12.3,5.9,1.6,14.0,13.5,16.5
2019-02-01 15:00:00,12.3,5.9,1.6,14.0,13.5,16.5
2019-02-01 15:07:12,12.3,5.9,1.6,14.0,13.5,16.5
2019-02-01 15:14:24,12.3,5.9,1.6,14.0,13.5,16.5
2019-02-01 15:21:36,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 15:28:48,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 15:36:00,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 15:43:12,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 15:50:24,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 15:57:36,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 16:04:48,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 16:12:00,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 16:19:12,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 16:26:24,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 16:33:36,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 16:40:48,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 16:48:00,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 16:55:12,12.3,5.9,1.6,13.9,13.5,16.4
2019-02-01 17:02:24,12.3,5.9,1.6,13.9,13.5,16.5
2019-02-01 17:09:36,12.3,5.9,1.6,13.9,13.5,16.5
2019-02-01 17:16:48,12.3,6.0,1.6,14.0,13.5,16.5
2019-02-01 17:24:00,12.3,6.0,1.6,14.0,13.5,16.5
2019-02-01 17:31:12,12.3,6.0,1.7,14.0,13.5,16.4
2019-02-01 17:38:24,12.3,6.0,1.7,14.0,13.5,16.4
2019-02-01 17:45:36,12.3,6.0,1.7,14.0,13.5,16.4
2019-02-01 17:52:48,12.3,6.0,1.7,14.0,13.5,16.4
2019-02-01 18:00:00,12.3,6.0,1.7,14.0,13.5,16.4
2019-02-01 18:07:12,12.3,6.0,1.7,13.9,13.5,16.4
2019-02-01 18:14:24,12.3,6.0,1.7,13.9,13.5,16.4
2019-02-01 18:21:36,12.3,6.0,1.7,13.9,13.5,16.5
2019-02-01 18:28:48,12.3,6.0,1.7,13.9,13.5,16.5
2019-02-01 18:36:00,12.3,6.0,1.7,13.9,13.5,16.5
2019-02-01 18:43:12,12.3,6.0,1.7,13.9,13.5,16.5
2019-02-01 18:50:24,12.3,6.0,1.7,14.0,13.5,16.6
2019-02-01 18:57:36,12.3,6.0,1.7,14.0,13.5,16.6
2019-02-01 19:04:48,12.3,6.0,1.7,14.0,13.5,16.6
2019-02-01 19:12:00,12.3,6.0,1.7,14.0,13.5,16.6
2019-02-01 19:19:12,12.3,6.0,1.7,14.0,13.6,16.7
2019-02-01 19:26:24,12.3,6.0,1.7,14.0,13.6,16.7
2019-02-01 19:33:36,12.3,6.0,1.7,14.0,13.6,16.7
2019-02-01 19:40:48,12.3,6.0,1.7,14.0,13.6,16.7
2019-02-01 19:48:00,12.3,6.0,1.8,14.0,13.6,16.6
2019-02-01 19:55:12,12.3,6.0,1.8,14.0,13.6,16.6
2019-02-01 20:02:24,12.3,6.0,1.8,14.0,13.6,16.6
2019-02-01 20:09:36,12.3,6.0,1.8,14.0,13.6,16.6
2019-02-01 20:16:48,12.3,6.0,1.8,14.0,13.6,16.6
2019-02-01 20:24:00,12.3,6.0,1.8,14.0,13.6,16.6
2019-02-01 20:31:12,12.3,6.0,1.8,14.0,13.6,16.7
2019-02-01 20:38:24,12.3,6.0,1.8,14.0,13.6,16.7
2019-02-01 20:45:36,12.3,6.0,1.8,14.0,13.6,16.7
2019-02-01 20:52:48,12.3,6.0,1.8,14.0,13.6,16.7
2019-02-01 21:00:00,12.3,6.0,1.8,14.0,13.6,16.7
2019-02-01 21:07:12,12.4,6.0,1.8,14.1,13.6,16.7
2019-02-01 21:14:24,12.4,6.0,1.8,14.1,13.6,16.7
2019-02-01 21:21:36,12.4,6.0,1.8,14.1,13.6,16.7
2019-02-01 21:28:48,12.4,6.0,1.8,14.1,13.6,16.7
2019-02-01 21:36:00,12.4,6.0,1.8,14.1,13.6,16.6
2019-02-01 21:43:12,12.4,6.0,1.8,14.1,13.6,16.6
2019-02-01 21:50:24,12.4,6.0,1.8,14.1,13.6,16.6
2019-02-01 21:57:36,12.4,6.0,1.8,14.1,13.6,16.6
2019-02-01 22:04:48,12.4,6.0,1.8,14.1,13.6,16.5
2019-02-01 22:12:00,12.4,6.0,1.8,14.1,13.6,16.5
2019-02-01 22:19:12,12.4,6.0,1.8,14.1,13.6,16.5
2019-02-01 22:26:24,12.4,6.0,1.8,14.1,13.6,16.5
2019-02-01 22:33:36,12.4,6.0,1.8,14.1,13.6,16.6
2019-02-01 22:40:48,12.4,6.0,1.8,14.1,13.6,16.6
2019-02-01 22:48:00,12.4,6.1,1.8,14.1,13.6,16.6
2019-02-01 22:55:12,12.4,6.1,1.8,14.1,13.6,16.6
2019-02-01 23:02:24,12.4,6.1,1.8,14.1,13.7,16.5
2019-02-01 23:09:36,12.4,6.1,1.8,14.1,13.7,16.5
2019-02-01 23:16:48,12.4,6.1,1.8,14.1,13.7,16.4
2019-02-01 23:24:00,12.4,6.1,1.8,14.1,13.7,16.4
2019-02-01 23:31:12,12.4,6.1,1.8,14.1,13.7,16.4
2019-02-01 23:38:24,12.4,6.1,1.8,14.1,13.7,16.4
2019-02-01 23:45:36,12.4,6.1,1.8,14.1,13.7,16.4
2019-02-01 23:52:48,12.4,6.1,1.8,14.1,13.7,16.4
2019-02-02 00:00:00,12.4,6.1,1.8,14.1,13.7,16.4
2019-02-02 00:07:12,,,,,,
