,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-01-31 23:45:36,0.13,0.53,,
2019-01-31 23:52:48,0.15,0.44,0.4,0.6
2019-02-01 00:00:00,0.15,0.44,0.47,0.5
2019-02-01 00:07:12,0.26,0.42,0.46,0.31
2019-02-01 00:14:24,0.26,0.42,0.46,0.31
2019-02-01 00:21:36,0.46,0.54,0.59,0.49
2019-02-01 00:28:48,0.46,0.54,0.59,0.49
2019-02-01 00:36:00,0.21,0.42,0.46,0.42
2019-02-01 00:43:12,0.21,0.42,0.46,0.42
2019-02-01 00:50:24,0.14,0.47,0.55,0.4
2019-02-01 00:57:36,0.14,0.47,0.55,0.4
2019-02-01 01:04:48,0.12,0.26,0.39,0.31
2019-02-01 01:12:00,0.12,0.26,0.39,0.31
2019-02-01 01:19:12,0.35,0.45,0.36,0.42
2019-02-01 01:26:24,0.35,0.45,0.36,0.42
2019-02-01 01:33:36,0.26,0.37,0.34,0.31
2019-02-01 01:40:48,0.26,0.37,0.34,0.31
2019-02-01 01:48:00,0.52,0.43,0.41,0.51
2019-02-01 01:55:12,0.52,0.43,0.41,0.51
2019-02-01 02:02:24,0.6,0.52,0.55,0.76
2019-02-01 02:09:36,0.6,0.52,0.55,0.76
2019-02-01 02:16:48,0.63,0.59,0.54,0.61
2019-02-01 02:24:00,0.63,0.59,0.54,0.61
2019-02-01 02:31:12,0.68,0.51,0.59,0.75
2019-02-01 02:38:24,0.68,0.51,0.59,0.75
2019-02-01 02:45:36,0.68,0.51,0.59,0.75
2019-02-01 02:52:48,0.59,0.48,0.47,0.57
2019-02-01 03:00:00,0.59,0.48,0.47,0.57
2019-02-01 03:07:12,0.54,0.51,0.46,0.66
2019-02-01 03:14:24,0.54,0.51,0.46,0.66
2019-02-01 03:21:36,0.34,0.49,0.38,0.49
2019-02-01 03:28:48,0.34,0.49,0.38,0.49
2019-02-01 03:36:00,0.44,0.38,0.39,0.49
2019-02-01 03:43:12,0.44,0.38,0.39,0.49
2019-02-01 03:50:24,0.18,0.15,0.21,0.24
2019-02-01 03:57:36,0.18,0.15,0.21,0.24
2019-02-01 04:04:48,0.12,0.24,0.35,0.29
2019-02-01 04:12:00,0.12,0.24,0.35,0.29
2019-02-01 04:19:12,0.09,0.24,0.23,0.22
2019-02-01 04:26:24,0.09,0.24,0.23,0.22
2019-02-01 04:33:36,0.1,0.43,0.45,0.36
2019-02-01 04:40:48,0.1,0.43,0.45,0.36
2019-02-01 04:48:00,0.13,0.31,0.37,0.43
2019-02-01 04:55:12,0.13,0.31,0.37,0.43
2019-02-01 05:02:24,0.09,0.43,0.34,0.44
2019-02-01 05:09:36,0.09,0.43,0.34,0.44
2019-02-01 05:16:48,0.19,0.53,0.44,0.5
2019-02-01 05:24:00,0.19,0.53,0.44,0.5
2019-02-01 05:31:12,0.28,0.66,0.58,0.65
2019-02-01 05:38:24,0.28,0.66,0.58,0.65
2019-02-01 05:45:36,0.28,0.66,0.58,0.65
2019-02-01 05:52:48,0.52,0.53,0.68,0.54
2019-02-01 06:00:00,0.52,0.53,0.68,0.54
2019-02-01 06:07:12,0.32,0.56,0.66,0.58
2019-02-01 06:14:24,0.32,0.56,0.66,0.58
2019-02-01 06:21:36,0.42,0.62,0.75,0.64
2019-02-01 06:28:48,0.42,0.62,0.75,0.64
2019-02-01 06:36:00,0.75,0.87,0.99,0.82
2019-02-01 06:43:12,0.75,0.87,0.99,0.82
2019-02-01 06:50:24,0.36,0.8,0.64,0.7
2019-02-01 06:57:36,0.36,0.8,0.64,0.7
2019-02-01 07:04:48,0.45,0.8,0.8,0.74
2019-02-01 07:12:00,0.45,0.8,0.8,0.74
2019-02-01 07:19:12,0.86,0.72,0.7,0.86
2019-02-01 07:26:24,0.86,0.72,0.7,0.86
2019-02-01 07:33:36,0.89,0.86,0.87,0.84
2019-02-01 07:40:48,0.89,0.86,0.87,0.84
2019-02-01 07:48:00,1.0,0.98,1.02,0.99
2019-02-01 07:55:12,1.0,0.98,1.02,0.99
2019-02-01 08:02:24,0.86,0.79,0.78,0.87
2019-02-01 08:09:36,0.86,0.79,0.78,0.87
2019-02-01 08:16:48,1.02,0.94,1.02,0.99
2019-02-01 08:24:00,1.02,0.94,1.02,0.99
2019-02-01 08:31:12,0.64,0.71,0.77,0.7
2019-02-01 08:38:24,0.64,0.71,0.77,0.7
2019-02-01 08:45:36,0.64,0.71,0.77,0.7
2019-02-01 08:52:48,1.06,1.06,1.16,1.08
2019-02-01 09:00:00,1.06,1.06,1.16,1.08
2019-02-01 09:07:12,0.84,0.9,0.96,1.0
2019-02-01 09:14:24,0.84,0.9,0.96,1.0
2019-02-01 09:21:36,0.93,1.08,1.08,1.04
2019-02-01 09:28:48,0.93,1.08,1.08,1.04
2019-02-01 09:36:00,0.96,1.34,1.27,1.15
2019-02-01 09:43:12,0.96,1.34,1.27,1.15
2019-02-01 09:50:24,0.62,0.77,0.75,0.78
2019-02-01 09:57:36,0.62,0.77,0.75,0.78
2019-02-01 10:04:48,0.85,1.17,1.13,1.06
2019-02-01 10:12:00,0.85,1.17,1.13,1.06
2019-02-01 10:19:12,0.96,1.1,1.1,1.18
2019-02-01 10:26:24,0.96,1.1,1.1,1.18
2019-02-01 10:33:36,0.98,1.48,1.28,1.3
2019-02-01 10:40:48,0.98,1.48,1.28,1.3
2019-02-01 10:48:00,0.87,1.08,1.14,0.98
2019-02-01 10:55:12,0.87,1.08,1.14,0.98
2019-02-01 11:02:24,0.81,1.22,1.12,1.09
2019-02-01 11:09:36,0.81,1.22,1.12,1.09
2019-02-01 11:16:48,1.03,1.43,1.32,1.32
2019-02-01 11:24:00,1.03,1.43,1.32,1.32
2019-02-01 11:31:12,0.75,1.23,1.18,1.16
2019-02-01 11:38:24,0.75,1.23,1.18,1.16
2019-02-01 11:45:36,0.75,1.23,1.18,1.16
2019-02-01 11:52:48,0.65,1.04,0.86,0.97
2019-02-01 12:00:00,0.65,1.04,0.86,0.97
2019-02-01 12:07:12,0.68,1.22,0.92,1.04
2019-02-01 12:14:24,0.68,1.22,0.92,1.04
2019-02-01 12:21:36,0.95,1.15,1.29,1.16
2019-02-01 12:28:48,0.95,1.15,1.29,1.16
2019-02-01 12:36:00,0.93,1.4,1.2,1.18
2019-02-01 12:43:12,0.93,1.4,1.2,1.18
2019-02-01 12:50:24,0.72,1.33,0.98,1.01
2019-02-01 12:57:36,0.72,1.33,0.98,1.01
2019-02-01 13:04:48,0.63,1.19,0.83,0.86
2019-02-01 13:12:00,0.63,1.19,0.83,0.86
2019-02-01 13:19:12,0.6,1.49,1.31,0.99
2019-02-01 13:26:24,0.6,1.49,1.31,0.99
2019-02-01 13:33:36,0.75,1.73,1.59,0.96
2019-02-01 13:40:48,0.75,1.73,1.59,0.96
2019-02-01 13:48:00,0.65,1.38,1.12,0.87
2019-02-01 13:55:12,0.65,1.38,1.12,0.87
2019-02-01 14:02:24,0.59,1.2,1.09,0.72
2019-02-01 14:09:36,0.59,1.2,1.09,0.72
2019-02-01 14:16:48,0.57,1.35,1.2,0.86
2019-02-01 14:24:00,0.57,1.35,1.2,0.86
2019-02-01 14:31:12,0.67,1.4,1.17,0.88
2019-02-01 14:38:24,0.67,1.4,1.17,0.88
2019-02-01 14:45:36,0.67,1.4,1.17,0.88
2019-02-01 14:52:48,0.81,1.42,1.3,1.06
2019-02-01 15:00:00,0.81,1.42,1.3,1.06
2019-02-01 15:07:12,0.91,1.48,1.24,1.12
2019-02-01 15:14:24,0.91,1.48,1.24,1.12
2019-02-01 15:21:36,0.74,1.55,1.36,1.2
2019-02-01 15:28:48,0.74,1.55,1.36,1.2
2019-02-01 15:36:00,0.99,1.86,1.59,1.22
2019-02-01 15:43:12,0.99,1.86,1.59,1.22
2019-02-01 15:50:24,0.9,1.71,1.5,1.39
2019-02-01 15:57:36,0.9,1.71,1.5,1.39
2019-02-01 16:04:48,0.84,1.48,1.34,1.26
2019-02-01 16:12:00,0.84,1.48,1.34,1.26
2019-02-01 16:19:12,1.08,1.58,1.47,1.42
2019-02-01 16:26:24,1.08,1.58,1.47,1.42
2019-02-01 16:33:36,0.92,1.29,1.27,1.3
2019-02-01 16:40:48,0.92,1.29,1.27,1.3
2019-02-01 16:48:00,0.9,1.37,1.09,1.3
2019-02-01 16:55:12,0.9,1.37,1.09,1.3
2019-02-01 17:02:24,0.96,1.56,1.26,1.41
2019-02-01 17:09:36,0.96,1.56,1.26,1.41
2019-02-01 17:16:48,0.99,1.56,1.39,1.48
2019-02-01 17:24:00,0.99,1.56,1.39,1.48
2019-02-01 17:31:12,0.9,1.38,1.13,1.35
2019-02-01 17:38:24,0.9,1.38,1.13,1.35
2019-02-01 17:45:36,0.9,1.38,1.13,1.35
2019-02-01 17:52:48,0.93,1.47,1.2,1.35
2019-02-01 18:00:00,0.93,1.47,1.2,1.35
2019-02-01 18:07:12,0.71,1.36,1.1,1.02
2019-02-01 18:14:24,0.71,1.36,1.1,1.02
2019-02-01 18:21:36,0.85,1.61,1.45,1.28
2019-02-01 18:28:48,0.85,1.61,1.45,1.28
2019-02-01 18:36:00,0.95,1.62,1.42,1.36
2019-02-01 18:43:12,0.95,1.62,1.42,1.36
2019-02-01 18:50:24,0.94,1.79,1.58,1.5
2019-02-01 18:57:36,0.94,1.79,1.58,1.5
