,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-02-06 23:45:36,0.41,0.49,0.43,0.42
2019-02-06 23:52:48,0.2,0.47,0.36,0.49
2019-02-07 00:00:00,0.2,0.47,0.36,0.49
2019-02-07 00:07:12,0.06,0.49,0.32,0.31
2019-02-07 00:14:24,0.06,0.49,0.32,0.31
2019-02-07 00:21:36,0.28,0.5,0.47,0.56
2019-02-07 00:28:48,0.28,0.5,0.47,0.56
2019-02-07 00:36:00,0.16,0.57,0.57,0.48
2019-02-07 00:43:12,0.16,0.57,0.57,0.48
2019-02-07 00:50:24,0.28,0.54,0.59,0.46
2019-02-07 00:57:36,0.28,0.54,0.59,0.46
2019-02-07 01:04:48,0.48,0.57,0.54,0.5
2019-02-07 01:12:00,0.48,0.57,0.54,0.5
2019-02-07 01:19:12,0.6,0.6,0.7,0.7
2019-02-07 01:26:24,0.6,0.6,0.7,0.7
2019-02-07 01:33:36,0.39,0.5,0.5,0.41
2019-02-07 01:40:48,0.39,0.5,0.5,0.41
2019-02-07 01:48:00,0.4,0.48,0.48,0.52
2019-02-07 01:55:12,0.4,0.48,0.48,0.52
2019-02-07 02:02:24,0.64,0.68,0.65,0.77
2019-02-07 02:09:36,0.64,0.68,0.65,0.77
2019-02-07 02:16:48,0.71,0.68,0.74,0.87
2019-02-07 02:24:00,0.71,0.68,0.74,0.87
2019-02-07 02:31:12,0.28,0.54,0.63,0.54
2019-02-07 02:38:24,0.28,0.54,0.63,0.54
2019-02-07 02:45:36,0.55,0.54,0.55,0.73
2019-02-07 02:52:48,0.55,0.54,0.55,0.73
2019-02-07 03:00:00,0.55,0.54,0.55,0.73
2019-02-07 03:07:12,0.77,0.61,0.76,0.75
2019-02-07 03:14:24,0.77,0.61,0.76,0.75
2019-02-07 03:21:36,0.65,0.64,0.82,0.65
2019-02-07 03:28:48,0.65,0.64,0.82,0.65
2019-02-07 03:36:00,0.27,0.44,0.56,0.36
2019-02-07 03:43:12,0.27,0.44,0.56,0.36
2019-02-07 03:50:24,0.47,0.57,0.61,0.73
2019-02-07 03:57:36,0.47,0.57,0.61,0.73
2019-02-07 04:04:48,0.28,0.82,0.69,0.57
2019-02-07 04:12:00,0.28,0.82,0.69,0.57
2019-02-07 04:19:12,0.57,0.76,0.86,0.75
2019-02-07 04:26:24,0.57,0.76,0.86,0.75
2019-02-07 04:33:36,0.47,0.63,0.62,0.39
2019-02-07 04:40:48,0.47,0.63,0.62,0.39
2019-02-07 04:48:00,0.52,0.81,0.86,0.76
2019-02-07 04:55:12,0.52,0.81,0.86,0.76
2019-02-07 05:02:24,0.5,0.79,0.89,0.81
2019-02-07 05:09:36,0.5,0.79,0.89,0.81
2019-02-07 05:16:48,0.8,1.05,1.03,0.95
2019-02-07 05:24:00,0.8,1.05,1.03,0.95
2019-02-07 05:31:12,0.9,0.9,0.93,1.0
2019-02-07 05:38:24,0.9,0.9,0.93,1.0
2019-02-07 05:45:36,0.56,0.73,0.76,0.72
2019-02-07 05:52:48,0.56,0.73,0.76,0.72
2019-02-07 06:00:00,0.56,0.73,0.76,0.72
2019-02-07 06:07:12,0.68,0.66,0.83,0.72
2019-02-07 06:14:24,0.68,0.66,0.83,0.72
2019-02-07 06:21:36,0.84,0.85,0.89,0.84
2019-02-07 06:28:48,0.84,0.85,0.89,0.84
2019-02-07 06:36:00,0.54,0.72,0.82,0.81
2019-02-07 06:43:12,0.54,0.72,0.82,0.81
2019-02-07 06:50:24,0.72,0.94,0.95,0.78
2019-02-07 06:57:36,0.72,0.94,0.95,0.78
2019-02-07 07:04:48,0.68,0.8,0.78,0.7
2019-02-07 07:12:00,0.68,0.8,0.78,0.7
2019-02-07 07:19:12,0.68,0.9,0.75,0.75
2019-02-07 07:26:24,0.68,0.9,0.75,0.75
2019-02-07 07:33:36,1.12,1.23,1.23,1.23
2019-02-07 07:40:48,1.12,1.23,1.23,1.23
2019-02-07 07:48:00,0.65,0.79,0.81,0.85
2019-02-07 07:55:12,0.65,0.79,0.81,0.85
2019-02-07 08:02:24,0.86,0.99,0.97,0.96
2019-02-07 08:09:36,0.86,0.99,0.97,0.96
2019-02-07 08:16:48,0.95,1.21,1.17,1.1
2019-02-07 08:24:00,0.95,1.21,1.17,1.1
2019-02-07 08:31:12,1.07,1.05,1.11,1.07
2019-02-07 08:38:24,1.07,1.05,1.11,1.07
2019-02-07 08:45:36,1.07,1.05,1.11,1.07
2019-02-07 08:52:48,1.11,1.01,1.04,1.01
2019-02-07 09:00:00,1.11,1.01,1.04,1.01
2019-02-07 09:07:12,1.43,1.48,1.39,1.5
2019-02-07 09:14:24,1.43,1.48,1.39,1.5
2019-02-07 09:21:36,1.33,1.52,1.56,1.39
2019-02-07 09:28:48,1.33,1.52,1.56,1.39
2019-02-07 09:36:00,1.28,1.42,1.42,1.41
2019-02-07 09:43:12,1.28,1.42,1.42,1.41
2019-02-07 09:50:24,1.65,1.73,1.75,1.68
2019-02-07 09:57:36,1.65,1.73,1.75,1.68
2019-02-07 10:04:48,1.38,1.27,1.29,1.38
2019-02-07 10:12:00,1.38,1.27,1.29,1.38
2019-02-07 10:19:12,1.18,1.21,1.17,1.3
2019-02-07 10:26:24,1.18,1.21,1.17,1.3
2019-02-07 10:33:36,1.53,1.6,1.55,1.63
2019-02-07 10:40:48,1.53,1.6,1.55,1.63
2019-02-07 10:48:00,1.56,1.57,1.5,1.51
2019-02-07 10:55:12,1.56,1.57,1.5,1.51
2019-02-07 11:02:24,1.57,1.5,1.51,1.49
2019-02-07 11:09:36,1.57,1.5,1.51,1.49
2019-02-07 11:16:48,1.38,1.35,1.45,1.24
2019-02-07 11:24:00,1.38,1.35,1.45,1.24
2019-02-07 11:31:12,1.53,1.58,1.54,1.49
2019-02-07 11:38:24,1.53,1.58,1.54,1.49
2019-02-07 11:45:36,1.53,1.58,1.54,1.49
2019-02-07 11:52:48,1.59,1.66,1.7,1.65
2019-02-07 12:00:00,1.59,1.66,1.7,1.65
2019-02-07 12:07:12,1.21,1.21,1.38,1.33
2019-02-07 12:14:24,1.21,1.21,1.38,1.33
2019-02-07 12:21:36,1.15,1.28,1.45,1.36
2019-02-07 12:28:48,1.15,1.28,1.45,1.36
2019-02-07 12:36:00,1.08,1.25,1.37,1.26
2019-02-07 12:43:12,1.08,1.25,1.37,1.26
2019-02-07 12:50:24,0.95,1.1,1.24,1.04
2019-02-07 12:57:36,0.95,1.1,1.24,1.04
2019-02-07 13:04:48,1.02,1.29,1.2,1.27
2019-02-07 13:12:00,1.02,1.29,1.2,1.27
2019-02-07 13:19:12,0.85,1.19,1.15,1.26
2019-02-07 13:26:24,0.85,1.19,1.15,1.26
2019-02-07 13:33:36,0.95,1.21,1.25,1.4
2019-02-07 13:40:48,0.95,1.21,1.25,1.4
2019-02-07 13:48:00,1.1,1.24,1.28,1.46
2019-02-07 13:55:12,1.1,1.24,1.28,1.46
2019-02-07 14:02:24,1.0,1.18,1.39,1.43
2019-02-07 14:09:36,1.0,1.18,1.39,1.43
2019-02-07 14:16:48,0.87,1.11,1.13,1.19
2019-02-07 14:24:00,0.87,1.11,1.13,1.19
2019-02-07 14:31:12,0.72,1.3,1.2,1.29
2019-02-07 14:38:24,0.72,1.3,1.2,1.29
2019-02-07 14:45:36,0.72,1.24,1.15,1.32
2019-02-07 14:52:48,0.72,1.24,1.15,1.32
2019-02-07 15:00:00,0.72,1.24,1.15,1.32
2019-02-07 15:07:12,0.78,1.12,1.15,1.27
2019-02-07 15:14:24,0.78,1.12,1.15,1.27
2019-02-07 15:21:36,0.74,1.05,1.06,1.2
2019-02-07 15:28:48,0.74,1.05,1.06,1.2
2019-02-07 15:36:00,0.73,0.9,0.99,1.12
2019-02-07 15:43:12,0.73,0.9,0.99,1.12
2019-02-07 15:50:24,0.65,0.73,0.9,0.94
2019-02-07 15:57:36,0.65,0.73,0.9,0.94
2019-02-07 16:04:48,0.74,0.87,1.0,1.31
2019-02-07 16:12:00,0.74,0.87,1.0,1.31
2019-02-07 16:19:12,1.05,1.3,1.32,1.51
2019-02-07 16:26:24,1.05,1.3,1.32,1.51
2019-02-07 16:33:36,0.95,1.28,1.14,1.43
2019-02-07 16:40:48,0.95,1.28,1.14,1.43
2019-02-07 16:48:00,0.9,1.23,1.21,1.38
2019-02-07 16:55:12,0.9,1.23,1.21,1.38
2019-02-07 17:02:24,0.72,0.98,1.1,1.02
2019-02-07 17:09:36,0.72,0.98,1.1,1.02
2019-02-07 17:16:48,1.02,1.01,1.08,1.17
2019-02-07 17:24:00,1.02,1.01,1.08,1.17
2019-02-07 17:31:12,0.9,1.05,1.18,1.09
2019-02-07 17:38:24,0.9,1.05,1.18,1.09
2019-02-07 17:45:36,0.94,1.11,1.13,1.22
2019-02-07 17:52:48,0.94,1.11,1.13,1.22
2019-02-07 18:00:00,0.94,1.11,1.13,1.22
2019-02-07 18:07:12,0.78,1.16,1.19,1.14
2019-02-07 18:14:24,0.78,1.16,1.19,1.14
2019-02-07 18:21:36,0.91,1.42,1.15,1.36
2019-02-07 18:28:48,0.91,1.42,1.15,1.36
2019-02-07 18:36:00,1.03,1.31,1.26,1.45
2019-02-07 18:43:12,1.03,1.31,1.26,1.45
2019-02-07 18:50:24,1.02,1.4,1.37,1.39
2019-02-07 18:57:36,1.02,1.4,1.37,1.39
