,2202_LE03_02.2,2269_LE03_03.3,2336_LE03_04.4,2403_LE03_05.5,2470_LE03_06.6,2537_LE03_07.7,2604_LE03_08.8,2671_LE03_09.9,3851_LE01_26.10,4037_LE03_27.26,4405_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-02-06 23:45:36,428.5,170.2,505.0,101.1,599.7,148.7,345.2,3230.6,15.4,80.7,5625.0
2019-02-06 23:52:48,1061.5,233.8,758.6,61.9,442.7,83.6,211.9,2954.2,15.3,81.2,5904.8
2019-02-07 00:00:00,1061.5,233.8,758.6,61.9,442.7,83.6,211.9,2954.2,15.3,81.2,5904.8
2019-02-07 00:07:12,1736.5,194.7,533.9,57.1,676.5,79.3,369.7,3145.2,14.9,81.2,6889.1
2019-02-07 00:14:24,1736.5,194.7,533.9,57.1,676.5,79.3,369.7,3145.2,14.9,81.2,6889.1
2019-02-07 00:21:36,303.8,124.5,723.1,58.4,716.8,157.4,270.1,3720.3,15.0,81.0,6170.3
2019-02-07 00:28:48,303.8,124.5,723.1,58.4,716.8,157.4,270.1,3720.3,15.0,81.0,6170.3
2019-02-07 00:36:00,330.7,269.9,481.8,79.8,633.6,99.8,390.5,1997.2,14.9,81.3,4379.6
2019-02-07 00:43:12,330.7,269.9,481.8,79.8,633.6,99.8,390.5,1997.2,14.9,81.3,4379.6
2019-02-07 00:50:24,1944.5,175.1,812.9,38.7,627.2,80.7,264.1,2215.4,15.0,81.2,6254.8
2019-02-07 00:57:36,1944.5,175.1,812.9,38.7,627.2,80.7,264.1,2215.4,15.0,81.2,6254.8
2019-02-07 01:04:48,661.5,179.4,491.5,107.5,455.1,103.5,409.2,3039.1,14.9,81.1,5542.9
2019-02-07 01:12:00,661.5,179.4,491.5,107.5,455.1,103.5,409.2,3039.1,14.9,81.1,5542.9
2019-02-07 01:19:12,432.8,240.0,747.2,84.7,601.7,123.7,230.2,3133.3,14.8,81.0,5689.5
2019-02-07 01:26:24,432.8,240.0,747.2,84.7,601.7,123.7,230.2,3133.3,14.8,81.0,5689.5
2019-02-07 01:33:36,410.9,191.0,497.4,62.5,635.2,115.9,359.7,2631.0,14.9,81.2,4999.7
2019-02-07 01:40:48,410.9,191.0,497.4,62.5,635.2,115.9,359.7,2631.0,14.9,81.2,4999.7
2019-02-07 01:48:00,274.9,127.3,777.9,75.9,754.4,137.3,311.4,1894.4,14.6,80.9,4449.1
2019-02-07 01:55:12,274.9,127.3,777.9,75.9,754.4,137.3,311.4,1894.4,14.6,80.9,4449.1
2019-02-07 02:02:24,1344.3,286.1,490.6,65.8,631.7,162.3,345.9,2683.9,14.8,80.9,6106.3
2019-02-07 02:09:36,1344.3,286.1,490.6,65.8,631.7,162.3,345.9,2683.9,14.8,80.9,6106.3
2019-02-07 02:16:48,1387.4,197.7,793.3,96.8,615.5,98.7,455.2,3015.6,14.9,81.0,6756.2
2019-02-07 02:24:00,1387.4,197.7,793.3,96.8,615.5,98.7,455.2,3015.6,14.9,81.0,6756.2
2019-02-07 02:31:12,461.2,187.3,445.2,59.5,659.4,96.0,128.7,2937.5,15.0,81.0,5070.8
2019-02-07 02:38:24,461.2,187.3,445.2,59.5,659.4,96.0,128.7,2937.5,15.0,81.0,5070.8
2019-02-07 02:45:36,423.6,272.4,752.3,81.4,602.1,104.8,349.3,3169.7,15.2,80.9,5851.7
