,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06 23:45:36,38.0,52.6,63.8,,,,,,,29.4,29.9,55.3,80.9,30.6,52.2,87.0,39.2,39.4,42.6,29.0,29.125,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.4,53.2
2019-02-06 23:52:48,37.9,52.6,63.8,,,,,,,29.4,29.9,55.2,80.9,30.6,52.1,87.0,39.2,39.4,42.6,29.043478,28.913043,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.4,53.2
2019-02-07 00:00:00,37.9,52.6,63.8,,,,,,,29.4,29.9,55.2,80.9,30.6,52.1,87.0,39.2,39.4,42.6,29.043478,28.913043,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.4,53.2
2019-02-07 00:07:12,37.9,52.6,63.8,,,,,,,29.4,29.9,55.2,81.0,30.6,52.1,87.0,39.2,39.4,42.6,29.0,29.0,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.4,53.2
2019-02-07 00:14:24,37.9,52.6,63.8,,,,,,,29.4,29.9,55.2,81.0,30.6,52.1,87.0,39.2,39.4,42.6,29.0,29.0,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.4,53.2
2019-02-07 00:21:36,37.8,52.6,63.8,,,,,,,29.4,29.9,55.2,81.0,30.6,52.0,87.0,39.2,39.4,42.6,29.0,29.0,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.4,53.2
2019-02-07 00:28:48,37.8,52.6,63.8,,,,,,,29.4,29.9,55.2,81.0,30.6,52.0,87.0,39.2,39.4,42.6,29.0,29.0,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.4,53.2
2019-02-07 00:36:00,37.7,52.6,63.8,,,,,,,29.4,29.9,55.1,81.0,30.5,51.9,87.0,39.2,39.4,42.6,29.0,29.038462,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.4,53.2
2019-02-07 00:43:12,37.7,52.6,63.8,,,,,,,29.4,29.9,55.1,81.0,30.5,51.9,87.0,39.2,39.4,42.6,29.0,29.038462,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.4,53.2
2019-02-07 00:50:24,37.7,52.6,63.8,,,,,,,29.4,29.9,55.0,81.0,30.5,51.9,87.1,39.2,39.4,42.6,29.12,29.0,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.5,53.2
2019-02-07 00:57:36,37.7,52.6,63.8,,,,,,,29.4,29.9,55.0,81.0,30.5,51.9,87.1,39.2,39.4,42.6,29.12,29.0,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.5,53.2
2019-02-07 01:04:48,37.7,52.6,63.8,,,,,,,29.4,29.9,54.9,81.0,30.5,51.8,87.1,39.2,39.4,42.6,29.12,28.88,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.5,53.2
2019-02-07 01:12:00,37.7,52.6,63.8,,,,,,,29.4,29.9,54.9,81.0,30.5,51.8,87.1,39.2,39.4,42.6,29.12,28.88,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.5,53.2
2019-02-07 01:19:12,37.9,52.6,63.8,,,,,,,29.4,29.9,54.8,81.0,30.5,51.8,87.1,39.2,39.4,42.6,29.08,28.64,25.04,52.0,27.8,31.3,38.3,44.9,32.8,41.5,53.2
2019-02-07 01:26:24,37.9,52.6,63.8,,,,,,,29.4,29.9,54.8,81.0,30.5,51.8,87.1,39.2,39.4,42.6,29.08,28.64,25.04,52.0,27.8,31.3,38.3,44.9,32.8,41.5,53.2
2019-02-07 01:33:36,38.0,52.6,63.8,,,,,,,29.4,29.9,54.8,81.0,30.5,51.7,87.0,39.2,39.4,42.6,29.0,29.0,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.5,53.2
2019-02-07 01:40:48,38.0,52.6,63.8,,,,,,,29.4,29.9,54.8,81.0,30.5,51.7,87.0,39.2,39.4,42.6,29.0,29.0,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.5,53.2
2019-02-07 01:48:00,37.9,52.6,63.8,,,,,,,29.3,29.9,54.7,81.0,30.4,51.7,87.0,39.2,39.4,42.6,29.0,28.814815,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.5,53.2
2019-02-07 01:55:12,37.9,52.6,63.8,,,,,,,29.3,29.9,54.7,81.0,30.4,51.7,87.0,39.2,39.4,42.6,29.0,28.814815,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.5,53.2
2019-02-07 02:02:24,37.9,52.6,63.8,,,,,,,29.3,29.9,54.7,81.0,30.4,51.7,86.9,39.2,39.4,42.6,29.0,29.037037,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.5,53.2
2019-02-07 02:09:36,37.9,52.6,63.8,,,,,,,29.3,29.9,54.7,81.0,30.4,51.7,86.9,39.2,39.4,42.6,29.0,29.037037,25.0,52.0,27.8,31.3,38.3,44.9,32.8,41.5,53.2
2019-02-07 02:16:48,37.8,52.6,63.8,,,,,,,29.3,29.9,54.6,81.0,30.4,51.7,86.9,39.2,39.4,42.6,29.0,29.038462,25.0,52.0,27.7,31.3,38.3,44.9,32.8,41.5,53.2
