,3863_FIF_38.9,3865_FIF_39.10,3867_FIF_40.11,3869_FIF_41.12
,avg,avg,avg,avg
Time,,,,
2019-02-06 23:45:36,85.0,100.0,86.0,85.5
2019-02-06 23:52:48,85.0,100.0,86.0,93.652174
2019-02-07 00:00:00,85.0,100.0,86.0,93.652174
2019-02-07 00:07:12,85.0,100.0,86.0,97.740741
2019-02-07 00:14:24,85.0,100.0,86.0,97.740741
2019-02-07 00:21:36,84.333333,100.0,86.0,99.962963
2019-02-07 00:28:48,84.333333,100.0,86.0,99.962963
2019-02-07 00:36:00,84.0,100.0,85.923077,100.0
2019-02-07 00:43:12,84.0,100.0,85.923077,100.0
2019-02-07 00:50:24,84.0,100.0,86.0,100.0
2019-02-07 00:57:36,84.0,100.0,86.0,100.0
2019-02-07 01:04:48,84.0,100.0,86.0,100.0
2019-02-07 01:12:00,84.0,100.0,86.0,100.0
2019-02-07 01:19:12,84.0,100.0,85.84,99.52
2019-02-07 01:26:24,84.0,100.0,85.84,99.52
2019-02-07 01:33:36,84.25,100.0,85.285714,90.392857
2019-02-07 01:40:48,84.25,100.0,85.285714,90.392857
2019-02-07 01:48:00,85.0,99.740741,86.0,84.074074
2019-02-07 01:55:12,85.0,99.740741,86.0,84.074074
2019-02-07 02:02:24,85.0,99.814815,86.0,81.518519
2019-02-07 02:09:36,85.0,99.814815,86.0,81.518519
2019-02-07 02:16:48,85.0,99.5,86.0,82.230769
2019-02-07 02:24:00,85.0,99.5,86.0,82.230769
2019-02-07 02:31:12,85.0,98.88,86.0,78.08
2019-02-07 02:38:24,85.0,98.88,86.0,78.08
2019-02-07 02:45:36,85.0,96.041667,86.0,74.0
2019-02-07 02:52:48,85.0,96.041667,86.0,74.0
2019-02-07 03:00:00,85.0,96.041667,86.0,74.0
2019-02-07 03:07:12,85.0,94.375,86.0,69.375
2019-02-07 03:14:24,85.0,94.375,86.0,69.375
2019-02-07 03:21:36,85.230769,92.884615,86.0,63.5
2019-02-07 03:28:48,85.230769,92.884615,86.0,63.5
2019-02-07 03:36:00,85.2,95.16,86.0,68.8
2019-02-07 03:43:12,85.2,95.16,86.0,68.8
2019-02-07 03:50:24,85.0,98.826087,86.043478,77.086957
2019-02-07 03:57:36,85.0,98.826087,86.043478,77.086957
2019-02-07 04:04:48,84.166667,99.458333,86.0,80.0
2019-02-07 04:12:00,84.166667,99.458333,86.0,80.0
2019-02-07 04:19:12,84.0,99.416667,86.0,80.041667
2019-02-07 04:26:24,84.0,99.416667,86.0,80.041667
2019-02-07 04:33:36,84.0,99.592593,86.0,82.333333
2019-02-07 04:40:48,84.0,99.592593,86.0,82.333333
2019-02-07 04:48:00,84.0,99.8,85.28,82.04
2019-02-07 04:55:12,84.0,99.8,85.28,82.04
2019-02-07 05:02:24,83.259259,99.703704,85.0,83.592593
2019-02-07 05:09:36,83.259259,99.703704,85.0,83.592593
2019-02-07 05:16:48,83.068966,98.965517,84.448276,81.37931
2019-02-07 05:24:00,83.068966,98.965517,84.448276,81.37931
2019-02-07 05:31:12,83.0,98.064516,84.0,80.064516
2019-02-07 05:38:24,83.0,98.064516,84.0,80.064516
2019-02-07 05:45:36,83.0,96.375,84.1875,75.0
2019-02-07 05:52:48,83.0,96.375,84.1875,75.0
2019-02-07 06:00:00,83.0,96.375,84.1875,75.0
2019-02-07 06:07:12,83.0,96.4375,84.125,70.15625
2019-02-07 06:14:24,83.0,96.4375,84.125,70.15625
2019-02-07 06:21:36,82.575758,96.69697,84.0,70.090909
2019-02-07 06:28:48,82.575758,96.69697,84.0,70.090909
2019-02-07 06:36:00,81.34375,97.8125,83.34375,75.0625
2019-02-07 06:43:12,81.34375,97.8125,83.34375,75.0625
2019-02-07 06:50:24,80.16129,98.903226,82.193548,79.064516
2019-02-07 06:57:36,80.16129,98.903226,82.193548,79.064516
2019-02-07 07:04:48,78.84375,98.125,77.8125,78.96875
2019-02-07 07:12:00,78.84375,98.125,77.8125,78.96875
2019-02-07 07:19:12,77.727273,94.181818,71.848485,91.333333
2019-02-07 07:26:24,77.727273,94.181818,71.848485,91.333333
2019-02-07 07:33:36,77.4375,92.34375,74.28125,100.0
2019-02-07 07:40:48,77.4375,92.34375,74.28125,100.0
2019-02-07 07:48:00,77.903226,93.0,77.806452,100.0
2019-02-07 07:55:12,77.903226,93.0,77.806452,100.0
2019-02-07 08:02:24,76.75,92.125,78.0,100.0
2019-02-07 08:09:36,76.75,92.125,78.0,100.0
2019-02-07 08:16:48,75.96875,91.0,77.3125,100.0
2019-02-07 08:24:00,75.96875,91.0,77.3125,100.0
2019-02-07 08:31:12,75.791667,90.083333,77.0,100.0
2019-02-07 08:38:24,75.791667,90.083333,77.0,100.0
2019-02-07 08:45:36,75.791667,90.083333,77.0,100.0
2019-02-07 08:52:48,74.483871,89.774194,76.258065,99.806452
2019-02-07 09:00:00,74.483871,89.774194,76.258065,99.806452
2019-02-07 09:07:12,73.1875,88.5,75.125,98.46875
2019-02-07 09:14:24,73.1875,88.5,75.125,98.46875
2019-02-07 09:21:36,72.0,87.321429,74.25,97.178571
2019-02-07 09:28:48,72.0,87.321429,74.25,97.178571
2019-02-07 09:36:00,71.064516,86.903226,73.903226,96.193548
2019-02-07 09:43:12,71.064516,86.903226,73.903226,96.193548
2019-02-07 09:50:24,70.923077,86.115385,73.0,95.923077
2019-02-07 09:57:36,70.923077,86.115385,73.0,95.923077
2019-02-07 10:04:48,71.125,86.78125,73.0,95.90625
2019-02-07 10:12:00,71.125,86.78125,73.0,95.90625
2019-02-07 10:19:12,71.212121,87.575758,72.787879,95.333333
2019-02-07 10:26:24,71.212121,87.575758,72.787879,95.333333
2019-02-07 10:33:36,70.5625,87.375,71.84375,94.09375
2019-02-07 10:40:48,70.5625,87.375,71.84375,94.09375
2019-02-07 10:48:00,69.4375,86.15625,68.5625,91.5
2019-02-07 10:55:12,69.4375,86.15625,68.5625,91.5
2019-02-07 11:02:24,68.78125,85.46875,64.65625,87.5625
2019-02-07 11:09:36,68.78125,85.46875,64.65625,87.5625
2019-02-07 11:16:48,68.78125,85.6875,63.46875,85.5625
2019-02-07 11:24:00,68.78125,85.6875,63.46875,85.5625
2019-02-07 11:31:12,68.030303,85.636364,63.090909,83.333333
2019-02-07 11:38:24,68.030303,85.636364,63.090909,83.333333
2019-02-07 11:45:36,68.030303,85.636364,63.090909,83.333333
2019-02-07 11:52:48,68.483871,86.0,64.548387,84.129032
2019-02-07 12:00:00,68.483871,86.0,64.548387,84.129032
2019-02-07 12:07:12,68.909091,87.090909,66.818182,86.363636
2019-02-07 12:14:24,68.909091,87.090909,66.818182,86.363636
2019-02-07 12:21:36,69.0,88.0,68.4375,88.03125
2019-02-07 12:28:48,69.0,88.0,68.4375,88.03125
2019-02-07 12:36:00,69.5625,88.0625,69.84375,88.75
2019-02-07 12:43:12,69.5625,88.0625,69.84375,88.75
2019-02-07 12:50:24,69.9375,88.53125,70.75,88.34375
2019-02-07 12:57:36,69.9375,88.53125,70.75,88.34375
2019-02-07 13:04:48,70.0,89.0,72.1875,89.5
2019-02-07 13:12:00,70.0,89.0,72.1875,89.5
2019-02-07 13:19:12,70.96875,89.53125,73.03125,91.09375
2019-02-07 13:26:24,70.96875,89.53125,73.03125,91.09375
2019-02-07 13:33:36,70.939394,90.0,73.666667,92.484848
2019-02-07 13:40:48,70.939394,90.0,73.666667,92.484848
2019-02-07 13:48:00,70.9375,90.0,73.90625,94.78125
2019-02-07 13:55:12,70.9375,90.0,73.90625,94.78125
2019-02-07 14:02:24,70.96875,90.0,73.96875,96.6875
2019-02-07 14:09:36,70.96875,90.0,73.96875,96.6875
2019-02-07 14:16:48,71.5,90.78125,74.28125,98.15625
2019-02-07 14:24:00,71.5,90.78125,74.28125,98.15625
2019-02-07 14:31:12,72.28125,91.75,75.0,99.0
2019-02-07 14:38:24,72.28125,91.75,75.0,99.0
2019-02-07 14:45:36,73.0,92.606061,75.363636,99.909091
2019-02-07 14:52:48,73.0,92.606061,75.363636,99.909091
2019-02-07 15:00:00,73.0,92.606061,75.363636,99.909091
2019-02-07 15:07:12,73.5,93.357143,76.0,100.0
2019-02-07 15:14:24,73.5,93.357143,76.0,100.0
2019-02-07 15:21:36,74.0,94.0,76.0,100.0
2019-02-07 15:28:48,74.0,94.0,76.0,100.0
2019-02-07 15:36:00,74.0,94.333333,76.037037,100.0
2019-02-07 15:43:12,74.0,94.333333,76.037037,100.0
2019-02-07 15:50:24,74.344828,94.965517,76.551724,100.0
2019-02-07 15:57:36,74.344828,94.965517,76.551724,100.0
2019-02-07 16:04:48,74.96875,95.09375,77.0,100.0
2019-02-07 16:12:00,74.96875,95.09375,77.0,100.0
2019-02-07 16:19:12,75.0,95.151515,77.0,100.0
2019-02-07 16:26:24,75.0,95.151515,77.0,100.0
2019-02-07 16:33:36,75.0,94.96875,77.0,100.0
2019-02-07 16:40:48,75.0,94.96875,77.0,100.0
2019-02-07 16:48:00,75.0,94.9375,76.96875,100.0
2019-02-07 16:55:12,75.0,94.9375,76.96875,100.0
2019-02-07 17:02:24,74.83871,94.903226,76.806452,100.0
2019-02-07 17:09:36,74.83871,94.903226,76.806452,100.0
2019-02-07 17:16:48,74.516129,94.903226,76.322581,100.0
2019-02-07 17:24:00,74.516129,94.903226,76.322581,100.0
2019-02-07 17:31:12,74.46875,94.90625,76.15625,100.0
