,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-06 23:45:36,27.4,28.8,31.0,44.3,49.9,23.3,25.3,29.1,38.1,53.1,23.8,24.4,26.7,49.4,79.6,25.0,22.0,26.0,26.208333,26.416667
2019-02-06 23:52:48,27.4,28.8,31.0,44.3,49.9,23.3,25.3,29.2,38.1,53.1,23.8,24.4,26.7,49.4,79.6,25.0,22.0,26.0,26.043478,26.043478
2019-02-07 00:00:00,27.4,28.8,31.0,44.3,49.9,23.3,25.3,29.2,38.1,53.1,23.8,24.4,26.7,49.4,79.6,25.0,22.0,26.0,26.043478,26.043478
2019-02-07 00:07:12,27.4,28.8,31.0,44.3,49.9,23.3,25.3,29.1,38.1,53.1,23.8,24.4,26.7,49.3,79.6,25.0,22.0,26.0,26.0,26.037037
2019-02-07 00:14:24,27.4,28.8,31.0,44.3,49.9,23.3,25.3,29.1,38.1,53.1,23.8,24.4,26.7,49.3,79.6,25.0,22.0,26.0,26.0,26.037037
2019-02-07 00:21:36,27.4,28.8,31.0,44.3,49.9,23.3,25.3,29.1,38.1,53.0,23.8,24.4,26.6,49.3,79.6,25.0,22.0,26.0,26.0,26.0
2019-02-07 00:28:48,27.4,28.8,31.0,44.3,49.9,23.3,25.3,29.1,38.1,53.0,23.8,24.4,26.6,49.3,79.6,25.0,22.0,26.0,26.0,26.0
2019-02-07 00:36:00,27.4,28.8,31.0,44.3,49.8,23.3,25.3,29.2,38.1,53.0,23.9,24.4,26.6,49.2,79.6,25.0,22.0,25.884615,26.0,26.0
2019-02-07 00:43:12,27.4,28.8,31.0,44.3,49.8,23.3,25.3,29.2,38.1,53.0,23.9,24.4,26.6,49.2,79.6,25.0,22.0,25.884615,26.0,26.0
2019-02-07 00:50:24,27.4,28.8,31.0,44.3,49.8,23.3,25.3,29.1,38.1,53.0,23.9,24.4,26.6,49.2,79.6,25.0,22.0,25.72,26.0,26.0
