,136_APAR_213.1,144_APAR_214.2,148_APAR_215.3,152_APAR_216.4,156_APAR_217.5,160_APAR_218.6,164_APAR_219.7,168_APAR_220.8,172_APAR_221.9,176_APAR_222.10,180_APAR_223.11,184_APAR_224.12,188_APAR_225.13,192_APAR_226.14,196_APAR_227.15,200_APAR_228.16,204_APAR_229.17,208_APAR_230.18,212_APAR_231.19,216_APAR_232.20,220_APAR_233.21,224_APAR_234.22,228_APAR_235.23,232_APAR_236.24,236_APAR_237.25,240_APAR_238.26,244_APAR_239.27,248_APAR_240.28,3808_APAR_16.16,3812_APAR_17.17,3816_APAR_18.18,656_FIF_203.3,658_FIF_204.4,660_FIF_205.5,662_FIF_206.6,664_FIF_207.7
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06 23:45:36,27.8,27.8,30.5,40.3,50.5,28.1,30.2,33.5,41.7,52.5,26.4,29.5,37.3,29.7,39.2,45.5,25.3,36.2,56.6,,,,,,,,,,51.6,100.0,48.6,28.0,30.208333,27.916667,28.0,27.375
2019-02-06 23:52:48,27.8,27.8,30.5,40.3,50.5,28.1,30.2,33.5,41.7,52.5,26.5,29.6,37.3,29.7,39.2,45.5,25.4,36.2,56.6,,,,,,,,,,51.5,100.0,48.6,28.0,30.130435,27.521739,28.0,27.086957
2019-02-07 00:00:00,27.8,27.8,30.5,40.3,50.5,28.1,30.2,33.5,41.7,52.5,26.5,29.6,37.3,29.7,39.2,45.5,25.4,36.2,56.6,,,,,,,,,,51.5,100.0,48.6,28.0,30.130435,27.521739,28.0,27.086957
2019-02-07 00:07:12,27.8,27.8,30.5,40.3,50.5,28.1,30.2,33.5,41.7,52.5,26.6,29.7,37.4,29.7,39.2,45.6,25.5,36.2,56.6,,,,,,,,,,51.5,100.0,48.5,28.0,30.0,27.444444,28.0,27.148148
2019-02-07 00:14:24,27.8,27.8,30.5,40.3,50.5,28.1,30.2,33.5,41.7,52.5,26.6,29.7,37.4,29.7,39.2,45.6,25.5,36.2,56.6,,,,,,,,,,51.5,100.0,48.5,28.0,30.0,27.444444,28.0,27.148148
2019-02-07 00:21:36,27.8,27.8,30.5,40.3,50.5,28.1,30.2,33.5,41.7,52.5,26.5,29.8,37.4,29.7,39.2,45.6,25.5,36.2,56.6,,,,,,,,,,51.4,100.0,48.5,28.0,30.0,27.37037,28.0,27.0
2019-02-07 00:28:48,27.8,27.8,30.5,40.3,50.5,28.1,30.2,33.5,41.7,52.5,26.5,29.8,37.4,29.7,39.2,45.6,25.5,36.2,56.6,,,,,,,,,,51.4,100.0,48.5,28.0,30.0,27.37037,28.0,27.0
2019-02-07 00:36:00,27.7,27.8,30.5,40.3,50.5,28.1,30.2,33.5,41.7,52.5,26.4,29.8,37.5,29.7,39.2,45.6,25.4,36.3,56.6,,,,,,,,,,51.4,100.0,48.5,28.0,30.0,27.230769,28.0,27.038462
