,4243_Mbus Apators,4265_Mbus Apators,4276_Mbus Apators,4287_Mbus Apators,4298_Mbus Apators,4309_Mbus Apators,4320_Mbus Apators,4481_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-02-06 23:45:36,5.041,8.107,8.782,0.0,34.821,0.0,0.0,6.645
2019-02-06 23:52:48,5.046,8.107,8.782,0.0,34.827,0.0,0.0,6.646
2019-02-07 00:00:00,5.046,8.107,8.782,0.0,34.827,0.0,0.0,6.646
2019-02-07 00:07:12,5.046,8.107,8.782,0.0,34.834,0.0,0.0,6.652
2019-02-07 00:14:24,5.046,8.107,8.782,0.0,34.834,0.0,0.0,6.652
2019-02-07 00:21:36,5.047,8.107,8.782,0.0,34.84,0.0,0.0,6.652
2019-02-07 00:28:48,5.047,8.107,8.782,0.0,34.84,0.0,0.0,6.652
2019-02-07 00:36:00,5.053,8.107,8.783,0.0,34.845,0.0,0.0,6.652
2019-02-07 00:43:12,5.053,8.107,8.783,0.0,34.845,0.0,0.0,6.652
2019-02-07 00:50:24,5.053,8.107,8.788,0.0,34.845,0.0,0.0,6.652
2019-02-07 00:57:36,5.053,8.107,8.788,0.0,34.845,0.0,0.0,6.652
2019-02-07 01:04:48,5.053,8.107,8.788,0.0,34.846,0.0,0.0,6.652
2019-02-07 01:12:00,5.053,8.107,8.788,0.0,34.846,0.0,0.0,6.652
2019-02-07 01:19:12,5.053,8.113,8.788,0.0,34.852,0.0,0.0,6.652
2019-02-07 01:26:24,5.053,8.113,8.788,0.0,34.852,0.0,0.0,6.652
2019-02-07 01:33:36,5.053,8.113,8.788,0.0,34.859,0.0,0.0,6.652
2019-02-07 01:40:48,5.053,8.113,8.788,0.0,34.859,0.0,0.0,6.652
2019-02-07 01:48:00,5.059,8.113,8.788,0.0,34.865,0.0,0.0,6.652
2019-02-07 01:55:12,5.059,8.113,8.788,0.0,34.865,0.0,0.0,6.652
2019-02-07 02:02:24,5.059,8.113,8.788,0.0,34.865,0.0,0.0,6.652
2019-02-07 02:09:36,5.059,8.113,8.788,0.0,34.865,0.0,0.0,6.652
2019-02-07 02:16:48,5.059,8.113,8.788,0.0,34.871,0.0,0.0,6.658
2019-02-07 02:24:00,5.059,8.113,8.788,0.0,34.871,0.0,0.0,6.658
2019-02-07 02:31:12,5.059,8.113,8.788,0.0,34.878,0.0,0.0,6.658
2019-02-07 02:38:24,5.059,8.113,8.788,0.0,34.878,0.0,0.0,6.658
2019-02-07 02:45:36,5.059,8.12,8.788,0.0,34.885,0.0,0.0,6.658
2019-02-07 02:52:48,5.059,8.12,8.788,0.0,34.885,0.0,0.0,6.658
2019-02-07 03:00:00,5.059,8.12,8.788,0.0,34.885,0.0,0.0,6.658
2019-02-07 03:07:12,5.065,8.12,8.794,0.0,34.891,0.0,0.0,6.658
2019-02-07 03:14:24,5.065,8.12,8.794,0.0,34.891,0.0,0.0,6.658
2019-02-07 03:21:36,5.066,8.12,8.795,0.0,34.897,0.0,0.0,6.658
2019-02-07 03:28:48,5.066,8.12,8.795,0.0,34.897,0.0,0.0,6.658
2019-02-07 03:36:00,5.072,8.12,8.795,0.0,34.904,0.0,0.0,6.658
2019-02-07 03:43:12,5.072,8.12,8.795,0.0,34.904,0.0,0.0,6.658
2019-02-07 03:50:24,5.072,8.12,8.795,0.0,34.904,0.0,0.0,6.658
2019-02-07 03:57:36,5.072,8.12,8.795,0.0,34.904,0.0,0.0,6.658
2019-02-07 04:04:48,5.072,8.12,8.795,0.0,34.91,0.0,0.0,6.658
2019-02-07 04:12:00,5.072,8.12,8.795,0.0,34.91,0.0,0.0,6.658
2019-02-07 04:19:12,5.072,8.12,8.795,0.0,34.916,0.0,0.0,6.664
2019-02-07 04:26:24,5.072,8.12,8.795,0.0,34.916,0.0,0.0,6.664
2019-02-07 04:33:36,5.072,8.125,8.795,0.0,34.923,0.0,0.0,6.665
2019-02-07 04:40:48,5.072,8.125,8.795,0.0,34.923,0.0,0.0,6.665
2019-02-07 04:48:00,5.072,8.126,8.8,0.0,34.924,0.0,0.0,6.665
2019-02-07 04:55:12,5.072,8.126,8.8,0.0,34.924,0.0,0.0,6.665
2019-02-07 05:02:24,5.078,8.126,8.801,0.0,34.924,0.0,0.0,6.665
2019-02-07 05:09:36,5.078,8.126,8.801,0.0,34.924,0.0,0.0,6.665
2019-02-07 05:16:48,5.079,8.126,8.801,0.0,34.929,0.0,0.0,6.665
2019-02-07 05:24:00,5.079,8.126,8.801,0.0,34.929,0.0,0.0,6.665
2019-02-07 05:31:12,5.079,8.126,8.801,0.0,34.935,0.0,0.0,6.665
2019-02-07 05:38:24,5.079,8.126,8.801,0.0,34.935,0.0,0.0,6.665
2019-02-07 05:45:36,5.079,8.126,8.801,0.0,34.942,0.0,0.0,6.665
2019-02-07 05:52:48,5.079,8.126,8.801,0.0,34.942,0.0,0.0,6.665
2019-02-07 06:00:00,5.079,8.126,8.801,0.0,34.942,0.0,0.0,6.665
2019-02-07 06:07:12,5.083,8.131,8.801,0.0,34.952,0.0,0.0,6.665
2019-02-07 06:14:24,5.083,8.131,8.801,0.0,34.952,0.0,0.0,6.665
2019-02-07 06:21:36,5.086,8.133,8.801,0.0,34.961,0.0,0.0,6.669
2019-02-07 06:28:48,5.086,8.133,8.801,0.0,34.961,0.0,0.0,6.669
2019-02-07 06:36:00,5.086,8.133,8.806,0.0,34.963,0.0,0.0,6.672
2019-02-07 06:43:12,5.086,8.133,8.806,0.0,34.963,0.0,0.0,6.672
