,2243_LE03_02.2,2310_LE03_03.3,2377_LE03_04.4,2444_LE03_05.5,2511_LE03_06.6,2578_LE03_07.7,2645_LE03_08.8,2712_LE03_09.9,3861_LE01_26.10,4078_LE03_27.26,4446_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-02-06 23:45:36,146.6,219.4,33.3,41.0,35.5,38.0,35.8,4537.7,1.6,61.0,5149.9
2019-02-06 23:52:48,146.7,219.4,33.3,41.0,35.5,38.0,35.8,4538.2,1.6,61.0,5150.5
2019-02-07 00:00:00,146.7,219.4,33.3,41.0,35.5,38.0,35.8,4538.2,1.6,61.0,5150.5
2019-02-07 00:07:12,146.7,219.5,33.3,41.0,35.5,38.0,35.8,4538.7,1.6,61.0,5151.1
2019-02-07 00:14:24,146.7,219.5,33.3,41.0,35.5,38.0,35.8,4538.7,1.6,61.0,5151.1
2019-02-07 00:21:36,146.7,219.5,33.4,41.0,35.5,38.0,35.8,4539.2,1.6,61.0,5151.7
2019-02-07 00:28:48,146.7,219.5,33.4,41.0,35.5,38.0,35.8,4539.2,1.6,61.0,5151.7
2019-02-07 00:36:00,146.7,219.5,33.4,41.0,35.5,38.0,35.8,4539.7,1.6,61.1,5152.2
2019-02-07 00:43:12,146.7,219.5,33.4,41.0,35.5,38.0,35.8,4539.7,1.6,61.1,5152.2
2019-02-07 00:50:24,146.7,219.5,33.4,41.0,35.5,38.0,35.8,4540.2,1.6,61.1,5152.8
2019-02-07 00:57:36,146.7,219.5,33.4,41.0,35.5,38.0,35.8,4540.2,1.6,61.1,5152.8
2019-02-07 01:04:48,146.7,219.6,33.4,41.0,35.5,38.0,35.8,4540.7,1.6,61.1,5153.3
2019-02-07 01:12:00,146.7,219.6,33.4,41.0,35.5,38.0,35.8,4540.7,1.6,61.1,5153.3
2019-02-07 01:19:12,146.8,219.6,33.4,41.0,35.5,38.0,35.9,4541.2,1.6,61.1,5153.9
2019-02-07 01:26:24,146.8,219.6,33.4,41.0,35.5,38.0,35.9,4541.2,1.6,61.1,5153.9
2019-02-07 01:33:36,146.8,219.6,33.4,41.0,35.5,38.0,35.9,4541.7,1.6,61.1,5154.5
2019-02-07 01:40:48,146.8,219.6,33.4,41.0,35.5,38.0,35.9,4541.7,1.6,61.1,5154.5
2019-02-07 01:48:00,146.8,219.6,33.4,41.1,35.5,38.0,35.9,4542.2,1.6,61.1,5155.0
2019-02-07 01:55:12,146.8,219.6,33.4,41.1,35.5,38.0,35.9,4542.2,1.6,61.1,5155.0
2019-02-07 02:02:24,146.8,219.6,33.4,41.1,35.5,38.0,35.9,4542.6,1.6,61.1,5155.5
2019-02-07 02:09:36,146.8,219.6,33.4,41.1,35.5,38.0,35.9,4542.6,1.6,61.1,5155.5
2019-02-07 02:16:48,146.8,219.7,33.4,41.1,35.5,38.0,35.9,4543.1,1.6,61.1,5156.1
2019-02-07 02:24:00,146.8,219.7,33.4,41.1,35.5,38.0,35.9,4543.1,1.6,61.1,5156.1
2019-02-07 02:31:12,146.8,219.7,33.4,41.1,35.5,38.0,35.9,4543.6,1.6,61.1,5156.7
2019-02-07 02:38:24,146.8,219.7,33.4,41.1,35.5,38.0,35.9,4543.6,1.6,61.1,5156.7
2019-02-07 02:45:36,146.8,219.7,33.4,41.1,35.5,38.0,35.9,4544.1,1.6,61.1,5157.2
2019-02-07 02:52:48,146.8,219.7,33.4,41.1,35.5,38.0,35.9,4544.1,1.6,61.1,5157.2
