,10_APAR_32.3,14_APAR_33.4,18_APAR_34.5,2_APAR_30.1,6_APAR_31.2,648_FIF_11.11
2019-01-20 05:45:36,10.4,3.6,-1.6,12.0,11.6,
2019-01-20 05:52:48,10.4,3.6,-1.6,12.0,11.6,
2019-01-20 06:00:00,10.4,3.6,-1.6,12.0,11.6,
2019-01-20 06:07:12,10.3,3.6,-1.7,12.0,11.6,
2019-01-20 06:14:24,10.3,3.6,-1.7,12.0,11.6,
2019-01-20 06:21:36,10.3,3.6,-1.7,12.0,11.6,
2019-01-20 06:28:48,10.3,3.6,-1.7,12.0,11.6,
2019-01-20 06:36:00,10.3,3.5,-1.7,12.0,11.6,
2019-01-20 06:43:12,10.3,3.5,-1.7,12.0,11.6,
2019-01-20 06:50:24,10.3,3.5,-1.8,12.0,11.6,
2019-01-20 06:57:36,10.3,3.5,-1.8,12.0,11.6,
2019-01-20 07:04:48,10.3,3.5,-1.8,12.0,11.6,
2019-01-20 07:12:00,10.3,3.5,-1.8,12.0,11.6,
2019-01-20 07:19:12,10.3,3.4,-1.8,12.0,11.6,
2019-01-20 07:26:24,10.3,3.4,-1.8,12.0,11.6,
2019-01-20 07:33:36,10.3,3.4,-1.8,12.0,11.6,
2019-01-20 07:40:48,10.3,3.4,-1.8,12.0,11.6,
2019-01-20 07:48:00,10.2,3.4,-1.8,12.0,11.6,
2019-01-20 07:55:12,10.2,3.4,-1.8,12.0,11.6,
2019-01-20 08:02:24,10.2,3.4,-1.8,12.0,11.5,
2019-01-20 08:09:36,10.2,3.4,-1.8,12.0,11.5,
2019-01-20 08:16:48,10.2,3.3,-1.8,12.0,11.5,
2019-01-20 08:24:00,10.2,3.3,-1.8,12.0,11.5,
2019-01-20 08:31:12,10.2,3.3,-1.8,12.0,11.5,
2019-01-20 08:38:24,10.2,3.3,-1.8,12.0,11.5,
2019-01-20 08:45:36,10.2,3.3,-1.8,12.0,11.5,
2019-01-20 08:52:48,10.2,3.3,-1.8,12.0,11.5,
2019-01-20 09:00:00,10.2,3.3,-1.8,12.0,11.5,
2019-01-20 09:07:12,10.2,3.3,-1.8,12.0,11.5,
2019-01-20 09:14:24,10.2,3.3,-1.8,12.0,11.5,
2019-01-20 09:21:36,10.2,3.3,-1.7,12.0,11.5,
2019-01-20 09:28:48,10.2,3.3,-1.7,12.0,11.5,
2019-01-20 09:36:00,10.2,3.2,-1.7,12.0,11.5,
2019-01-20 09:43:12,10.2,3.2,-1.7,12.0,11.5,
2019-01-20 09:50:24,10.2,3.2,-1.7,12.0,11.5,
2019-01-20 09:57:36,10.2,3.2,-1.7,12.0,11.5,
2019-01-20 10:04:48,10.1,3.2,-1.6,12.0,11.5,
2019-01-20 10:12:00,10.1,3.2,-1.6,12.0,11.5,
2019-01-20 10:19:12,10.1,3.2,-1.6,12.0,11.5,
2019-01-20 10:26:24,10.1,3.2,-1.6,12.0,11.5,
2019-01-20 10:33:36,10.1,3.2,-1.6,12.0,11.5,
2019-01-20 10:40:48,10.1,3.2,-1.6,12.0,11.5,
2019-01-20 10:48:00,10.1,3.2,-1.5,12.0,11.5,
2019-01-20 10:55:12,10.1,3.2,-1.5,12.0,11.5,
2019-01-20 11:02:24,10.1,3.2,-1.4,12.0,11.5,
2019-01-20 11:09:36,10.1,3.2,-1.4,12.0,11.5,
2019-01-20 11:16:48,10.1,3.2,-1.4,12.0,11.5,
2019-01-20 11:24:00,10.1,3.2,-1.4,12.0,11.5,
2019-01-20 11:31:12,10.1,3.2,-1.4,12.0,11.5,
2019-01-20 11:38:24,10.1,3.2,-1.4,12.0,11.5,
2019-01-20 11:45:36,10.1,3.2,-1.3,12.0,11.5,
2019-01-20 11:52:48,10.1,3.2,-1.3,12.0,11.5,
2019-01-20 12:00:00,10.1,3.2,-1.3,12.0,11.5,
2019-01-20 12:07:12,10.1,3.2,-1.3,12.0,11.5,
2019-01-20 12:14:24,10.1,3.2,-1.3,12.0,11.5,
2019-01-20 12:21:36,10.1,3.2,-1.2,12.0,11.5,
2019-01-20 12:28:48,10.1,3.2,-1.2,12.0,11.5,
2019-01-20 12:36:00,10.1,3.2,-1.2,12.0,11.5,
2019-01-20 12:43:12,10.1,3.2,-1.2,12.0,11.5,
2019-01-20 12:50:24,10.1,3.2,-1.1,12.0,11.5,
2019-01-20 12:57:36,10.1,3.2,-1.1,12.0,11.5,
2019-01-20 13:04:48,10.1,3.2,-1.1,12.1,11.5,
2019-01-20 13:12:00,10.1,3.2,-1.1,12.1,11.5,
2019-01-20 13:19:12,10.0,3.2,-1.1,12.1,11.5,
2019-01-20 13:26:24,10.0,3.2,-1.1,12.1,11.5,
2019-01-20 13:33:36,10.0,3.2,-1.1,12.0,11.5,
2019-01-20 13:40:48,10.0,3.2,-1.1,12.0,11.5,
2019-01-20 13:48:00,10.0,3.2,-1.1,12.0,11.5,
2019-01-20 13:55:12,10.0,3.2,-1.1,12.0,11.5,
2019-01-20 14:02:24,10.0,3.2,-1.1,12.0,11.5,
2019-01-20 14:09:36,10.0,3.2,-1.1,12.0,11.5,
2019-01-20 14:16:48,10.0,3.2,-1.1,12.0,11.5,
2019-01-20 14:24:00,10.0,3.2,-1.1,12.0,11.5,
2019-01-20 14:31:12,10.0,3.2,-1.1,12.0,11.5,
2019-01-20 14:38:24,10.0,3.2,-1.1,12.0,11.5,
2019-01-20 14:45:36,10.0,3.2,-1.1,12.0,11.5,
2019-01-20 14:52:48,10.0,3.2,-1.1,12.0,11.5,
2019-01-20 15:00:00,10.0,3.2,-1.1,12.0,11.5,
2019-01-20 15:07:12,10.0,3.2,-1.2,12.0,11.5,
2019-01-20 15:14:24,10.0,3.2,-1.2,12.0,11.5,
2019-01-20 15:21:36,10.0,3.3,-1.2,12.0,11.5,
2019-01-20 15:28:48,10.0,3.3,-1.2,12.0,11.5,
2019-01-20 15:36:00,10.0,3.3,-1.2,12.0,11.5,
2019-01-20 15:43:12,10.0,3.3,-1.2,12.0,11.5,
2019-01-20 15:50:24,10.0,3.3,-1.3,12.0,11.5,
2019-01-20 15:57:36,10.0,3.3,-1.3,12.0,11.5,
2019-01-20 16:04:48,10.0,3.3,-1.3,12.0,11.5,
2019-01-20 16:12:00,10.0,3.3,-1.3,12.0,11.5,
2019-01-20 16:19:12,10.0,3.3,-1.3,11.9,11.4,
2019-01-20 16:26:24,10.0,3.3,-1.3,11.9,11.4,
2019-01-20 16:33:36,10.0,3.3,-1.3,11.9,11.4,
2019-01-20 16:40:48,10.0,3.3,-1.3,11.9,11.4,
2019-01-20 16:48:00,10.0,3.3,-1.4,11.9,11.4,
2019-01-20 16:55:12,10.0,3.3,-1.4,11.9,11.4,
2019-01-20 17:02:24,10.0,3.3,-1.4,11.9,11.4,
2019-01-20 17:09:36,10.0,3.3,-1.4,11.9,11.4,
2019-01-20 17:16:48,10.0,3.3,-1.4,12.0,11.4,
2019-01-20 17:24:00,10.0,3.3,-1.4,12.0,11.4,
2019-01-20 17:31:12,10.0,3.3,-1.4,12.0,11.4,
2019-01-20 17:38:24,10.0,3.3,-1.4,12.0,11.4,
2019-01-20 17:45:36,10.0,3.3,-1.4,11.9,11.4,
2019-01-20 17:52:48,10.0,3.3,-1.4,11.9,11.4,
2019-01-20 18:00:00,10.0,3.3,-1.4,11.9,11.4,
2019-01-20 18:07:12,10.0,3.3,-1.4,11.9,11.4,
2019-01-20 18:14:24,10.0,3.3,-1.4,11.9,11.4,
2019-01-20 18:21:36,10.0,3.2,-1.5,11.9,11.4,
2019-01-20 18:28:48,10.0,3.2,-1.5,11.9,11.4,
2019-01-20 18:36:00,10.0,3.2,-1.5,11.9,11.4,
2019-01-20 18:43:12,10.0,3.2,-1.5,11.9,11.4,
2019-01-20 18:50:24,10.0,3.2,-1.6,11.9,11.4,
2019-01-20 18:57:36,10.0,3.2,-1.6,11.9,11.4,
2019-01-20 19:04:48,10.0,3.2,-1.6,11.9,11.4,
2019-01-20 19:12:00,10.0,3.2,-1.6,11.9,11.4,
2019-01-20 19:19:12,10.0,3.2,-1.6,11.8,11.3,
2019-01-20 19:26:24,10.0,3.2,-1.6,11.8,11.3,
2019-01-20 19:33:36,9.9,3.2,-1.6,11.8,11.3,
2019-01-20 19:40:48,9.9,3.2,-1.6,11.8,11.3,
2019-01-20 19:48:00,9.9,3.2,-1.7,11.9,11.3,
2019-01-20 19:55:12,9.9,3.2,-1.7,11.9,11.3,
2019-01-20 20:02:24,9.9,3.2,-1.7,11.9,11.3,
2019-01-20 20:09:36,9.9,3.2,-1.7,11.9,11.3,
2019-01-20 20:16:48,9.9,3.2,-1.7,11.9,11.4,
2019-01-20 20:24:00,9.9,3.2,-1.7,11.9,11.4,
2019-01-20 20:31:12,9.9,3.1,-1.7,11.9,11.3,
2019-01-20 20:38:24,9.9,3.1,-1.7,11.9,11.3,
2019-01-20 20:45:36,9.9,3.1,-1.7,11.9,11.3,
2019-01-20 20:52:48,9.9,3.1,-1.7,11.9,11.3,
2019-01-20 21:00:00,9.9,3.1,-1.7,11.9,11.3,
2019-01-20 21:07:12,9.9,3.1,-1.7,11.9,11.3,
2019-01-20 21:14:24,9.9,3.1,-1.7,11.9,11.3,
2019-01-20 21:21:36,9.9,3.1,-1.7,11.9,11.3,
2019-01-20 21:28:48,9.9,3.1,-1.7,11.9,11.3,
2019-01-20 21:36:00,9.9,3.1,-1.6,11.8,11.3,
2019-01-20 21:43:12,9.9,3.1,-1.6,11.8,11.3,
2019-01-20 21:50:24,9.9,3.1,-1.6,11.8,11.3,
2019-01-20 21:57:36,9.9,3.1,-1.6,11.8,11.3,
2019-01-20 22:04:48,9.9,3.1,-1.6,11.8,11.3,
2019-01-20 22:12:00,9.9,3.1,-1.6,11.8,11.3,
2019-01-20 22:19:12,9.9,3.1,-1.6,11.8,11.3,
2019-01-20 22:26:24,9.9,3.1,-1.6,11.8,11.3,
2019-01-20 22:33:36,9.9,3.1,-1.6,11.8,11.3,
2019-01-20 22:40:48,9.9,3.1,-1.6,11.8,11.3,
2019-01-20 22:48:00,9.9,3.0,-1.6,11.8,11.3,
2019-01-20 22:55:12,9.9,3.0,-1.6,11.8,11.3,
2019-01-20 23:02:24,9.9,3.0,-1.5,11.8,11.3,
2019-01-20 23:09:36,9.9,3.0,-1.5,11.8,11.3,
2019-01-20 23:16:48,9.9,3.0,-1.5,11.8,11.3,
2019-01-20 23:24:00,9.9,3.0,-1.5,11.8,11.3,
2019-01-20 23:31:12,9.9,3.0,-1.5,11.8,11.3,
2019-01-20 23:38:24,9.9,3.0,-1.5,11.8,11.3,
2019-01-20 23:45:36,9.8,3.0,-1.5,11.8,11.3,
2019-01-20 23:52:48,9.8,3.0,-1.5,11.8,11.3,
2019-01-21 00:00:00,9.8,3.0,-1.5,11.8,11.3,
2019-01-21 00:07:12,,,,,,
