,253_APAR_314.14,257_APAR_315.15,261_APAR_316.16,265_APAR_317.17,269_APAR_318.18,273_APAR_319.19,277_APAR_320.20,281_APAR_321.21,285_APAR_322.22,289_APAR_323.23,293_APAR_324.24,297_APAR_325.25,301_APAR_326.26,667_FIF_304.4,669_FIF_305.5,671_FIF_306.6,673_FIF_310.10,675_FIF_311.11,677_FIF_312.12,679_FIF_313.13
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-19 23:45:36,20.3,19.6,18.8,11.6,1.1,19.8,18.9,18.2,15.0,21.8,21.3,20.5,17.2,27.0,22.5,25.4,,,10.8,24.3
2019-01-19 23:52:48,20.3,19.6,18.8,11.6,1.1,19.8,18.9,18.1,15.0,21.8,21.3,20.5,17.2,27.0,22.5,25.4,,,10.5,24.3
2019-01-20 00:00:00,20.3,19.6,18.8,11.6,1.1,19.8,18.9,18.1,15.0,21.8,21.3,20.5,17.2,27.0,22.5,25.4,,,10.5,24.3
2019-01-20 00:07:12,20.3,19.6,18.8,11.6,1.1,19.8,18.9,18.1,15.0,21.8,21.3,20.5,17.2,27.0,22.5,25.4,,,10.1,24.4
2019-01-20 00:14:24,20.3,19.6,18.8,11.6,1.1,19.8,18.9,18.1,15.0,21.8,21.3,20.5,17.2,27.0,22.5,25.4,,,10.1,24.4
2019-01-20 00:21:36,20.3,19.6,18.8,11.6,1.0,19.8,18.9,18.1,15.0,21.8,21.3,20.5,17.2,27.0,22.5,25.4,,,10.2,24.4
2019-01-20 00:28:48,20.3,19.6,18.8,11.6,1.0,19.8,18.9,18.1,15.0,21.8,21.3,20.5,17.2,27.0,22.5,25.4,,,10.2,24.4
2019-01-20 00:36:00,20.3,19.6,18.8,11.6,1.0,19.8,18.9,18.1,15.0,21.8,21.3,20.5,17.2,27.0,22.5,25.3,,,10.4,24.3
2019-01-20 00:43:12,20.3,19.6,18.8,11.6,1.0,19.8,18.9,18.1,15.0,21.8,21.3,20.5,17.2,27.0,22.5,25.3,,,10.4,24.3
2019-01-20 00:50:24,20.3,19.6,18.8,11.6,1.0,19.8,18.9,18.1,15.0,21.8,21.3,20.5,17.2,27.0,22.4,25.3,,,10.3,24.3
2019-01-20 00:57:36,20.3,19.6,18.8,11.6,1.0,19.8,18.9,18.1,15.0,21.8,21.3,20.5,17.2,27.0,22.4,25.3,,,10.3,24.3
