,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
2019-01-20 19:04:48,1.71,0.67,1.0,1.34
2019-01-20 19:12:00,1.71,0.67,1.0,1.34
2019-01-20 19:19:12,1.62,0.65,1.08,1.31
2019-01-20 19:26:24,1.62,0.65,1.08,1.31
2019-01-20 19:33:36,1.79,0.68,1.03,1.46
2019-01-20 19:40:48,1.79,0.68,1.03,1.46
2019-01-20 19:48:00,1.5,0.64,0.98,1.23
2019-01-20 19:55:12,1.5,0.64,0.98,1.23
2019-01-20 20:02:24,1.47,0.64,0.93,1.15
2019-01-20 20:09:36,1.47,0.64,0.93,1.15
2019-01-20 20:16:48,1.76,0.63,1.09,1.36
2019-01-20 20:24:00,1.76,0.63,1.09,1.36
2019-01-20 20:31:12,1.75,0.66,1.09,1.36
2019-01-20 20:38:24,1.75,0.66,1.09,1.36
2019-01-20 20:45:36,1.75,0.66,1.09,1.36
2019-01-20 20:52:48,1.87,0.62,1.08,1.55
2019-01-20 21:00:00,1.87,0.62,1.08,1.55
2019-01-20 21:07:12,2.34,0.92,1.29,1.93
2019-01-20 21:14:24,2.34,0.92,1.29,1.93
2019-01-20 21:21:36,1.83,0.73,1.09,1.53
2019-01-20 21:28:48,1.83,0.73,1.09,1.53
2019-01-20 21:36:00,1.97,0.71,1.08,1.57
2019-01-20 21:43:12,1.97,0.71,1.08,1.57
2019-01-20 21:50:24,1.78,0.73,1.04,1.47
2019-01-20 21:57:36,1.78,0.73,1.04,1.47
2019-01-20 22:04:48,1.62,0.57,0.95,1.35
2019-01-20 22:12:00,1.62,0.57,0.95,1.35
2019-01-20 22:19:12,1.62,0.51,0.94,1.37
2019-01-20 22:26:24,1.62,0.51,0.94,1.37
2019-01-20 22:33:36,1.28,0.52,0.82,1.04
2019-01-20 22:40:48,1.28,0.52,0.82,1.04
2019-01-20 22:48:00,1.62,0.6,0.9,1.29
2019-01-20 22:55:12,1.62,0.6,0.9,1.29
2019-01-20 23:02:24,1.62,0.84,0.95,1.09
2019-01-20 23:09:36,1.62,0.84,0.95,1.09
2019-01-20 23:16:48,1.59,0.69,0.85,1.28
2019-01-20 23:24:00,1.59,0.69,0.85,1.28
2019-01-20 23:31:12,1.74,0.7,0.8,1.35
2019-01-20 23:38:24,1.74,0.7,0.8,1.35
2019-01-20 23:45:36,1.74,0.7,0.8,1.35
2019-01-20 23:52:48,1.46,0.56,0.76,1.2
2019-01-21 00:00:00,1.46,0.56,0.76,1.2
2019-01-21 00:07:12,,,,
