,4340_POG_26.26,4348_POG_27.27,4356_POG_28.28,4364_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-01-19 23:45:36,-2.11,-2.22,-2.37,-2.05
2019-01-19 23:52:48,-2.07,-2.28,-2.35,-2.12
2019-01-20 00:00:00,-2.07,-2.28,-2.35,-2.12
2019-01-20 00:07:12,-2.08,-2.28,-2.47,-2.14
2019-01-20 00:14:24,-2.08,-2.28,-2.47,-2.14
2019-01-20 00:21:36,-2.22,-2.3,-2.48,-2.11
2019-01-20 00:28:48,-2.22,-2.3,-2.48,-2.11
2019-01-20 00:36:00,-2.24,-2.32,-2.49,-2.15
2019-01-20 00:43:12,-2.24,-2.32,-2.49,-2.15
2019-01-20 00:50:24,-2.09,-2.28,-2.48,-2.12
2019-01-20 00:57:36,-2.09,-2.28,-2.48,-2.12
2019-01-20 01:04:48,-2.0,-2.19,-2.45,-2.07
2019-01-20 01:12:00,-2.0,-2.19,-2.45,-2.07
2019-01-20 01:19:12,-2.12,-2.28,-2.5,-2.13
2019-01-20 01:26:24,-2.12,-2.28,-2.5,-2.13
2019-01-20 01:33:36,-2.29,-2.33,-2.54,-2.23
2019-01-20 01:40:48,-2.29,-2.33,-2.54,-2.23
2019-01-20 01:48:00,-2.22,-2.4,-2.57,-2.26
2019-01-20 01:55:12,-2.22,-2.4,-2.57,-2.26
2019-01-20 02:02:24,-2.2,-2.47,-2.52,-2.28
2019-01-20 02:09:36,-2.2,-2.47,-2.52,-2.28
2019-01-20 02:16:48,-2.45,-2.59,-2.71,-2.48
2019-01-20 02:24:00,-2.45,-2.59,-2.71,-2.48
2019-01-20 02:31:12,-2.46,-2.75,-2.96,-2.7
2019-01-20 02:38:24,-2.46,-2.75,-2.96,-2.7
2019-01-20 02:45:36,-2.46,-2.75,-2.96,-2.7
2019-01-20 02:52:48,-2.63,-3.02,-3.13,-2.94
2019-01-20 03:00:00,-2.63,-3.02,-3.13,-2.94
2019-01-20 03:07:12,-3.25,-3.68,-3.62,-3.59
2019-01-20 03:14:24,-3.25,-3.68,-3.62,-3.59
2019-01-20 03:21:36,-3.83,-4.28,-4.26,-4.21
2019-01-20 03:28:48,-3.83,-4.28,-4.26,-4.21
2019-01-20 03:36:00,-3.92,-4.49,-4.47,-4.46
2019-01-20 03:43:12,-3.92,-4.49,-4.47,-4.46
2019-01-20 03:50:24,-3.87,-4.3,-4.45,-4.28
2019-01-20 03:57:36,-3.87,-4.3,-4.45,-4.28
2019-01-20 04:04:48,-3.71,-4.18,-4.38,-4.12
2019-01-20 04:12:00,-3.71,-4.18,-4.38,-4.12
2019-01-20 04:19:12,-3.69,-4.05,-4.36,-4.04
2019-01-20 04:26:24,-3.69,-4.05,-4.36,-4.04
2019-01-20 04:33:36,-3.67,-4.01,-4.31,-3.97
2019-01-20 04:40:48,-3.67,-4.01,-4.31,-3.97
2019-01-20 04:48:00,-3.57,-3.92,-4.29,-3.97
2019-01-20 04:55:12,-3.57,-3.92,-4.29,-3.97
2019-01-20 05:02:24,-3.49,-3.78,-4.09,-3.79
2019-01-20 05:09:36,-3.49,-3.78,-4.09,-3.79
2019-01-20 05:16:48,-3.49,-3.68,-4.01,-3.65
2019-01-20 05:24:00,-3.49,-3.68,-4.01,-3.65
2019-01-20 05:31:12,-3.5,-3.68,-3.95,-3.63
2019-01-20 05:38:24,-3.5,-3.68,-3.95,-3.63
2019-01-20 05:45:36,-3.5,-3.68,-3.95,-3.63
2019-01-20 05:52:48,-3.35,-3.56,-3.8,-3.51
2019-01-20 06:00:00,-3.35,-3.56,-3.8,-3.51
2019-01-20 06:07:12,-3.27,-3.43,-3.62,-3.37
2019-01-20 06:14:24,-3.27,-3.43,-3.62,-3.37
2019-01-20 06:21:36,-3.11,-3.28,-3.27,-3.24
2019-01-20 06:28:48,-3.11,-3.28,-3.27,-3.24
2019-01-20 06:36:00,-3.13,-3.18,-3.37,-3.31
2019-01-20 06:43:12,-3.13,-3.18,-3.37,-3.31
2019-01-20 06:50:24,-3.23,-3.25,-3.54,-3.28
2019-01-20 06:57:36,-3.23,-3.25,-3.54,-3.28
2019-01-20 07:04:48,-3.24,-3.24,-3.58,-3.23
2019-01-20 07:12:00,-3.24,-3.24,-3.58,-3.23
2019-01-20 07:19:12,-3.13,-3.16,-3.48,-3.11
2019-01-20 07:26:24,-3.13,-3.16,-3.48,-3.11
2019-01-20 07:33:36,-2.88,-2.93,-3.38,-3.01
2019-01-20 07:40:48,-2.88,-2.93,-3.38,-3.01
2019-01-20 07:48:00,-2.78,-2.75,-3.3,-2.88
2019-01-20 07:55:12,-2.78,-2.75,-3.3,-2.88
2019-01-20 08:02:24,-2.68,-2.63,-3.13,-2.76
2019-01-20 08:09:36,-2.68,-2.63,-3.13,-2.76
2019-01-20 08:16:48,-2.64,-2.45,-2.99,-2.55
2019-01-20 08:24:00,-2.64,-2.45,-2.99,-2.55
2019-01-20 08:31:12,-2.43,-2.21,-2.81,-2.32
2019-01-20 08:38:24,-2.43,-2.21,-2.81,-2.32
2019-01-20 08:45:36,-2.43,-2.21,-2.81,-2.32
2019-01-20 08:52:48,-2.42,-2.08,-2.75,-2.24
2019-01-20 09:00:00,-2.42,-2.08,-2.75,-2.24
2019-01-20 09:07:12,-2.27,-2.11,-2.77,-2.29
2019-01-20 09:14:24,-2.27,-2.11,-2.77,-2.29
2019-01-20 09:21:36,-2.17,-1.98,-2.67,-2.1
2019-01-20 09:28:48,-2.17,-1.98,-2.67,-2.1
2019-01-20 09:36:00,-2.23,-1.99,-2.6,-2.05
2019-01-20 09:43:12,-2.23,-1.99,-2.6,-2.05
2019-01-20 09:50:24,-2.0,-1.67,-2.48,-1.89
2019-01-20 09:57:36,-2.0,-1.67,-2.48,-1.89
2019-01-20 10:04:48,-2.11,-1.6,-2.44,-1.9
2019-01-20 10:12:00,-2.11,-1.6,-2.44,-1.9
2019-01-20 10:19:12,-1.72,-1.38,-2.14,-1.69
2019-01-20 10:26:24,-1.72,-1.38,-2.14,-1.69
2019-01-20 10:33:36,-1.64,-1.25,-2.08,-1.59
2019-01-20 10:40:48,-1.64,-1.25,-2.08,-1.59
2019-01-20 10:48:00,-1.66,-1.27,-2.03,-1.56
2019-01-20 10:55:12,-1.66,-1.27,-2.03,-1.56
2019-01-20 11:02:24,-1.65,-1.24,-1.96,-1.5
2019-01-20 11:09:36,-1.65,-1.24,-1.96,-1.5
2019-01-20 11:16:48,-1.48,-1.05,-1.71,-1.16
2019-01-20 11:24:00,-1.48,-1.05,-1.71,-1.16
2019-01-20 11:31:12,-1.41,-0.99,-1.62,-1.1
2019-01-20 11:38:24,-1.41,-0.99,-1.62,-1.1
2019-01-20 11:45:36,-1.41,-0.99,-1.62,-1.1
2019-01-20 11:52:48,-1.4,-0.98,-1.33,-1.18
2019-01-20 12:00:00,-1.4,-0.98,-1.33,-1.18
2019-01-20 12:07:12,-1.54,-1.12,-1.51,-1.37
2019-01-20 12:14:24,-1.54,-1.12,-1.51,-1.37
2019-01-20 12:21:36,-1.66,-1.25,-1.48,-1.38
2019-01-20 12:28:48,-1.66,-1.25,-1.48,-1.38
2019-01-20 12:36:00,-1.58,-1.24,-1.55,-1.35
2019-01-20 12:43:12,-1.58,-1.24,-1.55,-1.35
2019-01-20 12:50:24,-1.65,-1.25,-1.55,-1.39
2019-01-20 12:57:36,-1.65,-1.25,-1.55,-1.39
2019-01-20 13:04:48,-1.76,-1.42,-1.68,-1.54
2019-01-20 13:12:00,-1.76,-1.42,-1.68,-1.54
2019-01-20 13:19:12,-1.92,-1.57,-1.72,-1.69
2019-01-20 13:26:24,-1.92,-1.57,-1.72,-1.69
2019-01-20 13:33:36,-1.94,-1.74,-1.91,-1.83
2019-01-20 13:40:48,-1.94,-1.74,-1.91,-1.83
2019-01-20 13:48:00,-2.27,-1.98,-2.02,-2.05
2019-01-20 13:55:12,-2.27,-1.98,-2.02,-2.05
2019-01-20 14:02:24,-2.42,-2.11,-2.12,-2.15
2019-01-20 14:09:36,-2.42,-2.11,-2.12,-2.15
2019-01-20 14:16:48,-2.53,-2.23,-2.25,-2.31
2019-01-20 14:24:00,-2.53,-2.23,-2.25,-2.31
2019-01-20 14:31:12,-2.55,-2.45,-2.43,-2.51
2019-01-20 14:38:24,-2.55,-2.45,-2.43,-2.51
2019-01-20 14:45:36,-2.55,-2.45,-2.43,-2.51
2019-01-20 14:52:48,-2.92,-2.72,-2.7,-2.8
2019-01-20 15:00:00,-2.92,-2.72,-2.7,-2.8
2019-01-20 15:07:12,-2.96,-2.75,-2.8,-2.77
2019-01-20 15:14:24,-2.96,-2.75,-2.8,-2.77
2019-01-20 15:21:36,-2.93,-2.77,-2.91,-2.82
2019-01-20 15:28:48,-2.93,-2.77,-2.91,-2.82
2019-01-20 15:36:00,-2.79,-2.83,-3.01,-2.83
2019-01-20 15:43:12,-2.79,-2.83,-3.01,-2.83
2019-01-20 15:50:24,-2.61,-2.72,-2.89,-2.79
2019-01-20 15:57:36,-2.61,-2.72,-2.89,-2.79
2019-01-20 16:04:48,-2.66,-2.81,-3.0,-2.81
2019-01-20 16:12:00,-2.66,-2.81,-3.0,-2.81
2019-01-20 16:19:12,-2.69,-2.71,-2.92,-2.75
2019-01-20 16:26:24,-2.69,-2.71,-2.92,-2.75
2019-01-20 16:33:36,-2.74,-2.71,-2.93,-2.75
