,4245_Mbus Apators,4256_Mbus Apators,4267_Mbus Apators,4278_Mbus Apators,4289_Mbus Apators,4300_Mbus Apators,4311_Mbus Apators,4322_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-01-19 23:45:36,0.58,0.37,0.3,0.15,0.0,1.0165,0.0,0.0
2019-01-19 23:52:48,0.58,0.37,0.3,0.15,0.0,0.634515,0.0,0.0
2019-01-20 00:00:00,0.58,0.37,0.3,0.15,0.0,0.634515,0.0,0.0
2019-01-20 00:07:12,0.58,0.37,0.3,0.15,0.0,0.469879,0.0,0.0
2019-01-20 00:14:24,0.58,0.37,0.3,0.15,0.0,0.469879,0.0,0.0
2019-01-20 00:21:36,0.56,0.37,0.3,0.15,0.0,0.931063,0.0,0.0
2019-01-20 00:28:48,0.56,0.37,0.3,0.15,0.0,0.931063,0.0,0.0
2019-01-20 00:36:00,0.54,0.37,0.3,0.15,0.0,1.016727,0.0,0.0
2019-01-20 00:43:12,0.54,0.37,0.3,0.15,0.0,1.016727,0.0,0.0
2019-01-20 00:50:24,0.54,0.37,0.31,0.15,0.0,0.828937,0.0,0.0
2019-01-20 00:57:36,0.54,0.37,0.31,0.15,0.0,0.828937,0.0,0.0
2019-01-20 01:04:48,0.54,0.37,0.3,0.15,0.0,0.415781,0.0,0.0
2019-01-20 01:12:00,0.54,0.37,0.3,0.15,0.0,0.415781,0.0,0.0
2019-01-20 01:19:12,0.56,0.37,0.3,0.15,0.0,0.731375,0.0,0.0
2019-01-20 01:26:24,0.56,0.37,0.3,0.15,0.0,0.731375,0.0,0.0
2019-01-20 01:33:36,0.59,0.37,0.3,0.15,0.0,1.016625,0.0,0.0
2019-01-20 01:40:48,0.59,0.37,0.3,0.15,0.0,1.016625,0.0,0.0
2019-01-20 01:48:00,0.57,0.37,0.3,0.14,0.0,1.016219,0.0,0.0
2019-01-20 01:55:12,0.57,0.37,0.3,0.14,0.0,1.016219,0.0,0.0
2019-01-20 02:02:24,0.59,0.37,0.3,0.14,0.0,1.016438,0.0,0.0
2019-01-20 02:09:36,0.59,0.37,0.3,0.14,0.0,1.016438,0.0,0.0
2019-01-20 02:16:48,0.57,0.37,0.3,0.14,0.0,1.016531,0.0,0.0
2019-01-20 02:24:00,0.57,0.37,0.3,0.14,0.0,1.016531,0.0,0.0
2019-01-20 02:31:12,0.57,0.37,0.3,0.14,0.0,0.434656,0.0,0.0
2019-01-20 02:38:24,0.57,0.37,0.3,0.14,0.0,0.434656,0.0,0.0
2019-01-20 02:45:36,0.57,0.37,0.3,0.14,0.0,0.434656,0.0,0.0
2019-01-20 02:52:48,0.56,0.37,0.3,0.14,0.0,0.529387,0.0,0.0
2019-01-20 03:00:00,0.56,0.37,0.3,0.14,0.0,0.529387,0.0,0.0
2019-01-20 03:07:12,0.55,0.37,0.3,0.14,0.0,0.982531,0.0,0.0
2019-01-20 03:14:24,0.55,0.37,0.3,0.14,0.0,0.982531,0.0,0.0
2019-01-20 03:21:36,0.54,0.37,0.3,0.15,0.0,1.016719,0.0,0.0
2019-01-20 03:28:48,0.54,0.37,0.3,0.15,0.0,1.016719,0.0,0.0
2019-01-20 03:36:00,0.54,0.37,0.31,0.15,0.0,0.434688,0.0,0.0
2019-01-20 03:43:12,0.54,0.37,0.31,0.15,0.0,0.434688,0.0,0.0
2019-01-20 03:50:24,0.55,0.37,0.3,0.15,0.0,0.593219,0.0,0.0
2019-01-20 03:57:36,0.55,0.37,0.3,0.15,0.0,0.593219,0.0,0.0
2019-01-20 04:04:48,0.59,0.37,0.3,0.15,0.0,1.008219,0.0,0.0
2019-01-20 04:12:00,0.59,0.37,0.3,0.15,0.0,1.008219,0.0,0.0
2019-01-20 04:19:12,0.57,0.37,0.3,0.15,0.0,1.016516,0.0,0.0
2019-01-20 04:26:24,0.57,0.37,0.3,0.15,0.0,1.016516,0.0,0.0
2019-01-20 04:33:36,0.59,0.37,0.3,0.15,0.0,0.490125,0.0,0.0
2019-01-20 04:40:48,0.59,0.37,0.3,0.15,0.0,0.490125,0.0,0.0
2019-01-20 04:48:00,0.56,0.37,0.3,0.15,0.0,0.549,0.0,0.0
2019-01-20 04:55:12,0.56,0.37,0.3,0.15,0.0,0.549,0.0,0.0
2019-01-20 05:02:24,0.57,0.37,0.3,0.15,0.0,0.9015,0.0,0.0
2019-01-20 05:09:36,0.57,0.37,0.3,0.15,0.0,0.9015,0.0,0.0
2019-01-20 05:16:48,0.56,0.37,0.3,0.15,0.0,1.0157,0.0,0.0
2019-01-20 05:24:00,0.56,0.37,0.3,0.15,0.0,1.0157,0.0,0.0
2019-01-20 05:31:12,0.57,0.37,0.3,0.15,0.0,0.227687,0.0,0.0
2019-01-20 05:38:24,0.57,0.37,0.3,0.15,0.0,0.227687,0.0,0.0
2019-01-20 05:45:36,0.57,0.37,0.3,0.15,0.0,0.227687,0.0,0.0
2019-01-20 05:52:48,0.59,0.37,0.3,0.15,0.0,1.014871,0.0,0.0
2019-01-20 06:00:00,0.59,0.37,0.3,0.15,0.0,1.014871,0.0,0.0
2019-01-20 06:07:12,0.57,0.37,0.3,0.15,0.0,1.015226,0.0,0.0
2019-01-20 06:14:24,0.57,0.37,0.3,0.15,0.0,1.015226,0.0,0.0
2019-01-20 06:21:36,0.59,0.37,0.3,0.15,0.0,0.809187,0.0,0.0
2019-01-20 06:28:48,0.59,0.37,0.3,0.15,0.0,0.809187,0.0,0.0
2019-01-20 06:36:00,0.57,0.37,0.3,0.15,0.0,0.415844,0.0,0.0
