,476_APAR_715.15,480_APAR_716.16,484_APAR_717.17,488_APAR_718.18,492_APAR_719.19,496_APAR_720.20,500_APAR_721.21,504_APAR_722.22,508_APAR_723.23,512_APAR_724.24,516_APAR_725.25,520_APAR_726.26,524_APAR_727.27,528_APAR_728.28,532_APAR_729.29,536_APAR_730.30,540_APAR_731.31,544_APAR_732.32,548_APAR_733.1,552_APAR_734.2,556_APAR_735.3,560_APAR_736.4,564_APAR_737.5,568_APAR_738.6,572_APAR_739.7,576_APAR_740.8,580_APAR_741.9,584_APAR_742.10,588_APAR_743.11,592_APAR_744.12,596_APAR_745.13,600_APAR_746.14,604_APAR_747.15,608_APAR_748.16,612_APAR_749.17,616_APAR_750.18,620_APAR_751.19,624_APAR_752.20,628_APAR_753.21,632_APAR_754.22,636_APAR_755.23,640_APAR_756.24,644_APAR_757.25,706_FIF_703.3,708_FIF_704.4,710_FIF_705.5,712_FIF_706.6,714_FIF_707.7,716_FIF_708.8,718_FIF_709.9,720_FIF_710.10
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-19 23:45:36,39.2,39.8,39.2,51.1,75.0,34.8,34.9,33.5,52.4,77.0,50.9,50.6,52.3,62.2,33.6,35.5,40.2,47.8,33.8,34.5,36.1,44.5,53.7,37.4,39.5,37.0,48.0,63.5,61.8,47.4,37.3,30.4,66.5,48.9,38.5,24.5,55.1,40.1,32.3,25.2,80.6,58.5,78.5,25.1875,34.53125,24.0,34.0,28.0,29.0,30.0,27.1875
2019-01-19 23:52:48,38.9,39.3,39.2,51.0,75.0,34.8,34.9,33.4,52.3,76.9,50.9,50.6,52.3,62.2,33.6,35.5,40.2,47.8,33.7,34.5,36.0,44.5,53.7,37.5,39.5,37.0,48.0,63.5,61.8,47.4,37.3,30.4,66.5,48.9,38.5,24.4,55.1,40.1,32.3,25.1,81.3,58.6,79.3,25.0,34.818182,24.0,34.0,28.0,29.0,30.0,27.0
2019-01-20 00:00:00,38.9,39.3,39.2,51.0,75.0,34.8,34.9,33.4,52.3,76.9,50.9,50.6,52.3,62.2,33.6,35.5,40.2,47.8,33.7,34.5,36.0,44.5,53.7,37.5,39.5,37.0,48.0,63.5,61.8,47.4,37.3,30.4,66.5,48.9,38.5,24.4,55.1,40.1,32.3,25.1,81.3,58.6,79.3,25.0,34.818182,24.0,34.0,28.0,29.0,30.0,27.0
2019-01-20 00:07:12,38.9,39.4,39.1,51.0,74.9,34.8,34.9,33.4,52.3,76.9,50.9,50.6,52.3,62.2,33.6,35.5,40.2,47.8,33.7,34.5,36.0,44.5,53.7,37.5,39.5,37.0,48.0,63.5,61.8,47.4,37.3,30.4,66.5,48.9,38.5,24.5,55.1,40.1,32.3,25.1,81.2,58.4,78.7,25.0,34.484848,24.0,34.0,28.0,29.0,29.969697,27.0
2019-01-20 00:14:24,38.9,39.4,39.1,51.0,74.9,34.8,34.9,33.4,52.3,76.9,50.9,50.6,52.3,62.2,33.6,35.5,40.2,47.8,33.7,34.5,36.0,44.5,53.7,37.5,39.5,37.0,48.0,63.5,61.8,47.4,37.3,30.4,66.5,48.9,38.5,24.5,55.1,40.1,32.3,25.1,81.2,58.4,78.7,25.0,34.484848,24.0,34.0,28.0,29.0,29.969697,27.0
2019-01-20 00:21:36,38.9,39.3,39.1,51.0,74.9,34.8,34.9,33.4,52.3,76.9,50.9,50.6,52.3,62.2,33.6,35.5,40.2,47.8,33.7,34.5,36.0,44.5,53.7,37.5,39.5,36.9,48.0,63.5,61.8,47.4,37.3,30.4,66.5,48.9,38.5,24.4,55.1,40.1,32.3,25.1,81.0,58.3,78.9,25.0,34.59375,24.0,34.0,28.0,29.0,29.875,27.0
2019-01-20 00:28:48,38.9,39.3,39.1,51.0,74.9,34.8,34.9,33.4,52.3,76.9,50.9,50.6,52.3,62.2,33.6,35.5,40.2,47.8,33.7,34.5,36.0,44.5,53.7,37.5,39.5,36.9,48.0,63.5,61.8,47.4,37.3,30.4,66.5,48.9,38.5,24.4,55.1,40.1,32.3,25.1,81.0,58.3,78.9,25.0,34.59375,24.0,34.0,28.0,29.0,29.875,27.0
2019-01-20 00:36:00,38.9,39.3,39.1,50.9,74.9,34.8,34.9,33.3,52.2,76.9,50.9,50.6,52.3,62.2,33.6,35.5,40.2,47.8,33.7,34.4,36.0,44.5,53.7,37.4,39.5,36.9,48.0,63.5,61.8,47.4,37.3,30.3,66.5,48.9,38.5,24.4,55.1,40.1,32.3,25.1,81.0,58.3,79.1,25.0,34.969697,24.0,34.0,28.0,29.0,29.69697,27.0
