,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-20 23:45:36,41.0,53.2,62.0,,,,,,,31.1,31.5,,,31.0,53.8,89.6,42.6,42.9,45.9,30.181818,27.0,26.060606,57.8,30.9,33.8,40.2,47.4,37.9,48.1,62.5
2019-01-20 23:52:48,41.0,53.2,62.0,,,,,,,31.1,31.5,50.8,94.8,30.9,53.8,89.5,42.6,42.9,45.9,30.34375,26.96875,26.0,57.7,30.9,33.8,40.1,47.4,37.9,48.1,62.5
2019-01-21 00:00:00,41.0,53.2,62.0,,,,,,,31.1,31.5,50.8,94.8,30.9,53.8,89.5,42.6,42.9,45.9,30.34375,26.96875,26.0,57.7,30.9,33.8,40.1,47.4,37.9,48.1,62.5
2019-01-21 00:07:12,41.0,53.2,62.0,,,,,,,31.1,31.5,50.8,94.8,31.0,53.8,89.5,42.6,42.9,45.9,30.121212,27.181818,26.030303,57.7,30.9,33.8,40.1,47.4,37.9,48.1,62.5
2019-01-21 00:14:24,41.0,53.2,62.0,,,,,,,31.1,31.5,50.8,94.8,31.0,53.8,89.5,42.6,42.9,45.9,30.121212,27.181818,26.030303,57.7,30.9,33.8,40.1,47.4,37.9,48.1,62.5
2019-01-21 00:21:36,41.0,53.2,62.0,,,,,,,31.1,31.5,50.8,94.8,30.9,53.8,89.5,42.6,42.9,45.9,30.242424,27.060606,26.030303,57.7,30.9,33.8,40.1,47.4,37.9,48.1,62.5
2019-01-21 00:28:48,41.0,53.2,62.0,,,,,,,31.1,31.5,50.8,94.8,30.9,53.8,89.5,42.6,42.9,45.9,30.242424,27.060606,26.030303,57.7,30.9,33.8,40.1,47.4,37.9,48.1,62.5
2019-01-21 00:36:00,41.0,53.2,62.0,,,,,,,31.1,31.5,50.8,94.8,31.0,53.8,89.4,42.6,42.9,45.9,30.28125,27.125,26.0,57.7,30.9,33.8,40.1,47.4,37.9,48.1,62.5
2019-01-21 00:43:12,41.0,53.2,62.0,,,,,,,31.1,31.5,50.8,94.8,31.0,53.8,89.4,42.6,42.9,45.9,30.28125,27.125,26.0,57.7,30.9,33.8,40.1,47.4,37.9,48.1,62.5
2019-01-21 00:50:24,41.0,53.2,62.0,,,,,,,31.1,31.5,50.8,94.8,30.9,53.8,89.4,42.6,42.9,45.9,30.0,27.181818,26.0,57.7,30.9,33.8,40.1,47.4,37.9,48.0,62.4
2019-01-21 00:57:36,41.0,53.2,62.0,,,,,,,31.1,31.5,50.8,94.8,30.9,53.8,89.4,42.6,42.9,45.9,30.0,27.181818,26.0,57.7,30.9,33.8,40.1,47.4,37.9,48.0,62.4
2019-01-21 01:04:48,41.0,53.2,62.0,,,,,,,31.0,31.5,50.6,94.8,30.9,53.7,89.2,42.6,42.9,45.9,30.03125,27.1875,26.0,57.7,30.8,33.8,40.1,47.4,37.9,48.0,62.4
2019-01-21 01:12:00,41.0,53.2,62.0,,,,,,,31.0,31.5,50.6,94.8,30.9,53.7,89.2,42.6,42.9,45.9,30.03125,27.1875,26.0,57.7,30.8,33.8,40.1,47.4,37.9,48.0,62.4
2019-01-21 01:19:12,41.0,53.2,62.0,,,,,,,31.0,31.4,50.4,94.8,30.9,53.7,89.1,42.6,42.9,45.8,30.060606,27.121212,26.090909,57.7,30.8,33.8,40.1,47.4,37.9,48.0,62.4
2019-01-21 01:26:24,41.0,53.2,62.0,,,,,,,31.0,31.4,50.4,94.8,30.9,53.7,89.1,42.6,42.9,45.8,30.060606,27.121212,26.090909,57.7,30.8,33.8,40.1,47.4,37.9,48.0,62.4
2019-01-21 01:33:36,41.0,53.2,62.0,,,,,,,31.0,31.4,50.3,94.8,30.9,53.6,89.1,42.6,42.9,45.8,29.9375,27.28125,26.03125,57.7,30.8,33.8,40.1,47.4,37.9,48.0,62.4
2019-01-21 01:40:48,41.0,53.2,62.0,,,,,,,31.0,31.4,50.3,94.8,30.9,53.6,89.1,42.6,42.9,45.8,29.9375,27.28125,26.03125,57.7,30.8,33.8,40.1,47.4,37.9,48.0,62.4
2019-01-21 01:48:00,41.0,53.2,62.0,,,,,,,31.0,31.4,50.3,94.8,30.9,53.5,89.1,42.6,42.9,45.8,30.0,27.09375,26.40625,57.7,30.8,33.8,40.1,47.4,37.9,48.0,62.4
2019-01-21 01:55:12,41.0,53.2,62.0,,,,,,,31.0,31.4,50.3,94.8,30.9,53.5,89.1,42.6,42.9,45.8,30.0,27.09375,26.40625,57.7,30.8,33.8,40.1,47.4,37.9,48.0,62.4
2019-01-21 02:02:24,41.0,53.2,62.0,,,,,,,31.0,31.4,50.1,94.8,30.9,53.4,89.0,42.6,42.9,45.8,30.125,27.03125,26.28125,57.7,30.8,33.8,40.1,47.4,37.9,48.0,62.4
2019-01-21 02:09:36,41.0,53.2,62.0,,,,,,,31.0,31.4,50.1,94.8,30.9,53.4,89.0,42.6,42.9,45.8,30.125,27.03125,26.28125,57.7,30.8,33.8,40.1,47.4,37.9,48.0,62.4
2019-01-21 02:16:48,41.0,53.2,61.9,,,,,,,31.0,31.4,50.0,94.8,30.8,53.2,89.0,42.6,42.9,45.8,30.15625,27.0625,26.0,57.7,30.8,33.8,40.1,47.4,37.9,48.0,62.3
