,4243_Mbus Apators,4265_Mbus Apators,4276_Mbus Apators,4287_Mbus Apators,4298_Mbus Apators,4309_Mbus Apators,4320_Mbus Apators,4481_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-01-20 23:45:36,,,,,,,,
2019-01-20 23:52:48,,,,,,,,
2019-01-21 00:00:00,,,,,,,,
2019-01-21 00:07:12,,,,,,,,
2019-01-21 00:14:24,,,,,,,,
2019-01-21 00:21:36,,,,,,,,
2019-01-21 00:28:48,,,,,,,,
2019-01-21 00:36:00,,,,,,,,
2019-01-21 00:43:12,,,,,,,,
2019-01-21 00:50:24,,,,,,,,
2019-01-21 00:57:36,,,,,,,,
2019-01-21 01:04:48,,,,,,,,
2019-01-21 01:12:00,,,,,,,,
2019-01-21 01:19:12,,,,,,,,
2019-01-21 01:26:24,,,,,,,,
2019-01-21 01:33:36,,,,,,,,
2019-01-21 01:40:48,,,,,,,,
2019-01-21 01:48:00,,,,,,,,
2019-01-21 01:55:12,,,,,,,,
2019-01-21 02:02:24,,,,,,,,
2019-01-21 02:09:36,,,,,,,,
2019-01-21 02:16:48,,,,,,,,
2019-01-21 02:24:00,,,,,,,,
2019-01-21 02:31:12,,,,,,,,
2019-01-21 02:38:24,,,,,,,,
2019-01-21 02:45:36,,,,,,,,
2019-01-21 02:52:48,,,,,,,,
2019-01-21 03:00:00,,,,,,,,
2019-01-21 03:07:12,,,,,,,,
2019-01-21 03:14:24,,,,,,,,
2019-01-21 03:21:36,,,,,,,,
2019-01-21 03:28:48,,,,,,,,
2019-01-21 03:36:00,,,,,,,,
2019-01-21 03:43:12,,,,,,,,
2019-01-21 03:50:24,,,,,,,,
2019-01-21 03:57:36,,,,,,,,
2019-01-21 04:04:48,,,,,,,,
2019-01-21 04:12:00,,,,,,,,
2019-01-21 04:19:12,,,,,,,,
2019-01-21 04:26:24,,,,,,,,
2019-01-21 04:33:36,,,,,,,,
2019-01-21 04:40:48,,,,,,,,
2019-01-21 04:48:00,,,,,,,,
2019-01-21 04:55:12,,,,,,,,
2019-01-21 05:02:24,,,,,,,,
2019-01-21 05:09:36,,,,,,,,
2019-01-21 05:16:48,,,,,,,,
2019-01-21 05:24:00,,,,,,,,
2019-01-21 05:31:12,,,,,,,,
2019-01-21 05:38:24,,,,,,,,
2019-01-21 05:45:36,,,,,,,,
2019-01-21 05:52:48,,,,,,,,
2019-01-21 06:00:00,,,,,,,,
2019-01-21 06:07:12,,,,,,,,
2019-01-21 06:14:24,,,,,,,,
2019-01-21 06:21:36,,,,,,,,
2019-01-21 06:28:48,,,,,,,,
2019-01-21 06:36:00,,,,,,,,
2019-01-21 06:43:12,,,,,,,,
2019-01-21 06:50:24,,,,,,,,
2019-01-21 06:57:36,,,,,,,,
2019-01-21 07:04:48,,,,,,,,
2019-01-21 07:12:00,,,,,,,,
2019-01-21 07:19:12,,,,,,,,
2019-01-21 07:26:24,,,,,,,,
2019-01-21 07:33:36,,,,,,,,
2019-01-21 07:40:48,,,,,,,,
2019-01-21 07:48:00,,,,,,,,
2019-01-21 07:55:12,,,,,,,,
2019-01-21 08:02:24,,,,,,,,
2019-01-21 08:09:36,,,,,,,,
2019-01-21 08:16:48,,,,,,,,
2019-01-21 08:24:00,,,,,,,,
2019-01-21 08:31:12,,,,,,,,
2019-01-21 08:38:24,,,,,,,,
2019-01-21 08:45:36,,,,,,,,
2019-01-21 08:52:48,,,,,,,,
2019-01-21 09:00:00,,,,,,,,
2019-01-21 09:07:12,,,,,,,,
2019-01-21 09:14:24,,,,,,,,
2019-01-21 09:21:36,,,,,,,,
2019-01-21 09:28:48,,,,,,,,
2019-01-21 09:36:00,,,,,,,,
2019-01-21 09:43:12,,,,,,,,
2019-01-21 09:50:24,,,,,,,,
2019-01-21 09:57:36,,,,,,,,
2019-01-21 10:04:48,,,,,,,,
2019-01-21 10:12:00,,,,,,,,
2019-01-21 10:19:12,,,,,,,,
2019-01-21 10:26:24,,,,,,,,
2019-01-21 10:33:36,,,,,,,,
2019-01-21 10:40:48,,,,,,,,
2019-01-21 10:48:00,,,,,,,,
2019-01-21 10:55:12,,,,,,,,
2019-01-21 11:02:24,,,,,,,,
2019-01-21 11:09:36,,,,,,,,
2019-01-21 11:16:48,,,,,,,,
2019-01-21 11:24:00,,,,,,,,
2019-01-21 11:31:12,,,,,,,,
2019-01-21 11:38:24,,,,,,,,
2019-01-21 11:45:36,,,,,,,,
2019-01-21 11:52:48,,,,,,,,
2019-01-21 12:00:00,,,,,,,,
2019-01-21 12:07:12,,,,,,,,
2019-01-21 12:14:24,,,,,,,,
2019-01-21 12:21:36,,,,,,,,
2019-01-21 12:28:48,,,,,,,,
2019-01-21 12:36:00,,,,,,,,
2019-01-21 12:43:12,,,,,,,,
2019-01-21 12:50:24,,,,,,,,
2019-01-21 12:57:36,,,,,,,,
2019-01-21 13:04:48,,,,,,,,
2019-01-21 13:12:00,,,,,,,,
2019-01-21 13:19:12,,,,,,,,
2019-01-21 13:26:24,,,,,,,,
2019-01-21 13:33:36,,,,,,,,
2019-01-21 13:40:48,,,,,,,,
2019-01-21 13:48:00,,,,,,,,
2019-01-21 13:55:12,,,,,,,,
2019-01-21 14:02:24,,,,,,,,
2019-01-21 14:09:36,,,,,,,,
2019-01-21 14:16:48,,,,,,,,
2019-01-21 14:24:00,,,,,,,,
2019-01-21 14:31:12,,,,,,,,
2019-01-21 14:38:24,,,,,,,,
2019-01-21 14:45:36,,,,,,,,
2019-01-21 14:52:48,,,,,,,,
2019-01-21 15:00:00,,,,,,,,
