,10_APAR_32.3,14_APAR_33.4,18_APAR_34.5,2_APAR_30.1,6_APAR_31.2,648_FIF_11.11
2019-01-21 05:45:36,9.4,2.5,-3.2,11.2,10.7,
2019-01-21 05:52:48,9.4,2.5,-3.2,11.2,10.7,
2019-01-21 06:00:00,9.4,2.5,-3.2,11.2,10.7,
2019-01-21 06:07:12,9.4,2.4,-3.2,11.2,10.7,
2019-01-21 06:14:24,9.4,2.4,-3.2,11.2,10.7,
2019-01-21 06:21:36,9.3,2.4,-3.1,11.2,10.7,
2019-01-21 06:28:48,9.3,2.4,-3.1,11.2,10.7,
2019-01-21 06:36:00,9.3,2.3,-3.1,11.2,10.7,
2019-01-21 06:43:12,9.3,2.3,-3.1,11.2,10.7,
2019-01-21 06:50:24,9.3,2.3,-3.1,11.2,10.7,
2019-01-21 06:57:36,9.3,2.3,-3.1,11.2,10.7,
2019-01-21 07:04:48,9.3,2.3,-3.1,11.2,10.7,
2019-01-21 07:12:00,9.3,2.3,-3.1,11.2,10.7,
2019-01-21 07:19:12,9.3,2.2,-3.1,11.2,10.7,
2019-01-21 07:26:24,9.3,2.2,-3.1,11.2,10.7,
2019-01-21 07:33:36,9.3,2.2,-3.0,11.1,10.6,
2019-01-21 07:40:48,9.3,2.2,-3.0,11.1,10.6,
2019-01-21 07:48:00,9.3,2.2,-3.0,11.1,10.6,
2019-01-21 07:55:12,9.3,2.2,-3.0,11.1,10.6,
2019-01-21 08:02:24,9.2,2.1,-2.9,11.1,10.6,
2019-01-21 08:09:36,9.2,2.1,-2.9,11.1,10.6,
2019-01-21 08:16:48,9.2,2.1,-2.9,11.1,10.6,
2019-01-21 08:24:00,9.2,2.1,-2.9,11.1,10.6,
2019-01-21 08:31:12,9.2,2.1,-2.9,11.1,10.6,
2019-01-21 08:38:24,9.2,2.1,-2.9,11.1,10.6,
2019-01-21 08:45:36,9.2,2.1,-2.9,11.1,10.6,
2019-01-21 08:52:48,9.2,2.1,-2.9,11.1,10.6,
2019-01-21 09:00:00,9.2,2.1,-2.9,11.1,10.6,
2019-01-21 09:07:12,9.2,2.1,-2.8,11.1,10.6,
2019-01-21 09:14:24,9.2,2.1,-2.8,11.1,10.6,
2019-01-21 09:21:36,9.2,2.1,-2.8,11.1,10.6,
2019-01-21 09:28:48,9.2,2.1,-2.8,11.1,10.6,
2019-01-21 09:36:00,9.2,2.1,-2.7,11.3,10.7,
2019-01-21 09:43:12,9.2,2.1,-2.7,11.3,10.7,
2019-01-21 09:50:24,9.2,2.1,-2.7,11.4,10.7,
2019-01-21 09:57:36,9.2,2.1,-2.7,11.4,10.7,
2019-01-21 10:04:48,9.2,2.1,-2.6,11.4,10.8,
2019-01-21 10:12:00,9.2,2.1,-2.6,11.4,10.8,
2019-01-21 10:19:12,9.2,2.1,-2.6,11.3,10.7,
2019-01-21 10:26:24,9.2,2.1,-2.6,11.3,10.7,
2019-01-21 10:33:36,9.2,2.1,-2.5,11.3,10.7,
2019-01-21 10:40:48,9.2,2.1,-2.5,11.3,10.7,
2019-01-21 10:48:00,9.2,2.1,-2.5,11.3,10.7,
2019-01-21 10:55:12,9.2,2.1,-2.5,11.3,10.7,
2019-01-21 11:02:24,9.2,2.1,-2.4,11.3,10.7,
2019-01-21 11:09:36,9.2,2.1,-2.4,11.3,10.7,
2019-01-21 11:16:48,9.2,2.1,-2.4,11.2,10.7,
2019-01-21 11:24:00,9.2,2.1,-2.4,11.2,10.7,
2019-01-21 11:31:12,9.2,2.1,-2.3,11.2,10.7,
2019-01-21 11:38:24,9.2,2.1,-2.3,11.2,10.7,
2019-01-21 11:45:36,9.2,2.1,-2.3,11.2,10.7,
2019-01-21 11:52:48,9.2,2.1,-2.3,11.2,10.7,
2019-01-21 12:00:00,9.2,2.1,-2.3,11.2,10.7,
2019-01-21 12:07:12,9.2,2.1,-2.3,11.2,10.7,
2019-01-21 12:14:24,9.2,2.1,-2.3,11.2,10.7,
2019-01-21 12:21:36,9.2,2.1,-2.2,11.2,10.6,
2019-01-21 12:28:48,9.2,2.1,-2.2,11.2,10.6,
2019-01-21 12:36:00,9.2,2.1,-2.2,11.2,10.6,
2019-01-21 12:43:12,9.2,2.1,-2.2,11.2,10.6,
2019-01-21 12:50:24,9.2,2.1,-2.2,11.2,10.6,
2019-01-21 12:57:36,9.2,2.1,-2.2,11.2,10.6,
2019-01-21 13:04:48,9.2,2.1,-2.2,11.2,10.6,
2019-01-21 13:12:00,9.2,2.1,-2.2,11.2,10.6,
2019-01-21 13:19:12,9.2,2.2,-2.1,11.1,10.6,
2019-01-21 13:26:24,9.2,2.2,-2.1,11.1,10.6,
2019-01-21 13:33:36,9.2,2.2,-2.1,11.1,10.6,
2019-01-21 13:40:48,9.2,2.2,-2.1,11.1,10.6,
2019-01-21 13:48:00,9.2,2.2,-2.1,11.2,10.6,
2019-01-21 13:55:12,9.2,2.2,-2.1,11.2,10.6,
2019-01-21 14:02:24,9.2,2.2,-2.1,11.2,10.7,
2019-01-21 14:09:36,9.2,2.2,-2.1,11.2,10.7,
2019-01-21 14:16:48,9.2,2.2,-2.0,11.3,10.7,
2019-01-21 14:24:00,9.2,2.2,-2.0,11.3,10.7,
2019-01-21 14:31:12,9.2,2.2,-2.0,11.4,10.7,
2019-01-21 14:38:24,9.2,2.2,-2.0,11.4,10.7,
2019-01-21 14:45:36,9.2,2.3,-2.0,11.4,10.8,
2019-01-21 14:52:48,9.2,2.3,-2.0,11.4,10.8,
2019-01-21 15:00:00,9.2,2.3,-2.0,11.4,10.8,
2019-01-21 15:07:12,9.2,2.3,-1.9,11.4,10.8,
2019-01-21 15:14:24,9.2,2.3,-1.9,11.4,10.8,
2019-01-21 15:21:36,9.3,2.3,-1.9,11.4,10.8,
2019-01-21 15:28:48,9.3,2.3,-1.9,11.4,10.8,
2019-01-21 15:36:00,9.3,2.3,-1.8,11.4,10.8,
2019-01-21 15:43:12,9.3,2.3,-1.8,11.4,10.8,
2019-01-21 15:50:24,9.3,2.3,-1.8,11.4,10.8,
2019-01-21 15:57:36,9.3,2.3,-1.8,11.4,10.8,
2019-01-21 16:04:48,9.3,2.3,-1.7,11.4,10.8,
2019-01-21 16:12:00,9.3,2.3,-1.7,11.4,10.8,
2019-01-21 16:19:12,9.3,2.4,-1.7,11.4,10.8,
2019-01-21 16:26:24,9.3,2.4,-1.7,11.4,10.8,
2019-01-21 16:33:36,9.3,2.4,-1.7,11.4,10.8,
2019-01-21 16:40:48,9.3,2.4,-1.7,11.4,10.8,
2019-01-21 16:48:00,9.3,2.4,-1.6,11.4,10.8,
2019-01-21 16:55:12,9.3,2.4,-1.6,11.4,10.8,
2019-01-21 17:02:24,9.3,2.4,-1.6,11.4,10.8,
2019-01-21 17:09:36,9.3,2.4,-1.6,11.4,10.8,
2019-01-21 17:16:48,9.3,2.4,-1.5,11.4,10.8,
2019-01-21 17:24:00,9.3,2.4,-1.5,11.4,10.8,
2019-01-21 17:31:12,9.3,2.5,-1.5,11.4,10.8,
2019-01-21 17:38:24,9.3,2.5,-1.5,11.4,10.8,
2019-01-21 17:45:36,9.3,2.5,-1.5,11.4,10.8,
2019-01-21 17:52:48,9.3,2.5,-1.5,11.4,10.8,
2019-01-21 18:00:00,9.3,2.5,-1.5,11.4,10.8,
2019-01-21 18:07:12,9.3,2.5,-1.4,11.4,10.8,
2019-01-21 18:14:24,9.3,2.5,-1.4,11.4,10.8,
2019-01-21 18:21:36,9.4,2.5,-1.4,11.4,10.9,
2019-01-21 18:28:48,9.4,2.5,-1.4,11.4,10.9,
2019-01-21 18:36:00,9.4,2.6,-1.4,11.5,10.9,
2019-01-21 18:43:12,9.4,2.6,-1.4,11.5,10.9,
2019-01-21 18:50:24,9.4,2.6,-1.3,11.5,10.9,
2019-01-21 18:57:36,9.4,2.6,-1.3,11.5,10.9,
2019-01-21 19:04:48,9.4,2.6,-1.3,11.5,10.9,
2019-01-21 19:12:00,9.4,2.6,-1.3,11.5,10.9,
2019-01-21 19:19:12,9.4,2.6,-1.3,11.5,10.9,
2019-01-21 19:26:24,9.4,2.6,-1.3,11.5,10.9,
2019-01-21 19:33:36,9.4,2.6,-1.3,11.5,10.9,
2019-01-21 19:40:48,9.4,2.6,-1.3,11.5,10.9,
2019-01-21 19:48:00,9.4,2.7,-1.4,11.5,10.9,
2019-01-21 19:55:12,9.4,2.7,-1.4,11.5,10.9,
2019-01-21 20:02:24,9.4,2.7,-1.4,11.5,10.9,
2019-01-21 20:09:36,9.4,2.7,-1.4,11.5,10.9,
2019-01-21 20:16:48,9.4,2.7,-1.4,11.5,10.9,
2019-01-21 20:24:00,9.4,2.7,-1.4,11.5,10.9,
2019-01-21 20:31:12,9.4,2.7,-1.4,11.5,10.9,
2019-01-21 20:38:24,9.4,2.7,-1.4,11.5,10.9,
2019-01-21 20:45:36,9.4,2.7,-1.4,11.5,10.9,
2019-01-21 20:52:48,9.4,2.7,-1.4,11.5,10.9,
2019-01-21 21:00:00,9.4,2.7,-1.4,11.5,10.9,
2019-01-21 21:07:12,9.4,2.8,-1.5,11.5,10.9,
2019-01-21 21:14:24,9.4,2.8,-1.5,11.5,10.9,
2019-01-21 21:21:36,9.4,2.8,-1.5,11.5,10.9,
2019-01-21 21:28:48,9.4,2.8,-1.5,11.5,10.9,
2019-01-21 21:36:00,9.5,2.8,-1.5,11.5,11.0,
2019-01-21 21:43:12,9.5,2.8,-1.5,11.5,11.0,
2019-01-21 21:50:24,9.5,2.8,-1.6,11.5,11.0,
2019-01-21 21:57:36,9.5,2.8,-1.6,11.5,11.0,
2019-01-21 22:04:48,9.5,2.8,-1.6,11.5,11.0,
2019-01-21 22:12:00,9.5,2.8,-1.6,11.5,11.0,
2019-01-21 22:19:12,9.5,2.8,-1.7,11.5,10.9,
2019-01-21 22:26:24,9.5,2.8,-1.7,11.5,10.9,
2019-01-21 22:33:36,9.5,2.8,-1.7,11.5,10.9,
2019-01-21 22:40:48,9.5,2.8,-1.7,11.5,10.9,
2019-01-21 22:48:00,9.5,2.8,-1.7,11.5,10.9,
2019-01-21 22:55:12,9.5,2.8,-1.7,11.5,10.9,
2019-01-21 23:02:24,9.5,2.8,-1.8,11.5,10.9,
2019-01-21 23:09:36,9.5,2.8,-1.8,11.5,10.9,
2019-01-21 23:16:48,9.5,2.8,-1.8,11.5,10.9,
2019-01-21 23:24:00,9.5,2.8,-1.8,11.5,10.9,
2019-01-21 23:31:12,9.5,2.8,-1.8,11.5,10.9,
2019-01-21 23:38:24,9.5,2.8,-1.8,11.5,10.9,
2019-01-21 23:45:36,9.5,2.8,-1.8,11.5,10.9,
2019-01-21 23:52:48,9.5,2.8,-1.8,11.5,10.9,
2019-01-22 00:00:00,9.5,2.8,-1.8,11.5,10.9,
2019-01-22 00:07:12,,,,,,
