,1_APAR_30.1,13_APAR_33.4,17_APAR_34.5,5_APAR_31.2,649_FIF_11.11,9_APAR_32.3
2019-01-21 06:00:00,37.3,60.6,82.0,38.7,,39.3
2019-01-21 06:07:12,37.3,60.6,82.0,38.7,,39.2
2019-01-21 06:14:24,37.3,60.6,82.0,38.7,,39.2
2019-01-21 06:21:36,37.3,60.5,82.0,38.6,,39.2
2019-01-21 06:28:48,37.3,60.5,82.0,38.6,,39.2
2019-01-21 06:36:00,37.3,60.5,82.1,38.7,,39.2
2019-01-21 06:43:12,37.3,60.5,82.1,38.7,,39.2
2019-01-21 06:50:24,37.3,60.5,82.1,38.7,,39.1
2019-01-21 06:57:36,37.3,60.5,82.1,38.7,,39.1
2019-01-21 07:04:48,37.3,60.5,82.1,38.7,,39.1
2019-01-21 07:12:00,37.3,60.5,82.1,38.7,,39.1
2019-01-21 07:19:12,37.3,60.5,82.1,38.7,,39.1
2019-01-21 07:26:24,37.3,60.5,82.1,38.7,,39.1
2019-01-21 07:33:36,37.3,60.4,82.2,38.7,,39.0
2019-01-21 07:40:48,37.3,60.4,82.2,38.7,,39.0
2019-01-21 07:48:00,37.3,60.4,82.2,38.7,,39.0
2019-01-21 07:55:12,37.3,60.4,82.2,38.7,,39.0
2019-01-21 08:02:24,37.3,60.4,82.2,38.7,,38.9
2019-01-21 08:09:36,37.3,60.4,82.2,38.7,,38.9
2019-01-21 08:16:48,37.3,60.4,82.2,38.7,,38.9
2019-01-21 08:24:00,37.3,60.4,82.2,38.7,,38.9
2019-01-21 08:31:12,37.3,60.4,82.2,38.7,,38.9
2019-01-21 08:38:24,37.3,60.4,82.2,38.7,,38.9
2019-01-21 08:45:36,37.3,60.4,82.3,38.7,,38.9
2019-01-21 08:52:48,37.3,60.4,82.3,38.7,,38.9
2019-01-21 09:00:00,37.3,60.4,82.3,38.7,,38.9
2019-01-21 09:07:12,37.3,60.4,82.3,38.7,,38.9
2019-01-21 09:14:24,37.3,60.4,82.3,38.7,,38.9
2019-01-21 09:21:36,37.4,60.4,82.3,38.7,,38.8
2019-01-21 09:28:48,37.4,60.4,82.3,38.7,,38.8
2019-01-21 09:36:00,37.5,60.4,82.3,38.8,,38.8
2019-01-21 09:43:12,37.5,60.4,82.3,38.8,,38.8
2019-01-21 09:50:24,37.5,60.4,82.4,38.8,,38.8
2019-01-21 09:57:36,37.5,60.4,82.4,38.8,,38.8
2019-01-21 10:04:48,37.4,60.4,82.4,38.8,,38.8
2019-01-21 10:12:00,37.4,60.4,82.4,38.8,,38.8
2019-01-21 10:19:12,37.3,60.5,82.4,38.7,,38.7
2019-01-21 10:26:24,37.3,60.5,82.4,38.7,,38.7
2019-01-21 10:33:36,37.3,60.5,82.4,38.7,,38.7
2019-01-21 10:40:48,37.3,60.5,82.4,38.7,,38.7
2019-01-21 10:48:00,37.3,60.5,82.4,38.7,,38.7
2019-01-21 10:55:12,37.3,60.5,82.4,38.7,,38.7
2019-01-21 11:02:24,37.3,60.5,82.5,38.7,,38.7
2019-01-21 11:09:36,37.3,60.5,82.5,38.7,,38.7
2019-01-21 11:16:48,37.3,60.5,82.5,38.7,,38.7
2019-01-21 11:24:00,37.3,60.5,82.5,38.7,,38.7
2019-01-21 11:31:12,37.3,60.5,82.5,38.7,,38.7
2019-01-21 11:38:24,37.3,60.5,82.5,38.7,,38.7
2019-01-21 11:45:36,37.3,60.6,82.5,38.7,,38.7
2019-01-21 11:52:48,37.3,60.6,82.5,38.7,,38.7
2019-01-21 12:00:00,37.3,60.6,82.5,38.7,,38.7
2019-01-21 12:07:12,37.3,60.6,82.5,38.7,,38.7
2019-01-21 12:14:24,37.3,60.6,82.5,38.7,,38.7
2019-01-21 12:21:36,37.3,60.6,82.5,38.7,,38.6
2019-01-21 12:28:48,37.3,60.6,82.5,38.7,,38.6
2019-01-21 12:36:00,37.3,60.6,82.5,38.7,,38.7
2019-01-21 12:43:12,37.3,60.6,82.5,38.7,,38.7
2019-01-21 12:50:24,37.3,60.6,82.6,38.7,,38.7
2019-01-21 12:57:36,37.3,60.6,82.6,38.7,,38.7
2019-01-21 13:04:48,37.3,60.7,82.6,38.7,,38.7
2019-01-21 13:12:00,37.3,60.7,82.6,38.7,,38.7
2019-01-21 13:19:12,37.2,60.7,82.6,38.6,,38.7
2019-01-21 13:26:24,37.2,60.7,82.6,38.6,,38.7
2019-01-21 13:33:36,37.2,60.7,82.6,38.6,,38.7
2019-01-21 13:40:48,37.2,60.7,82.6,38.6,,38.7
2019-01-21 13:48:00,37.3,60.7,82.6,38.7,,38.7
2019-01-21 13:55:12,37.3,60.7,82.6,38.7,,38.7
2019-01-21 14:02:24,37.3,60.7,82.6,38.7,,38.7
2019-01-21 14:09:36,37.3,60.7,82.6,38.7,,38.7
2019-01-21 14:16:48,37.4,60.7,82.6,38.7,,38.7
2019-01-21 14:24:00,37.4,60.7,82.6,38.7,,38.7
2019-01-21 14:31:12,37.4,60.8,82.6,38.7,,38.7
2019-01-21 14:38:24,37.4,60.8,82.6,38.7,,38.7
2019-01-21 14:45:36,37.4,60.8,82.7,38.7,,38.7
2019-01-21 14:52:48,37.4,60.8,82.7,38.7,,38.7
2019-01-21 15:00:00,37.4,60.8,82.7,38.7,,38.7
2019-01-21 15:07:12,37.3,60.8,82.7,38.7,,38.7
2019-01-21 15:14:24,37.3,60.8,82.7,38.7,,38.7
2019-01-21 15:21:36,37.3,60.8,82.7,38.7,,38.8
2019-01-21 15:28:48,37.3,60.8,82.7,38.7,,38.8
2019-01-21 15:36:00,37.3,60.8,82.7,38.7,,38.8
2019-01-21 15:43:12,37.3,60.8,82.7,38.7,,38.8
2019-01-21 15:50:24,37.3,60.9,82.7,38.7,,38.8
2019-01-21 15:57:36,37.3,60.9,82.7,38.7,,38.8
2019-01-21 16:04:48,37.3,60.9,82.7,38.7,,38.8
2019-01-21 16:12:00,37.3,60.9,82.7,38.7,,38.8
2019-01-21 16:19:12,37.3,60.9,82.7,38.7,,38.8
2019-01-21 16:26:24,37.3,60.9,82.7,38.7,,38.8
2019-01-21 16:33:36,37.3,60.9,82.7,38.7,,38.8
2019-01-21 16:40:48,37.3,60.9,82.7,38.7,,38.8
2019-01-21 16:48:00,37.3,61.0,82.8,38.7,,38.8
2019-01-21 16:55:12,37.3,61.0,82.8,38.7,,38.8
2019-01-21 17:02:24,37.2,61.0,82.8,38.7,,38.8
2019-01-21 17:09:36,37.2,61.0,82.8,38.7,,38.8
2019-01-21 17:16:48,37.2,61.0,82.8,38.7,,38.8
2019-01-21 17:24:00,37.2,61.0,82.8,38.7,,38.8
2019-01-21 17:31:12,37.2,61.0,82.8,38.7,,38.9
2019-01-21 17:38:24,37.2,61.0,82.8,38.7,,38.9
2019-01-21 17:45:36,37.2,61.1,82.8,38.7,,38.9
2019-01-21 17:52:48,37.2,61.1,82.8,38.7,,38.9
2019-01-21 18:00:00,37.2,61.1,82.8,38.7,,38.9
2019-01-21 18:07:12,37.3,61.1,82.8,38.7,,38.9
2019-01-21 18:14:24,37.3,61.1,82.8,38.7,,38.9
2019-01-21 18:21:36,37.3,61.1,82.8,38.7,,38.9
2019-01-21 18:28:48,37.3,61.1,82.8,38.7,,38.9
2019-01-21 18:36:00,37.3,61.1,82.9,38.7,,39.0
2019-01-21 18:43:12,37.3,61.1,82.9,38.7,,39.0
2019-01-21 18:50:24,37.3,61.2,82.9,38.7,,39.0
2019-01-21 18:57:36,37.3,61.2,82.9,38.7,,39.0
2019-01-21 19:04:48,37.3,61.2,82.9,38.7,,39.0
2019-01-21 19:12:00,37.3,61.2,82.9,38.7,,39.0
2019-01-21 19:19:12,37.3,61.2,82.9,38.7,,39.0
2019-01-21 19:26:24,37.3,61.2,82.9,38.7,,39.0
2019-01-21 19:33:36,37.3,61.2,82.9,38.7,,39.1
2019-01-21 19:40:48,37.3,61.2,82.9,38.7,,39.1
2019-01-21 19:48:00,37.3,61.2,82.9,38.7,,39.1
2019-01-21 19:55:12,37.3,61.2,82.9,38.7,,39.1
2019-01-21 20:02:24,37.3,61.3,82.9,38.7,,39.1
2019-01-21 20:09:36,37.3,61.3,82.9,38.7,,39.1
2019-01-21 20:16:48,37.2,61.3,82.9,38.7,,39.1
2019-01-21 20:24:00,37.2,61.3,82.9,38.7,,39.1
2019-01-21 20:31:12,37.2,61.3,82.9,38.6,,39.2
2019-01-21 20:38:24,37.2,61.3,82.9,38.6,,39.2
2019-01-21 20:45:36,37.2,61.3,82.9,38.6,,39.2
2019-01-21 20:52:48,37.2,61.3,82.9,38.6,,39.2
2019-01-21 21:00:00,37.2,61.3,82.9,38.6,,39.2
2019-01-21 21:07:12,37.3,61.3,82.9,38.7,,39.2
2019-01-21 21:14:24,37.3,61.3,82.9,38.7,,39.2
2019-01-21 21:21:36,37.3,61.3,82.9,38.7,,39.2
2019-01-21 21:28:48,37.3,61.3,82.9,38.7,,39.2
2019-01-21 21:36:00,37.3,61.3,82.9,38.7,,39.3
2019-01-21 21:43:12,37.3,61.3,82.9,38.7,,39.3
2019-01-21 21:50:24,37.3,61.3,82.9,38.7,,39.3
2019-01-21 21:57:36,37.3,61.3,82.9,38.7,,39.3
2019-01-21 22:04:48,37.2,61.3,82.9,38.7,,39.3
2019-01-21 22:12:00,37.2,61.3,82.9,38.7,,39.3
2019-01-21 22:19:12,37.2,61.3,82.9,38.6,,39.3
2019-01-21 22:26:24,37.2,61.3,82.9,38.6,,39.3
2019-01-21 22:33:36,37.2,61.3,82.9,38.6,,39.3
2019-01-21 22:40:48,37.2,61.3,82.9,38.6,,39.3
2019-01-21 22:48:00,37.2,61.3,82.9,38.6,,39.3
2019-01-21 22:55:12,37.2,61.3,82.9,38.6,,39.3
2019-01-21 23:02:24,37.2,61.3,82.9,38.6,,39.3
2019-01-21 23:09:36,37.2,61.3,82.9,38.6,,39.3
2019-01-21 23:16:48,37.3,61.3,82.9,38.7,,39.4
2019-01-21 23:24:00,37.3,61.3,82.9,38.7,,39.4
2019-01-21 23:31:12,37.2,61.3,83.0,38.6,,39.4
2019-01-21 23:38:24,37.2,61.3,83.0,38.6,,39.4
2019-01-21 23:45:36,37.2,61.3,83.0,38.6,,39.4
2019-01-21 23:52:48,37.2,61.3,83.0,38.6,,39.4
2019-01-22 00:00:00,37.2,61.3,83.0,38.6,,39.4
2019-01-22 00:07:12,,,,,,
