,3863_FIF_38.9,3865_FIF_39.10,3867_FIF_40.11,3869_FIF_41.12
,avg,avg,avg,avg
Time,,,,
2019-01-20 23:45:36,,,,
2019-01-20 23:52:48,80.030303,77.090909,73.0,100.0
2019-01-21 00:00:00,80.375,67.0625,73.25,100.0
2019-01-21 00:07:12,81.181818,58.090909,74.0,100.0
2019-01-21 00:14:24,81.181818,58.090909,74.0,100.0
2019-01-21 00:21:36,81.575758,56.090909,74.0,100.0
2019-01-21 00:28:48,81.575758,56.090909,74.0,100.0
2019-01-21 00:36:00,82.0,56.34375,74.0,100.0
2019-01-21 00:43:12,82.0,56.34375,74.0,100.0
2019-01-21 00:50:24,81.787879,53.272727,74.0,100.0
2019-01-21 00:57:36,81.787879,53.272727,74.0,100.0
2019-01-21 01:04:48,82.0,49.625,74.0,100.0
2019-01-21 01:12:00,82.0,49.625,74.0,100.0
2019-01-21 01:19:12,82.0,49.121212,74.0,100.0
2019-01-21 01:26:24,82.0,49.121212,74.0,100.0
2019-01-21 01:33:36,82.3125,47.875,74.90625,99.96875
2019-01-21 01:40:48,82.3125,47.875,74.90625,99.96875
2019-01-21 01:48:00,82.125,46.375,75.0,100.0
2019-01-21 01:55:12,82.125,46.375,75.0,100.0
2019-01-21 02:02:24,81.96875,44.03125,74.875,100.0
2019-01-21 02:09:36,81.96875,44.03125,74.875,100.0
2019-01-21 02:16:48,82.0,41.78125,75.0,100.0
2019-01-21 02:24:00,82.0,41.78125,75.0,100.0
2019-01-21 02:31:12,81.8125,41.0625,75.0,98.625
2019-01-21 02:38:24,81.8125,41.0625,75.0,98.625
2019-01-21 02:45:36,81.8125,41.0625,75.0,98.625
2019-01-21 02:52:48,82.0,41.2,75.0,99.5
2019-01-21 03:00:00,82.0,41.2,75.0,99.5
2019-01-21 03:07:12,82.09375,41.625,75.0,96.5625
2019-01-21 03:14:24,82.09375,41.625,75.0,96.5625
2019-01-21 03:21:36,82.0,41.1875,75.0,93.40625
2019-01-21 03:28:48,82.0,41.1875,75.0,93.40625
2019-01-21 03:36:00,82.34375,40.75,75.0625,93.4375
2019-01-21 03:43:12,82.34375,40.75,75.0625,93.4375
2019-01-21 03:50:24,82.84375,40.84375,75.15625,84.9375
2019-01-21 03:57:36,82.84375,40.84375,75.15625,84.9375
2019-01-21 04:04:48,82.625,41.9375,75.46875,96.03125
2019-01-21 04:12:00,82.625,41.9375,75.46875,96.03125
2019-01-21 04:19:12,83.375,49.0625,76.46875,99.5625
2019-01-21 04:26:24,83.375,49.0625,76.46875,99.5625
2019-01-21 04:33:36,84.0,51.5,77.0,99.84375
2019-01-21 04:40:48,84.0,51.5,77.0,99.84375
2019-01-21 04:48:00,84.387097,54.548387,77.0,100.0
2019-01-21 04:55:12,84.387097,54.548387,77.0,100.0
2019-01-21 05:02:24,84.0625,56.90625,77.0,100.0
2019-01-21 05:09:36,84.0625,56.90625,77.0,100.0
2019-01-21 05:16:48,84.0,57.483871,77.0,100.0
2019-01-21 05:24:00,84.0,57.483871,77.0,100.0
2019-01-21 05:31:12,84.0625,56.75,77.0,100.0
2019-01-21 05:38:24,84.0625,56.75,77.0,100.0
2019-01-21 05:45:36,84.032258,56.83871,76.612903,100.0
2019-01-21 05:52:48,84.032258,56.83871,76.612903,100.0
2019-01-21 06:00:00,84.032258,56.83871,76.612903,100.0
2019-01-21 06:07:12,84.16129,57.870968,76.0,100.0
2019-01-21 06:14:24,84.16129,57.870968,76.0,100.0
2019-01-21 06:21:36,83.75,58.65625,76.0,100.0
2019-01-21 06:28:48,83.75,58.65625,76.0,100.0
2019-01-21 06:36:00,83.129032,60.129032,76.0,100.0
2019-01-21 06:43:12,83.129032,60.129032,76.0,100.0
2019-01-21 06:50:24,83.0,62.21875,75.25,100.0
2019-01-21 06:57:36,83.0,62.21875,75.25,100.0
2019-01-21 07:04:48,82.870968,63.870968,75.129032,100.0
2019-01-21 07:12:00,82.870968,63.870968,75.129032,100.0
2019-01-21 07:19:12,82.0,65.875,75.0,100.0
2019-01-21 07:26:24,82.0,65.875,75.0,100.0
2019-01-21 07:33:36,81.294118,69.764706,75.0,100.0
2019-01-21 07:40:48,81.294118,69.764706,75.0,100.0
2019-01-21 07:48:00,81.0,73.5,74.571429,100.0
2019-01-21 07:55:12,81.0,73.5,74.571429,100.0
2019-01-21 08:02:24,81.0,77.08,74.0,100.0
2019-01-21 08:09:36,81.0,77.08,74.0,100.0
2019-01-21 08:16:48,81.0,77.08,74.0,100.0
2019-01-21 08:24:00,81.0,77.08,74.0,100.0
2019-01-21 08:31:12,80.259259,79.111111,74.0,100.0
2019-01-21 08:38:24,80.259259,79.111111,74.0,100.0
2019-01-21 08:45:36,80.259259,79.111111,74.0,100.0
2019-01-21 08:52:48,80.444444,81.037037,74.0,100.0
2019-01-21 09:00:00,80.444444,81.037037,74.0,100.0
2019-01-21 09:07:12,80.888889,81.814815,74.0,100.0
2019-01-21 09:14:24,80.888889,81.814815,74.0,100.0
2019-01-21 09:21:36,80.0,81.769231,73.5,100.0
2019-01-21 09:28:48,80.0,81.769231,73.5,100.0
2019-01-21 09:36:00,79.307692,81.230769,73.038462,100.0
2019-01-21 09:43:12,79.307692,81.230769,73.038462,100.0
2019-01-21 09:50:24,79.653846,82.192308,73.0,100.0
2019-01-21 09:57:36,79.653846,82.192308,73.0,100.0
2019-01-21 10:04:48,79.074074,82.111111,72.851852,100.0
2019-01-21 10:12:00,79.074074,82.111111,72.851852,100.0
2019-01-21 10:19:12,78.615385,83.0,72.769231,100.0
2019-01-21 10:26:24,78.615385,83.0,72.769231,100.0
2019-01-21 10:33:36,78.925926,82.592593,73.0,100.0
2019-01-21 10:40:48,78.925926,82.592593,73.0,100.0
2019-01-21 10:48:00,80.0,82.576923,73.538462,100.0
2019-01-21 10:55:12,80.0,82.576923,73.538462,100.0
2019-01-21 11:02:24,79.814815,83.185185,73.222222,100.0
2019-01-21 11:09:36,79.814815,83.185185,73.222222,100.0
2019-01-21 11:16:48,80.0,82.0,73.884615,100.0
2019-01-21 11:24:00,80.0,82.0,73.884615,100.0
2019-01-21 11:31:12,80.0,81.444444,74.0,100.0
2019-01-21 11:38:24,80.0,81.444444,74.0,100.0
2019-01-21 11:45:36,80.0,81.444444,74.0,100.0
2019-01-21 11:52:48,80.423077,81.923077,74.0,100.0
2019-01-21 12:00:00,80.423077,81.923077,74.0,100.0
2019-01-21 12:07:12,80.153846,82.307692,74.0,100.0
2019-01-21 12:14:24,80.153846,82.307692,74.0,100.0
2019-01-21 12:21:36,80.961538,82.769231,74.038462,100.0
2019-01-21 12:28:48,80.961538,82.769231,74.038462,100.0
2019-01-21 12:36:00,80.888889,83.074074,74.0,100.0
2019-01-21 12:43:12,80.888889,83.074074,74.0,100.0
2019-01-21 12:50:24,80.0,82.423077,73.884615,100.0
2019-01-21 12:57:36,80.0,82.423077,73.884615,100.0
2019-01-21 13:04:48,80.0,81.692308,74.0,100.0
2019-01-21 13:12:00,80.0,81.692308,74.0,100.0
2019-01-21 13:19:12,80.0,82.36,74.0,100.0
2019-01-21 13:26:24,80.0,82.36,74.0,100.0
2019-01-21 13:33:36,80.222222,82.518519,74.0,100.0
2019-01-21 13:40:48,80.222222,82.518519,74.0,100.0
2019-01-21 13:48:00,80.153846,82.192308,74.0,100.0
2019-01-21 13:55:12,80.153846,82.192308,74.0,100.0
2019-01-21 14:02:24,80.592593,82.259259,74.0,100.0
2019-01-21 14:09:36,80.592593,82.259259,74.0,100.0
2019-01-21 14:16:48,80.692308,82.653846,74.0,100.0
2019-01-21 14:24:00,80.692308,82.653846,74.0,100.0
2019-01-21 14:31:12,81.0,83.423077,74.038462,100.0
2019-01-21 14:38:24,81.0,83.423077,74.038462,100.0
2019-01-21 14:45:36,81.807692,83.0,74.807692,100.0
2019-01-21 14:52:48,81.807692,83.0,74.807692,100.0
2019-01-21 15:00:00,81.807692,83.0,74.807692,100.0
2019-01-21 15:07:12,82.0,83.769231,75.0,100.0
2019-01-21 15:14:24,82.0,83.769231,75.0,100.0
2019-01-21 15:21:36,82.0,84.076923,75.0,100.0
2019-01-21 15:28:48,82.0,84.076923,75.0,100.0
2019-01-21 15:36:00,82.0,84.08,75.0,100.0
2019-01-21 15:43:12,82.0,84.08,75.0,100.0
2019-01-21 15:50:24,82.0,84.884615,75.0,100.0
2019-01-21 15:57:36,82.0,84.884615,75.0,100.0
2019-01-21 16:04:48,82.0,84.961538,75.0,100.0
2019-01-21 16:12:00,82.0,84.961538,75.0,100.0
2019-01-21 16:19:12,82.153846,85.230769,75.038462,100.0
2019-01-21 16:26:24,82.153846,85.230769,75.038462,100.0
2019-01-21 16:33:36,83.0,85.230769,75.884615,100.0
2019-01-21 16:40:48,83.0,85.230769,75.884615,100.0
2019-01-21 16:48:00,83.0,85.48,76.0,100.0
2019-01-21 16:55:12,83.0,85.48,76.0,100.0
2019-01-21 17:02:24,83.0,85.230769,76.0,100.0
2019-01-21 17:09:36,83.0,85.230769,76.0,100.0
2019-01-21 17:16:48,83.5,86.038462,76.0,100.0
2019-01-21 17:24:00,83.5,86.038462,76.0,100.0
2019-01-21 17:31:12,83.346154,86.153846,76.0,100.0
2019-01-21 17:38:24,83.346154,86.153846,76.0,100.0
2019-01-21 17:45:36,83.346154,86.153846,76.0,100.0
2019-01-21 17:52:48,83.24,86.12,76.0,100.0
