,2242_LE03_02.2,2309_LE03_03.3,2376_LE03_04.4,2443_LE03_05.5,2510_LE03_06.6,2577_LE03_07.7,2644_LE03_08.8,2711_LE03_09.9,3860_LE01_26.10,4077_LE03_27.26,4445_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-20 23:45:36,1511.8,408.1,1084.3,,,,,,,,
2019-01-20 23:52:48,1512.0,408.1,1084.4,262.0,1308.1,196.1,656.3,3422.3,3.8,82.0,
2019-01-21 00:00:00,1512.0,408.1,1084.4,262.0,1308.3,196.1,656.4,3422.9,3.8,82.0,
2019-01-21 00:07:12,1512.1,408.1,1084.6,262.0,1308.5,196.1,656.5,3423.5,3.8,82.0,
2019-01-21 00:14:24,1512.1,408.1,1084.6,262.0,1308.5,196.1,656.5,3423.5,3.8,82.0,
2019-01-21 00:21:36,1512.3,408.2,1084.8,262.0,1308.6,196.2,656.6,3424.1,3.8,82.0,
2019-01-21 00:28:48,1512.3,408.2,1084.8,262.0,1308.6,196.2,656.6,3424.1,3.8,82.0,
2019-01-21 00:36:00,1512.5,408.2,1084.9,262.1,1308.8,196.2,656.7,3424.9,3.8,82.0,
2019-01-21 00:43:12,1512.5,408.2,1084.9,262.1,1308.8,196.2,656.7,3424.9,3.8,82.0,
2019-01-21 00:50:24,1512.6,408.2,1085.1,262.1,1309.0,196.2,656.8,3425.6,3.8,82.0,
2019-01-21 00:57:36,1512.6,408.2,1085.1,262.1,1309.0,196.2,656.8,3425.6,3.8,82.0,
2019-01-21 01:04:48,1512.8,408.3,1085.2,262.1,1309.2,196.2,656.9,3425.7,3.8,82.1,
2019-01-21 01:12:00,1512.8,408.3,1085.2,262.1,1309.2,196.2,656.9,3425.7,3.8,82.1,
2019-01-21 01:19:12,1513.0,408.3,1085.4,262.1,1309.3,196.3,656.9,3425.9,3.8,82.1,
2019-01-21 01:26:24,1513.0,408.3,1085.4,262.1,1309.3,196.3,656.9,3425.9,3.8,82.1,
2019-01-21 01:33:36,1513.2,408.3,1085.6,262.2,1309.5,196.3,657.0,3426.6,3.8,82.1,
2019-01-21 01:40:48,1513.2,408.3,1085.6,262.2,1309.5,196.3,657.0,3426.6,3.8,82.1,
2019-01-21 01:48:00,1513.4,408.4,1085.7,262.2,1309.7,196.3,657.1,3427.4,3.8,82.1,
2019-01-21 01:55:12,1513.4,408.4,1085.7,262.2,1309.7,196.3,657.1,3427.4,3.8,82.1,
2019-01-21 02:02:24,1513.9,408.4,1085.9,262.2,1309.9,196.3,657.2,3427.7,3.8,82.1,
2019-01-21 02:09:36,1513.9,408.4,1085.9,262.2,1309.9,196.3,657.2,3427.7,3.8,82.1,
2019-01-21 02:16:48,1514.1,408.4,1086.1,262.2,1310.0,196.4,657.3,3427.9,3.8,82.2,
2019-01-21 02:24:00,1514.1,408.4,1086.1,262.2,1310.0,196.4,657.3,3427.9,3.8,82.2,
2019-01-21 02:31:12,1514.3,408.5,1086.3,262.2,1310.2,196.4,657.4,3428.7,3.8,82.2,
2019-01-21 02:38:24,1514.3,408.5,1086.3,262.2,1310.2,196.4,657.4,3428.7,3.8,82.2,
2019-01-21 02:45:36,1514.3,408.5,1086.3,262.2,1310.2,196.4,657.4,3428.7,3.8,82.2,
2019-01-21 02:52:48,1514.5,408.5,1086.4,262.3,1310.4,196.4,657.5,3429.5,3.8,82.2,
