,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-20 23:45:36,29.1,30.6,31.6,45.9,52.6,25.0,26.9,29.7,39.8,56.4,22.5,23.2,25.9,49.0,78.8,23.0,20.393939,23.0,25.0,23.0
2019-01-20 23:52:48,29.1,30.6,31.6,45.9,52.6,25.0,26.8,29.7,39.8,56.4,22.5,23.2,25.9,49.0,78.8,23.0,20.0,23.0,25.0,23.0
2019-01-21 00:00:00,29.1,30.6,31.6,45.9,52.6,25.0,26.8,29.7,39.8,56.4,22.5,23.2,25.9,49.0,78.8,23.0,20.0,23.0,25.0,23.0
2019-01-21 00:07:12,29.0,30.6,31.6,45.9,52.6,25.0,26.8,29.7,39.8,56.4,22.5,23.1,25.9,49.0,78.8,23.0,20.515152,23.0,25.0,23.0
2019-01-21 00:14:24,29.0,30.6,31.6,45.9,52.6,25.0,26.8,29.7,39.8,56.4,22.5,23.1,25.9,49.0,78.8,23.0,20.515152,23.0,25.0,23.0
2019-01-21 00:21:36,29.0,30.6,31.6,45.9,52.6,25.0,26.8,29.7,39.8,56.4,22.5,23.1,25.9,49.0,78.7,22.969697,20.212121,23.0,25.0,23.0
2019-01-21 00:28:48,29.0,30.6,31.6,45.9,52.6,25.0,26.8,29.7,39.8,56.4,22.5,23.1,25.9,49.0,78.7,22.969697,20.212121,23.0,25.0,23.0
2019-01-21 00:36:00,29.0,30.6,31.6,45.9,52.6,25.0,26.8,29.7,39.8,56.4,22.5,23.1,25.8,49.0,78.7,22.875,20.0,23.0,25.0,23.0
2019-01-21 00:43:12,29.0,30.6,31.6,45.9,52.6,25.0,26.8,29.7,39.8,56.4,22.5,23.1,25.8,49.0,78.7,22.875,20.0,23.0,25.0,23.0
2019-01-21 00:50:24,29.0,30.6,31.6,45.9,52.6,25.1,26.8,29.7,39.8,56.3,22.5,23.1,25.8,49.0,78.7,22.363636,20.0,23.0,25.0,22.909091
