,2242_LE03_02.2,2309_LE03_03.3,2376_LE03_04.4,2443_LE03_05.5,2510_LE03_06.6,2577_LE03_07.7,2644_LE03_08.8,2711_LE03_09.9,3860_LE01_26.10,4077_LE03_27.26,4445_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-30 23:45:36,1737.7,462.9,1250.2,288.6,1467.9,228.9,743.5,3907.6,7.5,99.8,10194.4
2019-01-30 23:52:48,1737.8,462.9,1250.3,288.6,1468.1,228.9,743.6,3908.1,7.5,99.8,10195.6
2019-01-31 00:00:00,1737.8,462.9,1250.3,288.6,1468.1,228.9,743.6,3908.1,7.5,99.8,10195.6
2019-01-31 00:07:12,1738.1,463.0,1250.5,288.6,1468.3,228.9,743.7,3908.7,7.5,99.8,10197.0
2019-01-31 00:14:24,1738.1,463.0,1250.5,288.6,1468.3,228.9,743.7,3908.7,7.5,99.8,10197.0
2019-01-31 00:21:36,1738.4,463.0,1250.7,288.6,1468.4,229.0,743.8,3909.3,7.5,99.8,10198.5
2019-01-31 00:28:48,1738.4,463.0,1250.7,288.6,1468.4,229.0,743.8,3909.3,7.5,99.8,10198.5
2019-01-31 00:36:00,1738.6,463.1,1250.9,288.7,1468.6,229.0,743.9,3909.9,7.5,99.8,10199.8
2019-01-31 00:43:12,1738.6,463.1,1250.9,288.7,1468.6,229.0,743.9,3909.9,7.5,99.8,10199.8
2019-01-31 00:50:24,1738.7,463.1,1251.1,288.7,1468.7,229.0,743.9,3910.5,7.5,99.9,10197.7
2019-01-31 00:57:36,1738.7,463.1,1251.1,288.7,1468.7,229.0,743.9,3910.5,7.5,99.9,10197.7
2019-01-31 01:04:48,1739.2,463.2,1251.3,288.7,1468.9,229.0,744.0,3911.2,7.5,99.9,10202.8
2019-01-31 01:12:00,1739.2,463.2,1251.3,288.7,1468.9,229.0,744.0,3911.2,7.5,99.9,10202.8
2019-01-31 01:19:12,1739.3,463.2,1251.4,288.7,1469.0,229.1,744.1,3911.4,7.5,99.9,10203.7
2019-01-31 01:26:24,1739.3,463.2,1251.4,288.7,1469.0,229.1,744.1,3911.4,7.5,99.9,10203.7
2019-01-31 01:33:36,1739.4,463.2,1251.6,288.8,1469.2,229.1,744.2,3911.5,7.5,99.9,10204.3
2019-01-31 01:40:48,1739.4,463.2,1251.6,288.8,1469.2,229.1,744.2,3911.5,7.5,99.9,10204.3
2019-01-31 01:48:00,1739.4,463.3,1251.8,288.8,1469.4,229.1,744.3,3911.8,7.5,99.9,10205.3
2019-01-31 01:55:12,1739.4,463.3,1251.8,288.8,1469.4,229.1,744.3,3911.8,7.5,99.9,10205.3
2019-01-31 02:02:24,1739.7,463.3,1252.0,288.8,1469.5,229.2,744.4,3912.4,7.5,99.9,10206.7
2019-01-31 02:09:36,1739.7,463.3,1252.0,288.8,1469.5,229.2,744.4,3912.4,7.5,99.9,10206.7
2019-01-31 02:16:48,1740.1,463.3,1252.2,288.8,1469.7,229.2,744.4,3912.9,7.5,100.0,10208.2
2019-01-31 02:24:00,1740.1,463.3,1252.2,288.8,1469.7,229.2,744.4,3912.9,7.5,100.0,10208.2
2019-01-31 02:31:12,1740.2,463.4,1252.3,288.9,1469.9,229.2,744.5,3913.6,7.5,100.0,10209.5
2019-01-31 02:38:24,1740.2,463.4,1252.3,288.9,1469.9,229.2,744.5,3913.6,7.5,100.0,10209.5
