,4244_Mbus Apators,4255_Mbus Apators,4266_Mbus Apators,4277_Mbus Apators,4288_Mbus Apators,4299_Mbus Apators,4310_Mbus Apators,4321_Mbus Apators
,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,
2019-01-30 23:45:36,319.037998,474.506136,460.958868,371.775967,0.139,1244.220981,0.132,0.0
2019-01-30 23:52:48,319.16486,474.587141,461.024575,371.81471,0.139,1244.429853,0.132,0.0
2019-01-31 00:00:00,319.16486,474.587141,461.024575,371.81471,0.139,1244.429853,0.132,0.0
2019-01-31 00:07:12,319.280633,474.662477,461.085707,371.847593,0.139,1244.686352,0.132,0.0
2019-01-31 00:14:24,319.280633,474.662477,461.085707,371.847593,0.139,1244.686352,0.132,0.0
2019-01-31 00:21:36,319.397039,474.742898,461.150105,371.882659,0.139,1244.938005,0.132,0.0
2019-01-31 00:28:48,319.397039,474.742898,461.150105,371.882659,0.139,1244.938005,0.132,0.0
2019-01-31 00:36:00,319.513382,474.821113,461.21238,371.917413,0.139,1245.198991,0.132,0.0
2019-01-31 00:43:12,319.513382,474.821113,461.21238,371.917413,0.139,1245.198991,0.132,0.0
2019-01-31 00:50:24,319.636383,474.902107,461.276897,371.95203,0.139,1245.451416,0.132,0.0
2019-01-31 00:57:36,319.636383,474.902107,461.276897,371.95203,0.139,1245.451416,0.132,0.0
2019-01-31 01:04:48,319.726005,474.981662,461.340477,371.987794,0.139,1245.661886,0.132,0.0
2019-01-31 01:12:00,319.726005,474.981662,461.340477,371.987794,0.139,1245.661886,0.132,0.0
2019-01-31 01:19:12,319.775788,475.063184,461.406138,372.021317,0.139,1245.784815,0.132,0.0
2019-01-31 01:26:24,319.775788,475.063184,461.406138,372.021317,0.139,1245.784815,0.132,0.0
2019-01-31 01:33:36,319.815896,475.147355,461.47415,372.057067,0.139,1245.888293,0.132,0.0
2019-01-31 01:40:48,319.815896,475.147355,461.47415,372.057067,0.139,1245.888293,0.132,0.0
2019-01-31 01:48:00,319.851141,475.228613,461.540719,372.092318,0.139,1246.022936,0.132,0.0
2019-01-31 01:55:12,319.851141,475.228613,461.540719,372.092318,0.139,1246.022936,0.132,0.0
2019-01-31 02:02:24,319.895748,475.306921,461.604763,372.12772,0.139,1246.223313,0.132,0.0
2019-01-31 02:09:36,319.895748,475.306921,461.604763,372.12772,0.139,1246.223313,0.132,0.0
2019-01-31 02:16:48,319.980373,475.38723,461.670078,372.163095,0.139,1246.482603,0.132,0.0
2019-01-31 02:24:00,319.980373,475.38723,461.670078,372.163095,0.139,1246.482603,0.132,0.0
2019-01-31 02:31:12,320.10141,475.466924,461.732179,372.19172,0.139,1246.733647,0.132,0.0
2019-01-31 02:38:24,320.10141,475.466924,461.732179,372.19172,0.139,1246.733647,0.132,0.0
2019-01-31 02:45:36,320.10141,475.466924,461.732179,372.19172,0.139,1246.733647,0.132,0.0
2019-01-31 02:52:48,320.2209,475.546346,461.798216,372.206437,0.139,1246.982099,0.132,0.0
2019-01-31 03:00:00,320.2209,475.546346,461.798216,372.206437,0.139,1246.982099,0.132,0.0
2019-01-31 03:07:12,320.337293,475.62514,461.861559,372.230002,0.139,1247.154297,0.132,0.0
2019-01-31 03:14:24,320.337293,475.62514,461.861559,372.230002,0.139,1247.154297,0.132,0.0
2019-01-31 03:21:36,320.455003,475.705079,461.925921,372.263454,0.139,1247.263205,0.132,0.0
2019-01-31 03:28:48,320.455003,475.705079,461.925921,372.263454,0.139,1247.263205,0.132,0.0
2019-01-31 03:36:00,320.561249,475.783501,461.989243,372.298759,0.139,1247.420013,0.132,0.0
2019-01-31 03:43:12,320.561249,475.783501,461.989243,372.298759,0.139,1247.420013,0.132,0.0
2019-01-31 03:50:24,320.64339,475.861603,462.051398,372.332208,0.139,1247.657959,0.132,0.0
2019-01-31 03:57:36,320.64339,475.861603,462.051398,372.332208,0.139,1247.657959,0.132,0.0
2019-01-31 04:04:48,320.724545,475.946231,462.119673,372.368995,0.139,1247.890191,0.132,0.0
2019-01-31 04:12:00,320.724545,475.946231,462.119673,372.368995,0.139,1247.890191,0.132,0.0
2019-01-31 04:19:12,320.810858,476.024473,462.182777,372.400932,0.139,1247.993918,0.132,0.0
2019-01-31 04:26:24,320.810858,476.024473,462.182777,372.400932,0.139,1247.993918,0.132,0.0
2019-01-31 04:33:36,320.912292,476.10243,462.246286,372.419006,0.139,1248.10662,0.132,0.0
2019-01-31 04:40:48,320.912292,476.10243,462.246286,372.419006,0.139,1248.10662,0.132,0.0
2019-01-31 04:48:00,321.046012,476.182704,462.311432,372.419577,0.139,1248.297015,0.132,0.0
2019-01-31 04:55:12,321.046012,476.182704,462.311432,372.419577,0.139,1248.297015,0.132,0.0
2019-01-31 05:02:24,321.167708,476.261456,462.374868,372.426326,0.139,1248.546783,0.132,0.0
2019-01-31 05:09:36,321.167708,476.261456,462.374868,372.426326,0.139,1248.546783,0.132,0.0
2019-01-31 05:16:48,321.289941,476.337786,462.43665,372.456724,0.139,1248.796387,0.132,0.0
2019-01-31 05:24:00,321.289941,476.337786,462.43665,372.456724,0.139,1248.796387,0.132,0.0
2019-01-31 05:31:12,321.402361,476.41871,462.50158,372.494646,0.139,1249.045297,0.132,0.0
2019-01-31 05:38:24,321.402361,476.41871,462.50158,372.494646,0.139,1249.045297,0.132,0.0
2019-01-31 05:45:36,321.402361,476.41871,462.50158,372.494646,0.139,1249.045297,0.132,0.0
2019-01-31 05:52:48,321.528061,476.496011,462.563449,372.530399,0.139,1249.303946,0.132,0.0
