,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-30 23:45:36,27.0,28.4,30.5,43.3,48.3,25.2,26.8,29.6,38.6,52.7,25.0,25.6,26.4,48.3,79.4,26.0,22.0,27.0,28.0,26.0
2019-01-30 23:52:48,27.0,28.4,30.5,43.3,48.3,25.2,26.9,29.6,38.6,52.7,25.0,25.6,26.4,48.3,79.4,26.0,22.0,27.0,28.0,26.0
2019-01-31 00:00:00,27.0,28.4,30.5,43.3,48.3,25.2,26.9,29.6,38.6,52.7,25.0,25.6,26.4,48.3,79.4,26.0,22.0,27.0,28.0,26.0
2019-01-31 00:07:12,27.0,28.4,30.5,43.3,48.3,25.2,26.9,29.6,38.5,52.6,25.0,25.6,26.4,48.3,79.4,26.0,22.0,27.0,28.0,26.0
2019-01-31 00:14:24,27.0,28.4,30.5,43.3,48.3,25.2,26.9,29.6,38.5,52.6,25.0,25.6,26.4,48.3,79.4,26.0,22.0,27.0,28.0,26.0
2019-01-31 00:21:36,27.0,28.4,30.5,43.3,48.3,25.2,26.9,29.6,38.5,52.6,25.0,25.6,26.4,48.3,79.4,26.0,22.0,27.0,28.0,26.0
2019-01-31 00:28:48,27.0,28.4,30.5,43.3,48.3,25.2,26.9,29.6,38.5,52.6,25.0,25.6,26.4,48.3,79.4,26.0,22.0,27.0,28.0,26.0
2019-01-31 00:36:00,27.0,28.4,30.5,43.3,48.3,25.2,26.9,29.6,38.5,52.6,25.0,25.6,26.4,48.3,79.4,26.0,22.0,27.0,28.0,26.0
2019-01-31 00:43:12,27.0,28.4,30.5,43.3,48.3,25.2,26.9,29.6,38.5,52.6,25.0,25.6,26.4,48.3,79.4,26.0,22.0,27.0,28.0,26.0
2019-01-31 00:50:24,27.1,28.4,30.5,43.3,48.3,25.2,26.9,29.6,38.5,52.6,25.0,25.7,26.4,48.3,79.4,26.0,22.0,27.0,28.0,26.0
