,416_APAR_611.11,420_APAR_612.12,424_APAR_613.13,428_APAR_614.14,432_APAR_615.15,436_APAR_616.16,440_APAR_617.17,444_APAR_618.18,448_APAR_619.19,452_APAR_620.20,456_APAR_621.21,460_APAR_622.22,464_APAR_623.23,468_APAR_624.24,472_APAR_625.25,696_FIF_602.2,698_FIF_603.3,700_FIF_604.4,702_FIF_605.5,704_FIF_606.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-30 23:45:36,23.9,24.1,27.4,34.7,44.6,25.2,25.2,32.5,36.5,42.2,24.8,25.3,27.8,49.2,72.8,25.931034,28.0,28.0,32.0,23.0
2019-01-30 23:52:48,23.9,24.1,27.4,34.7,44.6,25.2,25.2,32.5,36.5,42.2,24.8,25.3,27.8,49.2,72.8,25.964286,28.75,28.0,32.0,23.0
2019-01-31 00:00:00,23.9,24.1,27.4,34.7,44.6,25.2,25.2,32.5,36.5,42.2,24.8,25.3,27.8,49.2,72.8,25.964286,28.75,28.0,32.0,23.0
2019-01-31 00:07:12,23.9,24.1,27.4,34.7,44.6,25.2,25.2,32.5,36.5,42.2,24.8,25.3,27.8,49.2,72.8,26.0,29.0,28.0,32.0,23.0
2019-01-31 00:14:24,23.9,24.1,27.4,34.7,44.6,25.2,25.2,32.5,36.5,42.2,24.8,25.3,27.8,49.2,72.8,26.0,29.0,28.0,32.0,23.0
2019-01-31 00:21:36,23.9,24.1,27.4,34.7,44.6,25.2,25.2,32.5,36.5,42.2,24.9,25.3,27.8,49.2,72.8,25.931034,29.0,28.0,32.0,23.0
2019-01-31 00:28:48,23.9,24.1,27.4,34.7,44.6,25.2,25.2,32.5,36.5,42.2,24.9,25.3,27.8,49.2,72.8,25.931034,29.0,28.0,32.0,23.0
2019-01-31 00:36:00,23.9,24.1,27.4,34.7,44.6,25.2,25.2,32.5,36.5,42.2,24.8,25.3,27.8,49.2,72.8,26.0,28.862069,28.0,32.0,23.0
2019-01-31 00:43:12,23.9,24.1,27.4,34.7,44.6,25.2,25.2,32.5,36.5,42.2,24.8,25.3,27.8,49.2,72.8,26.0,28.862069,28.0,32.0,23.0
2019-01-31 00:50:24,23.9,24.1,27.4,34.7,44.6,25.2,25.2,32.5,36.5,42.2,24.9,25.3,27.8,49.2,72.8,25.965517,28.206897,28.0,32.0,23.0
