x,APAR_411.11,APAR_412.12,APAR_413.13,APAR_414.14,APAR_415.15,APAR_416.16,APAR_417.17,APAR_418.18,APAR_419.19,APAR_420.20,APAR_421.21,APAR_422.22,APAR_423.23,APAR_424.24,APAR_425.25,FIF_402.2,FIF_403.3,FIF_404.4,FIF_405.5,FIF_406.6
2019-01-12--04:11:48,28.4,30.2,29.9,45.5,53.6,23.1,24.6,27.6,39.3,59.6,19.7,20.6,22.7,50.0,83.8,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--04:15:24,28.4,30.2,29.9,45.5,53.6,23.1,24.6,27.6,39.3,59.6,19.7,20.7,22.8,50.1,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--04:19:00,28.4,30.2,29.9,45.5,53.6,23.1,24.6,27.6,39.3,59.6,19.7,20.7,22.8,50.1,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--04:22:36,28.4,30.2,29.9,45.5,53.6,23.1,24.6,27.6,39.3,59.6,19.7,20.7,22.8,50.1,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--04:26:12,28.4,30.2,29.9,45.5,53.6,23.1,24.6,27.6,39.3,59.6,19.7,20.7,22.8,50.1,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--04:29:48,28.4,30.2,29.9,45.5,53.6,23.1,24.6,27.6,39.3,59.6,19.7,20.7,22.8,50.1,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--04:33:24,28.4,30.2,30.0,45.5,53.6,23.1,24.7,27.6,39.4,59.6,19.8,20.8,22.8,50.1,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--04:37:00,28.4,30.2,30.0,45.5,53.6,23.1,24.7,27.6,39.4,59.6,19.8,20.8,22.8,50.1,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--04:40:36,28.4,30.2,30.0,45.5,53.6,23.1,24.7,27.6,39.4,59.6,19.8,20.8,22.8,50.1,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--04:44:12,28.4,30.2,30.0,45.5,53.6,23.1,24.7,27.6,39.4,59.6,19.8,20.8,22.8,50.1,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--04:47:48,28.5,30.2,30.0,45.5,53.6,23.1,24.7,27.7,39.4,59.5,19.9,20.8,22.9,50.2,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--04:51:24,28.5,30.2,30.0,45.5,53.6,23.1,24.7,27.7,39.4,59.5,19.9,20.8,22.9,50.2,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--04:55:00,28.5,30.2,30.0,45.5,53.6,23.1,24.7,27.7,39.4,59.5,19.9,20.8,22.9,50.2,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--04:58:36,28.5,30.2,30.0,45.5,53.6,23.1,24.7,27.7,39.4,59.5,19.9,20.8,22.9,50.2,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--05:02:12,28.4,30.2,30.0,45.5,53.6,23.1,24.7,27.7,39.5,59.5,19.9,20.9,23.0,50.2,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:05:48,28.4,30.2,30.0,45.5,53.6,23.1,24.7,27.7,39.5,59.5,19.9,20.9,23.0,50.2,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:09:24,28.4,30.2,30.0,45.5,53.6,23.1,24.7,27.7,39.5,59.5,19.9,20.9,23.0,50.2,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:13:00,28.4,30.2,30.0,45.5,53.6,23.1,24.7,27.7,39.5,59.5,19.9,20.9,23.0,50.2,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:16:36,28.5,30.2,30.1,45.5,53.5,23.1,24.7,27.8,39.5,59.5,20.0,20.9,23.0,50.3,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:20:12,28.5,30.2,30.1,45.5,53.5,23.1,24.7,27.8,39.5,59.5,20.0,20.9,23.0,50.3,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:23:48,28.5,30.2,30.1,45.5,53.5,23.1,24.7,27.8,39.5,59.5,20.0,20.9,23.0,50.3,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:27:24,28.5,30.2,30.1,45.5,53.5,23.1,24.7,27.8,39.5,59.5,20.0,20.9,23.0,50.3,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:31:00,28.5,30.2,30.1,45.6,53.5,23.1,24.8,27.8,39.5,59.5,20.0,21.0,23.1,50.3,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:34:36,28.5,30.2,30.1,45.6,53.5,23.1,24.8,27.8,39.5,59.5,20.0,21.0,23.1,50.3,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:38:12,28.5,30.2,30.1,45.6,53.5,23.1,24.8,27.8,39.5,59.5,20.0,21.0,23.1,50.3,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:41:48,28.5,30.2,30.1,45.6,53.5,23.1,24.8,27.8,39.5,59.5,20.0,21.0,23.1,50.3,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:45:24,28.5,30.2,30.1,45.6,53.5,23.2,24.8,27.8,39.6,59.4,20.1,21.0,23.1,50.3,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:49:00,28.5,30.2,30.1,45.6,53.5,23.2,24.8,27.8,39.6,59.4,20.1,21.0,23.1,50.3,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:52:36,28.5,30.2,30.1,45.6,53.5,23.2,24.8,27.8,39.6,59.4,20.1,21.0,23.1,50.3,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:56:12,28.5,30.2,30.1,45.6,53.5,23.2,24.8,27.8,39.6,59.4,20.1,21.0,23.1,50.3,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--05:59:48,28.5,30.2,30.1,45.6,53.5,23.2,24.8,27.8,39.6,59.4,20.1,21.0,23.1,50.3,83.6,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--06:03:24,28.5,30.3,30.1,45.6,53.5,23.2,24.8,27.9,39.6,59.4,20.2,21.1,23.2,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--06:07:00,28.5,30.3,30.1,45.6,53.5,23.2,24.8,27.9,39.6,59.4,20.2,21.1,23.2,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--06:10:36,28.5,30.3,30.1,45.6,53.5,23.2,24.8,27.9,39.6,59.4,20.2,21.1,23.2,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--06:14:12,28.5,30.3,30.1,45.6,53.5,23.2,24.8,27.9,39.6,59.4,20.2,21.1,23.2,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--06:17:48,28.5,30.3,30.2,45.6,53.4,23.2,24.9,27.9,39.6,59.4,20.2,21.1,23.2,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--06:21:24,28.5,30.3,30.2,45.6,53.4,23.2,24.9,27.9,39.6,59.4,20.2,21.1,23.2,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--06:25:00,28.5,30.3,30.2,45.6,53.4,23.2,24.9,27.9,39.6,59.4,20.2,21.1,23.2,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--06:28:36,28.5,30.3,30.2,45.6,53.4,23.2,24.9,27.9,39.6,59.4,20.2,21.1,23.2,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--06:32:12,28.5,30.3,30.2,45.6,53.4,23.2,24.9,28.0,39.6,59.4,20.3,21.2,23.3,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--06:35:48,28.5,30.3,30.2,45.6,53.4,23.2,24.9,28.0,39.6,59.4,20.3,21.2,23.3,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--06:39:24,28.5,30.3,30.2,45.6,53.4,23.2,24.9,28.0,39.6,59.4,20.3,21.2,23.3,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--06:43:00,28.5,30.3,30.2,45.6,53.4,23.2,24.9,28.0,39.6,59.4,20.3,21.2,23.3,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--06:46:36,28.5,30.3,30.2,45.6,53.4,23.2,24.9,28.0,39.7,59.3,20.3,21.2,23.3,50.3,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--06:50:12,28.5,30.3,30.2,45.6,53.4,23.2,24.9,28.0,39.7,59.3,20.3,21.2,23.3,50.3,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--06:53:48,28.5,30.3,30.2,45.6,53.4,23.2,24.9,28.0,39.7,59.3,20.3,21.2,23.3,50.3,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--06:57:24,28.5,30.3,30.2,45.6,53.4,23.2,24.9,28.0,39.7,59.3,20.3,21.2,23.3,50.3,83.7,24.000000,21.000000,25.000000,25.000000,23.000000
2019-01-12--07:01:00,28.5,30.3,30.2,45.6,53.4,23.3,25.0,28.0,39.7,59.3,20.4,21.3,23.4,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--07:04:36,28.5,30.3,30.2,45.6,53.4,23.3,25.0,28.0,39.7,59.3,20.4,21.3,23.4,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--07:08:12,28.5,30.3,30.2,45.6,53.4,23.3,25.0,28.0,39.7,59.3,20.4,21.3,23.4,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--07:11:48,28.5,30.3,30.2,45.6,53.4,23.3,25.0,28.0,39.7,59.3,20.4,21.3,23.4,50.3,83.7,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--07:15:24,28.5,30.3,30.3,45.6,53.3,23.3,25.0,28.1,39.7,59.3,20.4,21.4,23.5,50.3,83.8,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--07:19:00,28.5,30.3,30.3,45.6,53.3,23.3,25.0,28.1,39.7,59.3,20.4,21.4,23.5,50.3,83.8,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--07:22:36,28.5,30.3,30.3,45.6,53.3,23.3,25.0,28.1,39.7,59.3,20.4,21.4,23.5,50.3,83.8,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--07:26:12,28.5,30.3,30.3,45.6,53.3,23.3,25.0,28.1,39.7,59.3,20.4,21.4,23.5,50.3,83.8,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--07:29:48,28.5,30.3,30.3,45.6,53.3,23.3,25.0,28.1,39.7,59.3,20.4,21.4,23.5,50.3,83.8,24.000000,21.000000,24.000000,25.000000,23.000000
2019-01-12--07:33:24,28.6,30.3,30.3,45.6,53.3,23.4,25.1,28.1,39.7,59.3,20.5,21.4,23.5,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--07:37:00,28.6,30.3,30.3,45.6,53.3,23.4,25.1,28.1,39.7,59.3,20.5,21.4,23.5,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--07:40:36,28.6,30.3,30.3,45.6,53.3,23.4,25.1,28.1,39.7,59.3,20.5,21.4,23.5,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--07:44:12,28.6,30.3,30.3,45.6,53.3,23.4,25.1,28.1,39.7,59.3,20.5,21.4,23.5,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--07:47:48,28.6,30.3,30.3,45.6,53.3,23.4,25.1,28.2,39.8,59.2,20.5,21.5,23.5,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--07:51:24,28.6,30.3,30.3,45.6,53.3,23.4,25.1,28.2,39.8,59.2,20.5,21.5,23.5,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--07:55:00,28.6,30.3,30.3,45.6,53.3,23.4,25.1,28.2,39.8,59.2,20.5,21.5,23.5,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--07:58:36,28.6,30.3,30.3,45.6,53.3,23.4,25.1,28.2,39.8,59.2,20.5,21.5,23.5,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:02:12,28.6,30.4,30.3,45.6,53.3,23.4,25.1,28.2,39.8,59.2,20.5,21.5,23.6,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:05:48,28.6,30.4,30.3,45.6,53.3,23.4,25.1,28.2,39.8,59.2,20.5,21.5,23.6,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:09:24,28.6,30.4,30.3,45.6,53.3,23.4,25.1,28.2,39.8,59.2,20.5,21.5,23.6,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:13:00,28.6,30.4,30.3,45.6,53.3,23.4,25.1,28.2,39.8,59.2,20.5,21.5,23.6,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:16:36,28.6,30.4,30.3,45.6,53.2,23.5,25.2,28.2,39.8,59.2,20.6,21.6,23.6,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:20:12,28.6,30.4,30.3,45.6,53.2,23.5,25.2,28.2,39.8,59.2,20.6,21.6,23.6,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:23:48,28.6,30.4,30.3,45.6,53.2,23.5,25.2,28.2,39.8,59.2,20.6,21.6,23.6,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:27:24,28.6,30.4,30.3,45.6,53.2,23.5,25.2,28.2,39.8,59.2,20.6,21.6,23.6,50.3,83.8,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:31:00,28.6,30.4,30.4,45.6,53.2,23.5,25.2,28.3,39.8,59.2,20.7,21.6,23.7,50.3,83.9,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:34:36,28.6,30.4,30.4,45.6,53.2,23.5,25.2,28.3,39.8,59.2,20.7,21.6,23.7,50.3,83.9,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:38:12,28.6,30.4,30.4,45.6,53.2,23.5,25.2,28.3,39.8,59.2,20.7,21.6,23.7,50.3,83.9,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:41:48,28.6,30.4,30.4,45.6,53.2,23.5,25.2,28.3,39.8,59.2,20.7,21.6,23.7,50.3,83.9,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:45:24,28.6,30.4,30.4,45.6,53.2,23.5,25.2,28.3,39.9,59.1,20.8,21.7,23.7,50.3,83.9,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--08:49:00,28.6,30.4,30.4,45.6,53.2,23.5,25.2,28.3,39.9,59.1,20.8,21.7,23.7,50.3,83.9,24.000000,21.000000,26.000000,26.000000,23.000000
2019-01-12--08:52:36,28.6,30.4,30.4,45.6,53.2,23.5,25.2,28.3,39.9,59.1,20.8,21.7,23.7,50.3,83.9,24.000000,21.000000,26.000000,26.000000,23.000000
2019-01-12--08:56:12,28.6,30.4,30.4,45.6,53.2,23.5,25.2,28.3,39.9,59.1,20.8,21.7,23.7,50.3,83.9,24.000000,21.000000,26.000000,26.000000,23.000000
2019-01-12--08:59:48,28.6,30.4,30.4,45.6,53.2,23.5,25.2,28.3,39.9,59.1,20.8,21.7,23.7,50.3,83.9,24.000000,21.000000,26.000000,26.000000,23.000000
2019-01-12--09:03:24,28.6,30.4,30.4,45.6,53.2,23.5,25.2,28.3,39.9,59.1,20.8,21.8,23.8,50.3,83.9,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--09:07:00,28.6,30.4,30.4,45.6,53.2,23.5,25.2,28.3,39.9,59.1,20.8,21.8,23.8,50.3,83.9,24.000000,21.000000,25.000000,26.000000,23.000000
2019-01-12--09:10:36,28.6,30.4,30.4,45.6,53.2,23.5,25.2,28.3,39.9,59.1,20.8,21.8,23.8,50.3,83.9,24.000000,21.000000,25.000000,26.000000,23.000000
