x,APAR_611.11,APAR_612.12,APAR_613.13,APAR_614.14,APAR_615.15,APAR_616.16,APAR_617.17,APAR_618.18,APAR_619.19,APAR_620.20,APAR_621.21,APAR_622.22,APAR_623.23,APAR_624.24,APAR_625.25,FIF_602.2,FIF_603.3,FIF_604.4,FIF_605.5,FIF_606.6
2019-01-12--16:40:36,22.3,22.7,26.1,35.6,48.4,27.0,27.7,33.5,39.3,46.5,22.4,23.0,24.9,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--16:44:12,22.3,22.7,26.1,35.6,48.4,27.0,27.7,33.5,39.3,46.5,22.4,23.0,24.9,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--16:47:48,22.3,22.8,26.1,35.6,48.4,27.0,27.7,33.5,39.3,46.5,22.4,23.0,24.9,48.7,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--16:51:24,22.3,22.8,26.1,35.6,48.4,27.0,27.7,33.5,39.3,46.5,22.4,23.0,24.9,48.7,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--16:55:00,22.3,22.8,26.1,35.6,48.4,27.0,27.7,33.5,39.3,46.5,22.4,23.0,24.9,48.7,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--16:58:36,22.3,22.8,26.1,35.6,48.4,27.0,27.7,33.5,39.3,46.5,22.4,23.0,24.9,48.7,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:02:12,22.3,22.8,26.1,35.6,48.4,27.0,27.7,33.5,39.3,46.5,22.5,23.0,24.9,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:05:48,22.3,22.8,26.1,35.6,48.4,27.0,27.7,33.5,39.3,46.5,22.5,23.0,24.9,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:09:24,22.3,22.8,26.1,35.6,48.4,27.0,27.7,33.5,39.3,46.5,22.5,23.0,24.9,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:13:00,22.3,22.8,26.1,35.6,48.4,27.0,27.7,33.5,39.3,46.5,22.5,23.0,24.9,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:16:36,22.3,22.8,26.2,35.6,48.4,27.1,27.7,33.5,39.3,46.5,22.5,23.1,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:20:12,22.3,22.8,26.2,35.6,48.4,27.1,27.7,33.5,39.3,46.5,22.5,23.1,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:23:48,22.3,22.8,26.2,35.6,48.4,27.1,27.7,33.5,39.3,46.5,22.5,23.1,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:27:24,22.3,22.8,26.2,35.6,48.4,27.1,27.7,33.5,39.3,46.5,22.5,23.1,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:31:00,22.3,22.8,26.2,35.6,48.4,27.0,27.7,33.6,39.3,46.5,22.5,23.1,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:34:36,22.3,22.8,26.2,35.6,48.4,27.0,27.7,33.6,39.3,46.5,22.5,23.1,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:38:12,22.3,22.8,26.2,35.6,48.4,27.0,27.7,33.6,39.3,46.5,22.5,23.1,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:41:48,22.3,22.8,26.2,35.6,48.4,27.0,27.7,33.6,39.3,46.5,22.5,23.1,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:45:24,22.3,22.8,26.2,35.6,48.3,27.1,27.7,33.6,39.3,46.5,22.6,23.1,24.9,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:49:00,22.3,22.8,26.2,35.6,48.3,27.1,27.7,33.6,39.3,46.5,22.6,23.1,24.9,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:52:36,22.3,22.8,26.2,35.6,48.3,27.1,27.7,33.6,39.3,46.5,22.6,23.1,24.9,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:56:12,22.3,22.8,26.2,35.6,48.3,27.1,27.7,33.6,39.3,46.5,22.6,23.1,24.9,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--17:59:48,22.3,22.8,26.2,35.6,48.3,27.1,27.7,33.6,39.3,46.5,22.6,23.1,24.9,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:03:24,22.4,22.8,26.2,35.6,48.3,27.1,27.7,33.6,39.2,46.4,22.6,23.2,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:07:00,22.4,22.8,26.2,35.6,48.3,27.1,27.7,33.6,39.2,46.4,22.6,23.2,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:10:36,22.4,22.8,26.2,35.6,48.3,27.1,27.7,33.6,39.2,46.4,22.6,23.2,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:14:12,22.4,22.8,26.2,35.6,48.3,27.1,27.7,33.6,39.2,46.4,22.6,23.2,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:17:48,22.4,22.8,26.3,35.7,48.3,27.1,27.8,33.6,39.3,46.4,22.7,23.2,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:21:24,22.4,22.8,26.3,35.7,48.3,27.1,27.8,33.6,39.3,46.4,22.7,23.2,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:25:00,22.4,22.8,26.3,35.7,48.3,27.1,27.8,33.6,39.3,46.4,22.7,23.2,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:28:36,22.4,22.8,26.3,35.7,48.3,27.1,27.8,33.6,39.3,46.4,22.7,23.2,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:32:12,22.4,22.9,26.3,35.7,48.3,27.1,27.8,33.6,39.3,46.4,22.7,23.2,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:35:48,22.4,22.9,26.3,35.7,48.3,27.1,27.8,33.6,39.3,46.4,22.7,23.2,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:39:24,22.4,22.9,26.3,35.7,48.3,27.1,27.8,33.6,39.3,46.4,22.7,23.2,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:43:00,22.4,22.9,26.3,35.7,48.3,27.1,27.8,33.6,39.3,46.4,22.7,23.2,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:46:36,22.4,22.9,26.3,35.7,48.3,27.1,27.8,33.6,39.2,46.4,22.8,23.3,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:50:12,22.4,22.9,26.3,35.7,48.3,27.1,27.8,33.6,39.2,46.4,22.8,23.3,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:53:48,22.4,22.9,26.3,35.7,48.3,27.1,27.8,33.6,39.2,46.4,22.8,23.3,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--18:57:24,22.4,22.9,26.3,35.7,48.3,27.1,27.8,33.6,39.2,46.4,22.8,23.3,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:01:00,22.4,22.9,26.3,35.7,48.3,27.2,27.8,33.6,39.2,46.4,22.8,23.3,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:04:36,22.4,22.9,26.3,35.7,48.3,27.2,27.8,33.6,39.2,46.4,22.8,23.3,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:08:12,22.4,22.9,26.3,35.7,48.3,27.2,27.8,33.6,39.2,46.4,22.8,23.3,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:11:48,22.4,22.9,26.3,35.7,48.3,27.2,27.8,33.6,39.2,46.4,22.8,23.3,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:15:24,22.4,22.9,26.3,35.7,48.3,27.2,27.8,33.6,39.2,46.4,22.8,23.3,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:19:00,22.5,22.9,26.4,35.7,48.3,27.1,27.8,33.6,39.2,46.4,22.8,23.3,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:22:36,22.5,22.9,26.4,35.7,48.3,27.1,27.8,33.6,39.2,46.4,22.8,23.3,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:26:12,22.5,22.9,26.4,35.7,48.3,27.1,27.8,33.6,39.2,46.4,22.8,23.3,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:29:48,22.5,22.9,26.4,35.7,48.3,27.1,27.8,33.6,39.2,46.4,22.8,23.3,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:33:24,22.5,23.0,26.4,35.7,48.3,27.2,27.8,33.6,39.2,46.4,22.9,23.3,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:37:00,22.5,23.0,26.4,35.7,48.3,27.2,27.8,33.6,39.2,46.4,22.9,23.3,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:40:36,22.5,23.0,26.4,35.7,48.3,27.2,27.8,33.6,39.2,46.4,22.9,23.3,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:44:12,22.5,23.0,26.4,35.7,48.3,27.2,27.8,33.6,39.2,46.4,22.9,23.3,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:47:48,22.5,23.0,26.4,35.7,48.3,27.2,27.8,33.6,39.2,46.4,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:51:24,22.5,23.0,26.4,35.7,48.3,27.2,27.8,33.6,39.2,46.4,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:55:00,22.5,23.0,26.4,35.7,48.3,27.2,27.8,33.6,39.2,46.4,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--19:58:36,22.5,23.0,26.4,35.7,48.3,27.2,27.8,33.6,39.2,46.4,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:02:12,22.5,23.0,26.4,35.7,48.3,27.2,27.8,33.7,39.2,46.3,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:05:48,22.5,23.0,26.4,35.7,48.3,27.2,27.8,33.7,39.2,46.3,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:09:24,22.5,23.0,26.4,35.7,48.3,27.2,27.8,33.7,39.2,46.3,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:13:00,22.5,23.0,26.4,35.7,48.3,27.2,27.8,33.7,39.2,46.3,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:16:36,22.5,23.0,26.4,35.7,48.3,27.2,27.9,33.7,39.2,46.3,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:20:12,22.5,23.0,26.4,35.7,48.3,27.2,27.9,33.7,39.2,46.3,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:23:48,22.5,23.0,26.4,35.7,48.3,27.2,27.9,33.7,39.2,46.3,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:27:24,22.5,23.0,26.4,35.7,48.3,27.2,27.9,33.7,39.2,46.3,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:31:00,22.5,23.0,26.5,35.7,48.3,27.2,27.8,33.7,39.2,46.3,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:34:36,22.5,23.0,26.5,35.7,48.3,27.2,27.8,33.7,39.2,46.3,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:38:12,22.5,23.0,26.5,35.7,48.3,27.2,27.8,33.7,39.2,46.3,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:41:48,22.5,23.0,26.5,35.7,48.3,27.2,27.8,33.7,39.2,46.3,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:45:24,22.5,23.0,26.5,35.7,48.3,27.2,27.8,33.7,39.2,46.3,22.9,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:49:00,22.5,23.0,26.5,35.7,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:52:36,22.5,23.0,26.5,35.7,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:56:12,22.5,23.0,26.5,35.7,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--20:59:48,22.5,23.0,26.5,35.7,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--21:03:24,22.5,23.0,26.5,35.8,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--21:07:00,22.5,23.0,26.5,35.8,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--21:10:36,22.5,23.0,26.5,35.8,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--21:14:12,22.5,23.0,26.5,35.8,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.4,24.8,48.8,76.0,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--21:17:48,22.6,23.0,26.5,35.7,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.5,24.8,48.8,75.9,23.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--21:21:24,22.6,23.0,26.5,35.7,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.5,24.8,48.8,75.9,23.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--21:25:00,22.6,23.0,26.5,35.7,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.5,24.8,48.8,75.9,23.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--21:28:36,22.6,23.0,26.5,35.7,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.5,24.8,48.8,75.9,23.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--21:32:12,22.6,23.0,26.5,35.8,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.5,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--21:35:48,22.6,23.0,26.5,35.8,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.5,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--21:39:24,22.6,23.0,26.5,35.8,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.5,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--21:43:00,22.6,23.0,26.5,35.8,48.3,27.2,27.9,33.7,39.2,46.3,23.0,23.5,24.8,48.8,75.9,23.000000,27.000000,26.000000,31.000000,23.000000
2019-01-12--21:46:36,22.6,23.1,26.6,35.8,48.3,27.3,27.9,33.7,39.2,46.3,23.1,23.5,24.8,48.8,75.9,23.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--21:50:12,22.6,23.1,26.6,35.8,48.3,27.3,27.9,33.7,39.2,46.3,23.1,23.5,24.8,48.8,75.9,23.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--21:53:48,22.6,23.1,26.6,35.8,48.3,27.3,27.9,33.7,39.2,46.3,23.1,23.5,24.8,48.8,75.9,23.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--21:57:24,22.6,23.1,26.6,35.8,48.3,27.3,27.9,33.7,39.2,46.3,23.1,23.5,24.8,48.8,75.9,23.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--22:01:00,22.7,23.1,26.6,35.8,48.3,27.3,27.9,33.7,39.2,46.3,23.1,23.6,24.8,48.8,75.9,23.000000,26.000000,27.000000,31.000000,23.000000
2019-01-12--22:04:36,22.7,23.1,26.6,35.8,48.3,27.3,27.9,33.7,39.2,46.3,23.1,23.6,24.8,48.8,75.9,23.000000,26.000000,27.000000,31.000000,23.000000
2019-01-12--22:08:12,22.7,23.1,26.6,35.8,48.3,27.3,27.9,33.7,39.2,46.3,23.1,23.6,24.8,48.8,75.9,23.000000,26.000000,27.000000,31.000000,23.000000
2019-01-12--22:11:48,22.7,23.1,26.6,35.8,48.3,27.3,27.9,33.7,39.2,46.3,23.1,23.6,24.8,48.8,75.9,23.000000,26.000000,27.000000,31.000000,23.000000
2019-01-12--22:15:24,22.7,23.1,26.6,35.8,48.3,27.3,27.9,33.7,39.2,46.3,23.2,23.6,24.8,48.8,75.9,23.000000,26.000000,27.000000,31.000000,23.000000
2019-01-12--22:19:00,22.7,23.1,26.6,35.8,48.3,27.3,27.9,33.7,39.2,46.3,23.2,23.6,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--22:22:36,22.7,23.1,26.6,35.8,48.3,27.3,27.9,33.7,39.2,46.3,23.2,23.6,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--22:26:12,22.7,23.1,26.6,35.8,48.3,27.3,27.9,33.7,39.2,46.3,23.2,23.6,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--22:29:48,22.7,23.1,26.6,35.8,48.3,27.3,27.9,33.7,39.2,46.3,23.2,23.6,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--22:33:24,22.7,23.1,26.6,35.8,48.2,27.3,27.9,33.7,39.2,46.2,23.2,23.6,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--22:37:00,22.7,23.1,26.6,35.8,48.2,27.3,27.9,33.7,39.2,46.2,23.2,23.6,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--22:40:36,22.7,23.1,26.6,35.8,48.2,27.3,27.9,33.7,39.2,46.2,23.2,23.6,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--22:44:12,22.7,23.1,26.6,35.8,48.2,27.3,27.9,33.7,39.2,46.2,23.2,23.6,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--22:47:48,22.7,23.2,26.6,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.2,23.7,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--22:51:24,22.7,23.2,26.6,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.2,23.7,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--22:55:00,22.7,23.2,26.6,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.2,23.7,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--22:58:36,22.7,23.2,26.6,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.2,23.7,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:02:12,22.7,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.2,23.7,24.8,48.9,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:05:48,22.7,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.2,23.7,24.8,48.9,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:09:24,22.7,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.2,23.7,24.8,48.9,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:13:00,22.7,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.2,23.7,24.8,48.9,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:16:36,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.2,23.7,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:20:12,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.2,23.7,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:23:48,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.2,23.7,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:27:24,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.2,23.7,24.8,48.8,75.9,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:31:00,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.3,23.7,24.9,48.9,75.8,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:34:36,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.3,23.7,24.9,48.9,75.8,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:38:12,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.3,23.7,24.9,48.9,75.8,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:41:48,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.3,23.7,24.9,48.9,75.8,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:45:24,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.3,23.7,24.9,48.9,75.8,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:49:00,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.3,23.7,24.9,48.9,75.8,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:52:36,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.3,23.7,24.9,48.9,75.8,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:56:12,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.3,23.7,24.9,48.9,75.8,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-12--23:59:48,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.7,39.2,46.2,23.3,23.7,24.9,48.9,75.8,24.000000,27.000000,27.000000,31.000000,23.000000
2019-01-13--00:03:24,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.8,39.2,46.2,23.3,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,31.000000,23.000000
2019-01-13--00:07:00,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.8,39.2,46.2,23.3,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,31.000000,23.000000
2019-01-13--00:10:36,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.8,39.2,46.2,23.3,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,31.000000,23.000000
2019-01-13--00:14:12,22.8,23.2,26.7,35.8,48.2,27.4,28.0,33.8,39.2,46.2,23.3,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,31.000000,23.000000
2019-01-13--00:17:48,22.8,23.2,26.7,35.9,48.2,27.4,28.0,33.8,39.2,46.2,23.3,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,32.000000,23.000000
2019-01-13--00:21:24,22.8,23.2,26.7,35.9,48.2,27.4,28.0,33.8,39.2,46.2,23.3,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,32.000000,23.000000
2019-01-13--00:25:00,22.8,23.2,26.7,35.9,48.2,27.4,28.0,33.8,39.2,46.2,23.3,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,32.000000,23.000000
2019-01-13--00:28:36,22.8,23.2,26.7,35.9,48.2,27.4,28.0,33.8,39.2,46.2,23.3,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,32.000000,23.000000
2019-01-13--00:32:12,22.8,23.2,26.7,35.9,48.2,27.4,28.0,33.8,39.2,46.2,23.4,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,32.000000,23.000000
2019-01-13--00:35:48,22.8,23.2,26.7,35.9,48.2,27.4,28.0,33.8,39.2,46.2,23.4,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,32.000000,23.000000
2019-01-13--00:39:24,22.8,23.2,26.7,35.9,48.2,27.4,28.0,33.8,39.2,46.2,23.4,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,32.000000,23.000000
2019-01-13--00:43:00,22.8,23.2,26.7,35.9,48.2,27.4,28.0,33.8,39.2,46.2,23.4,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,32.000000,23.000000
2019-01-13--00:46:36,22.8,23.3,26.8,35.9,48.2,27.4,28.0,33.8,39.2,46.2,23.4,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,32.000000,23.000000
2019-01-13--00:50:12,22.8,23.3,26.8,35.9,48.2,27.4,28.0,33.8,39.2,46.2,23.4,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,32.000000,23.000000
2019-01-13--00:53:48,22.8,23.3,26.8,35.9,48.2,27.4,28.0,33.8,39.2,46.2,23.4,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,32.000000,23.000000
2019-01-13--00:57:24,22.8,23.3,26.8,35.9,48.2,27.4,28.0,33.8,39.2,46.2,23.4,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,32.000000,23.000000
2019-01-13--01:01:00,22.8,23.3,26.8,35.9,48.2,27.4,28.0,33.8,39.2,46.2,23.4,23.8,24.9,48.9,75.8,24.000000,28.000000,27.000000,32.000000,23.000000
2019-01-13--01:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
