x,216,220,224,228,232,236,240,244,248,APAR_213.1,APAR_214.2,APAR_215.3,APAR_216.4,APAR_217.5,APAR_218.6,APAR_219.7,APAR_220.8,APAR_221.9,APAR_222.10,APAR_223.11,APAR_224.12,APAR_225.13,APAR_226.14,APAR_227.15,APAR_228.16,APAR_229.17,APAR_230.18,APAR_231.19,FIF_203.3,FIF_204.4,FIF_205.5,FIF_206.6,FIF_207.7,APAR_16.16,APAR_17.17,APAR_18.18
2019-01-12--05:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.1,40.5,53.6,25.2,27.6,31.2,41.5,53.9,29.9,32.4,43.5,33.4,45.0,53.6,27.9,38.5,55.8,27.000000,29.000000,23.000000,27.000000,24.000000,44.4,100.0,37.8
2019-01-12--05:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.1,40.5,53.6,25.2,27.6,31.2,41.5,53.9,29.9,32.4,43.5,33.4,45.0,53.6,27.9,38.5,55.8,27.000000,29.000000,23.000000,27.000000,24.000000,44.4,100.0,37.8
2019-01-12--05:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.1,40.5,53.6,25.2,27.6,31.2,41.5,53.9,29.9,32.4,43.5,33.4,45.0,53.6,27.9,38.5,55.8,27.000000,29.000000,23.000000,27.000000,24.000000,44.4,100.0,37.8
2019-01-12--05:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.1,40.5,53.6,25.2,27.6,31.2,41.5,53.9,29.9,32.4,43.5,33.4,45.0,53.6,27.9,38.5,55.8,27.000000,29.000000,23.000000,27.000000,24.000000,44.4,100.0,37.8
2019-01-12--05:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.1,40.5,53.6,25.2,27.7,31.3,41.5,53.8,29.9,32.4,43.4,33.4,45.0,53.6,27.9,38.5,55.8,27.000000,28.000000,23.000000,27.000000,24.000000,43.7,100.0,37.9
2019-01-12--05:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.1,40.5,53.6,25.2,27.7,31.3,41.5,53.8,29.9,32.4,43.4,33.4,45.0,53.6,27.9,38.5,55.8,27.000000,28.000000,23.000000,27.000000,24.000000,43.7,100.0,37.9
2019-01-12--05:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.1,40.5,53.6,25.2,27.7,31.3,41.5,53.8,29.9,32.4,43.4,33.4,45.0,53.6,27.9,38.5,55.8,27.000000,28.000000,23.000000,27.000000,24.000000,43.7,100.0,37.9
2019-01-12--05:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.1,40.5,53.6,25.2,27.7,31.3,41.5,53.8,29.9,32.4,43.4,33.4,45.0,53.6,27.9,38.5,55.8,27.000000,28.000000,23.000000,27.000000,24.000000,43.7,100.0,37.9
2019-01-12--05:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.1,40.6,53.6,25.2,27.7,31.3,41.5,53.8,30.0,32.5,43.4,33.4,45.0,53.6,27.9,38.5,55.8,27.000000,28.000000,23.000000,27.000000,24.000000,43.7,100.0,37.9
2019-01-12--05:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.1,40.6,53.6,25.2,27.7,31.3,41.5,53.8,30.0,32.5,43.4,33.4,45.0,53.6,27.9,38.5,55.8,27.000000,28.000000,23.000000,27.000000,24.000000,43.8,100.0,38.0
2019-01-12--05:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.1,40.6,53.6,25.2,27.7,31.3,41.5,53.8,30.0,32.5,43.4,33.4,45.0,53.6,27.9,38.5,55.8,27.000000,28.000000,23.000000,27.000000,24.000000,43.8,100.0,38.0
2019-01-12--05:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.1,40.6,53.6,25.2,27.7,31.3,41.5,53.8,30.0,32.5,43.4,33.4,45.0,53.6,27.9,38.5,55.8,27.000000,28.000000,23.000000,27.000000,24.000000,43.8,100.0,38.0
2019-01-12--05:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.1,40.6,53.6,25.2,27.7,31.3,41.5,53.8,30.0,32.5,43.4,33.4,45.0,53.6,27.9,38.5,55.8,27.000000,28.000000,23.000000,27.000000,24.000000,43.8,100.0,38.0
2019-01-12--06:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.2,40.6,53.5,25.2,27.7,31.3,41.6,53.8,30.0,32.4,43.4,33.4,45.0,53.6,27.9,38.6,55.8,27.000000,28.000000,23.000000,27.000000,24.000000,44.4,100.0,38.0
2019-01-12--06:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.2,40.6,53.5,25.2,27.7,31.3,41.6,53.8,30.0,32.4,43.4,33.4,45.0,53.6,27.9,38.6,55.8,27.000000,28.000000,23.000000,27.000000,24.000000,44.4,100.0,38.0
2019-01-12--06:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.2,40.6,53.5,25.2,27.7,31.3,41.6,53.8,30.0,32.4,43.4,33.4,45.0,53.6,27.9,38.6,55.8,27.000000,28.000000,23.000000,27.000000,24.000000,44.4,100.0,38.0
2019-01-12--06:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.2,40.6,53.5,25.2,27.7,31.3,41.6,53.8,30.0,32.4,43.4,33.4,45.0,53.6,27.9,38.6,55.8,27.000000,28.000000,23.000000,27.000000,24.000000,44.4,100.0,38.0
2019-01-12--06:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.2,27.7,31.4,41.6,53.8,30.0,32.4,43.4,33.4,45.0,53.6,27.9,38.6,55.9,27.000000,28.000000,23.000000,27.000000,24.000000,44.5,100.0,38.1
2019-01-12--06:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.2,27.7,31.4,41.6,53.8,30.0,32.4,43.4,33.4,45.0,53.6,27.9,38.6,55.9,27.000000,28.000000,23.000000,27.000000,24.000000,44.5,100.0,38.1
2019-01-12--06:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.2,27.7,31.4,41.6,53.8,30.0,32.4,43.4,33.4,45.0,53.6,27.9,38.6,55.9,27.000000,28.000000,23.000000,27.000000,24.000000,44.5,100.0,38.1
2019-01-12--06:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.2,27.7,31.4,41.6,53.8,30.0,32.4,43.4,33.4,45.0,53.6,27.9,38.6,55.9,27.000000,28.000000,23.000000,27.000000,24.000000,44.5,100.0,38.1
2019-01-12--06:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.2,27.8,31.4,41.6,53.8,30.0,32.4,43.4,33.4,45.0,53.6,27.9,38.6,55.9,27.000000,29.000000,23.000000,27.000000,24.000000,44.4,100.0,38.1
2019-01-12--06:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.2,27.8,31.4,41.6,53.8,30.0,32.4,43.4,33.4,45.0,53.6,27.9,38.6,55.9,27.000000,29.000000,23.000000,27.000000,24.000000,44.4,100.0,38.1
2019-01-12--06:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.2,27.8,31.4,41.6,53.8,30.0,32.4,43.4,33.4,45.0,53.6,27.9,38.6,55.9,27.000000,29.000000,23.000000,27.000000,24.000000,44.4,100.0,38.1
2019-01-12--06:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.2,27.8,31.4,41.6,53.8,30.0,32.4,43.4,33.4,45.0,53.6,27.9,38.6,55.9,27.000000,29.000000,23.000000,27.000000,24.000000,44.4,100.0,38.1
2019-01-12--06:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.2,27.8,31.4,41.6,53.8,30.0,32.4,43.4,33.4,45.1,53.6,27.9,38.6,55.9,27.000000,29.000000,23.000000,27.000000,24.000000,44.3,100.0,38.2
2019-01-12--06:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.2,27.8,31.4,41.6,53.8,30.0,32.4,43.4,33.4,45.1,53.6,27.9,38.6,55.9,27.000000,29.000000,23.000000,27.000000,24.000000,44.3,100.0,38.2
2019-01-12--06:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.2,27.8,31.4,41.6,53.8,30.0,32.4,43.4,33.4,45.1,53.6,27.9,38.6,55.9,27.000000,29.000000,23.000000,27.000000,24.000000,44.3,100.0,38.2
2019-01-12--06:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.2,27.8,31.4,41.6,53.8,30.0,32.4,43.4,33.4,45.1,53.6,27.9,38.6,55.9,27.000000,29.000000,23.000000,27.000000,24.000000,44.3,100.0,38.2
2019-01-12--07:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.3,27.8,31.4,41.6,53.8,30.0,32.5,43.3,33.4,45.1,53.6,28.0,38.6,55.9,27.000000,29.000000,23.000000,27.000000,24.000000,44.2,100.0,38.3
2019-01-12--07:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.3,27.8,31.4,41.6,53.8,30.0,32.5,43.3,33.4,45.1,53.6,28.0,38.6,55.9,27.000000,29.000000,23.000000,27.000000,24.000000,44.2,100.0,38.3
2019-01-12--07:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.3,27.8,31.4,41.6,53.8,30.0,32.5,43.3,33.4,45.1,53.6,28.0,38.6,55.9,27.000000,29.000000,23.000000,27.000000,24.000000,44.2,100.0,38.3
2019-01-12--07:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.2,40.6,53.5,25.3,27.8,31.4,41.6,53.8,30.0,32.5,43.3,33.4,45.1,53.6,28.0,38.6,55.9,27.000000,29.000000,23.000000,27.000000,24.000000,44.2,100.0,38.3
2019-01-12--07:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.3,40.6,53.5,25.3,27.8,31.4,41.6,53.7,30.0,32.5,43.4,33.4,45.1,53.6,28.0,38.6,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,44.2,100.0,38.3
2019-01-12--07:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.3,40.6,53.5,25.3,27.8,31.4,41.6,53.7,30.0,32.5,43.4,33.4,45.1,53.6,28.0,38.6,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,44.5,100.0,38.4
2019-01-12--07:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.3,40.6,53.5,25.3,27.8,31.4,41.6,53.7,30.0,32.5,43.4,33.4,45.1,53.6,28.0,38.6,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,44.5,100.0,38.4
2019-01-12--07:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.3,40.6,53.5,25.3,27.8,31.4,41.6,53.7,30.0,32.5,43.4,33.4,45.1,53.6,28.0,38.6,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,44.5,100.0,38.4
2019-01-12--07:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.3,40.6,53.5,25.3,27.8,31.4,41.6,53.7,30.0,32.5,43.4,33.4,45.1,53.6,28.0,38.6,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,44.5,100.0,38.4
2019-01-12--07:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.3,40.7,53.5,25.3,27.8,31.5,41.7,53.7,30.0,32.5,43.4,33.4,45.1,53.7,28.0,38.6,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,45.0,100.0,38.6
2019-01-12--07:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.3,40.7,53.5,25.3,27.8,31.5,41.7,53.7,30.0,32.5,43.4,33.4,45.1,53.7,28.0,38.6,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,45.0,100.0,38.6
2019-01-12--07:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.3,40.7,53.5,25.3,27.8,31.5,41.7,53.7,30.0,32.5,43.4,33.4,45.1,53.7,28.0,38.6,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,45.0,100.0,38.6
2019-01-12--07:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.3,40.7,53.5,25.3,27.8,31.5,41.7,53.7,30.0,32.5,43.4,33.4,45.1,53.7,28.0,38.6,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,45.0,100.0,38.6
2019-01-12--07:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.3,40.7,53.5,25.3,27.8,31.5,41.7,53.7,30.1,32.5,43.4,33.4,45.1,53.7,28.0,38.7,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,45.7,100.0,38.7
2019-01-12--07:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.3,40.7,53.5,25.3,27.8,31.5,41.7,53.7,30.1,32.5,43.4,33.4,45.1,53.7,28.0,38.7,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,45.7,100.0,38.7
2019-01-12--07:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.3,40.7,53.5,25.3,27.8,31.5,41.7,53.7,30.1,32.5,43.4,33.4,45.1,53.7,28.0,38.7,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,45.7,100.0,38.7
2019-01-12--07:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.3,40.7,53.5,25.3,27.8,31.5,41.7,53.7,30.1,32.5,43.4,33.4,45.1,53.7,28.0,38.7,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,45.7,100.0,38.7
2019-01-12--08:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.3,40.7,53.5,25.3,27.9,31.5,41.7,53.7,30.1,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,46.7,100.0,38.9
2019-01-12--08:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.3,40.7,53.5,25.3,27.9,31.5,41.7,53.7,30.1,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,46.7,100.0,38.9
2019-01-12--08:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.3,40.7,53.5,25.3,27.9,31.5,41.7,53.7,30.1,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,46.7,100.0,38.9
2019-01-12--08:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.8,27.2,28.3,40.7,53.5,25.3,27.9,31.5,41.7,53.7,30.1,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,46.7,100.0,38.9
2019-01-12--08:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.4,40.7,53.4,25.4,27.9,31.5,41.7,53.7,30.1,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,47.1,100.0,39.1
2019-01-12--08:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.4,40.7,53.4,25.4,27.9,31.5,41.7,53.7,30.1,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,47.1,100.0,39.1
2019-01-12--08:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.4,40.7,53.4,25.4,27.9,31.5,41.7,53.7,30.1,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,47.1,100.0,39.1
2019-01-12--08:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.4,40.7,53.4,25.4,27.9,31.5,41.7,53.7,30.1,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.0,27.000000,29.000000,23.000000,27.000000,24.000000,47.1,100.0,39.1
2019-01-12--08:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.4,40.7,53.4,25.4,27.9,31.6,41.7,53.7,30.1,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.1,27.000000,29.000000,23.000000,27.000000,25.000000,46.8,100.0,39.2
2019-01-12--08:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.4,40.7,53.4,25.4,27.9,31.6,41.7,53.7,30.1,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.1,27.000000,29.000000,23.000000,27.000000,25.000000,46.8,100.0,39.2
2019-01-12--08:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.4,40.7,53.4,25.4,27.9,31.6,41.7,53.7,30.1,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.1,27.000000,29.000000,23.000000,27.000000,25.000000,46.8,100.0,39.2
2019-01-12--08:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.4,40.7,53.4,25.4,27.9,31.6,41.7,53.7,30.1,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.1,27.000000,29.000000,23.000000,27.000000,25.000000,46.8,100.0,39.2
2019-01-12--08:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.4,40.7,53.4,25.4,28.0,31.6,41.7,53.7,30.2,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.1,27.000000,29.000000,23.000000,27.000000,25.000000,46.8,100.0,39.2
2019-01-12--08:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.4,40.7,53.4,25.4,28.0,31.6,41.7,53.7,30.2,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.1,27.000000,29.000000,23.000000,27.000000,25.000000,46.6,100.0,39.2
2019-01-12--08:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.4,40.7,53.4,25.4,28.0,31.6,41.7,53.7,30.2,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.1,27.000000,29.000000,23.000000,27.000000,25.000000,46.6,100.0,39.2
2019-01-12--08:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.4,40.7,53.4,25.4,28.0,31.6,41.7,53.7,30.2,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.1,27.000000,29.000000,23.000000,27.000000,25.000000,46.6,100.0,39.2
2019-01-12--08:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.2,28.4,40.7,53.4,25.4,28.0,31.6,41.7,53.7,30.2,32.6,43.4,33.4,45.1,53.7,28.0,38.7,56.1,27.000000,29.000000,23.000000,27.000000,25.000000,46.6,100.0,39.2
2019-01-12--09:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.4,40.7,53.4,25.4,28.0,31.6,41.7,53.7,30.2,32.7,43.4,33.4,45.2,53.7,28.0,38.7,56.1,27.000000,29.000000,24.000000,27.000000,25.000000,46.8,100.0,39.3
2019-01-12--09:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.4,40.7,53.4,25.4,28.0,31.6,41.7,53.7,30.2,32.7,43.4,33.4,45.2,53.7,28.0,38.7,56.1,27.000000,29.000000,24.000000,27.000000,25.000000,46.8,100.0,39.3
2019-01-12--09:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.4,40.7,53.4,25.4,28.0,31.6,41.7,53.7,30.2,32.7,43.4,33.4,45.2,53.7,28.0,38.7,56.1,27.000000,29.000000,24.000000,27.000000,25.000000,46.8,100.0,39.3
2019-01-12--09:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.4,40.7,53.4,25.4,28.0,31.6,41.7,53.7,30.2,32.7,43.4,33.4,45.2,53.7,28.0,38.7,56.1,27.000000,29.000000,24.000000,27.000000,25.000000,46.8,100.0,39.3
2019-01-12--09:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.4,40.7,53.4,25.4,28.0,31.6,41.7,53.7,30.2,32.7,43.4,33.4,45.2,53.7,28.0,38.8,56.2,27.000000,29.000000,24.000000,27.000000,25.000000,46.8,100.0,39.4
2019-01-12--09:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.4,40.7,53.4,25.4,28.0,31.6,41.7,53.7,30.2,32.7,43.4,33.4,45.2,53.7,28.0,38.8,56.2,27.000000,29.000000,24.000000,27.000000,25.000000,46.8,100.0,39.4
2019-01-12--09:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.4,40.7,53.4,25.4,28.0,31.6,41.7,53.7,30.2,32.7,43.4,33.4,45.2,53.7,28.0,38.8,56.2,27.000000,29.000000,24.000000,27.000000,25.000000,46.8,100.0,39.4
2019-01-12--09:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.4,40.7,53.4,25.4,28.0,31.6,41.7,53.7,30.2,32.7,43.4,33.4,45.2,53.7,28.0,38.8,56.2,27.000000,29.000000,24.000000,27.000000,25.000000,46.8,100.0,39.4
2019-01-12--09:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.5,40.7,53.4,25.5,28.1,31.6,41.8,53.7,30.3,32.7,43.4,33.4,45.2,53.8,28.1,38.8,56.2,27.000000,29.000000,24.000000,27.000000,25.000000,47.5,100.0,39.5
2019-01-12--09:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.5,40.7,53.4,25.5,28.1,31.6,41.8,53.7,30.3,32.7,43.4,33.4,45.2,53.8,28.1,38.8,56.2,27.000000,29.000000,24.000000,27.000000,25.000000,47.5,100.0,39.5
2019-01-12--09:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.5,40.7,53.4,25.5,28.1,31.6,41.8,53.7,30.3,32.7,43.4,33.4,45.2,53.8,28.1,38.8,56.2,27.000000,29.000000,24.000000,27.000000,25.000000,47.5,100.0,39.5
2019-01-12--09:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.5,40.7,53.4,25.5,28.1,31.6,41.8,53.7,30.3,32.7,43.4,33.4,45.2,53.8,28.1,38.8,56.2,27.000000,29.000000,24.000000,27.000000,25.000000,47.5,100.0,39.5
2019-01-12--09:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.5,40.8,53.4,25.5,28.1,31.6,41.8,53.7,30.2,32.8,43.5,33.5,45.2,53.8,28.1,38.8,56.2,27.000000,29.000000,24.000000,27.000000,25.000000,47.5,100.0,39.6
2019-01-12--09:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.5,40.8,53.4,25.5,28.1,31.6,41.8,53.7,30.2,32.8,43.5,33.5,45.2,53.8,28.1,38.8,56.2,27.000000,29.000000,24.000000,27.000000,25.000000,47.5,100.0,39.6
2019-01-12--09:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.5,40.8,53.4,25.5,28.1,31.6,41.8,53.7,30.2,32.8,43.5,33.5,45.2,53.8,28.1,38.8,56.2,27.000000,29.000000,24.000000,27.000000,25.000000,47.5,100.0,39.6
2019-01-12--09:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.5,40.8,53.4,25.5,28.1,31.6,41.8,53.7,30.2,32.8,43.5,33.5,45.2,53.8,28.1,38.8,56.2,27.000000,29.000000,24.000000,27.000000,25.000000,47.5,100.0,39.6
2019-01-12--10:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.5,40.8,53.4,25.5,28.1,31.6,41.8,53.7,30.3,32.8,43.5,33.4,45.2,53.8,28.1,38.8,56.3,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,39.7
2019-01-12--10:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.5,40.8,53.4,25.5,28.1,31.6,41.8,53.7,30.3,32.8,43.5,33.4,45.2,53.8,28.1,38.8,56.3,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,39.7
2019-01-12--10:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.5,40.8,53.4,25.5,28.1,31.6,41.8,53.7,30.3,32.8,43.5,33.4,45.2,53.8,28.1,38.8,56.3,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,39.7
2019-01-12--10:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.5,40.8,53.4,25.5,28.1,31.6,41.8,53.7,30.3,32.8,43.5,33.4,45.2,53.8,28.1,38.8,56.3,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,39.7
2019-01-12--10:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.6,40.8,53.4,25.5,28.1,31.7,41.8,53.7,30.3,32.8,43.5,33.4,45.2,53.8,28.1,38.8,56.3,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,39.7
