x,APAR_411.11,APAR_412.12,APAR_413.13,APAR_414.14,APAR_415.15,APAR_416.16,APAR_417.17,APAR_418.18,APAR_419.19,APAR_420.20,APAR_421.21,APAR_422.22,APAR_423.23,APAR_424.24,APAR_425.25,FIF_402.2,FIF_403.3,FIF_404.4,FIF_405.5,FIF_406.6
2019-01-12--09:03:24,20.4,20.0,17.7,12.0,8.1,19.7,19.1,17.4,11.9,5.9,19.1,18.6,17.3,6.5,0.1,23.5,27.8,24.0,23.0,24.5
2019-01-12--09:07:00,20.4,20.0,17.7,12.0,8.1,19.7,19.1,17.4,11.9,5.9,19.1,18.6,17.3,6.5,0.1,23.5,27.8,24.0,23.0,24.5
2019-01-12--09:10:36,20.4,20.0,17.7,12.0,8.1,19.7,19.1,17.4,11.9,5.9,19.1,18.6,17.3,6.5,0.1,23.5,27.8,24.0,23.0,24.5
2019-01-12--09:14:12,20.4,20.0,17.7,12.0,8.1,19.7,19.1,17.4,11.9,5.9,19.1,18.6,17.3,6.5,0.1,23.5,27.8,24.0,23.0,24.5
2019-01-12--09:17:48,20.4,20.0,17.8,12.0,8.2,19.7,19.1,17.4,11.9,5.9,19.2,18.6,17.4,6.5,0.2,23.5,27.7,24.0,23.0,24.5
2019-01-12--09:21:24,20.4,20.0,17.8,12.0,8.2,19.7,19.1,17.4,11.9,5.9,19.2,18.6,17.4,6.5,0.2,23.5,27.7,24.0,23.0,24.5
2019-01-12--09:25:00,20.4,20.0,17.8,12.0,8.2,19.7,19.1,17.4,11.9,5.9,19.2,18.6,17.4,6.5,0.2,23.5,27.7,24.0,23.0,24.5
2019-01-12--09:28:36,20.4,20.0,17.8,12.0,8.2,19.7,19.1,17.4,11.9,5.9,19.2,18.6,17.4,6.5,0.2,23.5,27.7,24.0,23.0,24.5
2019-01-12--09:32:12,20.4,20.0,17.8,12.0,8.2,19.7,19.1,17.4,12.0,6.0,19.2,18.6,17.4,6.6,0.3,23.6,27.8,24.1,23.0,24.5
2019-01-12--09:35:48,20.4,20.0,17.8,12.0,8.2,19.7,19.1,17.4,12.0,6.0,19.2,18.6,17.4,6.6,0.3,23.6,27.8,24.1,23.0,24.5
2019-01-12--09:39:24,20.4,20.0,17.8,12.0,8.2,19.7,19.1,17.4,12.0,6.0,19.2,18.6,17.4,6.6,0.3,23.6,27.8,24.1,23.0,24.5
2019-01-12--09:43:00,20.4,20.0,17.8,12.0,8.2,19.7,19.1,17.4,12.0,6.0,19.2,18.6,17.4,6.6,0.3,23.6,27.8,24.1,23.0,24.5
2019-01-12--09:46:36,20.5,20.1,17.8,12.1,8.2,19.7,19.2,17.4,12.0,6.0,19.2,18.7,17.4,6.6,0.4,23.5,27.7,24.1,23.1,24.5
2019-01-12--09:50:12,20.5,20.1,17.8,12.1,8.2,19.7,19.2,17.4,12.0,6.0,19.2,18.7,17.4,6.6,0.4,23.5,27.7,24.1,23.1,24.5
2019-01-12--09:53:48,20.5,20.1,17.8,12.1,8.2,19.7,19.2,17.4,12.0,6.0,19.2,18.7,17.4,6.6,0.4,23.5,27.7,24.1,23.1,24.5
2019-01-12--09:57:24,20.5,20.1,17.8,12.1,8.2,19.7,19.2,17.4,12.0,6.0,19.2,18.7,17.4,6.6,0.4,23.5,27.7,24.1,23.1,24.5
2019-01-12--10:01:00,20.5,20.1,17.8,12.1,8.3,19.8,19.2,17.5,12.1,6.1,19.3,18.7,17.4,6.7,0.5,23.6,27.8,24.1,23.1,24.4
2019-01-12--10:04:36,20.5,20.1,17.8,12.1,8.3,19.8,19.2,17.5,12.1,6.1,19.3,18.7,17.4,6.7,0.5,23.6,27.8,24.1,23.1,24.4
2019-01-12--10:08:12,20.5,20.1,17.8,12.1,8.3,19.8,19.2,17.5,12.1,6.1,19.3,18.7,17.4,6.7,0.5,23.6,27.8,24.1,23.1,24.4
2019-01-12--10:11:48,20.5,20.1,17.8,12.1,8.3,19.8,19.2,17.5,12.1,6.1,19.3,18.7,17.4,6.7,0.5,23.6,27.8,24.1,23.1,24.4
2019-01-12--10:15:24,20.5,20.1,17.9,12.1,8.3,19.8,19.2,17.5,12.1,6.1,19.3,18.7,17.5,6.8,0.6,23.6,27.9,24.2,23.1,24.5
2019-01-12--10:19:00,20.5,20.1,17.9,12.1,8.3,19.8,19.2,17.5,12.1,6.1,19.3,18.7,17.5,6.8,0.6,23.6,27.9,24.2,23.1,24.5
2019-01-12--10:22:36,20.5,20.1,17.9,12.1,8.3,19.8,19.2,17.5,12.1,6.1,19.3,18.7,17.5,6.8,0.6,23.6,27.9,24.2,23.1,24.5
2019-01-12--10:26:12,20.5,20.1,17.9,12.1,8.3,19.8,19.2,17.5,12.1,6.1,19.3,18.7,17.5,6.8,0.6,23.6,27.9,24.2,23.1,24.5
2019-01-12--10:29:48,20.5,20.1,17.9,12.1,8.3,19.8,19.2,17.5,12.1,6.1,19.3,18.7,17.5,6.8,0.6,23.6,27.9,24.2,23.1,24.5
2019-01-12--10:33:24,20.5,20.1,17.9,12.2,8.4,19.8,19.2,17.5,12.1,6.2,19.3,18.7,17.5,6.8,0.7,23.6,28.0,24.2,23.1,24.5
2019-01-12--10:37:00,20.5,20.1,17.9,12.2,8.4,19.8,19.2,17.5,12.1,6.2,19.3,18.7,17.5,6.8,0.7,23.6,28.0,24.2,23.1,24.5
2019-01-12--10:40:36,20.5,20.1,17.9,12.2,8.4,19.8,19.2,17.5,12.1,6.2,19.3,18.7,17.5,6.8,0.7,23.6,28.0,24.2,23.1,24.5
2019-01-12--10:44:12,20.5,20.1,17.9,12.2,8.4,19.8,19.2,17.5,12.1,6.2,19.3,18.7,17.5,6.8,0.7,23.6,28.0,24.2,23.1,24.5
2019-01-12--10:47:48,20.5,20.1,17.9,12.2,8.4,19.8,19.2,17.5,12.1,6.2,19.3,18.8,17.5,6.9,0.7,23.7,28.0,24.3,23.2,24.5
2019-01-12--10:51:24,20.5,20.1,17.9,12.2,8.4,19.8,19.2,17.5,12.1,6.2,19.3,18.8,17.5,6.9,0.7,23.7,28.0,24.3,23.2,24.5
2019-01-12--10:55:00,20.5,20.1,17.9,12.2,8.4,19.8,19.2,17.5,12.1,6.2,19.3,18.8,17.5,6.9,0.7,23.7,28.0,24.3,23.2,24.5
2019-01-12--10:58:36,20.5,20.1,17.9,12.2,8.4,19.8,19.2,17.5,12.1,6.2,19.3,18.8,17.5,6.9,0.7,23.7,28.0,24.3,23.2,24.5
2019-01-12--11:02:12,20.5,20.1,17.9,12.2,8.5,19.8,19.2,17.5,12.2,6.3,19.4,18.8,17.6,6.9,0.8,23.7,27.8,24.2,23.1,24.5
2019-01-12--11:05:48,20.5,20.1,17.9,12.2,8.5,19.8,19.2,17.5,12.2,6.3,19.4,18.8,17.6,6.9,0.8,23.7,27.8,24.2,23.1,24.5
2019-01-12--11:09:24,20.5,20.1,17.9,12.2,8.5,19.8,19.2,17.5,12.2,6.3,19.4,18.8,17.6,6.9,0.8,23.7,27.8,24.2,23.1,24.5
2019-01-12--11:13:00,20.5,20.1,17.9,12.2,8.5,19.8,19.2,17.5,12.2,6.3,19.4,18.8,17.6,6.9,0.8,23.7,27.8,24.2,23.1,24.5
2019-01-12--11:16:36,20.6,20.1,17.9,12.3,8.5,19.8,19.3,17.6,12.2,6.4,19.4,18.8,17.6,7.0,0.9,23.7,27.8,24.2,23.2,24.5
2019-01-12--11:20:12,20.6,20.1,17.9,12.3,8.5,19.8,19.3,17.6,12.2,6.4,19.4,18.8,17.6,7.0,0.9,23.7,27.8,24.2,23.2,24.5
2019-01-12--11:23:48,20.6,20.1,17.9,12.3,8.5,19.8,19.3,17.6,12.2,6.4,19.4,18.8,17.6,7.0,0.9,23.7,27.8,24.2,23.2,24.5
2019-01-12--11:27:24,20.6,20.1,17.9,12.3,8.5,19.8,19.3,17.6,12.2,6.4,19.4,18.8,17.6,7.0,0.9,23.7,27.8,24.2,23.2,24.5
2019-01-12--11:31:00,20.6,20.2,18.0,12.3,8.6,19.8,19.3,17.6,12.2,6.4,19.4,18.8,17.6,7.0,0.9,23.6,27.9,24.2,23.2,24.5
2019-01-12--11:34:36,20.6,20.2,18.0,12.3,8.6,19.8,19.3,17.6,12.2,6.4,19.4,18.8,17.6,7.0,0.9,23.6,27.9,24.2,23.2,24.5
2019-01-12--11:38:12,20.6,20.2,18.0,12.3,8.6,19.8,19.3,17.6,12.2,6.4,19.4,18.8,17.6,7.0,0.9,23.6,27.9,24.2,23.2,24.5
2019-01-12--11:41:48,20.6,20.2,18.0,12.3,8.6,19.8,19.3,17.6,12.2,6.4,19.4,18.8,17.6,7.0,0.9,23.6,27.9,24.2,23.2,24.5
2019-01-12--11:45:24,20.6,20.2,18.0,12.3,8.6,19.9,19.3,17.6,12.3,6.5,19.4,18.9,17.7,7.1,1.0,23.7,28.0,24.2,23.2,24.5
2019-01-12--11:49:00,20.6,20.2,18.0,12.3,8.6,19.9,19.3,17.6,12.3,6.5,19.4,18.9,17.7,7.1,1.0,23.7,28.0,24.2,23.2,24.5
2019-01-12--11:52:36,20.6,20.2,18.0,12.3,8.6,19.9,19.3,17.6,12.3,6.5,19.4,18.9,17.7,7.1,1.0,23.7,28.0,24.2,23.2,24.5
2019-01-12--11:56:12,20.6,20.2,18.0,12.3,8.6,19.9,19.3,17.6,12.3,6.5,19.4,18.9,17.7,7.1,1.0,23.7,28.0,24.2,23.2,24.5
2019-01-12--11:59:48,20.6,20.2,18.0,12.3,8.6,19.9,19.3,17.6,12.3,6.5,19.4,18.9,17.7,7.1,1.0,23.7,28.0,24.2,23.2,24.5
2019-01-12--12:03:24,20.6,20.2,18.0,12.4,8.7,19.9,19.3,17.6,12.3,6.5,19.4,18.9,17.7,7.2,1.0,23.7,28.0,24.2,23.2,24.5
2019-01-12--12:07:00,20.6,20.2,18.0,12.4,8.7,19.9,19.3,17.6,12.3,6.5,19.4,18.9,17.7,7.2,1.0,23.7,28.0,24.2,23.2,24.5
2019-01-12--12:10:36,20.6,20.2,18.0,12.4,8.7,19.9,19.3,17.6,12.3,6.5,19.4,18.9,17.7,7.2,1.0,23.7,28.0,24.2,23.2,24.5
2019-01-12--12:14:12,20.6,20.2,18.0,12.4,8.7,19.9,19.3,17.6,12.3,6.5,19.4,18.9,17.7,7.2,1.0,23.7,28.0,24.2,23.2,24.5
2019-01-12--12:17:48,20.6,20.2,18.0,12.4,8.7,19.9,19.3,17.6,12.3,6.6,19.4,18.9,17.7,7.2,1.1,23.7,28.1,24.2,23.2,24.5
2019-01-12--12:21:24,20.6,20.2,18.0,12.4,8.7,19.9,19.3,17.6,12.3,6.6,19.4,18.9,17.7,7.2,1.1,23.7,28.1,24.2,23.2,24.5
2019-01-12--12:25:00,20.6,20.2,18.0,12.4,8.7,19.9,19.3,17.6,12.3,6.6,19.4,18.9,17.7,7.2,1.1,23.7,28.1,24.2,23.2,24.5
2019-01-12--12:28:36,20.6,20.2,18.0,12.4,8.7,19.9,19.3,17.6,12.3,6.6,19.4,18.9,17.7,7.2,1.1,23.7,28.1,24.2,23.2,24.5
2019-01-12--12:32:12,20.6,20.2,18.1,12.4,8.8,19.9,19.4,17.7,12.4,6.6,19.5,18.9,17.7,7.3,1.1,23.7,28.0,24.2,23.1,24.4
2019-01-12--12:35:48,20.6,20.2,18.1,12.4,8.8,19.9,19.4,17.7,12.4,6.6,19.5,18.9,17.7,7.3,1.1,23.7,28.0,24.2,23.1,24.4
2019-01-12--12:39:24,20.6,20.2,18.1,12.4,8.8,19.9,19.4,17.7,12.4,6.6,19.5,18.9,17.7,7.3,1.1,23.7,28.0,24.2,23.1,24.4
2019-01-12--12:43:00,20.6,20.2,18.1,12.4,8.8,19.9,19.4,17.7,12.4,6.6,19.5,18.9,17.7,7.3,1.1,23.7,28.0,24.2,23.1,24.4
2019-01-12--12:46:36,20.6,20.2,18.1,12.5,8.8,19.9,19.4,17.7,12.4,6.7,19.5,18.9,17.8,7.3,1.1,23.7,27.9,24.2,23.1,24.4
2019-01-12--12:50:12,20.6,20.2,18.1,12.5,8.8,19.9,19.4,17.7,12.4,6.7,19.5,18.9,17.8,7.3,1.1,23.7,27.9,24.2,23.1,24.4
2019-01-12--12:53:48,20.6,20.2,18.1,12.5,8.8,19.9,19.4,17.7,12.4,6.7,19.5,18.9,17.8,7.3,1.1,23.7,27.9,24.2,23.1,24.4
2019-01-12--12:57:24,20.6,20.2,18.1,12.5,8.8,19.9,19.4,17.7,12.4,6.7,19.5,18.9,17.8,7.3,1.1,23.7,27.9,24.2,23.1,24.4
2019-01-12--13:01:00,20.6,20.2,18.1,12.5,8.9,19.9,19.4,17.7,12.5,6.8,19.5,19.0,17.8,7.4,1.2,23.6,27.8,24.1,23.1,24.3
2019-01-12--13:04:36,20.6,20.2,18.1,12.5,8.9,19.9,19.4,17.7,12.5,6.8,19.5,19.0,17.8,7.4,1.2,23.6,27.8,24.1,23.1,24.3
2019-01-12--13:08:12,20.6,20.2,18.1,12.5,8.9,19.9,19.4,17.7,12.5,6.8,19.5,19.0,17.8,7.4,1.2,23.6,27.8,24.1,23.1,24.3
2019-01-12--13:11:48,20.6,20.2,18.1,12.5,8.9,19.9,19.4,17.7,12.5,6.8,19.5,19.0,17.8,7.4,1.2,23.6,27.8,24.1,23.1,24.3
2019-01-12--13:15:24,20.6,20.2,18.1,12.5,8.9,19.9,19.4,17.7,12.5,6.8,19.5,19.0,17.8,7.4,1.2,23.6,27.9,24.1,23.1,24.3
2019-01-12--13:19:00,20.6,20.2,18.1,12.5,8.9,19.9,19.4,17.7,12.5,6.8,19.5,19.0,17.8,7.4,1.2,23.6,27.9,24.1,23.1,24.3
2019-01-12--13:22:36,20.6,20.2,18.1,12.5,8.9,19.9,19.4,17.7,12.5,6.8,19.5,19.0,17.8,7.4,1.2,23.6,27.9,24.1,23.1,24.3
2019-01-12--13:26:12,20.6,20.2,18.1,12.5,8.9,19.9,19.4,17.7,12.5,6.8,19.5,19.0,17.8,7.4,1.2,23.6,27.9,24.1,23.1,24.3
2019-01-12--13:29:48,20.6,20.2,18.1,12.5,8.9,19.9,19.4,17.7,12.5,6.8,19.5,19.0,17.8,7.4,1.2,23.6,27.9,24.1,23.1,24.3
2019-01-12--13:33:24,20.6,20.2,18.1,12.6,9.0,19.9,19.4,17.7,12.5,6.9,19.5,19.0,17.8,7.5,1.2,23.6,28.0,24.1,23.0,24.3
2019-01-12--13:37:00,20.6,20.2,18.1,12.6,9.0,19.9,19.4,17.7,12.5,6.9,19.5,19.0,17.8,7.5,1.2,23.6,28.0,24.1,23.0,24.3
2019-01-12--13:40:36,20.6,20.2,18.1,12.6,9.0,19.9,19.4,17.7,12.5,6.9,19.5,19.0,17.8,7.5,1.2,23.6,28.0,24.1,23.0,24.3
2019-01-12--13:44:12,20.6,20.2,18.1,12.6,9.0,19.9,19.4,17.7,12.5,6.9,19.5,19.0,17.8,7.5,1.2,23.6,28.0,24.1,23.0,24.3
2019-01-12--13:47:48,20.6,20.2,18.1,12.6,9.0,19.9,19.4,17.7,12.5,6.9,19.5,19.0,17.9,7.5,1.2,23.6,28.0,24.1,23.0,24.3
2019-01-12--13:51:24,20.6,20.2,18.1,12.6,9.0,19.9,19.4,17.7,12.5,6.9,19.5,19.0,17.9,7.5,1.2,23.6,28.0,24.1,23.0,24.3
2019-01-12--13:55:00,20.6,20.2,18.1,12.6,9.0,19.9,19.4,17.7,12.5,6.9,19.5,19.0,17.9,7.5,1.2,23.6,28.0,24.1,23.0,24.3
2019-01-12--13:58:36,20.6,20.2,18.1,12.6,9.0,19.9,19.4,17.7,12.5,6.9,19.5,19.0,17.9,7.5,1.2,23.6,28.0,24.1,23.0,24.3
2019-01-12--14:02:12,20.6,20.2,18.2,12.7,9.0,19.9,19.4,17.8,12.6,7.0,19.6,19.0,17.9,7.6,1.2,23.6,28.0,24.1,23.0,24.3
2019-01-12--14:05:48,20.6,20.2,18.2,12.7,9.0,19.9,19.4,17.8,12.6,7.0,19.6,19.0,17.9,7.6,1.2,23.6,28.0,24.1,23.0,24.3
2019-01-12--14:09:24,20.6,20.2,18.2,12.7,9.0,19.9,19.4,17.8,12.6,7.0,19.6,19.0,17.9,7.6,1.2,23.6,28.0,24.1,23.0,24.3
2019-01-12--14:13:00,20.6,20.2,18.2,12.7,9.0,19.9,19.4,17.8,12.6,7.0,19.6,19.0,17.9,7.6,1.2,23.6,28.0,24.1,23.0,24.3
2019-01-12--14:16:36,20.6,20.2,18.2,12.7,9.1,19.9,19.4,17.8,12.6,7.0,19.5,19.1,17.9,7.6,1.2,23.6,27.9,24.0,23.0,24.3
2019-01-12--14:20:12,20.6,20.2,18.2,12.7,9.1,19.9,19.4,17.8,12.6,7.0,19.5,19.1,17.9,7.6,1.2,23.6,27.9,24.0,23.0,24.3
2019-01-12--14:23:48,20.6,20.2,18.2,12.7,9.1,19.9,19.4,17.8,12.6,7.0,19.5,19.1,17.9,7.6,1.2,23.6,27.9,24.0,23.0,24.3
2019-01-12--14:27:24,20.6,20.2,18.2,12.7,9.1,19.9,19.4,17.8,12.6,7.0,19.5,19.1,17.9,7.6,1.2,23.6,27.9,24.0,23.0,24.3
2019-01-12--14:31:00,20.6,20.3,18.2,12.7,9.1,19.9,19.4,17.8,12.6,7.1,19.6,19.1,17.9,7.6,1.1,23.6,27.8,24.0,23.0,24.3
2019-01-12--14:34:36,20.6,20.3,18.2,12.7,9.1,19.9,19.4,17.8,12.6,7.1,19.6,19.1,17.9,7.6,1.1,23.6,27.8,24.0,23.0,24.3
2019-01-12--14:38:12,20.6,20.3,18.2,12.7,9.1,19.9,19.4,17.8,12.6,7.1,19.6,19.1,17.9,7.6,1.1,23.6,27.8,24.0,23.0,24.3
2019-01-12--14:41:48,20.6,20.3,18.2,12.7,9.1,19.9,19.4,17.8,12.6,7.1,19.6,19.1,17.9,7.6,1.1,23.6,27.8,24.0,23.0,24.3
2019-01-12--14:45:24,20.6,20.3,18.2,12.7,9.2,19.9,19.4,17.8,12.7,7.1,19.6,19.1,17.9,7.7,1.1,23.6,27.8,24.0,23.0,24.3
2019-01-12--14:49:00,20.6,20.3,18.2,12.7,9.2,19.9,19.4,17.8,12.7,7.1,19.6,19.1,17.9,7.7,1.1,23.6,27.9,24.0,23.0,24.2
2019-01-12--14:52:36,20.6,20.3,18.2,12.7,9.2,19.9,19.4,17.8,12.7,7.1,19.6,19.1,17.9,7.7,1.1,23.6,27.9,24.0,23.0,24.2
2019-01-12--14:56:12,20.6,20.3,18.2,12.7,9.2,19.9,19.4,17.8,12.7,7.1,19.6,19.1,17.9,7.7,1.1,23.6,27.9,24.0,23.0,24.2
2019-01-12--14:59:48,20.6,20.3,18.2,12.7,9.2,19.9,19.4,17.8,12.7,7.1,19.6,19.1,17.9,7.7,1.1,23.6,27.9,24.0,23.0,24.2
2019-01-12--15:03:24,20.6,20.3,18.2,12.8,9.2,19.9,19.4,17.8,12.7,7.1,19.6,19.1,18.0,7.7,1.1,23.6,28.0,24.0,22.9,24.3
2019-01-12--15:07:00,20.6,20.3,18.2,12.8,9.2,19.9,19.4,17.8,12.7,7.1,19.6,19.1,18.0,7.7,1.1,23.6,28.0,24.0,22.9,24.3
2019-01-12--15:10:36,20.6,20.3,18.2,12.8,9.2,19.9,19.4,17.8,12.7,7.1,19.6,19.1,18.0,7.7,1.1,23.6,28.0,24.0,22.9,24.3
2019-01-12--15:14:12,20.6,20.3,18.2,12.8,9.2,19.9,19.4,17.8,12.7,7.1,19.6,19.1,18.0,7.7,1.1,23.6,28.0,24.0,22.9,24.3
2019-01-12--15:17:48,20.6,20.3,18.2,12.8,9.2,19.9,19.4,17.9,12.7,7.2,19.6,19.1,18.0,7.8,1.1,23.6,28.0,24.0,22.9,24.3
2019-01-12--15:21:24,20.6,20.3,18.2,12.8,9.2,19.9,19.4,17.9,12.7,7.2,19.6,19.1,18.0,7.8,1.1,23.6,28.0,24.0,22.9,24.3
2019-01-12--15:25:00,20.6,20.3,18.2,12.8,9.2,19.9,19.4,17.9,12.7,7.2,19.6,19.1,18.0,7.8,1.1,23.6,28.0,24.0,22.9,24.3
2019-01-12--15:28:36,20.6,20.3,18.2,12.8,9.2,19.9,19.4,17.9,12.7,7.2,19.6,19.1,18.0,7.8,1.1,23.6,28.0,24.0,22.9,24.3
2019-01-12--15:32:12,20.6,20.3,18.3,12.8,9.3,20.0,19.5,17.9,12.8,7.2,19.6,19.1,18.0,7.8,1.1,23.6,28.1,24.0,22.9,24.3
2019-01-12--15:35:48,20.6,20.3,18.3,12.8,9.3,20.0,19.5,17.9,12.8,7.2,19.6,19.1,18.0,7.8,1.1,23.6,28.1,24.0,22.9,24.3
2019-01-12--15:39:24,20.6,20.3,18.3,12.8,9.3,20.0,19.5,17.9,12.8,7.2,19.6,19.1,18.0,7.8,1.1,23.6,28.1,24.0,22.9,24.3
2019-01-12--15:43:00,20.6,20.3,18.3,12.8,9.3,20.0,19.5,17.9,12.8,7.2,19.6,19.1,18.0,7.8,1.1,23.6,28.1,24.0,22.9,24.3
2019-01-12--15:46:36,20.7,20.3,18.3,12.9,9.3,20.0,19.5,17.9,12.8,7.3,19.6,19.1,18.0,7.8,1.1,23.6,28.2,24.1,22.9,24.3
2019-01-12--15:50:12,20.7,20.3,18.3,12.9,9.3,20.0,19.5,17.9,12.8,7.3,19.6,19.1,18.0,7.8,1.1,23.6,28.2,24.1,22.9,24.3
2019-01-12--15:53:48,20.7,20.3,18.3,12.9,9.3,20.0,19.5,17.9,12.8,7.3,19.6,19.1,18.0,7.8,1.1,23.6,28.2,24.1,22.9,24.3
2019-01-12--15:57:24,20.7,20.3,18.3,12.9,9.3,20.0,19.5,17.9,12.8,7.3,19.6,19.1,18.0,7.8,1.1,23.6,28.2,24.1,22.9,24.3
2019-01-12--16:01:00,20.7,20.3,18.3,12.9,9.3,20.0,19.5,17.9,12.8,7.3,19.6,19.1,18.0,7.8,1.0,23.7,28.1,24.1,22.9,24.3
2019-01-12--16:04:36,20.7,20.3,18.3,12.9,9.3,20.0,19.5,17.9,12.8,7.3,19.6,19.1,18.0,7.8,1.0,23.7,28.1,24.1,22.9,24.3
2019-01-12--16:08:12,20.7,20.3,18.3,12.9,9.3,20.0,19.5,17.9,12.8,7.3,19.6,19.1,18.0,7.8,1.0,23.7,28.1,24.1,22.9,24.3
2019-01-12--16:11:48,20.7,20.3,18.3,12.9,9.3,20.0,19.5,17.9,12.8,7.3,19.6,19.1,18.0,7.8,1.0,23.7,28.1,24.1,22.9,24.3
2019-01-12--16:15:24,20.7,20.3,18.3,12.9,9.4,20.0,19.5,17.9,12.9,7.3,19.7,19.2,18.1,7.9,1.0,23.6,28.1,24.0,22.9,24.3
2019-01-12--16:19:00,20.7,20.3,18.3,12.9,9.4,20.0,19.5,17.9,12.9,7.3,19.7,19.2,18.1,7.9,1.0,23.6,28.1,24.0,22.9,24.3
2019-01-12--16:22:36,20.7,20.3,18.3,12.9,9.4,20.0,19.5,17.9,12.9,7.3,19.7,19.2,18.1,7.9,1.0,23.6,28.1,24.0,22.9,24.3
2019-01-12--16:26:12,20.7,20.3,18.3,12.9,9.4,20.0,19.5,17.9,12.9,7.3,19.7,19.2,18.1,7.9,1.0,23.6,28.1,24.0,22.9,24.3
2019-01-12--16:29:48,20.7,20.3,18.3,12.9,9.4,20.0,19.5,17.9,12.9,7.3,19.7,19.2,18.1,7.9,1.0,23.6,28.1,24.0,22.9,24.3
2019-01-12--16:33:24,20.7,20.3,18.3,13.0,9.4,20.0,19.5,17.9,12.9,7.4,19.7,19.2,18.1,7.9,1.0,23.6,28.2,24.1,22.9,24.3
2019-01-12--16:37:00,20.7,20.3,18.3,13.0,9.4,20.0,19.5,17.9,12.9,7.4,19.7,19.2,18.1,7.9,1.0,23.6,28.2,24.1,22.9,24.3
2019-01-12--16:40:36,20.7,20.3,18.3,13.0,9.4,20.0,19.5,17.9,12.9,7.4,19.7,19.2,18.1,7.9,1.0,23.6,28.2,24.1,22.9,24.3
2019-01-12--16:44:12,20.7,20.3,18.3,13.0,9.4,20.0,19.5,17.9,12.9,7.4,19.7,19.2,18.1,7.9,1.0,23.6,28.2,24.1,22.9,24.3
2019-01-12--16:47:48,20.7,20.3,18.3,13.0,9.4,20.0,19.5,18.0,12.9,7.4,19.7,19.2,18.1,7.9,1.0,23.6,28.2,24.1,22.9,24.3
2019-01-12--16:51:24,20.7,20.3,18.3,13.0,9.4,20.0,19.5,18.0,12.9,7.4,19.7,19.2,18.1,7.9,1.0,23.6,28.2,24.1,22.9,24.3
2019-01-12--16:55:00,20.7,20.3,18.3,13.0,9.4,20.0,19.5,18.0,12.9,7.4,19.7,19.2,18.1,7.9,1.0,23.6,28.2,24.1,22.9,24.3
2019-01-12--16:58:36,20.7,20.3,18.3,13.0,9.4,20.0,19.5,18.0,12.9,7.4,19.7,19.2,18.1,7.9,1.0,23.6,28.2,24.1,22.9,24.3
2019-01-12--17:02:12,20.7,20.3,18.3,13.0,9.4,20.0,19.5,18.0,13.0,7.4,19.7,19.2,18.1,7.9,1.0,23.6,28.1,24.0,22.9,24.3
2019-01-12--17:05:48,20.7,20.3,18.3,13.0,9.4,20.0,19.5,18.0,13.0,7.4,19.7,19.2,18.1,7.9,1.0,23.6,28.1,24.0,22.9,24.3
2019-01-12--17:09:24,20.7,20.3,18.3,13.0,9.4,20.0,19.5,18.0,13.0,7.4,19.7,19.2,18.1,7.9,1.0,23.6,28.1,24.0,22.9,24.3
2019-01-12--17:13:00,20.7,20.3,18.3,13.0,9.4,20.0,19.5,18.0,13.0,7.4,19.7,19.2,18.1,7.9,1.0,23.6,28.1,24.0,22.9,24.3
2019-01-12--17:16:36,20.7,20.3,18.4,13.0,9.5,20.0,19.5,18.0,13.0,7.5,19.7,19.2,18.1,8.0,1.0,23.6,28.0,24.0,22.9,24.3
2019-01-12--17:20:12,20.7,20.3,18.4,13.0,9.5,20.0,19.5,18.0,13.0,7.5,19.7,19.2,18.1,8.0,1.0,23.6,28.0,24.0,22.9,24.3
2019-01-12--17:23:48,20.7,20.3,18.4,13.0,9.5,20.0,19.5,18.0,13.0,7.5,19.7,19.2,18.1,8.0,1.0,23.6,28.0,24.0,22.9,24.3
2019-01-12--17:27:24,20.7,20.3,18.4,13.0,9.5,20.0,19.5,18.0,13.0,7.5,19.7,19.2,18.1,8.0,1.0,23.6,28.0,24.0,22.9,24.3
2019-01-12--17:31:00,20.7,20.4,18.4,13.1,9.5,20.0,19.5,18.0,13.0,7.5,19.7,19.2,18.1,8.0,1.0,23.6,28.0,24.0,22.9,24.2
2019-01-12--17:34:36,20.7,20.4,18.4,13.1,9.5,20.0,19.5,18.0,13.0,7.5,19.7,19.2,18.1,8.0,1.0,23.6,28.0,24.0,22.9,24.2
2019-01-12--17:38:12,20.7,20.4,18.4,13.1,9.5,20.0,19.5,18.0,13.0,7.5,19.7,19.2,18.1,8.0,1.0,23.6,28.0,24.0,22.9,24.2
2019-01-12--17:41:48,20.7,20.4,18.4,13.1,9.5,20.0,19.5,18.0,13.0,7.5,19.7,19.2,18.1,8.0,1.0,23.6,28.0,24.0,22.9,24.2
2019-01-12--17:45:24,20.7,20.4,18.4,13.1,9.5,20.0,19.5,18.0,13.1,7.5,19.7,19.2,18.2,8.0,1.1,23.6,28.1,24.0,22.9,24.3
2019-01-12--17:49:00,20.7,20.4,18.4,13.1,9.5,20.0,19.5,18.0,13.1,7.5,19.7,19.2,18.2,8.0,1.1,23.6,28.1,24.0,22.9,24.3
2019-01-12--17:52:36,20.7,20.4,18.4,13.1,9.5,20.0,19.5,18.0,13.1,7.5,19.7,19.2,18.2,8.0,1.1,23.6,28.1,24.0,22.9,24.3
