['x', '666', '668', '670', '672', '674', '676', '678', 'APAR_314.14', 'APAR_315.15', 'APAR_316.16', 'APAR_317.17', 'APAR_318.18', 'APAR_319.19', 'APAR_320.20', 'APAR_321.21', 'APAR_322.22', 'APAR_323.23', 'APAR_324.24', 'APAR_325.25', 'APAR_326.26']
[1547141832000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.1', '24.5', '40.1', '86.5', '38.3', '40.6', '42.9', '54.2', '27.6', '28.6', '33.8', '44.3']
[1547142048000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.1', '24.5', '40.1', '86.6', '38.3', '40.6', '42.9', '54.2', '27.5', '28.6', '33.8', '44.3']
[1547142264000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.1', '24.5', '40.1', '86.6', '38.3', '40.6', '42.9', '54.2', '27.5', '28.6', '33.8', '44.3']
[1547142480000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.1', '24.5', '40.1', '86.6', '38.3', '40.6', '42.9', '54.2', '27.5', '28.6', '33.8', '44.3']
[1547142696000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.1', '24.5', '40.1', '86.5', '38.3', '40.5', '42.9', '54.2', '27.5', '28.6', '33.8', '44.2']
[1547142912000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.1', '24.5', '40.1', '86.5', '38.3', '40.5', '42.9', '54.2', '27.5', '28.6', '33.8', '44.2']
[1547143128000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.1', '24.5', '40.1', '86.5', '38.3', '40.6', '42.9', '54.2', '27.5', '28.5', '33.8', '44.2']
[1547143344000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.0', '24.5', '40.1', '86.5', '38.3', '40.6', '42.9', '54.2', '27.5', '28.5', '33.7', '44.2']
[1547143560000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.0', '24.5', '40.1', '86.6', '38.3', '40.5', '42.9', '54.2', '27.5', '28.5', '33.8', '44.2']
[1547143776000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.0', '24.5', '40.1', '86.6', '38.3', '40.5', '42.9', '54.2', '27.5', '28.5', '33.8', '44.2']
[1547143992000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.1', '24.5', '40.1', '86.6', '38.3', '40.5', '42.9', '54.2', '27.5', '28.5', '33.8', '44.2']
[1547144208000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.0', '24.5', '40.1', '86.6', '38.3', '40.5', '42.9', '54.2', '27.5', '28.5', '33.8', '44.2']
[1547144424000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.0', '24.5', '40.1', '86.6', '38.3', '40.5', '42.9', '54.2', '27.5', '28.5', '33.8', '44.2']
[1547144640000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.0', '24.5', '40.1', '86.6', '38.3', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.2']
[1547144856000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.0', '24.5', '40.1', '86.6', '38.3', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.2']
[1547145072000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.0', '24.5', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.8', '44.2']
[1547145288000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.0', '24.5', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.8', '44.2']
[1547145504000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.0', '24.5', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.8', '44.2']
[1547145720000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.5', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.2']
[1547145936000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.0', '24.5', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.2']
[1547146152000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.2', '26.0', '24.5', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.2']
[1547146368000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.5', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.2']
[1547146584000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.5', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.2']
[1547146800000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.5', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.2']
[1547147016000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.5', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.2']
[1547147232000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.5', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.2']
[1547147448000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.2']
[1547147664000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.2']
[1547147880000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.1']
[1547148096000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.5', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.1']
[1547148312000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.5', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.1']
[1547148528000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.1']
[1547148744000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.5', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.4', '28.5', '33.7', '44.1']
[1547148960000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.1']
[1547149176000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.5', '28.5', '33.7', '44.1']
[1547149392000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.5', '40.2', '86.6', '38.2', '40.5', '42.9', '54.2', '27.4', '28.5', '33.7', '44.1']
[1547149608000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.4', '28.5', '33.7', '44.1']
[1547149824000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.5', '38.2', '40.5', '42.9', '54.2', '27.4', '28.5', '33.7', '44.1']
[1547150040000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.5', '38.2', '40.5', '42.9', '54.2', '27.4', '28.5', '33.7', '44.1']
[1547150256000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.6', '38.2', '40.5', '42.9', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547150472000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.5', '38.2', '40.5', '42.9', '54.2', '27.4', '28.5', '33.7', '44.1']
[1547150688000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.5', '38.2', '40.5', '42.9', '54.2', '27.4', '28.5', '33.7', '44.1']
[1547150904000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.5', '38.2', '40.5', '42.9', '54.2', '27.4', '28.5', '33.7', '44.1']
[1547151120000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '25.9', '24.4', '40.1', '86.5', '38.2', '40.5', '42.9', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547151336000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.5', '38.2', '40.5', '42.9', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547151552000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.5', '38.2', '40.5', '42.9', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547151768000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '25.9', '24.4', '40.1', '86.5', '38.2', '40.5', '42.8', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547151984000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '25.9', '24.4', '40.1', '86.5', '38.2', '40.5', '42.9', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547152200000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '25.9', '24.4', '40.1', '86.5', '38.2', '40.5', '42.9', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547152416000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '25.9', '24.4', '40.1', '86.5', '38.2', '40.5', '42.8', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547152632000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.5', '38.2', '40.5', '42.8', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547152848000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '26.0', '24.4', '40.1', '86.5', '38.2', '40.5', '42.8', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547153064000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '26.0', '24.4', '40.1', '86.5', '38.2', '40.5', '42.8', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547153280000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.1', '26.0', '24.4', '40.1', '86.5', '38.2', '40.5', '42.8', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547153496000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.5', '38.1', '40.5', '42.8', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547153712000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.5', '38.1', '40.5', '42.8', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547153928000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.2', '86.5', '38.2', '40.5', '42.8', '54.2', '27.4', '28.4', '33.7', '44.1']
[1547154144000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.2', '86.5', '38.1', '40.4', '42.8', '54.2', '27.4', '28.4', '33.7', '44.0']
[1547154360000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.5', '38.1', '40.5', '42.8', '54.2', '27.4', '28.4', '33.7', '44.0']
[1547154576000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.5', '38.1', '40.5', '42.8', '54.2', '27.4', '28.4', '33.7', '44.0']
[1547154792000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.2', '40.5', '42.8', '54.2', '27.4', '28.4', '33.7', '44.0']
[1547155008000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.2', '40.4', '42.8', '54.2', '27.4', '28.4', '33.7', '44.0']
[1547155224000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.2', '40.4', '42.8', '54.2', '27.4', '28.4', '33.7', '44.0']
[1547155440000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.2', '40.4', '42.8', '54.2', '27.4', '28.4', '33.7', '44.0']
[1547155656000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.1', '40.4', '42.8', '54.2', '27.4', '28.4', '33.7', '44.0']
[1547155872000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.4', '33.7', '44.0']
[1547156088000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.4', '33.7', '44.0']
[1547156304000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.4', '33.7', '44.0']
[1547156520000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.4', '33.7', '44.0']
[1547156736000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.1', '40.4', '42.8', '54.2', '27.4', '28.4', '33.7', '44.0']
[1547156952000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.1', '40.4', '42.8', '54.2', '27.4', '28.4', '33.7', '44.0']
[1547157168000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.1', '40.4', '42.8', '54.2', '27.4', '28.4', '33.7', '44.0']
[1547157384000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.1', '40.4', '42.8', '54.2', '27.4', '28.4', '33.7', '44.0']
[1547157600000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.1', '40.4', '42.8', '54.2', '27.4', '28.4', '33.7', '44.0']
[1547157816000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.4', '33.7', '44.0']
[1547158032000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.4', '33.7', '44.0']
[1547158248000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.4', '33.7', '44.0']
[1547158464000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.4', '33.7', '44.0']
[1547158680000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.1', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.4', '33.7', '44.0']
[1547158896000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.8', '24.4', '40.1', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547159112000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.4', '33.7', '44.0']
[1547159328000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.4', '33.7', '44.0']
[1547159544000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547159760000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547159976000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547160192000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547160408000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547160624000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547160840000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547161056000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547161272000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547161488000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.0', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547161704000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547161920000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547162136000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547162352000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547162568000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547162784000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547163000000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547163216000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.9', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547163432000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547163648000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547163864000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547164080000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '43.9']
[1547164296000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547164512000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547164728000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.3', '28.3', '33.7', '44.0']
[1547164944000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.2', '28.3', '33.7', '44.0']
[1547165160000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.2', '28.3', '33.7', '43.9']
[1547165376000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.6', '38.1', '40.4', '42.8', '54.2', '27.2', '28.3', '33.7', '43.9']
[1547165592000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.3', '86.5', '38.1', '40.4', '42.8', '54.2', '27.2', '28.2', '33.7', '43.9']
[1547165808000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.5', '38.1', '40.4', '42.8', '54.2', '27.2', '28.3', '33.7', '43.9']
[1547166024000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.5', '38.1', '40.4', '42.8', '54.2', '27.2', '28.3', '33.7', '43.9']
[1547166240000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.2', '86.5', '38.1', '40.4', '42.8', '54.2', '27.2', '28.3', '33.7', '43.9']
[1547166456000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.3', '86.5', '38.1', '40.4', '42.8', '54.2', '27.2', '28.3', '33.7', '43.9']
[1547166672000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.3', '86.5', '38.1', '40.4', '42.8', '54.2', '27.2', '28.3', '33.7', '43.9']
[1547166888000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.3', '86.5', '38.1', '40.4', '42.8', '54.2', '27.2', '28.3', '33.7', '43.9']
[1547167104000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.3', '86.5', '38.1', '40.4', '42.8', '54.2', '27.2', '28.3', '33.7', '43.9']
[1547167320000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.3', '86.5', '38.1', '40.4', '42.8', '54.2', '27.2', '28.2', '33.7', '43.9']
[1547167536000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '24.9', '25.8', '24.4', '40.3', '86.5', '38.1', '40.4', '42.8', '54.2', '27.2', '28.3', '33.7', '43.9']
