x,APAR_611.11,APAR_612.12,APAR_613.13,APAR_614.14,APAR_615.15,APAR_616.16,APAR_617.17,APAR_618.18,APAR_619.19,APAR_620.20,APAR_621.21,APAR_622.22,APAR_623.23,APAR_624.24,APAR_625.25,FIF_602.2,FIF_603.3,FIF_604.4,FIF_605.5,FIF_606.6
2019-01-10--14:04:48,22.4,23.1,25.8,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.6,19.9,18.1,45.0,77.4,19.000000,24.000000,21.000000,29.000000,19.000000
2019-01-10--14:08:24,22.4,23.1,25.8,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.6,19.9,18.1,45.0,77.4,19.000000,24.000000,21.000000,29.000000,19.000000
2019-01-10--14:12:00,22.4,23.1,25.8,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.6,19.9,18.1,45.0,77.4,19.000000,24.000000,21.000000,29.000000,19.000000
2019-01-10--14:15:36,22.4,23.1,25.7,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.5,19.8,18.0,45.0,77.4,19.000000,24.000000,21.000000,30.000000,19.000000
2019-01-10--14:19:12,22.4,23.1,25.7,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.5,19.8,18.0,45.0,77.4,19.000000,24.000000,21.000000,30.000000,19.000000
2019-01-10--14:22:48,22.4,23.1,25.7,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.5,19.8,18.0,45.0,77.4,19.000000,24.000000,21.000000,30.000000,19.000000
2019-01-10--14:26:24,22.4,23.1,25.7,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.5,19.8,18.0,45.0,77.4,19.000000,24.000000,21.000000,30.000000,19.000000
2019-01-10--14:30:00,22.4,23.1,25.7,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.5,19.8,18.0,45.0,77.4,19.000000,24.000000,21.000000,30.000000,19.000000
2019-01-10--14:33:36,22.3,23.0,25.7,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.5,19.7,18.0,45.0,77.4,19.000000,24.000000,22.000000,29.000000,19.000000
2019-01-10--14:37:12,22.3,23.0,25.7,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.5,19.7,18.0,45.0,77.4,19.000000,24.000000,22.000000,29.000000,19.000000
2019-01-10--14:40:48,22.3,23.0,25.7,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.5,19.7,18.0,45.0,77.4,19.000000,24.000000,22.000000,29.000000,19.000000
2019-01-10--14:44:24,22.3,23.0,25.7,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.5,19.7,18.0,45.0,77.4,19.000000,24.000000,22.000000,29.000000,19.000000
2019-01-10--14:48:00,22.3,23.0,25.7,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.3,19.7,18.0,45.0,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--14:51:36,22.3,23.0,25.7,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.3,19.7,18.0,45.0,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--14:55:12,22.3,23.0,25.7,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.3,19.7,18.0,45.0,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--14:58:48,22.3,23.0,25.7,35.4,49.6,26.3,27.2,33.4,39.6,47.8,19.3,19.7,18.0,45.0,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--15:02:24,22.2,22.9,25.7,35.4,49.6,26.2,27.2,33.4,39.6,47.8,19.3,19.5,18.0,45.0,77.4,19.000000,24.000000,21.000000,30.000000,19.000000
2019-01-10--15:06:00,22.2,22.9,25.7,35.4,49.6,26.2,27.2,33.4,39.6,47.8,19.3,19.5,18.0,45.0,77.4,19.000000,24.000000,21.000000,30.000000,19.000000
2019-01-10--15:09:36,22.2,22.9,25.7,35.4,49.6,26.2,27.2,33.4,39.6,47.8,19.3,19.5,18.0,45.0,77.4,19.000000,24.000000,21.000000,30.000000,19.000000
2019-01-10--15:13:12,22.2,22.9,25.7,35.4,49.6,26.2,27.2,33.4,39.6,47.8,19.3,19.5,18.0,45.0,77.4,19.000000,24.000000,21.000000,30.000000,19.000000
2019-01-10--15:16:48,22.2,22.8,25.7,35.4,49.6,26.2,27.1,33.4,39.6,47.8,19.2,19.5,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--15:20:24,22.2,22.8,25.7,35.4,49.6,26.2,27.1,33.4,39.6,47.8,19.2,19.5,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--15:24:00,22.2,22.8,25.7,35.4,49.6,26.2,27.1,33.4,39.6,47.8,19.2,19.5,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--15:27:36,22.2,22.8,25.7,35.4,49.6,26.2,27.1,33.4,39.6,47.8,19.2,19.5,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--15:31:12,22.2,22.8,25.7,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.2,19.5,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--15:34:48,22.2,22.8,25.7,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.2,19.5,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--15:38:24,22.2,22.8,25.7,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.2,19.5,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--15:42:00,22.2,22.8,25.7,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.2,19.5,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--15:45:36,22.1,22.8,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.2,19.5,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--15:49:12,22.1,22.8,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.2,19.5,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--15:52:48,22.1,22.8,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.2,19.5,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--15:56:24,22.1,22.8,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.2,19.5,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:00:00,22.1,22.8,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.2,19.5,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:03:36,22.1,22.8,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.2,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:07:12,22.1,22.8,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.2,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:10:48,22.1,22.8,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.2,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:14:24,22.1,22.8,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.2,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:18:00,22.1,22.7,25.6,35.3,49.6,26.3,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:21:36,22.1,22.7,25.6,35.3,49.6,26.3,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:25:12,22.1,22.7,25.6,35.3,49.6,26.3,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:28:48,22.1,22.7,25.6,35.3,49.6,26.3,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:32:24,22.1,22.7,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:36:00,22.1,22.7,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:39:36,22.1,22.7,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:43:12,22.1,22.7,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:46:48,22.1,22.7,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:50:24,22.1,22.7,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:54:00,22.1,22.7,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--16:57:36,22.1,22.7,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.9,77.4,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--17:01:12,22.0,22.6,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.0,19.3,17.9,44.8,77.4,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--17:04:48,22.0,22.6,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.0,19.3,17.9,44.8,77.4,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--17:08:24,22.0,22.6,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.0,19.3,17.9,44.8,77.4,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--17:12:00,22.0,22.6,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.0,19.3,17.9,44.8,77.4,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--17:15:36,22.0,22.6,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--17:19:12,22.0,22.6,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--17:22:48,22.0,22.6,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--17:26:24,22.0,22.6,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--17:30:00,22.0,22.6,25.6,35.3,49.6,26.2,27.1,33.3,39.6,47.8,19.1,19.4,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--17:33:36,22.0,22.6,25.6,35.3,49.5,26.2,27.0,33.3,39.6,47.8,19.0,19.3,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--17:37:12,22.0,22.6,25.6,35.3,49.5,26.2,27.0,33.3,39.6,47.8,19.0,19.3,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--17:40:48,22.0,22.6,25.6,35.3,49.5,26.2,27.0,33.3,39.6,47.8,19.0,19.3,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--17:44:24,22.0,22.6,25.6,35.3,49.5,26.2,27.0,33.3,39.6,47.8,19.0,19.3,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--17:48:00,22.0,22.6,25.6,35.3,49.5,26.2,27.0,33.3,39.5,47.8,19.0,19.3,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--17:51:36,22.0,22.6,25.6,35.3,49.5,26.2,27.0,33.3,39.5,47.8,19.0,19.3,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--17:55:12,22.0,22.6,25.6,35.3,49.5,26.2,27.0,33.3,39.5,47.8,19.0,19.3,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--17:58:48,22.0,22.6,25.6,35.3,49.5,26.2,27.0,33.3,39.5,47.8,19.0,19.3,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:02:24,21.9,22.5,25.6,35.2,49.6,26.2,27.0,33.2,39.5,47.8,18.9,19.2,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:06:00,21.9,22.5,25.6,35.2,49.6,26.2,27.0,33.2,39.5,47.8,18.9,19.2,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:09:36,21.9,22.5,25.6,35.2,49.6,26.2,27.0,33.2,39.5,47.8,18.9,19.2,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:13:12,21.9,22.5,25.6,35.2,49.6,26.2,27.0,33.2,39.5,47.8,18.9,19.2,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:16:48,21.9,22.5,25.6,35.2,49.6,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:20:24,21.9,22.5,25.6,35.2,49.6,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:24:00,21.9,22.5,25.6,35.2,49.6,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:27:36,21.9,22.5,25.6,35.2,49.6,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:31:12,21.9,22.5,25.6,35.2,49.6,26.2,27.1,33.2,39.5,47.8,18.9,19.3,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:34:48,21.9,22.5,25.6,35.2,49.6,26.2,27.1,33.2,39.5,47.8,18.9,19.3,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:38:24,21.9,22.5,25.6,35.2,49.6,26.2,27.1,33.2,39.5,47.8,18.9,19.3,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:42:00,21.9,22.5,25.6,35.2,49.6,26.2,27.1,33.2,39.5,47.8,18.9,19.3,17.9,44.8,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:45:36,21.9,22.5,25.6,35.2,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.7,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:49:12,21.9,22.5,25.6,35.2,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.7,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:52:48,21.9,22.5,25.6,35.2,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.7,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--18:56:24,21.9,22.5,25.6,35.2,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.7,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:00:00,21.9,22.5,25.6,35.2,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.7,77.3,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:03:36,21.9,22.5,25.6,35.2,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:07:12,21.9,22.5,25.6,35.2,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:10:48,21.9,22.5,25.6,35.2,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:14:24,21.9,22.5,25.6,35.2,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:18:00,21.9,22.4,25.6,35.2,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:21:36,21.9,22.4,25.6,35.2,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:25:12,21.9,22.4,25.6,35.2,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:28:48,21.9,22.4,25.6,35.2,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.9,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:32:24,21.9,22.4,25.5,35.1,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.8,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:36:00,21.9,22.4,25.5,35.1,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.8,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:39:36,21.9,22.4,25.5,35.1,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.8,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:43:12,21.9,22.4,25.5,35.1,49.5,26.2,27.1,33.2,39.5,47.8,18.9,19.2,17.8,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--19:46:48,21.8,22.4,25.5,35.1,49.5,26.2,27.1,33.2,39.5,47.8,18.8,19.2,17.9,44.7,77.2,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--19:50:24,21.8,22.4,25.5,35.1,49.5,26.2,27.1,33.2,39.5,47.8,18.8,19.2,17.9,44.7,77.2,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--19:54:00,21.8,22.4,25.5,35.1,49.5,26.2,27.1,33.2,39.5,47.8,18.8,19.2,17.9,44.7,77.2,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--19:57:36,21.8,22.4,25.5,35.1,49.5,26.2,27.1,33.2,39.5,47.8,18.8,19.2,17.9,44.7,77.2,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--20:01:12,21.8,22.4,25.5,35.1,49.5,26.2,27.0,33.1,39.5,47.8,18.8,19.1,17.9,44.7,77.2,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--20:04:48,21.8,22.4,25.5,35.1,49.5,26.2,27.0,33.1,39.5,47.8,18.8,19.1,17.9,44.7,77.2,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--20:08:24,21.8,22.4,25.5,35.1,49.5,26.2,27.0,33.1,39.5,47.8,18.8,19.1,17.9,44.7,77.2,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--20:12:00,21.8,22.4,25.5,35.1,49.5,26.2,27.0,33.1,39.5,47.8,18.8,19.1,17.9,44.7,77.2,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--20:15:36,21.8,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.5,47.8,18.8,19.1,17.8,44.7,77.2,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--20:19:12,21.8,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.5,47.8,18.8,19.1,17.8,44.7,77.2,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--20:22:48,21.8,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.5,47.8,18.8,19.1,17.8,44.7,77.2,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--20:26:24,21.8,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.5,47.8,18.8,19.1,17.8,44.7,77.2,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--20:30:00,21.8,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.5,47.8,18.8,19.1,17.8,44.7,77.2,19.000000,25.000000,22.000000,30.000000,19.000000
2019-01-10--20:33:36,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.8,18.8,19.1,17.9,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--20:37:12,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.8,18.8,19.1,17.9,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--20:40:48,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.8,18.8,19.1,17.9,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--20:44:24,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.8,18.8,19.1,17.9,44.7,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--20:48:00,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.8,18.8,19.1,17.8,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--20:51:36,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.8,18.8,19.1,17.8,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--20:55:12,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.8,18.8,19.1,17.8,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--20:58:48,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.8,18.8,19.1,17.8,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:02:24,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.8,18.8,19.1,17.8,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:06:00,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.8,18.8,19.1,17.8,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:09:36,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.8,18.8,19.1,17.8,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:13:12,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.8,18.8,19.1,17.8,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:16:48,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.7,18.8,19.1,17.8,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:20:24,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.7,18.8,19.1,17.8,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:24:00,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.7,18.8,19.1,17.8,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:27:36,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.7,18.8,19.1,17.8,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:31:12,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.7,18.7,19.0,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:34:48,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.7,18.7,19.0,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:38:24,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.7,18.7,19.0,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:42:00,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.7,18.7,19.0,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:45:36,21.7,22.3,25.5,35.1,49.5,26.2,27.0,33.1,39.4,47.7,18.7,19.0,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:49:12,21.7,22.3,25.5,35.1,49.5,26.3,27.1,33.1,39.4,47.7,18.7,19.0,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:52:48,21.7,22.3,25.5,35.1,49.5,26.3,27.1,33.1,39.4,47.7,18.7,19.0,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--21:56:24,21.7,22.3,25.5,35.1,49.5,26.3,27.1,33.1,39.4,47.7,18.7,19.0,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--22:00:00,21.7,22.3,25.5,35.1,49.5,26.3,27.1,33.1,39.4,47.7,18.7,19.0,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--22:03:36,21.7,22.2,25.5,35.0,49.5,26.3,27.1,33.1,39.4,47.7,18.6,18.9,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--22:07:12,21.7,22.2,25.5,35.0,49.5,26.3,27.1,33.1,39.4,47.7,18.6,18.9,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--22:10:48,21.7,22.2,25.5,35.0,49.5,26.3,27.1,33.1,39.4,47.7,18.6,18.9,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--22:14:24,21.7,22.2,25.5,35.0,49.5,26.3,27.1,33.1,39.4,47.7,18.6,18.9,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--22:18:00,21.7,22.3,25.5,35.0,49.5,26.3,27.1,33.1,39.4,47.7,18.6,18.9,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--22:21:36,21.7,22.3,25.5,35.0,49.5,26.3,27.1,33.1,39.4,47.7,18.6,18.9,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--22:25:12,21.7,22.3,25.5,35.0,49.5,26.3,27.1,33.1,39.4,47.7,18.6,18.9,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
2019-01-10--22:28:48,21.7,22.3,25.5,35.0,49.5,26.3,27.1,33.1,39.4,47.7,18.6,18.9,17.9,44.6,77.2,19.000000,24.000000,22.000000,30.000000,19.000000
