x,APAR_411.11,APAR_412.12,APAR_413.13,APAR_414.14,APAR_415.15,APAR_416.16,APAR_417.17,APAR_418.18,APAR_419.19,APAR_420.20,APAR_421.21,APAR_422.22,APAR_423.23,APAR_424.24,APAR_425.25,FIF_402.2,FIF_403.3,FIF_404.4,FIF_405.5,FIF_406.6
2019-01-10--09:20:24,20.2,19.9,17.7,11.6,7.2,19.6,19.1,17.4,11.7,4.6,18.8,18.3,16.9,3.7,-7.5,22.9,27.0,23.2,22.7,24.2
2019-01-10--09:24:00,20.2,19.9,17.7,11.6,7.2,19.6,19.1,17.4,11.7,4.6,18.8,18.3,16.9,3.7,-7.5,22.9,27.0,23.2,22.7,24.2
2019-01-10--09:27:36,20.2,19.9,17.7,11.6,7.2,19.6,19.1,17.4,11.7,4.6,18.8,18.3,16.9,3.7,-7.5,22.9,27.0,23.2,22.7,24.2
2019-01-10--09:31:12,20.2,19.9,17.7,11.6,7.1,19.6,19.1,17.4,11.7,4.6,18.8,18.3,16.8,3.7,-7.5,22.8,27.0,23.3,22.7,24.3
2019-01-10--09:34:48,20.2,19.9,17.7,11.6,7.1,19.6,19.1,17.4,11.7,4.6,18.8,18.3,16.8,3.7,-7.5,22.8,27.0,23.3,22.7,24.3
2019-01-10--09:38:24,20.2,19.9,17.7,11.6,7.1,19.6,19.1,17.4,11.7,4.6,18.8,18.3,16.8,3.7,-7.5,22.8,27.0,23.3,22.7,24.3
2019-01-10--09:42:00,20.2,19.9,17.7,11.6,7.1,19.6,19.1,17.4,11.7,4.6,18.8,18.3,16.8,3.7,-7.5,22.8,27.0,23.3,22.7,24.3
2019-01-10--09:45:36,20.2,19.9,17.7,11.6,7.1,19.6,19.1,17.4,11.7,4.5,18.8,18.3,16.8,3.6,-7.5,22.9,26.7,23.3,22.7,24.3
2019-01-10--09:49:12,20.2,19.9,17.7,11.6,7.1,19.6,19.1,17.4,11.7,4.5,18.8,18.3,16.8,3.6,-7.5,22.9,26.7,23.3,22.7,24.3
2019-01-10--09:52:48,20.2,19.9,17.7,11.6,7.1,19.6,19.1,17.4,11.7,4.5,18.8,18.3,16.8,3.6,-7.5,22.9,26.7,23.3,22.7,24.3
2019-01-10--09:56:24,20.2,19.9,17.7,11.6,7.1,19.6,19.1,17.4,11.7,4.5,18.8,18.3,16.8,3.6,-7.5,22.9,26.7,23.3,22.7,24.3
2019-01-10--10:00:00,20.2,19.9,17.7,11.6,7.1,19.6,19.1,17.4,11.7,4.5,18.8,18.3,16.8,3.6,-7.5,22.9,26.7,23.3,22.7,24.3
2019-01-10--10:03:36,20.2,19.9,17.6,11.6,7.1,19.6,19.0,17.4,11.7,4.5,18.8,18.3,16.8,3.6,-7.5,22.8,26.7,23.2,22.7,24.4
2019-01-10--10:07:12,20.2,19.9,17.6,11.6,7.1,19.6,19.0,17.4,11.7,4.5,18.8,18.3,16.8,3.6,-7.5,22.8,26.7,23.2,22.7,24.4
2019-01-10--10:10:48,20.2,19.9,17.6,11.6,7.1,19.6,19.0,17.4,11.7,4.5,18.8,18.3,16.8,3.6,-7.5,22.8,26.7,23.2,22.7,24.4
2019-01-10--10:14:24,20.2,19.9,17.6,11.6,7.1,19.6,19.0,17.4,11.7,4.5,18.8,18.3,16.8,3.6,-7.5,22.8,26.7,23.2,22.7,24.4
2019-01-10--10:18:00,20.3,19.9,17.6,11.6,7.1,19.6,19.0,17.4,11.6,4.5,18.8,18.3,16.8,3.6,-7.5,22.9,26.7,23.2,22.7,24.4
2019-01-10--10:21:36,20.3,19.9,17.6,11.6,7.1,19.6,19.0,17.4,11.6,4.5,18.8,18.3,16.8,3.6,-7.5,22.9,26.7,23.2,22.7,24.4
2019-01-10--10:25:12,20.3,19.9,17.6,11.6,7.1,19.6,19.0,17.4,11.6,4.5,18.8,18.3,16.8,3.6,-7.5,22.9,26.7,23.2,22.7,24.4
2019-01-10--10:28:48,20.3,19.9,17.6,11.6,7.1,19.6,19.0,17.4,11.6,4.5,18.8,18.3,16.8,3.6,-7.5,22.9,26.7,23.2,22.7,24.4
2019-01-10--10:32:24,20.3,19.9,17.6,11.5,7.0,19.6,19.0,17.4,11.6,4.5,18.8,18.2,16.8,3.6,-7.6,22.9,26.7,23.2,22.8,24.5
2019-01-10--10:36:00,20.3,19.9,17.6,11.5,7.0,19.6,19.0,17.4,11.6,4.5,18.8,18.2,16.8,3.6,-7.6,22.9,26.7,23.2,22.8,24.5
2019-01-10--10:39:36,20.3,19.9,17.6,11.5,7.0,19.6,19.0,17.4,11.6,4.5,18.8,18.2,16.8,3.6,-7.6,22.9,26.7,23.2,22.8,24.5
2019-01-10--10:43:12,20.3,19.9,17.6,11.5,7.0,19.6,19.0,17.4,11.6,4.5,18.8,18.2,16.8,3.6,-7.6,22.9,26.7,23.2,22.8,24.5
2019-01-10--10:46:48,20.3,19.9,17.6,11.5,7.0,19.6,19.0,17.4,11.6,4.4,18.7,18.2,16.8,3.5,-7.6,22.9,26.7,23.2,22.7,24.6
2019-01-10--10:50:24,20.3,19.9,17.6,11.5,7.0,19.6,19.0,17.4,11.6,4.4,18.7,18.2,16.8,3.5,-7.6,22.9,26.7,23.2,22.7,24.6
2019-01-10--10:54:00,20.3,19.9,17.6,11.5,7.0,19.6,19.0,17.4,11.6,4.4,18.7,18.2,16.8,3.5,-7.6,22.9,26.7,23.2,22.7,24.6
2019-01-10--10:57:36,20.3,19.9,17.6,11.5,7.0,19.6,19.0,17.4,11.6,4.4,18.7,18.2,16.8,3.5,-7.6,22.9,26.7,23.2,22.7,24.6
2019-01-10--11:01:12,20.3,19.9,17.6,11.5,7.0,19.6,19.0,17.4,11.6,4.4,18.7,18.2,16.7,3.5,-7.7,22.9,26.8,23.3,22.8,24.9
2019-01-10--11:04:48,20.3,19.9,17.6,11.5,7.0,19.6,19.0,17.4,11.6,4.4,18.7,18.2,16.7,3.5,-7.7,22.9,26.8,23.3,22.8,24.9
2019-01-10--11:08:24,20.3,19.9,17.6,11.5,7.0,19.6,19.0,17.4,11.6,4.4,18.7,18.2,16.7,3.5,-7.7,22.9,26.8,23.3,22.8,24.9
2019-01-10--11:12:00,20.3,19.9,17.6,11.5,7.0,19.6,19.0,17.4,11.6,4.4,18.7,18.2,16.7,3.5,-7.7,22.9,26.8,23.3,22.8,24.9
2019-01-10--11:15:36,20.4,20.0,17.6,11.5,7.0,19.6,19.0,17.3,11.6,4.4,18.7,18.2,16.7,3.5,-7.7,23.0,26.9,23.3,22.9,25.0
2019-01-10--11:19:12,20.4,20.0,17.6,11.5,7.0,19.6,19.0,17.3,11.6,4.4,18.7,18.2,16.7,3.5,-7.7,23.0,26.9,23.3,22.9,25.0
2019-01-10--11:22:48,20.4,20.0,17.6,11.5,7.0,19.6,19.0,17.3,11.6,4.4,18.7,18.2,16.7,3.5,-7.7,23.0,26.9,23.3,22.9,25.0
2019-01-10--11:26:24,20.4,20.0,17.6,11.5,7.0,19.6,19.0,17.3,11.6,4.4,18.7,18.2,16.7,3.5,-7.7,23.0,26.9,23.3,22.9,25.0
2019-01-10--11:30:00,20.4,20.0,17.6,11.5,7.0,19.6,19.0,17.3,11.6,4.4,18.7,18.2,16.7,3.5,-7.7,23.0,26.9,23.3,22.9,25.0
2019-01-10--11:33:36,20.5,20.0,17.6,11.5,7.0,19.6,19.0,17.3,11.5,4.4,18.7,18.2,16.7,3.5,-7.8,23.1,27.1,23.4,23.0,25.0
2019-01-10--11:37:12,20.5,20.0,17.6,11.5,7.0,19.6,19.0,17.3,11.5,4.4,18.7,18.2,16.7,3.5,-7.8,23.1,27.1,23.4,23.0,25.0
2019-01-10--11:40:48,20.5,20.0,17.6,11.5,7.0,19.6,19.0,17.3,11.5,4.4,18.7,18.2,16.7,3.5,-7.8,23.1,27.1,23.4,23.0,25.0
2019-01-10--11:44:24,20.5,20.0,17.6,11.5,7.0,19.6,19.0,17.3,11.5,4.4,18.7,18.2,16.7,3.5,-7.8,23.1,27.1,23.4,23.0,25.0
2019-01-10--11:48:00,20.5,20.1,17.6,11.5,7.0,19.6,19.0,17.3,11.5,4.4,18.7,18.2,16.7,3.4,-7.8,23.2,27.3,23.5,23.1,25.0
2019-01-10--11:51:36,20.5,20.1,17.6,11.5,7.0,19.6,19.0,17.3,11.5,4.4,18.7,18.2,16.7,3.4,-7.8,23.2,27.3,23.5,23.1,25.0
2019-01-10--11:55:12,20.5,20.1,17.6,11.5,7.0,19.6,19.0,17.3,11.5,4.4,18.7,18.2,16.7,3.4,-7.8,23.2,27.3,23.5,23.1,25.0
2019-01-10--11:58:48,20.5,20.1,17.6,11.5,7.0,19.6,19.0,17.3,11.5,4.4,18.7,18.2,16.7,3.4,-7.8,23.2,27.3,23.5,23.1,25.0
2019-01-10--12:02:24,20.5,20.1,17.7,11.5,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.4,-7.9,23.2,27.3,23.5,23.1,25.0
2019-01-10--12:06:00,20.5,20.1,17.7,11.5,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.4,-7.9,23.2,27.3,23.5,23.1,25.0
2019-01-10--12:09:36,20.5,20.1,17.7,11.5,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.4,-7.9,23.2,27.3,23.5,23.1,25.0
2019-01-10--12:13:12,20.5,20.1,17.7,11.5,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.4,-7.9,23.2,27.3,23.5,23.1,25.0
2019-01-10--12:16:48,20.5,20.1,17.7,11.5,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.4,-7.9,23.2,27.2,23.5,23.2,24.9
2019-01-10--12:20:24,20.5,20.1,17.7,11.5,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.4,-7.9,23.2,27.2,23.5,23.2,24.9
2019-01-10--12:24:00,20.5,20.1,17.7,11.5,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.4,-7.9,23.2,27.2,23.5,23.2,24.9
2019-01-10--12:27:36,20.5,20.1,17.7,11.5,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.4,-7.9,23.2,27.2,23.5,23.2,24.9
2019-01-10--12:31:12,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.4,-7.9,23.2,27.0,23.4,23.2,24.7
2019-01-10--12:34:48,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.4,-7.9,23.2,27.0,23.4,23.2,24.7
2019-01-10--12:38:24,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.4,-7.9,23.2,27.0,23.4,23.2,24.7
2019-01-10--12:42:00,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.4,-7.9,23.2,27.0,23.4,23.2,24.7
2019-01-10--12:45:36,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.3,-7.9,23.1,27.2,23.4,23.2,24.5
2019-01-10--12:49:12,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.3,-7.9,23.1,27.2,23.4,23.2,24.5
2019-01-10--12:52:48,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.3,-7.9,23.1,27.2,23.4,23.2,24.5
2019-01-10--12:56:24,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.3,-7.9,23.1,27.2,23.4,23.2,24.5
2019-01-10--13:00:00,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.3,-7.9,23.1,27.2,23.4,23.2,24.5
2019-01-10--13:03:36,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.3,-8.0,23.1,27.3,23.5,23.1,24.5
2019-01-10--13:07:12,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.3,-8.0,23.1,27.3,23.5,23.1,24.5
2019-01-10--13:10:48,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.3,-8.0,23.1,27.3,23.5,23.1,24.5
2019-01-10--13:14:24,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.5,4.3,18.7,18.2,16.7,3.3,-8.0,23.1,27.3,23.5,23.1,24.5
2019-01-10--13:18:00,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.4,4.3,18.7,18.2,16.7,3.3,-8.0,23.1,27.2,23.4,23.1,24.5
2019-01-10--13:21:36,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.4,4.3,18.7,18.2,16.7,3.3,-8.0,23.1,27.2,23.4,23.1,24.5
2019-01-10--13:25:12,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.4,4.3,18.7,18.2,16.7,3.3,-8.0,23.1,27.2,23.4,23.1,24.5
2019-01-10--13:28:48,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.4,4.3,18.7,18.2,16.7,3.3,-8.0,23.1,27.2,23.4,23.1,24.5
2019-01-10--13:32:24,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.4,4.2,18.7,18.2,16.7,3.2,-8.0,23.0,27.1,23.4,22.9,24.4
2019-01-10--13:36:00,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.4,4.2,18.7,18.2,16.7,3.2,-8.0,23.0,27.1,23.4,22.9,24.4
2019-01-10--13:39:36,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.4,4.2,18.7,18.2,16.7,3.2,-8.0,23.0,27.1,23.4,22.9,24.4
2019-01-10--13:43:12,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.4,4.2,18.7,18.2,16.7,3.2,-8.0,23.0,27.1,23.4,22.9,24.4
2019-01-10--13:46:48,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.2,-8.0,23.0,27.1,23.3,22.9,24.3
2019-01-10--13:50:24,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.2,-8.0,23.0,27.1,23.3,22.9,24.3
2019-01-10--13:54:00,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.2,-8.0,23.0,27.1,23.3,22.9,24.3
2019-01-10--13:57:36,20.5,20.1,17.7,11.4,6.9,19.7,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.2,-8.0,23.0,27.1,23.3,22.9,24.3
2019-01-10--14:01:12,20.4,20.1,17.7,11.4,6.8,19.7,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.2,-8.0,23.0,27.2,23.3,22.8,24.3
2019-01-10--14:04:48,20.4,20.1,17.7,11.4,6.8,19.7,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.2,-8.0,23.0,27.2,23.3,22.8,24.3
2019-01-10--14:08:24,20.4,20.1,17.7,11.4,6.8,19.7,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.2,-8.0,23.0,27.2,23.3,22.8,24.3
2019-01-10--14:12:00,20.4,20.1,17.7,11.4,6.8,19.7,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.2,-8.0,23.0,27.2,23.3,22.8,24.3
2019-01-10--14:15:36,20.4,20.0,17.7,11.4,6.8,19.6,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.2,-8.0,23.0,27.2,23.3,22.8,24.3
2019-01-10--14:19:12,20.4,20.0,17.7,11.4,6.8,19.6,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.2,-8.0,23.0,27.2,23.3,22.8,24.3
2019-01-10--14:22:48,20.4,20.0,17.7,11.4,6.8,19.6,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.2,-8.0,23.0,27.2,23.3,22.8,24.3
2019-01-10--14:26:24,20.4,20.0,17.7,11.4,6.8,19.6,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.2,-8.0,23.0,27.2,23.3,22.8,24.3
2019-01-10--14:30:00,20.4,20.0,17.7,11.4,6.8,19.6,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.2,-8.0,23.0,27.2,23.3,22.8,24.3
2019-01-10--14:33:36,20.4,20.0,17.7,11.4,6.8,19.6,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.1,-8.0,23.0,27.1,23.3,22.8,24.3
2019-01-10--14:37:12,20.4,20.0,17.7,11.4,6.8,19.6,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.1,-8.0,23.0,27.1,23.3,22.8,24.3
2019-01-10--14:40:48,20.4,20.0,17.7,11.4,6.8,19.6,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.1,-8.0,23.0,27.1,23.3,22.8,24.3
2019-01-10--14:44:24,20.4,20.0,17.7,11.4,6.8,19.6,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.1,-8.0,23.0,27.1,23.3,22.8,24.3
2019-01-10--14:48:00,20.4,20.0,17.7,11.4,6.8,19.6,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.1,-8.0,23.0,27.0,23.2,22.8,24.2
2019-01-10--14:51:36,20.4,20.0,17.7,11.4,6.8,19.6,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.1,-8.0,23.0,27.0,23.2,22.8,24.2
2019-01-10--14:55:12,20.4,20.0,17.7,11.4,6.8,19.6,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.1,-8.0,23.0,27.0,23.2,22.8,24.2
2019-01-10--14:58:48,20.4,20.0,17.7,11.4,6.8,19.6,19.1,17.3,11.4,4.2,18.7,18.1,16.6,3.1,-8.0,23.0,27.0,23.2,22.8,24.2
2019-01-10--15:02:24,20.4,20.0,17.7,11.4,6.8,19.6,19.0,17.3,11.4,4.1,18.6,18.1,16.6,3.1,-8.0,22.9,26.9,23.2,22.7,24.2
2019-01-10--15:06:00,20.4,20.0,17.7,11.4,6.8,19.6,19.0,17.3,11.4,4.1,18.6,18.1,16.6,3.1,-8.0,22.9,26.9,23.2,22.7,24.2
2019-01-10--15:09:36,20.4,20.0,17.7,11.4,6.8,19.6,19.0,17.3,11.4,4.1,18.6,18.1,16.6,3.1,-8.0,22.9,26.9,23.2,22.7,24.2
2019-01-10--15:13:12,20.4,20.0,17.7,11.4,6.8,19.6,19.0,17.3,11.4,4.1,18.6,18.1,16.6,3.1,-8.0,22.9,26.9,23.2,22.7,24.2
2019-01-10--15:16:48,20.3,20.0,17.7,11.4,6.8,19.6,19.0,17.3,11.4,4.1,18.6,18.1,16.6,3.1,-8.0,22.9,27.0,23.2,22.7,24.1
2019-01-10--15:20:24,20.3,20.0,17.7,11.4,6.8,19.6,19.0,17.3,11.4,4.1,18.6,18.1,16.6,3.1,-8.0,22.9,27.0,23.2,22.7,24.1
2019-01-10--15:24:00,20.3,20.0,17.7,11.4,6.8,19.6,19.0,17.3,11.4,4.1,18.6,18.1,16.6,3.1,-8.0,22.9,27.0,23.2,22.7,24.1
2019-01-10--15:27:36,20.3,20.0,17.7,11.4,6.8,19.6,19.0,17.3,11.4,4.1,18.6,18.1,16.6,3.1,-8.0,22.9,27.0,23.2,22.7,24.1
2019-01-10--15:31:12,20.3,20.0,17.6,11.4,6.8,19.6,19.0,17.3,11.4,4.1,18.6,18.1,16.6,3.1,-8.0,22.9,27.1,23.2,22.7,24.2
2019-01-10--15:34:48,20.3,20.0,17.6,11.4,6.8,19.6,19.0,17.3,11.4,4.1,18.6,18.1,16.6,3.1,-8.0,22.9,27.1,23.2,22.7,24.2
2019-01-10--15:38:24,20.3,20.0,17.6,11.4,6.8,19.6,19.0,17.3,11.4,4.1,18.6,18.1,16.6,3.1,-8.0,22.9,27.1,23.2,22.7,24.2
2019-01-10--15:42:00,20.3,20.0,17.6,11.4,6.8,19.6,19.0,17.3,11.4,4.1,18.6,18.1,16.6,3.1,-8.0,22.9,27.1,23.2,22.7,24.2
2019-01-10--15:45:36,20.3,20.0,17.6,11.4,6.7,19.6,19.0,17.3,11.4,4.1,18.6,18.0,16.5,3.0,-8.0,23.0,27.3,23.3,22.7,24.2
2019-01-10--15:49:12,20.3,20.0,17.6,11.4,6.7,19.6,19.0,17.3,11.4,4.1,18.6,18.0,16.5,3.0,-8.0,23.0,27.3,23.3,22.7,24.2
2019-01-10--15:52:48,20.3,20.0,17.6,11.4,6.7,19.6,19.0,17.3,11.4,4.1,18.6,18.0,16.5,3.0,-8.0,23.0,27.3,23.3,22.7,24.2
2019-01-10--15:56:24,20.3,20.0,17.6,11.4,6.7,19.6,19.0,17.3,11.4,4.1,18.6,18.0,16.5,3.0,-8.0,23.0,27.3,23.3,22.7,24.2
2019-01-10--16:00:00,20.3,20.0,17.6,11.4,6.7,19.6,19.0,17.3,11.4,4.1,18.6,18.0,16.5,3.0,-8.0,23.0,27.3,23.3,22.7,24.2
2019-01-10--16:03:36,20.3,20.0,17.6,11.4,6.7,19.6,19.0,17.3,11.3,4.1,18.6,18.0,16.5,3.0,-8.0,23.0,27.3,23.3,22.7,24.2
2019-01-10--16:07:12,20.3,20.0,17.6,11.4,6.7,19.6,19.0,17.3,11.3,4.1,18.6,18.0,16.5,3.0,-8.0,23.0,27.3,23.3,22.7,24.2
2019-01-10--16:10:48,20.3,20.0,17.6,11.4,6.7,19.6,19.0,17.3,11.3,4.1,18.6,18.0,16.5,3.0,-8.0,23.0,27.3,23.3,22.7,24.2
2019-01-10--16:14:24,20.3,20.0,17.6,11.4,6.7,19.6,19.0,17.3,11.3,4.1,18.6,18.0,16.5,3.0,-8.0,23.0,27.3,23.3,22.7,24.2
2019-01-10--16:18:00,20.3,20.0,17.6,11.3,6.7,19.6,19.0,17.3,11.3,4.0,18.6,18.0,16.5,3.0,-8.0,23.0,27.3,23.3,22.7,24.2
2019-01-10--16:21:36,20.3,20.0,17.6,11.3,6.7,19.6,19.0,17.3,11.3,4.0,18.6,18.0,16.5,3.0,-8.0,23.0,27.3,23.3,22.7,24.2
2019-01-10--16:25:12,20.3,20.0,17.6,11.3,6.7,19.6,19.0,17.3,11.3,4.0,18.6,18.0,16.5,3.0,-8.0,23.0,27.3,23.3,22.7,24.2
2019-01-10--16:28:48,20.3,20.0,17.6,11.3,6.7,19.6,19.0,17.3,11.3,4.0,18.6,18.0,16.5,3.0,-8.0,23.0,27.3,23.3,22.7,24.2
2019-01-10--16:32:24,20.3,19.9,17.6,11.3,6.7,19.5,19.0,17.3,11.3,4.0,18.6,18.0,16.5,3.0,-8.0,23.0,27.1,23.2,22.7,24.2
2019-01-10--16:36:00,20.3,19.9,17.6,11.3,6.7,19.5,19.0,17.3,11.3,4.0,18.6,18.0,16.5,3.0,-8.0,23.0,27.1,23.2,22.7,24.2
2019-01-10--16:39:36,20.3,19.9,17.6,11.3,6.7,19.5,19.0,17.3,11.3,4.0,18.6,18.0,16.5,3.0,-8.0,23.0,27.1,23.2,22.7,24.2
2019-01-10--16:43:12,20.3,19.9,17.6,11.3,6.7,19.5,19.0,17.3,11.3,4.0,18.6,18.0,16.5,3.0,-8.0,23.0,27.1,23.2,22.7,24.2
2019-01-10--16:46:48,20.3,19.9,17.6,11.3,6.7,19.5,19.0,17.3,11.3,4.0,18.6,18.0,16.5,3.0,-8.0,23.0,27.1,23.2,22.6,24.1
2019-01-10--16:50:24,20.3,19.9,17.6,11.3,6.7,19.5,19.0,17.3,11.3,4.0,18.6,18.0,16.5,3.0,-8.0,23.0,27.1,23.2,22.6,24.1
2019-01-10--16:54:00,20.3,19.9,17.6,11.3,6.7,19.5,19.0,17.3,11.3,4.0,18.6,18.0,16.5,3.0,-8.0,23.0,27.1,23.2,22.6,24.1
2019-01-10--16:57:36,20.3,19.9,17.6,11.3,6.7,19.5,19.0,17.3,11.3,4.0,18.6,18.0,16.5,3.0,-8.0,23.0,27.1,23.2,22.6,24.1
2019-01-10--17:01:12,20.3,19.9,17.6,11.3,6.7,19.5,19.0,17.3,11.3,4.0,18.5,18.0,16.5,2.9,-8.0,22.9,27.2,23.2,22.6,24.1
2019-01-10--17:04:48,20.3,19.9,17.6,11.3,6.7,19.5,19.0,17.3,11.3,4.0,18.5,18.0,16.5,2.9,-8.0,22.9,27.2,23.2,22.6,24.1
2019-01-10--17:08:24,20.3,19.9,17.6,11.3,6.7,19.5,19.0,17.3,11.3,4.0,18.5,18.0,16.5,2.9,-8.0,22.9,27.2,23.2,22.6,24.1
2019-01-10--17:12:00,20.3,19.9,17.6,11.3,6.7,19.5,19.0,17.3,11.3,4.0,18.5,18.0,16.5,2.9,-8.0,22.9,27.2,23.2,22.6,24.1
2019-01-10--17:15:36,20.2,19.9,17.6,11.3,6.7,19.5,19.0,17.2,11.3,4.0,18.5,18.0,16.5,2.9,-8.0,22.9,27.2,23.2,22.6,24.1
2019-01-10--17:19:12,20.2,19.9,17.6,11.3,6.7,19.5,19.0,17.2,11.3,4.0,18.5,18.0,16.5,2.9,-8.0,22.9,27.2,23.2,22.6,24.1
2019-01-10--17:22:48,20.2,19.9,17.6,11.3,6.7,19.5,19.0,17.2,11.3,4.0,18.5,18.0,16.5,2.9,-8.0,22.9,27.2,23.2,22.6,24.1
2019-01-10--17:26:24,20.2,19.9,17.6,11.3,6.7,19.5,19.0,17.2,11.3,4.0,18.5,18.0,16.5,2.9,-8.0,22.9,27.2,23.2,22.6,24.1
2019-01-10--17:30:00,20.2,19.9,17.6,11.3,6.7,19.5,19.0,17.2,11.3,4.0,18.5,18.0,16.5,2.9,-8.0,22.9,27.2,23.2,22.6,24.1
2019-01-10--17:33:36,20.2,19.9,17.6,11.3,6.6,19.5,18.9,17.2,11.3,3.9,18.5,18.0,16.5,2.9,-8.0,22.9,27.1,23.2,22.6,24.1
2019-01-10--17:37:12,20.2,19.9,17.6,11.3,6.6,19.5,18.9,17.2,11.3,3.9,18.5,18.0,16.5,2.9,-8.0,22.9,27.1,23.2,22.6,24.1
2019-01-10--17:40:48,20.2,19.9,17.6,11.3,6.6,19.5,18.9,17.2,11.3,3.9,18.5,18.0,16.5,2.9,-8.0,22.9,27.1,23.2,22.6,24.1
2019-01-10--17:44:24,20.2,19.9,17.6,11.3,6.6,19.5,18.9,17.2,11.3,3.9,18.5,18.0,16.5,2.9,-8.0,22.9,27.1,23.2,22.6,24.1
2019-01-10--17:48:00,20.2,19.9,17.6,11.3,6.6,19.5,18.9,17.2,11.2,3.9,18.5,18.0,16.5,2.9,-8.0,22.9,27.2,23.2,22.5,24.1
2019-01-10--17:51:36,20.2,19.9,17.6,11.3,6.6,19.5,18.9,17.2,11.2,3.9,18.5,18.0,16.5,2.9,-8.0,22.9,27.2,23.2,22.5,24.1
2019-01-10--17:55:12,20.2,19.9,17.6,11.3,6.6,19.5,18.9,17.2,11.2,3.9,18.5,18.0,16.5,2.9,-8.0,22.9,27.2,23.2,22.5,24.1
2019-01-10--17:58:48,20.2,19.9,17.6,11.3,6.6,19.5,18.9,17.2,11.2,3.9,18.5,18.0,16.5,2.9,-8.0,22.9,27.2,23.2,22.5,24.1
2019-01-10--18:02:24,20.2,19.9,17.6,11.3,6.6,19.5,18.9,17.2,11.2,3.9,18.5,18.0,16.4,2.9,-8.0,22.9,27.3,23.2,22.6,24.1
2019-01-10--18:06:00,20.2,19.9,17.6,11.3,6.6,19.5,18.9,17.2,11.2,3.9,18.5,18.0,16.4,2.9,-8.0,22.9,27.3,23.2,22.6,24.1
