x,APAR_511.11,APAR_512.12,APAR_513.13,APAR_514.14,APAR_515.15,APAR_516.16,APAR_517.17,APAR_518.18,APAR_519.19,APAR_520.20,APAR_521.21,APAR_522.22,APAR_523.23,FIF_504.4,FIF_505.5,FIF_506.6
2019-01-11--00:24:00,19.9,19.7,11.5,4.3,-1.8,19.8,19.6,17.1,14.1,21.3,21.1,18.1,14.8,25.4,23.9,25.5
2019-01-11--00:27:36,19.9,19.7,11.5,4.3,-1.8,19.8,19.6,17.1,14.1,21.3,21.1,18.1,14.8,25.4,23.9,25.5
2019-01-11--00:31:12,19.9,19.7,11.5,4.3,-1.8,19.8,19.5,17.1,14.1,21.3,21.1,18.1,14.8,25.4,24.0,25.6
2019-01-11--00:34:48,19.9,19.7,11.5,4.3,-1.8,19.8,19.5,17.1,14.1,21.3,21.1,18.1,14.8,25.4,24.0,25.6
2019-01-11--00:38:24,19.9,19.7,11.5,4.3,-1.8,19.8,19.5,17.1,14.1,21.3,21.1,18.1,14.8,25.4,24.0,25.6
2019-01-11--00:42:00,19.9,19.7,11.5,4.3,-1.8,19.8,19.5,17.1,14.1,21.3,21.1,18.1,14.8,25.4,24.0,25.6
2019-01-11--00:45:36,19.9,19.7,11.5,4.3,-1.8,19.7,19.5,17.1,14.1,21.3,21.1,18.1,14.8,25.4,24.0,25.5
2019-01-11--00:49:12,19.9,19.7,11.5,4.3,-1.8,19.7,19.5,17.1,14.1,21.3,21.1,18.1,14.8,25.4,24.0,25.5
2019-01-11--00:52:48,19.9,19.7,11.5,4.3,-1.8,19.7,19.5,17.1,14.1,21.3,21.1,18.1,14.8,25.4,24.0,25.5
2019-01-11--00:56:24,19.9,19.7,11.5,4.3,-1.8,19.7,19.5,17.1,14.1,21.3,21.1,18.1,14.8,25.4,24.0,25.5
2019-01-11--01:00:00,19.9,19.7,11.5,4.3,-1.8,19.7,19.5,17.1,14.1,21.3,21.1,18.1,14.8,25.4,24.0,25.5
2019-01-11--01:03:36,19.9,19.7,11.5,4.3,-1.8,19.7,19.5,17.1,14.1,21.3,21.1,18.1,14.8,25.4,24.0,25.5
