,136_APAR_213.1,144_APAR_214.2,148_APAR_215.3,152_APAR_216.4,156_APAR_217.5,160_APAR_218.6,164_APAR_219.7,168_APAR_220.8,172_APAR_221.9,176_APAR_222.10,180_APAR_223.11,184_APAR_224.12,188_APAR_225.13,192_APAR_226.14,196_APAR_227.15,200_APAR_228.16,204_APAR_229.17,208_APAR_230.18,212_APAR_231.19,216_APAR_232.20,220_APAR_233.21,224_APAR_234.22,228_APAR_235.23,232_APAR_236.24,236_APAR_237.25,240_APAR_238.26,244_APAR_239.27,248_APAR_240.28,3808_APAR_16.16,3812_APAR_17.17,3816_APAR_18.18,656_FIF_203.3,658_FIF_204.4,660_FIF_205.5,662_FIF_206.6,664_FIF_207.7
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17 23:45:36,28.8,28.9,31.9,42.3,52.8,28.9,31.1,34.6,43.1,53.8,29.2,33.1,42.9,33.0,44.5,52.7,27.8,38.9,59.7,,,,,,,,,,,,,30.0,32.0,28.038462,31.0,29.0
2019-01-17 23:52:48,28.8,28.9,31.9,42.3,52.8,28.9,31.2,34.6,43.1,53.8,29.3,33.1,42.9,33.0,44.5,52.8,27.8,38.9,59.7,,,,,,,,,,60.5,100.0,50.5,30.0,32.0,28.2,31.0,29.0
2019-01-18 00:00:00,28.8,28.9,31.9,42.3,52.8,28.9,31.2,34.6,43.1,53.8,29.3,33.1,42.9,33.0,44.5,52.8,27.8,38.9,59.7,,,,,,,,,,60.8,100.0,50.5,30.0,32.0,28.2,31.0,29.0
2019-01-18 00:07:12,28.8,28.9,31.9,42.3,52.8,28.9,31.2,34.6,43.1,53.8,29.3,33.2,42.9,33.0,44.5,52.8,27.8,38.9,59.7,,,,,,,,,,60.8,100.0,50.6,30.0,32.0,28.407407,31.0,29.0
2019-01-18 00:14:24,28.8,28.9,31.9,42.3,52.8,28.9,31.2,34.6,43.1,53.8,29.3,33.2,42.9,33.0,44.5,52.8,27.8,38.9,59.7,,,,,,,,,,60.8,100.0,50.6,30.0,32.0,28.407407,31.0,29.0
2019-01-18 00:21:36,28.8,28.9,31.9,42.3,52.8,28.9,31.2,34.6,43.1,53.8,29.3,33.2,42.9,32.9,44.6,52.9,27.8,38.9,59.8,,,,,,,,,,60.4,100.0,50.6,30.0,32.0,28.517241,31.0,29.0
2019-01-18 00:28:48,28.8,28.9,31.9,42.3,52.8,28.9,31.2,34.6,43.1,53.8,29.3,33.2,42.9,32.9,44.6,52.9,27.8,38.9,59.8,,,,,,,,,,60.4,100.0,50.6,30.0,32.0,28.517241,31.0,29.0
2019-01-18 00:36:00,28.8,28.9,31.9,42.3,52.8,29.0,31.2,34.6,43.1,53.8,29.4,33.2,42.9,32.8,44.6,52.9,27.8,38.9,59.8,,,,,,,,,,60.3,100.0,50.7,30.0,32.0,28.451613,31.0,29.0
