,252_APAR_314.14,256_APAR_315.15,260_APAR_316.16,264_APAR_317.17,268_APAR_318.18,272_APAR_319.19,276_APAR_320.20,280_APAR_321.21,284_APAR_322.22,288_APAR_323.23,292_APAR_324.24,296_APAR_325.25,300_APAR_326.26,666_FIF_304.4,668_FIF_305.5,670_FIF_306.6,672_FIF_310.10,674_FIF_311.11,676_FIF_312.12,678_FIF_313.13
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-17 23:45:36,29.5,30.1,31.1,46.4,84.2,38.6,40.5,42.9,51.4,29.0,29.6,35.4,41.9,,,,,,,
2019-01-17 23:52:48,29.6,30.1,31.1,46.4,84.2,38.6,40.5,42.9,51.4,29.0,29.6,35.4,41.9,,,,,,,
2019-01-18 00:00:00,29.6,30.1,31.1,46.4,84.2,38.6,40.5,42.9,51.4,29.0,29.6,35.4,41.9,,,,,,,
2019-01-18 00:07:12,29.6,30.1,31.1,46.4,84.2,38.6,40.5,42.9,51.4,29.1,29.6,35.4,41.9,,,,,,,
2019-01-18 00:14:24,29.6,30.1,31.1,46.4,84.2,38.6,40.5,42.9,51.4,29.1,29.6,35.4,41.9,,,,,,,
2019-01-18 00:21:36,29.6,30.1,31.1,46.4,84.2,38.6,40.5,42.9,51.4,29.1,29.6,35.4,41.8,,,,,,,
2019-01-18 00:28:48,29.6,30.1,31.1,46.4,84.2,38.6,40.5,42.9,51.4,29.1,29.6,35.4,41.8,,,,,,,
2019-01-18 00:36:00,29.6,30.1,31.1,46.4,84.1,38.6,40.5,42.9,51.4,29.1,29.6,35.4,41.8,,,,,,,
2019-01-18 00:43:12,29.6,30.1,31.1,46.4,84.1,38.6,40.5,42.9,51.4,29.1,29.6,35.4,41.8,,,,,,,
2019-01-18 00:50:24,29.6,30.1,31.1,46.4,84.1,38.6,40.5,42.9,51.4,29.1,29.6,35.4,41.8,,,,,,,
2019-01-18 00:57:36,29.6,30.1,31.1,46.4,84.1,38.6,40.5,42.9,51.4,29.1,29.6,35.4,41.8,,,,,,,
2019-01-18 01:04:48,29.6,30.1,31.1,46.4,84.1,38.6,40.5,42.9,51.4,29.1,29.6,35.4,41.8,,,,,,,
2019-01-18 01:12:00,29.6,30.1,31.1,46.4,84.1,38.6,40.5,42.9,51.4,29.1,29.6,35.4,41.8,,,,,,,
