,3863_FIF_38.9,3865_FIF_39.10,3867_FIF_40.11,3869_FIF_41.12
,avg,avg,avg,avg
Time,,,,
2019-02-05 23:45:36,85.0,100.0,86.0,91.571429
2019-02-05 23:52:48,84.925926,100.0,86.0,92.074074
2019-02-06 00:00:00,84.310345,100.0,86.0,92.931034
2019-02-06 00:07:12,84.928571,100.0,86.0,92.928571
2019-02-06 00:14:24,84.928571,100.0,86.0,92.928571
2019-02-06 00:21:36,85.0,100.0,86.0,92.545455
2019-02-06 00:28:48,85.0,100.0,86.0,92.545455
2019-02-06 00:36:00,85.0,100.0,86.0,92.772727
2019-02-06 00:43:12,85.0,100.0,86.0,92.772727
2019-02-06 00:50:24,85.0,100.0,86.269231,93.0
2019-02-06 00:57:36,85.0,100.0,86.269231,93.0
2019-02-06 01:04:48,85.481481,100.0,86.592593,92.888889
2019-02-06 01:12:00,85.481481,100.0,86.592593,92.888889
2019-02-06 01:19:12,85.296296,100.0,87.0,92.481481
2019-02-06 01:26:24,85.296296,100.0,87.0,92.481481
2019-02-06 01:33:36,85.033333,100.0,87.0,93.3
2019-02-06 01:40:48,85.033333,100.0,87.0,93.3
2019-02-06 01:48:00,85.0,100.0,86.964286,93.357143
2019-02-06 01:55:12,85.0,100.0,86.964286,93.357143
2019-02-06 02:02:24,85.034483,100.0,87.0,93.37931
2019-02-06 02:09:36,85.034483,100.0,87.0,93.37931
2019-02-06 02:16:48,85.862069,100.0,87.0,92.965517
2019-02-06 02:24:00,85.862069,100.0,87.0,92.965517
2019-02-06 02:31:12,85.142857,100.0,87.0,93.5
2019-02-06 02:38:24,85.142857,100.0,87.0,93.5
2019-02-06 02:45:36,85.333333,100.0,86.962963,93.333333
2019-02-06 02:52:48,85.333333,100.0,86.962963,93.333333
2019-02-06 03:00:00,85.333333,100.0,86.962963,93.333333
2019-02-06 03:07:12,85.0,100.0,87.0,93.37037
2019-02-06 03:14:24,85.0,100.0,87.0,93.37037
2019-02-06 03:21:36,85.0,100.0,87.0,94.107143
2019-02-06 03:28:48,85.0,100.0,87.0,94.107143
2019-02-06 03:36:00,85.034483,100.0,87.0,94.275862
2019-02-06 03:43:12,85.034483,100.0,87.0,94.275862
2019-02-06 03:50:24,85.642857,100.0,87.0,94.392857
2019-02-06 03:57:36,85.642857,100.0,87.0,94.392857
2019-02-06 04:04:48,85.961538,100.0,87.0,95.192308
2019-02-06 04:12:00,85.961538,100.0,87.0,95.192308
2019-02-06 04:19:12,86.0,100.0,87.0,95.5
2019-02-06 04:26:24,86.0,100.0,87.0,95.5
2019-02-06 04:33:36,86.0,100.0,87.0,95.130435
2019-02-06 04:40:48,86.0,100.0,87.0,95.130435
2019-02-06 04:48:00,86.5,100.0,87.0,95.642857
2019-02-06 04:55:12,86.5,100.0,87.0,95.642857
2019-02-06 05:02:24,86.827586,100.0,87.206897,95.551724
2019-02-06 05:09:36,86.827586,100.0,87.206897,95.551724
2019-02-06 05:16:48,87.0,100.0,87.5,95.733333
2019-02-06 05:24:00,87.0,100.0,87.5,95.733333
2019-02-06 05:31:12,86.931034,100.0,87.344828,95.758621
2019-02-06 05:38:24,86.931034,100.0,87.344828,95.758621
2019-02-06 05:45:36,86.655172,100.0,87.517241,95.827586
2019-02-06 05:52:48,86.655172,100.0,87.517241,95.827586
2019-02-06 06:00:00,86.655172,100.0,87.517241,95.827586
2019-02-06 06:07:12,87.433333,100.0,88.0,96.0
2019-02-06 06:14:24,87.433333,100.0,88.0,96.0
2019-02-06 06:21:36,87.310345,100.0,88.0,96.068966
2019-02-06 06:28:48,87.310345,100.0,88.0,96.068966
2019-02-06 06:36:00,87.0,100.0,88.0,96.0
2019-02-06 06:43:12,87.0,100.0,88.0,96.0
2019-02-06 06:50:24,87.214286,100.0,88.0,96.0
2019-02-06 06:57:36,87.214286,100.0,88.0,96.0
2019-02-06 07:04:48,87.689655,100.0,88.0,96.0
2019-02-06 07:12:00,87.689655,100.0,88.0,96.0
2019-02-06 07:19:12,87.1,100.0,87.833333,96.0
2019-02-06 07:26:24,87.1,100.0,87.833333,96.0
2019-02-06 07:33:36,87.0,100.0,87.0,96.0
2019-02-06 07:40:48,87.0,100.0,87.0,96.0
2019-02-06 07:48:00,86.928571,100.0,87.071429,96.0
2019-02-06 07:55:12,86.928571,100.0,87.071429,96.0
2019-02-06 08:02:24,86.0,100.0,87.0,95.0
2019-02-06 08:09:36,86.0,100.0,87.0,95.0
2019-02-06 08:16:48,86.0,100.0,87.0,95.0
2019-02-06 08:24:00,86.0,100.0,87.0,95.0
2019-02-06 08:31:12,86.59375,100.0,87.0,95.8125
2019-02-06 08:38:24,86.59375,100.0,87.0,95.8125
2019-02-06 08:45:36,86.59375,100.0,87.0,95.8125
2019-02-06 08:52:48,87.0,100.0,87.551724,96.241379
2019-02-06 09:00:00,87.0,100.0,87.551724,96.241379
2019-02-06 09:07:12,87.0,100.0,87.695652,97.347826
2019-02-06 09:14:24,87.0,100.0,87.695652,97.347826
2019-02-06 09:21:36,86.92,100.0,87.24,98.44
2019-02-06 09:28:48,86.92,100.0,87.24,98.44
2019-02-06 09:36:00,86.0,100.0,87.0,99.666667
2019-02-06 09:43:12,86.0,100.0,87.0,99.666667
2019-02-06 09:50:24,86.0,100.0,86.903226,99.967742
2019-02-06 09:57:36,86.0,100.0,86.903226,99.967742
2019-02-06 10:04:48,85.875,100.0,86.0,100.0
2019-02-06 10:12:00,85.875,100.0,86.0,100.0
2019-02-06 10:19:12,85.0,100.0,86.0,100.0
2019-02-06 10:26:24,85.0,100.0,86.0,100.0
2019-02-06 10:33:36,85.0,100.0,86.0,100.0
2019-02-06 10:40:48,85.0,100.0,86.0,100.0
2019-02-06 10:48:00,85.0,100.0,86.0,100.0
2019-02-06 10:55:12,85.0,100.0,86.0,100.0
2019-02-06 11:02:24,85.0,100.0,86.0,100.0
2019-02-06 11:09:36,85.0,100.0,86.0,100.0
2019-02-06 11:16:48,84.935484,100.0,86.0,100.0
2019-02-06 11:24:00,84.935484,100.0,86.0,100.0
2019-02-06 11:31:12,84.53125,100.0,86.0,100.0
2019-02-06 11:38:24,84.53125,100.0,86.0,100.0
2019-02-06 11:45:36,84.21875,100.0,85.3125,100.0
2019-02-06 11:52:48,84.21875,100.0,85.3125,100.0
2019-02-06 12:00:00,84.21875,100.0,85.3125,100.0
2019-02-06 12:07:12,84.0,100.0,85.4375,100.0
2019-02-06 12:14:24,84.0,100.0,85.4375,100.0
2019-02-06 12:21:36,84.0,100.0,85.03125,100.0
2019-02-06 12:28:48,84.0,100.0,85.03125,100.0
2019-02-06 12:36:00,84.0,100.0,85.6875,100.0
2019-02-06 12:43:12,84.0,100.0,85.6875,100.0
2019-02-06 12:50:24,84.0,100.0,85.96875,100.0
2019-02-06 12:57:36,84.0,100.0,85.96875,100.0
2019-02-06 13:04:48,84.90625,100.0,86.0,100.0
2019-02-06 13:12:00,84.90625,100.0,86.0,100.0
2019-02-06 13:19:12,84.125,100.0,85.875,100.0
2019-02-06 13:26:24,84.125,100.0,85.875,100.0
2019-02-06 13:33:36,84.0,100.0,85.6875,100.0
2019-02-06 13:40:48,84.0,100.0,85.6875,100.0
2019-02-06 13:48:00,84.0,100.0,85.03125,100.0
2019-02-06 13:55:12,84.0,100.0,85.03125,100.0
2019-02-06 14:02:24,84.0,100.0,85.0,100.0
2019-02-06 14:09:36,84.0,100.0,85.0,100.0
2019-02-06 14:16:48,84.0,100.0,85.0,100.0
2019-02-06 14:24:00,84.0,100.0,85.0,100.0
2019-02-06 14:31:12,84.0,100.0,85.275862,100.0
2019-02-06 14:38:24,84.0,100.0,85.275862,100.0
2019-02-06 14:45:36,84.84,100.0,86.0,100.0
2019-02-06 14:52:48,84.84,100.0,86.0,100.0
2019-02-06 15:00:00,84.84,100.0,86.0,100.0
2019-02-06 15:07:12,85.0,100.0,86.0,100.0
2019-02-06 15:14:24,85.0,100.0,86.0,100.0
2019-02-06 15:21:36,85.0,100.0,86.0,100.0
2019-02-06 15:28:48,85.0,100.0,86.0,100.0
2019-02-06 15:36:00,85.0,100.0,86.0,100.0
2019-02-06 15:43:12,85.0,100.0,86.0,100.0
2019-02-06 15:50:24,85.0,100.0,86.0,100.0
2019-02-06 15:57:36,85.0,100.0,86.0,100.0
2019-02-06 16:04:48,85.0,100.0,86.0,100.0
2019-02-06 16:12:00,85.0,100.0,86.0,100.0
2019-02-06 16:19:12,85.0,100.0,86.0,100.0
2019-02-06 16:26:24,85.0,100.0,86.0,100.0
2019-02-06 16:33:36,85.0,100.0,86.275862,100.0
2019-02-06 16:40:48,85.0,100.0,86.275862,100.0
2019-02-06 16:48:00,85.0,100.0,86.555556,100.0
2019-02-06 16:55:12,85.0,100.0,86.555556,100.0
2019-02-06 17:02:24,85.230769,100.0,86.846154,100.0
2019-02-06 17:09:36,85.230769,100.0,86.846154,100.0
2019-02-06 17:16:48,85.0,100.0,86.884615,100.0
2019-02-06 17:24:00,85.0,100.0,86.884615,100.0
2019-02-06 17:31:12,85.346154,100.0,87.0,100.0
2019-02-06 17:38:24,85.346154,100.0,87.0,100.0
2019-02-06 17:45:36,85.72,100.0,87.0,100.0
2019-02-06 17:52:48,85.72,100.0,87.0,100.0
2019-02-06 18:00:00,85.72,100.0,87.0,100.0
2019-02-06 18:07:12,86.0,100.0,87.0,100.0
2019-02-06 18:14:24,86.0,100.0,87.0,100.0
