,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05 23:45:36,37.9,52.6,63.7,,,,,,,29.2,29.7,53.3,80.0,30.1,51.8,86.3,39.3,39.5,42.5,29.0,27.962963,24.666667,52.3,27.8,31.3,38.3,45.0,32.6,41.5,53.3
2019-02-05 23:52:48,37.9,52.6,63.7,,,,,,,29.2,29.7,53.4,80.0,30.1,51.8,86.3,39.3,39.5,42.5,29.0,27.827586,24.758621,52.3,27.8,31.3,38.3,45.0,32.6,41.5,53.3
2019-02-06 00:00:00,37.9,52.6,63.7,,,,,,,29.2,29.7,53.4,80.0,30.1,51.8,86.3,39.3,39.5,42.5,29.0,27.827586,24.758621,52.3,27.8,31.3,38.3,45.0,32.6,41.5,53.3
2019-02-06 00:07:12,37.8,52.6,63.7,,,,,,,29.2,29.7,53.4,80.0,30.1,51.7,86.3,39.3,39.5,42.5,29.0,27.964286,24.857143,52.3,27.8,31.3,38.3,45.0,32.6,41.4,53.3
2019-02-06 00:14:24,37.8,52.6,63.7,,,,,,,29.2,29.7,53.4,80.0,30.1,51.7,86.3,39.3,39.5,42.5,29.0,27.964286,24.857143,52.3,27.8,31.3,38.3,45.0,32.6,41.4,53.3
2019-02-06 00:21:36,37.7,52.6,63.7,,,,,,,29.2,29.7,53.4,80.0,30.1,51.7,86.3,39.3,39.5,42.5,29.0,27.909091,24.909091,52.3,27.8,31.2,38.2,45.0,32.6,41.4,53.3
2019-02-06 00:28:48,37.7,52.6,63.7,,,,,,,29.2,29.7,53.4,80.0,30.1,51.7,86.3,39.3,39.5,42.5,29.0,27.909091,24.909091,52.3,27.8,31.2,38.2,45.0,32.6,41.4,53.3
2019-02-06 00:36:00,37.7,52.6,63.7,,,,,,,29.2,29.7,53.4,80.0,30.1,51.8,86.3,39.3,39.5,42.5,29.0,27.909091,24.954545,52.3,27.8,31.2,38.2,45.0,32.6,41.4,53.3
2019-02-06 00:43:12,37.7,52.6,63.7,,,,,,,29.2,29.7,53.4,80.0,30.1,51.8,86.3,39.3,39.5,42.5,29.0,27.909091,24.954545,52.3,27.8,31.2,38.2,45.0,32.6,41.4,53.3
2019-02-06 00:50:24,37.8,52.6,63.7,,,,,,,29.2,29.6,53.5,80.0,30.1,51.8,86.3,39.3,39.5,42.5,29.0,28.0,24.884615,52.3,27.8,31.2,38.2,45.0,32.6,41.5,53.3
2019-02-06 00:57:36,37.8,52.6,63.7,,,,,,,29.2,29.6,53.5,80.0,30.1,51.8,86.3,39.3,39.5,42.5,29.0,28.0,24.884615,52.3,27.8,31.2,38.2,45.0,32.6,41.5,53.3
2019-02-06 01:04:48,37.9,52.6,63.7,,,,,,,29.2,29.7,53.4,80.0,30.1,51.8,86.3,39.3,39.5,42.5,29.0,28.0,24.925926,52.3,27.8,31.2,38.2,45.0,32.6,41.5,53.3
2019-02-06 01:12:00,37.9,52.6,63.7,,,,,,,29.2,29.7,53.4,80.0,30.1,51.8,86.3,39.3,39.5,42.5,29.0,28.0,24.925926,52.3,27.8,31.2,38.2,45.0,32.6,41.5,53.3
2019-02-06 01:19:12,38.0,52.6,63.7,,,,,,,29.2,29.6,53.4,80.0,30.0,51.8,86.3,39.3,39.5,42.5,29.0,28.037037,24.925926,52.3,27.8,31.3,38.2,45.0,32.6,41.4,53.3
2019-02-06 01:26:24,38.0,52.6,63.7,,,,,,,29.2,29.6,53.4,80.0,30.0,51.8,86.3,39.3,39.5,42.5,29.0,28.037037,24.925926,52.3,27.8,31.3,38.2,45.0,32.6,41.4,53.3
2019-02-06 01:33:36,37.9,52.6,63.7,,,,,,,29.2,29.6,53.4,80.1,30.0,51.8,86.3,39.3,39.5,42.5,29.0,27.9,25.0,52.3,27.8,31.2,38.2,45.0,32.6,41.4,53.3
2019-02-06 01:40:48,37.9,52.6,63.7,,,,,,,29.2,29.6,53.4,80.1,30.0,51.8,86.3,39.3,39.5,42.5,29.0,27.9,25.0,52.3,27.8,31.2,38.2,45.0,32.6,41.4,53.3
2019-02-06 01:48:00,37.9,52.6,63.7,,,,,,,29.2,29.6,53.5,80.1,30.0,51.8,86.4,39.3,39.5,42.5,29.0,27.928571,25.0,52.3,27.8,31.2,38.2,45.0,32.6,41.4,53.3
2019-02-06 01:55:12,37.9,52.6,63.7,,,,,,,29.2,29.6,53.5,80.1,30.0,51.8,86.4,39.3,39.5,42.5,29.0,27.928571,25.0,52.3,27.8,31.2,38.2,45.0,32.6,41.4,53.3
2019-02-06 02:02:24,37.8,52.6,63.7,,,,,,,29.2,29.6,53.5,80.1,30.0,51.8,86.4,39.3,39.5,42.5,29.0,27.931034,25.0,52.3,27.8,31.2,38.2,45.0,32.6,41.4,53.3
2019-02-06 02:09:36,37.8,52.6,63.7,,,,,,,29.2,29.6,53.5,80.1,30.0,51.8,86.4,39.3,39.5,42.5,29.0,27.931034,25.0,52.3,27.8,31.2,38.2,45.0,32.6,41.4,53.3
2019-02-06 02:16:48,37.8,52.6,63.7,,,,,,,29.1,29.6,53.5,80.1,30.0,51.8,86.4,39.3,39.5,42.5,29.0,27.965517,25.0,52.3,27.7,31.2,38.2,45.0,32.6,41.4,53.3
