,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-05 23:45:36,27.5,29.1,30.6,44.5,50.6,20.5,21.5,28.2,37.6,53.5,22.3,22.9,26.1,49.1,78.1,24.0,22.0,25.0,24.0,28.925926
2019-02-05 23:52:48,27.5,29.1,30.6,44.5,50.6,20.5,21.5,28.2,37.6,53.5,22.3,22.9,26.1,49.1,78.1,24.0,22.0,25.0,24.206897,28.965517
2019-02-06 00:00:00,27.5,29.1,30.6,44.5,50.6,20.5,21.5,28.2,37.6,53.5,22.3,22.9,26.1,49.1,78.1,24.0,22.0,25.0,24.206897,28.965517
2019-02-06 00:07:12,27.5,29.1,30.6,44.5,50.6,20.5,21.6,28.2,37.6,53.5,22.3,22.9,26.1,49.1,78.2,24.0,22.0,25.0,24.428571,29.0
2019-02-06 00:14:24,27.5,29.1,30.6,44.5,50.6,20.5,21.6,28.2,37.6,53.5,22.3,22.9,26.1,49.1,78.2,24.0,22.0,25.0,24.428571,29.0
2019-02-06 00:21:36,27.5,29.1,30.6,44.5,50.6,20.6,21.7,28.2,37.6,53.5,22.3,22.9,26.1,49.1,78.2,24.0,22.0,25.0,24.681818,29.0
2019-02-06 00:28:48,27.5,29.1,30.6,44.5,50.6,20.6,21.7,28.2,37.6,53.5,22.3,22.9,26.1,49.1,78.2,24.0,22.0,25.0,24.681818,29.0
2019-02-06 00:36:00,27.5,29.1,30.6,44.5,50.6,20.6,21.7,28.2,37.6,53.5,22.3,23.0,26.0,49.1,78.2,24.0,22.0,25.0,24.636364,28.954545
2019-02-06 00:43:12,27.5,29.1,30.6,44.5,50.6,20.6,21.7,28.2,37.6,53.5,22.3,23.0,26.0,49.1,78.2,24.0,22.0,25.0,24.636364,28.954545
2019-02-06 00:50:24,27.5,29.1,30.6,44.5,50.6,20.6,21.7,28.2,37.6,53.5,22.3,23.0,26.0,49.1,78.2,24.0,22.0,25.0,24.923077,28.884615
