,2203_LE03_02.2,2270_LE03_03.3,2337_LE03_04.4,2404_LE03_05.5,2471_LE03_06.6,2538_LE03_07.7,2605_LE03_08.8,2672_LE03_09.9,3852_LE01_26.10,4038_LE03_27.26,4406_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-02-05 23:45:36,39.8,-46.5,-10.8,-15.7,-9.1,-14.2,-0.2,-1890.4,0.0,-24.3,-1892.2
2019-02-05 23:52:48,74.0,108.8,-11.0,-15.9,-9.3,-14.6,0.0,-1981.1,0.0,-24.3,-2050.6
2019-02-06 00:00:00,74.0,108.8,-11.0,-15.9,-9.3,-14.6,0.0,-1981.1,0.0,-24.2,-1873.5
2019-02-06 00:07:12,1.8,-41.2,-11.0,-15.7,-9.4,-14.5,-0.3,-1992.4,0.0,-24.3,-2107.1
2019-02-06 00:14:24,1.8,-41.2,-11.0,-15.7,-9.4,-14.5,-0.3,-1992.4,0.0,-24.3,-2107.1
2019-02-06 00:21:36,58.9,-52.4,-11.0,-15.7,-9.3,-14.3,0.0,-1993.3,0.0,-24.2,-2061.2
2019-02-06 00:28:48,58.9,-52.4,-11.0,-15.7,-9.3,-14.3,0.0,-1993.3,0.0,-24.2,-2061.2
2019-02-06 00:36:00,29.5,86.4,-11.0,-16.0,-9.4,-14.6,0.0,-1997.5,0.0,-24.4,-1956.9
2019-02-06 00:43:12,29.5,86.4,-11.0,-16.0,-9.4,-14.6,0.0,-1997.5,0.0,-24.4,-1956.9
2019-02-06 00:50:24,35.2,-34.4,-11.1,-16.3,-9.4,-14.7,-1.0,-2005.5,0.0,-24.7,-2081.9
2019-02-06 00:57:36,35.2,-34.4,-11.1,-16.3,-9.4,-14.7,-1.0,-2005.5,0.0,-24.7,-2081.9
2019-02-06 01:04:48,45.7,-53.7,-11.4,-16.3,-9.5,-15.0,-0.3,-1918.5,0.0,-24.9,-2003.9
2019-02-06 01:12:00,45.7,-53.7,-11.4,-16.3,-9.5,-15.0,-0.3,-1918.5,0.0,-24.9,-2003.9
2019-02-06 01:19:12,14.6,87.0,-11.2,-16.1,-9.6,-14.6,0.0,-1893.9,0.0,-24.8,-1868.7
2019-02-06 01:26:24,14.6,87.0,-11.2,-16.1,-9.6,-14.6,0.0,-1893.9,0.0,-24.8,-1868.7
2019-02-06 01:33:36,62.1,-31.3,-11.2,-16.1,-9.5,-14.9,0.0,-2004.2,0.0,-24.8,-2050.0
2019-02-06 01:40:48,62.1,-31.3,-11.2,-16.1,-9.5,-14.9,0.0,-2004.2,0.0,-24.8,-2050.0
2019-02-06 01:48:00,-3.8,-53.0,-11.2,-16.3,-9.6,-14.9,-0.3,-1993.3,0.0,-24.7,-2127.0
2019-02-06 01:55:12,-3.8,-53.0,-11.2,-16.3,-9.6,-14.9,-0.3,-1993.3,0.0,-24.7,-2127.0
2019-02-06 02:02:24,83.9,74.2,-11.2,-16.3,-9.3,-15.0,-0.6,-1952.5,0.0,-24.5,-1871.2
2019-02-06 02:09:36,83.9,74.2,-11.2,-16.3,-9.3,-15.0,-0.6,-1952.5,0.0,-24.5,-1871.2
2019-02-06 02:16:48,-15.7,-25.3,-10.7,-16.2,-9.5,-14.6,0.0,-1863.5,0.0,-24.6,-1980.0
2019-02-06 02:24:00,-15.7,-25.3,-10.7,-16.2,-9.5,-14.6,0.0,-1863.5,0.0,-24.6,-1980.0
