,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-02-05 23:45:36,0.93,0.82,1.27,1.24
2019-02-05 23:52:48,0.82,0.73,1.15,1.31
2019-02-06 00:00:00,0.86,0.71,1.13,1.18
2019-02-06 00:07:12,0.85,0.63,0.93,1.08
2019-02-06 00:14:24,0.85,0.63,0.93,1.08
2019-02-06 00:21:36,0.87,0.86,1.36,1.33
2019-02-06 00:28:48,0.87,0.86,1.36,1.33
2019-02-06 00:36:00,1.24,0.89,1.09,1.28
2019-02-06 00:43:12,1.24,0.89,1.09,1.28
2019-02-06 00:50:24,0.92,0.8,1.26,1.27
2019-02-06 00:57:36,0.92,0.8,1.26,1.27
2019-02-06 01:04:48,1.13,0.96,1.61,1.59
2019-02-06 01:12:00,1.13,0.96,1.61,1.59
2019-02-06 01:19:12,0.97,0.95,1.43,1.33
2019-02-06 01:26:24,0.97,0.95,1.43,1.33
2019-02-06 01:33:36,0.94,0.84,1.09,1.18
2019-02-06 01:40:48,0.94,0.84,1.09,1.18
2019-02-06 01:48:00,0.87,0.96,1.42,1.33
2019-02-06 01:55:12,0.87,0.96,1.42,1.33
2019-02-06 02:02:24,0.98,0.63,1.14,1.26
2019-02-06 02:09:36,0.98,0.63,1.14,1.26
2019-02-06 02:16:48,0.72,0.68,1.17,1.34
2019-02-06 02:24:00,0.72,0.68,1.17,1.34
2019-02-06 02:31:12,0.95,0.95,1.01,1.15
2019-02-06 02:38:24,0.95,0.95,1.01,1.15
2019-02-06 02:45:36,0.9,1.05,1.36,1.36
2019-02-06 02:52:48,0.9,1.05,1.36,1.36
2019-02-06 03:00:00,0.9,1.05,1.36,1.36
2019-02-06 03:07:12,0.87,0.83,1.48,1.42
2019-02-06 03:14:24,0.87,0.83,1.48,1.42
2019-02-06 03:21:36,0.82,0.85,1.29,1.44
2019-02-06 03:28:48,0.82,0.85,1.29,1.44
2019-02-06 03:36:00,1.07,1.03,1.37,1.51
2019-02-06 03:43:12,1.07,1.03,1.37,1.51
2019-02-06 03:50:24,1.28,0.78,1.0,1.29
2019-02-06 03:57:36,1.28,0.78,1.0,1.29
2019-02-06 04:04:48,0.87,0.77,1.27,1.32
2019-02-06 04:12:00,0.87,0.77,1.27,1.32
2019-02-06 04:19:12,1.19,1.05,1.44,1.68
2019-02-06 04:26:24,1.19,1.05,1.44,1.68
2019-02-06 04:33:36,1.05,1.0,1.6,1.61
2019-02-06 04:40:48,1.05,1.0,1.6,1.61
2019-02-06 04:48:00,1.33,0.92,1.5,1.55
2019-02-06 04:55:12,1.33,0.92,1.5,1.55
2019-02-06 05:02:24,1.19,0.9,1.44,1.55
2019-02-06 05:09:36,1.19,0.9,1.44,1.55
2019-02-06 05:16:48,1.14,0.84,1.07,1.3
2019-02-06 05:24:00,1.14,0.84,1.07,1.3
2019-02-06 05:31:12,1.27,0.86,1.38,1.47
2019-02-06 05:38:24,1.27,0.86,1.38,1.47
2019-02-06 05:45:36,1.14,0.75,1.21,1.3
2019-02-06 05:52:48,1.14,0.75,1.21,1.3
2019-02-06 06:00:00,1.14,0.75,1.21,1.3
2019-02-06 06:07:12,0.95,0.85,1.16,1.26
2019-02-06 06:14:24,0.95,0.85,1.16,1.26
2019-02-06 06:21:36,1.03,0.79,1.11,1.28
2019-02-06 06:28:48,1.03,0.79,1.11,1.28
2019-02-06 06:36:00,1.17,0.77,1.39,1.5
2019-02-06 06:43:12,1.17,0.77,1.39,1.5
2019-02-06 06:50:24,1.19,0.79,1.27,1.44
2019-02-06 06:57:36,1.19,0.79,1.27,1.44
2019-02-06 07:04:48,1.87,0.9,1.03,1.45
2019-02-06 07:12:00,1.87,0.9,1.03,1.45
2019-02-06 07:19:12,1.21,0.64,0.7,0.86
2019-02-06 07:26:24,1.21,0.64,0.7,0.86
2019-02-06 07:33:36,1.42,0.73,0.99,1.15
2019-02-06 07:40:48,1.42,0.73,0.99,1.15
2019-02-06 07:48:00,1.44,0.64,0.96,1.28
2019-02-06 07:55:12,1.44,0.64,0.96,1.28
2019-02-06 08:02:24,1.0,0.6,1.8,1.6
2019-02-06 08:09:36,1.0,0.6,1.8,1.6
2019-02-06 08:16:48,1.34,0.92,1.06,1.29
2019-02-06 08:24:00,1.34,0.92,1.06,1.29
2019-02-06 08:31:12,1.0,0.71,1.13,1.18
2019-02-06 08:38:24,1.0,0.71,1.13,1.18
2019-02-06 08:45:36,1.0,0.71,1.13,1.18
2019-02-06 08:52:48,1.0,0.73,1.07,1.23
2019-02-06 09:00:00,1.0,0.73,1.07,1.23
2019-02-06 09:07:12,1.51,0.84,1.09,1.41
2019-02-06 09:14:24,1.51,0.84,1.09,1.41
2019-02-06 09:21:36,1.42,0.84,1.08,1.43
2019-02-06 09:28:48,1.42,0.84,1.08,1.43
2019-02-06 09:36:00,1.77,0.67,0.73,1.33
2019-02-06 09:43:12,1.77,0.67,0.73,1.33
2019-02-06 09:50:24,1.43,0.89,1.12,1.31
2019-02-06 09:57:36,1.43,0.89,1.12,1.31
2019-02-06 10:04:48,1.87,0.88,1.01,1.54
2019-02-06 10:12:00,1.87,0.88,1.01,1.54
2019-02-06 10:19:12,1.81,0.75,1.14,1.31
2019-02-06 10:26:24,1.81,0.75,1.14,1.31
2019-02-06 10:33:36,1.97,0.94,1.14,1.57
2019-02-06 10:40:48,1.97,0.94,1.14,1.57
2019-02-06 10:48:00,1.87,0.73,1.07,1.45
2019-02-06 10:55:12,1.87,0.73,1.07,1.45
2019-02-06 11:02:24,1.81,0.72,1.15,1.47
2019-02-06 11:09:36,1.81,0.72,1.15,1.47
2019-02-06 11:16:48,1.94,0.76,1.32,1.46
2019-02-06 11:24:00,1.94,0.76,1.32,1.46
2019-02-06 11:31:12,2.05,1.05,1.48,1.53
2019-02-06 11:38:24,2.05,1.05,1.48,1.53
2019-02-06 11:45:36,2.21,0.99,1.49,1.77
2019-02-06 11:52:48,2.21,0.99,1.49,1.77
2019-02-06 12:00:00,2.21,0.99,1.49,1.77
2019-02-06 12:07:12,2.1,1.03,1.5,1.61
2019-02-06 12:14:24,2.1,1.03,1.5,1.61
2019-02-06 12:21:36,2.24,0.94,1.46,1.7
2019-02-06 12:28:48,2.24,0.94,1.46,1.7
2019-02-06 12:36:00,2.01,1.05,1.48,1.58
2019-02-06 12:43:12,2.01,1.05,1.48,1.58
2019-02-06 12:50:24,2.14,0.93,1.45,1.8
2019-02-06 12:57:36,2.14,0.93,1.45,1.8
2019-02-06 13:04:48,2.1,0.83,1.35,1.6
2019-02-06 13:12:00,2.1,0.83,1.35,1.6
2019-02-06 13:19:12,1.98,0.82,1.32,1.66
2019-02-06 13:26:24,1.98,0.82,1.32,1.66
2019-02-06 13:33:36,1.62,0.69,1.08,1.38
2019-02-06 13:40:48,1.62,0.69,1.08,1.38
2019-02-06 13:48:00,1.66,0.79,1.17,1.42
2019-02-06 13:55:12,1.66,0.79,1.17,1.42
2019-02-06 14:02:24,1.46,0.59,0.97,1.08
2019-02-06 14:09:36,1.46,0.59,0.97,1.08
2019-02-06 14:16:48,1.43,0.71,1.01,1.19
2019-02-06 14:24:00,1.43,0.71,1.01,1.19
2019-02-06 14:31:12,1.2,0.46,0.9,0.93
2019-02-06 14:38:24,1.2,0.46,0.9,0.93
2019-02-06 14:45:36,1.35,0.44,0.84,1.08
2019-02-06 14:52:48,1.35,0.44,0.84,1.08
2019-02-06 15:00:00,1.35,0.44,0.84,1.08
2019-02-06 15:07:12,0.89,0.21,0.57,0.71
2019-02-06 15:14:24,0.89,0.21,0.57,0.71
2019-02-06 15:21:36,0.23,0.12,0.2,0.46
2019-02-06 15:28:48,0.23,0.12,0.2,0.46
2019-02-06 15:36:00,0.09,0.08,0.28,0.43
2019-02-06 15:43:12,0.09,0.08,0.28,0.43
2019-02-06 15:50:24,0.1,0.07,0.19,0.39
2019-02-06 15:57:36,0.1,0.07,0.19,0.39
2019-02-06 16:04:48,0.11,0.15,0.36,0.55
2019-02-06 16:12:00,0.11,0.15,0.36,0.55
2019-02-06 16:19:12,0.31,0.07,0.41,0.55
2019-02-06 16:26:24,0.31,0.07,0.41,0.55
2019-02-06 16:33:36,0.46,0.12,0.19,0.52
2019-02-06 16:40:48,0.46,0.12,0.19,0.52
2019-02-06 16:48:00,0.07,0.07,0.23,0.36
2019-02-06 16:55:12,0.07,0.07,0.23,0.36
2019-02-06 17:02:24,0.07,0.01,0.09,0.26
2019-02-06 17:09:36,0.07,0.01,0.09,0.26
2019-02-06 17:16:48,0.24,0.33,0.5,0.56
2019-02-06 17:24:00,0.24,0.33,0.5,0.56
2019-02-06 17:31:12,0.33,0.36,0.69,0.87
2019-02-06 17:38:24,0.33,0.36,0.69,0.87
2019-02-06 17:45:36,0.44,0.26,0.63,0.86
2019-02-06 17:52:48,0.44,0.26,0.63,0.86
2019-02-06 18:00:00,0.44,0.26,0.63,0.86
2019-02-06 18:07:12,0.39,0.27,0.72,0.85
2019-02-06 18:14:24,0.39,0.27,0.72,0.85
2019-02-06 18:21:36,0.39,0.3,0.43,0.64
2019-02-06 18:28:48,0.39,0.3,0.43,0.64
2019-02-06 18:36:00,0.5,0.44,0.58,0.85
2019-02-06 18:43:12,0.5,0.44,0.58,0.85
2019-02-06 18:50:24,0.31,0.29,0.42,0.63
2019-02-06 18:57:36,0.31,0.29,0.42,0.63
