,2203_LE03_02.2,2270_LE03_03.3,2337_LE03_04.4,2404_LE03_05.5,2471_LE03_06.6,2538_LE03_07.7,2605_LE03_08.8,2672_LE03_09.9,3852_LE01_26.10,4038_LE03_27.26,4406_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-02-09 23:45:36,-9.3,-10.8,-11.2,-16.4,-9.4,-14.9,-0.3,-2019.0,0.0,,
2019-02-09 23:52:48,73.1,77.0,-11.1,-16.2,-9.1,-14.9,0.0,-2016.1,0.0,-25.2,-2116.3
2019-02-10 00:00:00,73.1,77.0,-11.1,-16.2,-9.1,-14.9,0.0,-2016.1,0.0,-25.2,-1942.6
2019-02-10 00:07:12,11.2,-49.9,-11.1,-15.9,-9.4,-14.7,-0.3,-1980.7,0.0,-25.2,-2096.1
2019-02-10 00:14:24,11.2,-49.9,-11.1,-15.9,-9.4,-14.7,-0.3,-1980.7,0.0,-25.2,-2096.1
2019-02-10 00:21:36,40.5,-29.1,-11.2,-16.2,-9.2,-14.8,0.0,-1904.6,0.0,-25.4,-1970.0
2019-02-10 00:28:48,40.5,-29.1,-11.2,-16.2,-9.2,-14.8,0.0,-1904.6,0.0,-25.4,-1970.0
2019-02-10 00:36:00,12.3,103.9,-11.1,-15.8,-9.3,-14.5,0.0,-1906.8,0.0,-25.2,-1866.6
2019-02-10 00:43:12,12.3,103.9,-11.1,-15.8,-9.3,-14.5,0.0,-1906.8,0.0,-25.2,-1866.6
2019-02-10 00:50:24,64.3,-49.7,-11.2,-16.0,-9.2,-14.5,0.0,-1983.2,0.0,-25.1,-2044.6
2019-02-10 00:57:36,64.3,-49.7,-11.2,-16.0,-9.2,-14.5,0.0,-1983.2,0.0,-25.1,-2044.6
2019-02-10 01:04:48,25.9,-49.8,-11.1,-15.9,-9.3,-14.6,0.0,-2028.5,0.0,-25.1,-2128.4
2019-02-10 01:12:00,25.9,-49.8,-11.1,-15.9,-9.3,-14.6,0.0,-2028.5,0.0,-25.1,-2128.4
2019-02-10 01:19:12,30.5,111.8,-11.2,-16.1,-9.2,-14.8,0.0,-2032.4,0.0,-25.1,-1966.5
2019-02-10 01:26:24,30.5,111.8,-11.2,-16.1,-9.2,-14.8,0.0,-2032.4,0.0,-25.1,-1966.5
2019-02-10 01:33:36,30.7,-38.5,-11.1,-15.9,-9.3,-14.6,0.0,-2011.8,0.0,-25.1,-2095.6
2019-02-10 01:40:48,30.7,-38.5,-11.1,-15.9,-9.3,-14.6,0.0,-2011.8,0.0,-25.1,-2095.6
2019-02-10 01:48:00,35.7,-49.7,-11.1,-15.8,-9.0,-14.6,0.0,-1904.7,0.0,-25.2,-1993.8
2019-02-10 01:55:12,35.7,-49.7,-11.1,-15.8,-9.0,-14.6,0.0,-1904.7,0.0,-25.2,-1993.8
2019-02-10 02:02:24,49.0,85.0,-11.2,-15.9,-9.3,-14.7,0.0,-2003.5,0.0,-25.3,-1945.8
2019-02-10 02:09:36,49.0,85.0,-11.2,-15.9,-9.3,-14.7,0.0,-2003.5,0.0,-25.3,-1945.8
2019-02-10 02:16:48,5.7,-6.7,-11.4,-16.0,-9.3,-14.6,0.0,-2026.1,0.0,-25.2,-2103.6
2019-02-10 02:24:00,5.7,-6.7,-11.4,-16.0,-9.3,-14.6,0.0,-2026.1,0.0,-25.2,-2103.6
2019-02-10 02:31:12,71.1,-49.7,-11.1,-15.7,-9.4,-14.5,0.0,-2027.4,0.0,-25.2,-2081.1
