,2202_LE03_02.2,2269_LE03_03.3,2336_LE03_04.4,2403_LE03_05.5,2470_LE03_06.6,2537_LE03_07.7,2604_LE03_08.8,2671_LE03_09.9,3851_LE01_26.10,4037_LE03_27.26,4405_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-02-09 23:45:36,1913.5,151.2,577.1,56.8,267.3,101.5,114.0,2836.3,15.6,,
2019-02-09 23:52:48,441.9,235.7,375.9,53.5,766.7,55.2,227.7,2917.4,15.6,81.8,6115.2
2019-02-10 00:00:00,441.9,235.7,375.9,53.5,766.7,55.2,227.7,2917.4,15.6,82.0,5171.7
2019-02-10 00:07:12,166.6,130.4,559.3,73.3,283.7,89.8,207.5,2613.3,15.5,81.9,4221.3
2019-02-10 00:14:24,166.6,130.4,559.3,73.3,283.7,89.8,207.5,2613.3,15.5,81.9,4221.3
2019-02-10 00:21:36,450.5,96.1,400.5,38.2,825.0,59.9,201.0,1909.6,15.3,82.0,4078.0
2019-02-10 00:28:48,450.5,96.1,400.5,38.2,825.0,59.9,201.0,1909.6,15.3,82.0,4078.0
2019-02-10 00:36:00,292.6,264.9,557.1,38.1,332.7,60.3,199.6,1911.7,15.2,81.8,3750.6
2019-02-10 00:43:12,292.6,264.9,557.1,38.1,332.7,60.3,199.6,1911.7,15.2,81.8,3750.6
2019-02-10 00:50:24,1783.4,116.9,404.8,84.4,733.9,121.7,267.2,2598.2,15.4,81.7,6207.6
2019-02-10 00:57:36,1783.4,116.9,404.8,84.4,733.9,121.7,267.2,2598.2,15.4,81.7,6207.6
2019-02-10 01:04:48,948.6,135.9,518.0,76.0,388.8,76.0,242.9,2888.4,15.0,81.6,5371.2
2019-02-10 01:12:00,948.6,135.9,518.0,76.0,388.8,76.0,242.9,2888.4,15.0,81.6,5371.2
2019-02-10 01:19:12,346.6,286.9,495.0,56.9,705.6,80.4,178.7,2909.5,15.2,81.7,5156.3
2019-02-10 01:26:24,346.6,286.9,495.0,56.9,705.6,80.4,178.7,2909.5,15.2,81.7,5156.3
2019-02-10 01:33:36,392.8,146.2,597.7,56.9,376.9,122.8,176.0,2738.4,15.3,81.7,4704.8
2019-02-10 01:40:48,392.8,146.2,597.7,56.9,376.9,122.8,176.0,2738.4,15.3,81.7,4704.8
2019-02-10 01:48:00,1441.6,141.2,447.5,52.7,679.0,88.0,163.5,1909.8,15.3,81.6,4997.0
2019-02-10 01:55:12,1441.6,141.2,447.5,52.7,679.0,88.0,163.5,1909.8,15.3,81.6,4997.0
2019-02-10 02:02:24,954.6,278.6,590.3,100.9,429.2,72.2,183.2,2687.0,15.0,81.7,5392.6
2019-02-10 02:09:36,954.6,278.6,590.3,100.9,429.2,72.2,183.2,2687.0,15.0,81.7,5392.6
2019-02-10 02:16:48,168.4,166.2,418.4,55.6,591.1,101.1,219.2,2859.3,15.4,81.7,4676.2
2019-02-10 02:24:00,168.4,166.2,418.4,55.6,591.1,101.1,219.2,2859.3,15.4,81.7,4676.2
2019-02-10 02:31:12,507.3,165.0,537.0,75.6,523.9,76.8,235.4,2740.2,15.2,81.6,4958.0
2019-02-10 02:38:24,507.3,165.0,537.0,75.6,523.9,76.8,235.4,2740.2,15.2,81.6,4958.0
2019-02-10 02:45:36,185.3,231.3,464.5,105.0,518.9,74.6,236.9,2866.2,15.0,81.7,4779.4
2019-02-10 02:52:48,185.3,231.3,464.5,105.0,518.9,74.6,236.9,2866.2,15.0,81.7,4779.4
