,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-02-09 23:45:36,,,,
2019-02-09 23:52:48,1.52,1.44,1.43,1.44
2019-02-10 00:00:00,1.31,1.51,1.24,1.31
2019-02-10 00:07:12,1.15,1.25,1.05,1.2
2019-02-10 00:14:24,1.15,1.25,1.05,1.2
2019-02-10 00:21:36,1.25,1.08,1.07,1.14
2019-02-10 00:28:48,1.25,1.08,1.07,1.14
2019-02-10 00:36:00,1.12,1.21,1.08,1.18
2019-02-10 00:43:12,1.12,1.21,1.08,1.18
2019-02-10 00:50:24,1.1,1.17,1.12,1.11
2019-02-10 00:57:36,1.1,1.17,1.12,1.11
2019-02-10 01:04:48,1.13,1.41,1.22,1.27
2019-02-10 01:12:00,1.13,1.41,1.22,1.27
2019-02-10 01:19:12,1.13,1.5,1.39,1.39
2019-02-10 01:26:24,1.13,1.5,1.39,1.39
2019-02-10 01:33:36,1.48,1.5,1.27,1.3
2019-02-10 01:40:48,1.48,1.5,1.27,1.3
2019-02-10 01:48:00,1.17,1.39,1.23,1.3
2019-02-10 01:55:12,1.17,1.39,1.23,1.3
2019-02-10 02:02:24,1.11,1.31,1.11,1.2
2019-02-10 02:09:36,1.11,1.31,1.11,1.2
2019-02-10 02:16:48,1.24,1.3,1.12,1.21
2019-02-10 02:24:00,1.24,1.3,1.12,1.21
2019-02-10 02:31:12,1.36,1.36,1.34,1.31
2019-02-10 02:38:24,1.36,1.36,1.34,1.31
2019-02-10 02:45:36,1.1,1.44,1.31,1.24
2019-02-10 02:52:48,1.1,1.44,1.31,1.24
2019-02-10 03:00:00,1.1,1.44,1.31,1.24
2019-02-10 03:07:12,1.07,1.36,1.15,1.19
2019-02-10 03:14:24,1.07,1.36,1.15,1.19
2019-02-10 03:21:36,1.25,1.35,1.18,1.16
2019-02-10 03:28:48,1.25,1.35,1.18,1.16
2019-02-10 03:36:00,1.2,1.17,1.05,1.19
2019-02-10 03:43:12,1.2,1.17,1.05,1.19
2019-02-10 03:50:24,1.03,1.15,0.89,0.98
2019-02-10 03:57:36,1.03,1.15,0.89,0.98
2019-02-10 04:04:48,1.13,1.06,1.02,1.05
2019-02-10 04:12:00,1.13,1.06,1.02,1.05
2019-02-10 04:19:12,1.09,1.13,1.0,1.1
2019-02-10 04:26:24,1.09,1.13,1.0,1.1
2019-02-10 04:33:36,1.11,1.05,0.9,1.08
2019-02-10 04:40:48,1.11,1.05,0.9,1.08
2019-02-10 04:48:00,1.07,1.25,0.89,0.94
2019-02-10 04:55:12,1.07,1.25,0.89,0.94
2019-02-10 05:02:24,1.16,1.18,0.93,1.15
2019-02-10 05:09:36,1.16,1.18,0.93,1.15
2019-02-10 05:16:48,1.36,1.2,1.19,1.36
2019-02-10 05:24:00,1.36,1.2,1.19,1.36
2019-02-10 05:31:12,1.29,1.1,1.2,1.23
2019-02-10 05:38:24,1.29,1.1,1.2,1.23
2019-02-10 05:45:36,1.29,1.1,1.2,1.23
2019-02-10 05:52:48,1.16,1.2,1.13,1.22
2019-02-10 06:00:00,1.16,1.2,1.13,1.22
2019-02-10 06:07:12,1.21,1.14,1.06,1.19
2019-02-10 06:14:24,1.21,1.14,1.06,1.19
2019-02-10 06:21:36,1.01,1.03,0.88,1.01
2019-02-10 06:28:48,1.01,1.03,0.88,1.01
2019-02-10 06:36:00,0.94,0.99,0.9,1.0
2019-02-10 06:43:12,0.94,0.99,0.9,1.0
2019-02-10 06:50:24,1.09,0.99,0.8,1.02
2019-02-10 06:57:36,1.09,0.99,0.8,1.02
2019-02-10 07:04:48,1.12,1.01,0.93,1.09
2019-02-10 07:12:00,1.12,1.01,0.93,1.09
2019-02-10 07:19:12,1.27,1.37,1.05,1.27
2019-02-10 07:26:24,1.27,1.37,1.05,1.27
2019-02-10 07:33:36,1.12,1.32,1.08,1.16
2019-02-10 07:40:48,1.12,1.32,1.08,1.16
2019-02-10 07:48:00,1.27,1.37,1.1,1.28
2019-02-10 07:55:12,1.27,1.37,1.1,1.28
2019-02-10 08:02:24,1.54,1.4,1.35,1.34
2019-02-10 08:09:36,1.54,1.4,1.35,1.34
2019-02-10 08:16:48,1.53,1.54,1.41,1.42
2019-02-10 08:24:00,1.53,1.54,1.41,1.42
2019-02-10 08:31:12,1.36,1.37,1.25,1.37
2019-02-10 08:38:24,1.36,1.37,1.25,1.37
2019-02-10 08:45:36,1.4,1.47,1.44,1.44
2019-02-10 08:52:48,1.4,1.47,1.44,1.44
2019-02-10 09:00:00,1.4,1.47,1.44,1.44
2019-02-10 09:07:12,1.29,1.47,1.3,1.37
2019-02-10 09:14:24,1.29,1.47,1.3,1.37
2019-02-10 09:21:36,1.4,1.43,1.3,1.37
2019-02-10 09:28:48,1.4,1.43,1.3,1.37
2019-02-10 09:36:00,1.47,1.52,1.4,1.46
2019-02-10 09:43:12,1.47,1.52,1.4,1.46
2019-02-10 09:50:24,1.36,1.43,1.34,1.29
2019-02-10 09:57:36,1.36,1.43,1.34,1.29
2019-02-10 10:04:48,1.7,1.6,1.47,1.58
2019-02-10 10:12:00,1.7,1.6,1.47,1.58
2019-02-10 10:19:12,1.59,1.43,1.39,1.56
2019-02-10 10:26:24,1.59,1.43,1.39,1.56
2019-02-10 10:33:36,1.5,1.35,1.18,1.28
2019-02-10 10:40:48,1.5,1.35,1.18,1.28
2019-02-10 10:48:00,1.49,1.3,1.26,1.34
2019-02-10 10:55:12,1.49,1.3,1.26,1.34
2019-02-10 11:02:24,1.25,1.36,1.19,1.26
2019-02-10 11:09:36,1.25,1.36,1.19,1.26
2019-02-10 11:16:48,1.49,1.51,1.43,1.35
2019-02-10 11:24:00,1.49,1.51,1.43,1.35
2019-02-10 11:31:12,1.35,1.37,1.41,1.38
2019-02-10 11:38:24,1.35,1.37,1.41,1.38
2019-02-10 11:45:36,1.47,1.52,1.6,1.48
2019-02-10 11:52:48,1.47,1.52,1.6,1.48
2019-02-10 12:00:00,1.47,1.52,1.6,1.48
2019-02-10 12:07:12,1.46,1.27,1.23,1.33
2019-02-10 12:14:24,1.46,1.27,1.23,1.33
2019-02-10 12:21:36,1.09,1.18,1.33,1.23
2019-02-10 12:28:48,1.09,1.18,1.33,1.23
2019-02-10 12:36:00,1.48,1.31,1.54,1.53
2019-02-10 12:43:12,1.48,1.31,1.54,1.53
2019-02-10 12:50:24,0.93,0.95,1.26,1.01
2019-02-10 12:57:36,0.93,0.95,1.26,1.01
2019-02-10 13:04:48,0.82,1.23,1.26,1.25
2019-02-10 13:12:00,0.82,1.23,1.26,1.25
2019-02-10 13:19:12,0.88,1.13,1.28,1.31
2019-02-10 13:26:24,0.88,1.13,1.28,1.31
2019-02-10 13:33:36,0.89,1.39,1.29,1.43
2019-02-10 13:40:48,0.89,1.39,1.29,1.43
2019-02-10 13:48:00,0.91,1.38,1.29,1.33
2019-02-10 13:55:12,0.91,1.38,1.29,1.33
2019-02-10 14:02:24,0.92,1.14,1.23,1.25
2019-02-10 14:09:36,0.92,1.14,1.23,1.25
2019-02-10 14:16:48,1.28,1.62,1.62,1.7
2019-02-10 14:24:00,1.28,1.62,1.62,1.7
2019-02-10 14:31:12,1.3,1.44,1.5,1.51
2019-02-10 14:38:24,1.3,1.44,1.5,1.51
2019-02-10 14:45:36,1.17,1.34,1.51,1.53
2019-02-10 14:52:48,1.17,1.34,1.51,1.53
2019-02-10 15:00:00,1.17,1.34,1.51,1.53
2019-02-10 15:07:12,0.94,1.2,1.25,1.32
2019-02-10 15:14:24,0.94,1.2,1.25,1.32
2019-02-10 15:21:36,0.84,0.97,1.2,1.13
2019-02-10 15:28:48,0.84,0.97,1.2,1.13
2019-02-10 15:36:00,0.86,0.95,1.0,1.08
2019-02-10 15:43:12,0.86,0.95,1.0,1.08
2019-02-10 15:50:24,0.99,1.24,1.34,1.38
2019-02-10 15:57:36,0.99,1.24,1.34,1.38
2019-02-10 16:04:48,1.17,1.24,1.43,1.56
2019-02-10 16:12:00,1.17,1.24,1.43,1.56
2019-02-10 16:19:12,1.22,1.3,1.55,1.5
2019-02-10 16:26:24,1.22,1.3,1.55,1.5
2019-02-10 16:33:36,1.39,1.54,1.66,1.79
2019-02-10 16:40:48,1.39,1.54,1.66,1.79
2019-02-10 16:48:00,1.29,1.56,1.68,1.62
2019-02-10 16:55:12,1.29,1.56,1.68,1.62
2019-02-10 17:02:24,1.19,1.62,1.68,1.75
2019-02-10 17:09:36,1.19,1.62,1.68,1.75
2019-02-10 17:16:48,1.52,1.56,1.64,1.61
2019-02-10 17:24:00,1.52,1.56,1.64,1.61
2019-02-10 17:31:12,1.48,1.39,1.49,1.47
2019-02-10 17:38:24,1.48,1.39,1.49,1.47
2019-02-10 17:45:36,1.21,1.42,1.43,1.45
2019-02-10 17:52:48,1.21,1.42,1.43,1.45
2019-02-10 18:00:00,1.21,1.42,1.43,1.45
2019-02-10 18:07:12,1.15,1.37,1.37,1.53
2019-02-10 18:14:24,1.15,1.37,1.37,1.53
2019-02-10 18:21:36,0.89,1.39,1.43,1.46
2019-02-10 18:28:48,0.89,1.39,1.43,1.46
2019-02-10 18:36:00,1.43,1.49,1.49,1.42
2019-02-10 18:43:12,1.43,1.49,1.49,1.42
2019-02-10 18:50:24,1.05,1.29,1.34,1.31
2019-02-10 18:57:36,1.05,1.29,1.34,1.31
