,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-02-09 23:45:36,27.5,28.9,31.2,44.3,49.1,24.9,26.7,29.4,38.4,52.3,25.0,25.7,27.3,49.5,77.0,25.0,22.0,26.0,27.965517,25.0
2019-02-09 23:52:48,27.5,28.9,31.2,44.3,49.1,24.9,26.7,29.5,38.4,52.3,25.0,25.7,27.3,49.5,77.0,25.0,22.0,26.0,28.0,25.0
2019-02-10 00:00:00,27.5,28.9,31.2,44.3,49.1,24.9,26.7,29.5,38.4,52.3,25.0,25.7,27.3,49.5,77.0,25.0,22.0,26.0,28.0,25.0
2019-02-10 00:07:12,27.5,28.9,31.3,44.3,49.1,24.9,26.7,29.5,38.4,52.3,25.0,25.7,27.3,49.5,77.0,25.0,22.0,26.0,28.0,25.0
2019-02-10 00:14:24,27.5,28.9,31.3,44.3,49.1,24.9,26.7,29.5,38.4,52.3,25.0,25.7,27.3,49.5,77.0,25.0,22.0,26.0,28.0,25.0
2019-02-10 00:21:36,27.5,28.9,31.3,44.3,49.1,24.9,26.7,29.5,38.4,52.3,25.1,25.7,27.3,49.4,77.0,25.0,22.0,26.0,27.916667,25.0
2019-02-10 00:28:48,27.5,28.9,31.3,44.3,49.1,24.9,26.7,29.5,38.4,52.3,25.1,25.7,27.3,49.4,77.0,25.0,22.0,26.0,27.916667,25.0
2019-02-10 00:36:00,27.5,28.9,31.3,44.3,49.1,24.9,26.7,29.5,38.4,52.3,25.1,25.7,27.3,49.4,77.0,25.0,22.0,26.0,27.958333,25.0
2019-02-10 00:43:12,27.5,28.9,31.3,44.3,49.1,24.9,26.7,29.5,38.4,52.3,25.1,25.7,27.3,49.4,77.0,25.0,22.0,26.0,27.958333,25.0
2019-02-10 00:50:24,27.5,28.9,31.3,44.3,49.1,25.0,26.7,29.5,38.4,52.3,25.1,25.7,27.3,49.4,77.0,25.0,22.0,26.0,27.92,25.0
