,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-09 23:45:36,37.5,52.1,63.0,,,,,,,29.0,29.6,54.9,78.7,30.6,52.7,85.8,38.6,38.8,42.2,26.0,32.689655,26.0,51.8,27.2,30.6,37.9,44.5,31.4,40.9,53.1
2019-02-09 23:52:48,37.5,52.1,63.0,,,,,,,29.1,29.6,55.0,78.7,30.6,52.6,85.8,38.6,38.8,42.3,26.0,32.7,25.8,51.8,27.2,30.6,37.9,44.5,31.4,40.9,53.1
2019-02-10 00:00:00,37.5,52.1,63.0,,,,,,,29.1,29.6,55.0,78.7,30.6,52.6,85.8,38.6,38.8,42.3,26.0,32.7,25.8,51.8,27.2,30.6,37.9,44.5,31.4,40.9,53.1
2019-02-10 00:07:12,37.7,52.1,63.0,,,,,,,29.1,29.6,55.0,78.7,30.6,52.6,85.7,38.6,38.8,42.2,26.0,32.741935,25.483871,51.8,27.3,30.6,37.9,44.5,31.4,40.9,53.1
2019-02-10 00:14:24,37.7,52.1,63.0,,,,,,,29.1,29.6,55.0,78.7,30.6,52.6,85.7,38.6,38.8,42.2,26.0,32.741935,25.483871,51.8,27.3,30.6,37.9,44.5,31.4,40.9,53.1
2019-02-10 00:21:36,37.7,52.1,63.0,,,,,,,29.1,29.6,55.1,78.7,30.6,52.5,85.7,38.6,38.8,42.2,26.0,32.625,25.375,51.7,27.3,30.7,37.9,44.5,31.4,40.9,53.1
2019-02-10 00:28:48,37.7,52.1,63.0,,,,,,,29.1,29.6,55.1,78.7,30.6,52.5,85.7,38.6,38.8,42.2,26.0,32.625,25.375,51.7,27.3,30.7,37.9,44.5,31.4,40.9,53.1
2019-02-10 00:36:00,37.7,52.1,63.0,,,,,,,29.1,29.7,55.1,78.7,30.5,52.4,85.7,38.6,38.8,42.2,26.0,32.916667,25.375,51.7,27.3,30.6,37.9,44.5,31.4,40.9,53.1
2019-02-10 00:43:12,37.7,52.1,63.0,,,,,,,29.1,29.7,55.1,78.7,30.5,52.4,85.7,38.6,38.8,42.2,26.0,32.916667,25.375,51.7,27.3,30.6,37.9,44.5,31.4,40.9,53.1
2019-02-10 00:50:24,37.6,52.2,63.0,,,,,,,29.1,29.7,55.2,78.8,30.5,52.4,85.7,38.6,38.8,42.2,25.96,32.92,25.72,51.7,27.3,30.7,38.0,44.5,31.4,40.9,53.1
2019-02-10 00:57:36,37.6,52.2,63.0,,,,,,,29.1,29.7,55.2,78.8,30.5,52.4,85.7,38.6,38.8,42.2,25.96,32.92,25.72,51.7,27.3,30.7,38.0,44.5,31.4,40.9,53.1
2019-02-10 01:04:48,37.6,52.2,63.0,,,,,,,29.1,29.7,55.2,78.8,30.5,52.3,85.7,38.6,38.8,42.2,25.964286,32.821429,25.678571,51.7,27.2,30.6,38.0,44.5,31.4,40.9,53.1
2019-02-10 01:12:00,37.6,52.2,63.0,,,,,,,29.1,29.7,55.2,78.8,30.5,52.3,85.7,38.6,38.8,42.2,25.964286,32.821429,25.678571,51.7,27.2,30.6,38.0,44.5,31.4,40.9,53.1
2019-02-10 01:19:12,37.5,52.2,63.1,,,,,,,29.1,29.7,55.3,78.8,30.5,52.3,85.7,38.6,38.8,42.2,26.0,32.793103,25.62069,51.7,27.3,30.6,38.0,44.5,31.4,40.9,53.1
2019-02-10 01:26:24,37.5,52.2,63.1,,,,,,,29.1,29.7,55.3,78.8,30.5,52.3,85.7,38.6,38.8,42.2,26.0,32.793103,25.62069,51.7,27.3,30.6,38.0,44.5,31.4,40.9,53.1
2019-02-10 01:33:36,37.5,52.2,63.1,,,,,,,29.1,29.7,55.3,78.8,30.5,52.2,85.7,38.6,38.8,42.2,26.0,33.0,25.724138,51.7,27.3,30.6,38.0,44.5,31.4,40.9,53.1
2019-02-10 01:40:48,37.5,52.2,63.1,,,,,,,29.1,29.7,55.3,78.8,30.5,52.2,85.7,38.6,38.8,42.2,26.0,33.0,25.724138,51.7,27.3,30.6,38.0,44.5,31.4,40.9,53.1
2019-02-10 01:48:00,37.4,52.2,63.1,,,,,,,29.1,29.7,55.3,78.9,30.5,52.1,85.7,38.6,38.8,42.2,26.0,32.96875,25.96875,51.7,27.3,30.6,38.0,44.4,31.4,40.9,53.1
2019-02-10 01:55:12,37.4,52.2,63.1,,,,,,,29.1,29.7,55.3,78.9,30.5,52.1,85.7,38.6,38.8,42.2,26.0,32.96875,25.96875,51.7,27.3,30.6,38.0,44.4,31.4,40.9,53.1
2019-02-10 02:02:24,37.4,52.2,63.1,,,,,,,29.2,29.7,55.4,78.9,30.5,52.1,85.8,38.6,38.8,42.2,26.0,32.612903,25.677419,51.7,27.3,30.6,38.0,44.5,31.5,40.9,53.1
2019-02-10 02:09:36,37.4,52.2,63.1,,,,,,,29.2,29.7,55.4,78.9,30.5,52.1,85.8,38.6,38.8,42.2,26.0,32.612903,25.677419,51.7,27.3,30.6,38.0,44.5,31.5,40.9,53.1
2019-02-10 02:16:48,37.6,52.2,63.1,,,,,,,29.2,29.7,55.4,78.9,30.5,52.1,85.7,38.6,38.8,42.2,26.0,32.741935,25.354839,51.7,27.3,30.6,38.0,44.4,31.5,40.9,53.1
