,3863_FIF_38.9,3865_FIF_39.10,3867_FIF_40.11,3869_FIF_41.12
,avg,avg,avg,avg
Time,,,,
2019-02-09 23:45:36,83.0,100.0,82.0,
2019-02-09 23:52:48,83.0,100.0,82.0,100.0
2019-02-10 00:00:00,83.0,100.0,82.0,100.0
2019-02-10 00:07:12,83.0,100.0,82.0,100.0
2019-02-10 00:14:24,83.0,100.0,82.0,100.0
2019-02-10 00:21:36,83.041667,100.0,82.0,100.0
2019-02-10 00:28:48,83.041667,100.0,82.0,100.0
2019-02-10 00:36:00,83.916667,100.0,82.25,100.0
2019-02-10 00:43:12,83.916667,100.0,82.25,100.0
2019-02-10 00:50:24,84.0,100.0,83.0,100.0
2019-02-10 00:57:36,84.0,100.0,83.0,100.0
2019-02-10 01:04:48,84.0,100.0,83.0,100.0
2019-02-10 01:12:00,84.0,100.0,83.0,100.0
2019-02-10 01:19:12,84.0,100.0,83.0,100.0
2019-02-10 01:26:24,84.0,100.0,83.0,100.0
2019-02-10 01:33:36,84.0,100.0,83.0,100.0
2019-02-10 01:40:48,84.0,100.0,83.0,100.0
2019-02-10 01:48:00,84.0,100.0,82.8125,100.0
2019-02-10 01:55:12,84.0,100.0,82.8125,100.0
2019-02-10 02:02:24,83.806452,100.0,82.419355,100.0
2019-02-10 02:09:36,83.806452,100.0,82.419355,100.0
2019-02-10 02:16:48,84.0,100.0,83.0,100.0
2019-02-10 02:24:00,84.0,100.0,83.0,100.0
2019-02-10 02:31:12,84.0,100.0,83.0,100.0
2019-02-10 02:38:24,84.0,100.0,83.0,100.0
2019-02-10 02:45:36,84.0,100.0,83.0,100.0
2019-02-10 02:52:48,84.0,100.0,83.0,100.0
2019-02-10 03:00:00,84.0,100.0,83.0,100.0
2019-02-10 03:07:12,84.0,100.0,83.0,100.0
2019-02-10 03:14:24,84.0,100.0,83.0,100.0
2019-02-10 03:21:36,84.103448,100.0,83.0,100.0
2019-02-10 03:28:48,84.103448,100.0,83.0,100.0
2019-02-10 03:36:00,84.451613,100.0,83.0,100.0
2019-02-10 03:43:12,84.451613,100.0,83.0,100.0
2019-02-10 03:50:24,84.9375,100.0,83.0,100.0
2019-02-10 03:57:36,84.9375,100.0,83.0,100.0
2019-02-10 04:04:48,85.0,100.0,83.0,100.0
2019-02-10 04:12:00,85.0,100.0,83.0,100.0
2019-02-10 04:19:12,85.0,100.0,83.0,100.0
2019-02-10 04:26:24,85.0,100.0,83.0,100.0
2019-02-10 04:33:36,84.956522,100.0,83.130435,100.0
2019-02-10 04:40:48,84.956522,100.0,83.130435,100.0
2019-02-10 04:48:00,85.0,100.0,83.571429,100.0
2019-02-10 04:55:12,85.0,100.0,83.571429,100.0
2019-02-10 05:02:24,85.0,100.0,84.0,100.0
2019-02-10 05:09:36,85.0,100.0,84.0,100.0
2019-02-10 05:16:48,85.0,100.0,84.0,100.0
2019-02-10 05:24:00,85.0,100.0,84.0,100.0
2019-02-10 05:31:12,85.0,100.0,84.0,100.0
2019-02-10 05:38:24,85.0,100.0,84.0,100.0
2019-02-10 05:45:36,85.0,100.0,83.935484,100.0
2019-02-10 05:52:48,85.0,100.0,83.935484,100.0
2019-02-10 06:00:00,85.0,100.0,83.935484,100.0
2019-02-10 06:07:12,85.0,100.0,83.0,100.0
2019-02-10 06:14:24,85.0,100.0,83.0,100.0
2019-02-10 06:21:36,84.857143,100.0,83.0,100.0
2019-02-10 06:28:48,84.857143,100.0,83.0,100.0
2019-02-10 06:36:00,84.482759,100.0,82.344828,100.0
2019-02-10 06:43:12,84.482759,100.0,82.344828,100.0
2019-02-10 06:50:24,84.068966,100.0,80.793103,100.0
2019-02-10 06:57:36,84.068966,100.0,80.793103,100.0
2019-02-10 07:04:48,83.466667,100.0,77.133333,100.0
2019-02-10 07:12:00,83.466667,100.0,77.133333,100.0
2019-02-10 07:19:12,81.774194,99.612903,70.548387,100.0
2019-02-10 07:26:24,81.774194,99.612903,70.548387,100.0
2019-02-10 07:33:36,79.5,96.875,66.4375,100.0
2019-02-10 07:40:48,79.5,96.875,66.4375,100.0
2019-02-10 07:48:00,78.793103,94.931034,68.689655,100.0
2019-02-10 07:55:12,78.793103,94.931034,68.689655,100.0
2019-02-10 08:02:24,75.518519,93.925926,76.185185,100.0
2019-02-10 08:09:36,75.518519,93.925926,76.185185,100.0
2019-02-10 08:16:48,74.26087,93.0,78.608696,100.0
2019-02-10 08:24:00,74.26087,93.0,78.608696,100.0
2019-02-10 08:31:12,75.0,92.043478,79.0,100.0
2019-02-10 08:38:24,75.0,92.043478,79.0,100.0
2019-02-10 08:45:36,73.185185,91.296296,78.222222,100.0
2019-02-10 08:52:48,73.185185,91.296296,78.222222,100.0
2019-02-10 09:00:00,73.185185,91.296296,78.222222,100.0
2019-02-10 09:07:12,73.903226,91.419355,78.0,100.0
2019-02-10 09:14:24,73.903226,91.419355,78.0,100.0
2019-02-10 09:21:36,75.53125,91.0625,77.34375,100.0
2019-02-10 09:28:48,75.53125,91.0625,77.34375,100.0
2019-02-10 09:36:00,76.0,91.0,70.225806,100.0
2019-02-10 09:43:12,76.0,91.0,70.225806,100.0
2019-02-10 09:50:24,76.482759,92.344828,64.896552,98.62069
2019-02-10 09:57:36,76.482759,92.344828,64.896552,98.62069
2019-02-10 10:04:48,76.793103,93.62069,67.517241,94.310345
2019-02-10 10:12:00,76.793103,93.62069,67.517241,94.310345
2019-02-10 10:19:12,77.0,94.142857,71.964286,92.571429
2019-02-10 10:26:24,77.0,94.142857,71.964286,92.571429
2019-02-10 10:33:36,76.655172,94.551724,66.310345,91.034483
2019-02-10 10:40:48,76.655172,94.551724,66.310345,91.034483
2019-02-10 10:48:00,76.625,94.96875,63.21875,88.46875
2019-02-10 10:55:12,76.625,94.96875,63.21875,88.46875
2019-02-10 11:02:24,76.193548,94.967742,62.612903,86.516129
2019-02-10 11:09:36,76.193548,94.967742,62.612903,86.516129
2019-02-10 11:16:48,76.0,94.96875,62.46875,84.4375
2019-02-10 11:24:00,76.0,94.96875,62.46875,84.4375
2019-02-10 11:31:12,75.965517,95.0,62.931034,83.310345
2019-02-10 11:38:24,75.965517,95.0,62.931034,83.310345
2019-02-10 11:45:36,75.241379,95.0,63.413793,82.482759
2019-02-10 11:52:48,75.241379,95.0,63.413793,82.482759
2019-02-10 12:00:00,75.241379,95.0,63.413793,82.482759
2019-02-10 12:07:12,75.034483,95.0,65.241379,83.758621
2019-02-10 12:14:24,75.034483,95.0,65.241379,83.758621
2019-02-10 12:21:36,75.115385,95.0,67.423077,86.269231
2019-02-10 12:28:48,75.115385,95.0,67.423077,86.269231
2019-02-10 12:36:00,75.0,95.0,70.958333,90.625
2019-02-10 12:43:12,75.0,95.0,70.958333,90.625
2019-02-10 12:50:24,75.0,95.0,72.0,92.0
2019-02-10 12:57:36,75.0,95.0,72.0,92.0
2019-02-10 13:04:48,75.0,95.0,72.967742,93.258065
2019-02-10 13:12:00,75.0,95.0,72.967742,93.258065
2019-02-10 13:19:12,75.0,94.967742,74.0,95.483871
2019-02-10 13:26:24,75.0,94.967742,74.0,95.483871
2019-02-10 13:33:36,75.0,94.413793,74.517241,96.448276
2019-02-10 13:40:48,75.0,94.413793,74.517241,96.448276
2019-02-10 13:48:00,75.0,95.0,75.0,97.310345
2019-02-10 13:55:12,75.0,95.0,75.0,97.310345
2019-02-10 14:02:24,75.2,95.0,75.0,98.233333
2019-02-10 14:09:36,75.2,95.0,75.0,98.233333
2019-02-10 14:16:48,76.0,95.033333,75.8,99.0
2019-02-10 14:24:00,76.0,95.033333,75.8,99.0
2019-02-10 14:31:12,76.387097,96.0,76.0,99.16129
2019-02-10 14:38:24,76.387097,96.0,76.0,99.16129
2019-02-10 14:45:36,77.0,96.40625,76.6875,99.96875
2019-02-10 14:52:48,77.0,96.40625,76.6875,99.96875
2019-02-10 15:00:00,77.0,96.40625,76.6875,99.96875
2019-02-10 15:07:12,77.0625,97.0,77.0,100.0
2019-02-10 15:14:24,77.0625,97.0,77.0,100.0
2019-02-10 15:21:36,77.8125,97.125,77.0,100.0
2019-02-10 15:28:48,77.8125,97.125,77.0,100.0
2019-02-10 15:36:00,78.0,98.0,77.0,100.0
2019-02-10 15:43:12,78.0,98.0,77.0,100.0
2019-02-10 15:50:24,78.0,98.0,77.483871,100.0
2019-02-10 15:57:36,78.0,98.0,77.483871,100.0
2019-02-10 16:04:48,78.0,98.645161,78.0,100.0
2019-02-10 16:12:00,78.0,98.645161,78.0,100.0
2019-02-10 16:19:12,78.903226,99.0,78.0,100.0
2019-02-10 16:26:24,78.903226,99.0,78.0,100.0
2019-02-10 16:33:36,78.1875,99.0,78.0,100.0
2019-02-10 16:40:48,78.1875,99.0,78.0,100.0
2019-02-10 16:48:00,78.0,99.0,78.0,100.0
2019-02-10 16:55:12,78.0,99.0,78.0,100.0
2019-02-10 17:02:24,78.0,99.0,78.0,100.0
2019-02-10 17:09:36,78.0,99.0,78.0,100.0
2019-02-10 17:16:48,78.0,99.0,78.0,99.833333
2019-02-10 17:24:00,78.0,99.0,78.0,99.833333
2019-02-10 17:31:12,78.0,98.933333,77.966667,99.1
2019-02-10 17:38:24,78.0,98.933333,77.966667,99.1
2019-02-10 17:45:36,78.0,98.7,77.9,99.0
2019-02-10 17:52:48,78.0,98.7,77.9,99.0
2019-02-10 18:00:00,78.0,98.7,77.9,99.0
