,4340_POG_26.26,4348_POG_27.27,4356_POG_28.28,4364_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-02-09 23:45:36,,,,
2019-02-09 23:52:48,1.54,1.46,1.73,1.56
2019-02-10 00:00:00,1.47,1.38,1.6,1.5
2019-02-10 00:07:12,1.36,1.23,1.47,1.37
2019-02-10 00:14:24,1.36,1.23,1.47,1.37
2019-02-10 00:21:36,1.31,1.11,1.35,1.13
2019-02-10 00:28:48,1.31,1.11,1.35,1.13
2019-02-10 00:36:00,1.21,1.0,1.27,1.07
2019-02-10 00:43:12,1.21,1.0,1.27,1.07
2019-02-10 00:50:24,1.13,0.95,1.18,1.07
2019-02-10 00:57:36,1.13,0.95,1.18,1.07
2019-02-10 01:04:48,1.23,1.1,1.32,1.27
2019-02-10 01:12:00,1.23,1.1,1.32,1.27
2019-02-10 01:19:12,1.31,1.22,1.42,1.4
2019-02-10 01:26:24,1.31,1.22,1.42,1.4
2019-02-10 01:33:36,1.49,1.47,1.58,1.6
2019-02-10 01:40:48,1.49,1.47,1.58,1.6
2019-02-10 01:48:00,1.56,1.53,1.63,1.67
2019-02-10 01:55:12,1.56,1.53,1.63,1.67
2019-02-10 02:02:24,1.45,1.46,1.56,1.55
2019-02-10 02:09:36,1.45,1.46,1.56,1.55
2019-02-10 02:16:48,1.34,1.27,1.48,1.35
2019-02-10 02:24:00,1.34,1.27,1.48,1.35
2019-02-10 02:31:12,1.31,1.2,1.42,1.3
2019-02-10 02:38:24,1.31,1.2,1.42,1.3
2019-02-10 02:45:36,1.24,1.11,1.39,1.25
2019-02-10 02:52:48,1.24,1.11,1.39,1.25
2019-02-10 03:00:00,1.24,1.11,1.39,1.25
2019-02-10 03:07:12,1.13,1.04,1.3,1.14
2019-02-10 03:14:24,1.13,1.04,1.3,1.14
2019-02-10 03:21:36,1.18,1.01,1.3,1.07
2019-02-10 03:28:48,1.18,1.01,1.3,1.07
2019-02-10 03:36:00,1.09,1.01,1.24,1.03
2019-02-10 03:43:12,1.09,1.01,1.24,1.03
2019-02-10 03:50:24,1.12,0.92,1.19,1.0
2019-02-10 03:57:36,1.12,0.92,1.19,1.0
2019-02-10 04:04:48,1.1,0.93,1.18,0.97
2019-02-10 04:12:00,1.1,0.93,1.18,0.97
2019-02-10 04:19:12,1.1,0.93,1.24,0.98
2019-02-10 04:26:24,1.1,0.93,1.24,0.98
2019-02-10 04:33:36,1.04,0.87,1.17,0.97
2019-02-10 04:40:48,1.04,0.87,1.17,0.97
2019-02-10 04:48:00,1.0,0.81,1.1,0.86
2019-02-10 04:55:12,1.0,0.81,1.1,0.86
2019-02-10 05:02:24,1.07,0.82,1.09,0.85
2019-02-10 05:09:36,1.07,0.82,1.09,0.85
2019-02-10 05:16:48,1.11,0.87,1.1,0.88
2019-02-10 05:24:00,1.11,0.87,1.1,0.88
2019-02-10 05:31:12,1.04,0.82,1.05,0.86
2019-02-10 05:38:24,1.04,0.82,1.05,0.86
2019-02-10 05:45:36,1.04,0.82,1.05,0.86
2019-02-10 05:52:48,1.06,0.99,1.1,0.99
2019-02-10 06:00:00,1.06,0.99,1.1,0.99
2019-02-10 06:07:12,1.12,1.14,1.22,1.01
2019-02-10 06:14:24,1.12,1.14,1.22,1.01
2019-02-10 06:21:36,1.18,1.51,1.33,1.06
2019-02-10 06:28:48,1.18,1.51,1.33,1.06
2019-02-10 06:36:00,1.26,1.59,1.47,1.18
2019-02-10 06:43:12,1.26,1.59,1.47,1.18
2019-02-10 06:50:24,1.3,2.19,1.72,1.2
2019-02-10 06:57:36,1.3,2.19,1.72,1.2
2019-02-10 07:04:48,1.51,2.88,2.33,1.3
2019-02-10 07:12:00,1.51,2.88,2.33,1.3
2019-02-10 07:19:12,1.97,4.38,3.39,1.53
2019-02-10 07:26:24,1.97,4.38,3.39,1.53
2019-02-10 07:33:36,2.79,4.97,4.17,1.78
2019-02-10 07:40:48,2.79,4.97,4.17,1.78
2019-02-10 07:48:00,2.95,5.58,3.91,2.11
2019-02-10 07:55:12,2.95,5.58,3.91,2.11
2019-02-10 08:02:24,3.92,6.16,3.36,2.46
2019-02-10 08:09:36,3.92,6.16,3.36,2.46
2019-02-10 08:16:48,4.23,6.59,3.43,2.85
2019-02-10 08:24:00,4.23,6.59,3.43,2.85
2019-02-10 08:31:12,4.32,6.93,3.69,3.28
2019-02-10 08:38:24,4.32,6.93,3.69,3.28
2019-02-10 08:45:36,4.94,6.99,4.03,3.69
2019-02-10 08:52:48,4.94,6.99,4.03,3.69
2019-02-10 09:00:00,4.94,6.99,4.03,3.69
2019-02-10 09:07:12,4.96,6.92,4.25,3.98
2019-02-10 09:14:24,4.96,6.92,4.25,3.98
2019-02-10 09:21:36,5.01,7.31,4.6,4.33
2019-02-10 09:28:48,5.01,7.31,4.6,4.33
2019-02-10 09:36:00,5.0,6.98,5.13,4.58
2019-02-10 09:43:12,5.0,6.98,5.13,4.58
2019-02-10 09:50:24,5.04,5.93,6.16,5.52
2019-02-10 09:57:36,5.04,5.93,6.16,5.52
2019-02-10 10:04:48,5.12,5.49,7.14,6.39
2019-02-10 10:12:00,5.12,5.49,7.14,6.39
2019-02-10 10:19:12,5.28,5.54,7.92,6.84
2019-02-10 10:26:24,5.28,5.54,7.92,6.84
2019-02-10 10:33:36,5.43,5.69,8.78,7.41
2019-02-10 10:40:48,5.43,5.69,8.78,7.41
2019-02-10 10:48:00,5.58,5.92,9.27,7.97
2019-02-10 10:55:12,5.58,5.92,9.27,7.97
2019-02-10 11:02:24,5.76,6.13,10.25,8.77
2019-02-10 11:09:36,5.76,6.13,10.25,8.77
2019-02-10 11:16:48,5.89,6.3,10.11,9.0
2019-02-10 11:24:00,5.89,6.3,10.11,9.0
2019-02-10 11:31:12,6.0,6.35,10.31,9.37
2019-02-10 11:38:24,6.0,6.35,10.31,9.37
2019-02-10 11:45:36,6.07,6.32,10.19,9.4
2019-02-10 11:52:48,6.07,6.32,10.19,9.4
2019-02-10 12:00:00,6.07,6.32,10.19,9.4
2019-02-10 12:07:12,5.98,6.2,9.89,9.23
2019-02-10 12:14:24,5.98,6.2,9.89,9.23
2019-02-10 12:21:36,5.96,6.18,9.02,9.08
2019-02-10 12:28:48,5.96,6.18,9.02,9.08
2019-02-10 12:36:00,5.86,5.99,7.39,7.8
2019-02-10 12:43:12,5.86,5.99,7.39,7.8
2019-02-10 12:50:24,5.96,6.13,7.39,7.76
2019-02-10 12:57:36,5.96,6.13,7.39,7.76
2019-02-10 13:04:48,6.0,6.22,7.0,7.03
2019-02-10 13:12:00,6.0,6.22,7.0,7.03
2019-02-10 13:19:12,5.89,5.98,6.33,6.67
2019-02-10 13:26:24,5.89,5.98,6.33,6.67
2019-02-10 13:33:36,5.84,5.96,6.17,6.43
2019-02-10 13:40:48,5.84,5.96,6.17,6.43
2019-02-10 13:48:00,5.73,5.79,5.97,6.14
2019-02-10 13:55:12,5.73,5.79,5.97,6.14
2019-02-10 14:02:24,5.6,5.6,5.73,5.98
2019-02-10 14:09:36,5.6,5.6,5.73,5.98
2019-02-10 14:16:48,5.3,5.38,5.49,5.57
2019-02-10 14:24:00,5.3,5.38,5.49,5.57
2019-02-10 14:31:12,5.05,5.07,5.16,5.25
2019-02-10 14:38:24,5.05,5.07,5.16,5.25
2019-02-10 14:45:36,4.96,4.79,4.96,4.97
2019-02-10 14:52:48,4.96,4.79,4.96,4.97
2019-02-10 15:00:00,4.96,4.79,4.96,4.97
2019-02-10 15:07:12,4.73,4.59,4.67,4.66
2019-02-10 15:14:24,4.73,4.59,4.67,4.66
2019-02-10 15:21:36,4.51,4.33,4.49,4.51
2019-02-10 15:28:48,4.51,4.33,4.49,4.51
2019-02-10 15:36:00,4.34,4.14,4.32,4.4
2019-02-10 15:43:12,4.34,4.14,4.32,4.4
2019-02-10 15:50:24,4.09,3.9,4.08,4.05
2019-02-10 15:57:36,4.09,3.9,4.08,4.05
2019-02-10 16:04:48,3.8,3.74,3.86,3.87
2019-02-10 16:12:00,3.8,3.74,3.86,3.87
2019-02-10 16:19:12,3.77,3.77,3.8,3.82
2019-02-10 16:26:24,3.77,3.77,3.8,3.82
2019-02-10 16:33:36,3.72,3.73,3.8,3.87
2019-02-10 16:40:48,3.72,3.73,3.8,3.87
2019-02-10 16:48:00,3.66,3.63,3.7,3.75
2019-02-10 16:55:12,3.66,3.63,3.7,3.75
2019-02-10 17:02:24,3.55,3.57,3.64,3.62
2019-02-10 17:09:36,3.55,3.57,3.64,3.62
2019-02-10 17:16:48,3.44,3.48,3.55,3.53
2019-02-10 17:24:00,3.44,3.48,3.55,3.53
2019-02-10 17:31:12,3.35,3.48,3.56,3.55
2019-02-10 17:38:24,3.35,3.48,3.56,3.55
2019-02-10 17:45:36,3.29,3.4,3.51,3.47
2019-02-10 17:52:48,3.29,3.4,3.51,3.47
2019-02-10 18:00:00,3.29,3.4,3.51,3.47
2019-02-10 18:07:12,3.21,3.25,3.41,3.33
2019-02-10 18:14:24,3.21,3.25,3.41,3.33
2019-02-10 18:21:36,3.11,3.07,3.26,3.13
2019-02-10 18:28:48,3.11,3.07,3.26,3.13
2019-02-10 18:36:00,3.07,3.06,3.23,3.09
2019-02-10 18:43:12,3.07,3.06,3.23,3.09
2019-02-10 18:50:24,3.1,3.17,3.34,3.27
2019-02-10 18:57:36,3.1,3.17,3.34,3.27
