,364_APAR_511.11,368_APAR_512.12,372_APAR_513.13,376_APAR_514.14,380_APAR_515.15,384_APAR_516.16,388_APAR_517.17,392_APAR_518.18,396_APAR_519.19,400_APAR_520.20,404_APAR_521.21,408_APAR_522.22,412_APAR_523.23,690_FIF_504.4,692_FIF_505.5,694_FIF_506.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,
2019-02-09 23:45:36,26.8,26.9,36.6,49.9,67.1,37.2,38.0,39.3,44.4,25.2,25.9,31.9,35.9,28.0,25.206897,27.0
2019-02-09 23:52:48,26.8,26.9,36.6,49.8,67.1,37.2,38.0,39.3,44.4,25.2,25.9,31.9,35.9,27.933333,25.033333,27.0
2019-02-10 00:00:00,26.8,26.9,36.6,49.8,67.1,37.2,38.0,39.3,44.4,25.2,25.9,31.9,35.9,27.933333,25.033333,27.0
2019-02-10 00:07:12,26.8,26.9,36.5,49.7,67.0,37.2,38.0,39.3,44.4,25.2,26.0,31.9,35.9,27.967742,25.096774,27.0
2019-02-10 00:14:24,26.8,26.9,36.5,49.7,67.0,37.2,38.0,39.3,44.4,25.2,26.0,31.9,35.9,27.967742,25.096774,27.0
2019-02-10 00:21:36,26.8,26.9,36.5,49.7,67.0,37.2,38.0,39.3,44.5,25.2,26.0,31.9,35.9,27.958333,25.041667,27.0
2019-02-10 00:28:48,26.8,26.9,36.5,49.7,67.0,37.2,38.0,39.3,44.5,25.2,26.0,31.9,35.9,27.958333,25.041667,27.0
2019-02-10 00:36:00,26.8,26.9,36.4,49.6,66.9,37.2,38.0,39.3,44.4,25.3,26.0,31.9,35.8,28.0,25.041667,27.0
2019-02-10 00:43:12,26.8,26.9,36.4,49.6,66.9,37.2,38.0,39.3,44.4,25.3,26.0,31.9,35.8,28.0,25.041667,27.0
2019-02-10 00:50:24,26.8,26.9,36.4,49.5,66.9,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,27.96,25.04,27.0
2019-02-10 00:57:36,26.8,26.9,36.4,49.5,66.9,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,27.96,25.04,27.0
2019-02-10 01:04:48,26.8,26.9,36.3,49.5,66.8,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,28.0,25.0,27.0
2019-02-10 01:12:00,26.8,26.9,36.3,49.5,66.8,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,28.0,25.0,27.0
2019-02-10 01:19:12,26.8,26.9,36.3,49.4,66.8,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,27.965517,25.068966,27.0
2019-02-10 01:26:24,26.8,26.9,36.3,49.4,66.8,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,27.965517,25.068966,27.0
2019-02-10 01:33:36,26.8,26.9,36.3,49.4,66.8,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,27.965517,25.103448,27.0
2019-02-10 01:40:48,26.8,26.9,36.3,49.4,66.8,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,27.965517,25.103448,27.0
2019-02-10 01:48:00,26.8,26.9,36.2,49.3,66.8,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,27.9375,25.15625,27.0
2019-02-10 01:55:12,26.8,26.9,36.2,49.3,66.8,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,27.9375,25.15625,27.0
2019-02-10 02:02:24,26.8,26.9,36.2,49.3,66.9,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,28.0,25.032258,27.0
2019-02-10 02:09:36,26.8,26.9,36.2,49.3,66.9,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,28.0,25.032258,27.0
2019-02-10 02:16:48,26.8,26.9,36.2,49.3,66.9,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,27.967742,25.16129,27.0
2019-02-10 02:24:00,26.8,26.9,36.2,49.3,66.9,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,27.967742,25.16129,27.0
2019-02-10 02:31:12,26.8,26.9,36.1,49.3,66.9,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,28.0,25.068966,27.0
2019-02-10 02:38:24,26.8,26.9,36.1,49.3,66.9,37.2,38.0,39.3,44.5,25.3,26.0,31.9,35.8,28.0,25.068966,27.0
