,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-13 23:45:36,40.8,57.6,70.5,,,,,,,36.0,36.3,53.4,87.6,35.5,58.5,92.2,43.5,43.8,47.3,27.0,28.0,25.911765,59.0,35.9,38.4,41.1,49.4,41.1,50.2,62.6
2019-01-13 23:52:48,40.9,57.6,70.5,,,,,,,36.0,36.3,53.6,87.5,35.5,58.5,92.2,43.5,43.8,47.3,27.090909,28.0,25.878788,59.0,36.0,38.4,41.1,49.4,41.1,50.2,62.6
2019-01-14 00:00:00,40.9,57.6,70.5,,,,,,,36.0,36.3,53.6,87.5,35.5,58.5,92.2,43.5,43.8,47.3,27.090909,28.0,25.878788,59.0,36.0,38.4,41.1,49.4,41.1,50.2,62.6
2019-01-14 00:07:12,40.8,57.6,70.5,,,,,,,36.0,36.3,53.6,87.5,35.5,58.5,92.2,43.5,43.8,47.3,27.382353,28.0,25.941176,59.0,36.0,38.4,41.1,49.4,41.0,50.2,62.6
2019-01-14 00:14:24,40.8,57.6,70.5,,,,,,,36.0,36.3,53.6,87.5,35.5,58.5,92.2,43.5,43.8,47.3,27.382353,28.0,25.941176,59.0,36.0,38.4,41.1,49.4,41.0,50.2,62.6
2019-01-14 00:21:36,40.8,57.6,70.5,,,,,,,36.0,36.3,53.8,87.5,35.5,58.4,92.2,43.5,43.8,47.3,27.34375,28.0,26.0,59.0,36.0,38.4,41.1,49.4,41.0,50.1,62.6
2019-01-14 00:28:48,40.8,57.6,70.5,,,,,,,36.0,36.3,53.8,87.5,35.5,58.4,92.2,43.5,43.8,47.3,27.34375,28.0,26.0,59.0,36.0,38.4,41.1,49.4,41.0,50.1,62.6
2019-01-14 00:36:00,40.8,57.6,70.5,,,,,,,36.0,36.3,53.7,87.5,35.5,58.4,92.2,43.5,43.8,47.3,27.09375,28.0,25.90625,59.0,35.9,38.4,41.1,49.4,41.0,50.2,62.6
2019-01-14 00:43:12,40.8,57.6,70.5,,,,,,,36.0,36.3,53.7,87.5,35.5,58.4,92.2,43.5,43.8,47.3,27.09375,28.0,25.90625,59.0,35.9,38.4,41.1,49.4,41.0,50.2,62.6
2019-01-14 00:50:24,40.9,57.6,70.5,,,,,,,36.0,36.3,53.8,87.5,35.5,58.4,92.2,43.5,43.8,47.3,27.181818,28.0,25.727273,59.0,36.0,38.4,41.1,49.4,41.0,50.1,62.5
2019-01-14 00:57:36,40.9,57.6,70.5,,,,,,,36.0,36.3,53.8,87.5,35.5,58.4,92.2,43.5,43.8,47.3,27.181818,28.0,25.727273,59.0,36.0,38.4,41.1,49.4,41.0,50.1,62.5
2019-01-14 01:04:48,40.9,57.6,70.5,,,,,,,36.0,36.3,53.8,87.5,35.5,58.4,92.2,43.5,43.8,47.3,27.205882,28.0,25.852941,59.0,36.0,38.4,41.1,49.4,41.0,50.1,62.5
2019-01-14 01:12:00,40.9,57.6,70.5,,,,,,,36.0,36.3,53.8,87.5,35.5,58.4,92.2,43.5,43.8,47.3,27.205882,28.0,25.852941,59.0,36.0,38.4,41.1,49.4,41.0,50.1,62.5
2019-01-14 01:19:12,40.8,57.6,70.5,,,,,,,36.0,36.3,53.8,87.5,35.5,58.4,92.2,43.5,43.8,47.3,27.121212,28.0,26.0,59.0,36.0,38.4,41.2,49.4,41.0,50.1,62.5
2019-01-14 01:26:24,40.8,57.6,70.5,,,,,,,36.0,36.3,53.8,87.5,35.5,58.4,92.2,43.5,43.8,47.3,27.121212,28.0,26.0,59.0,36.0,38.4,41.2,49.4,41.0,50.1,62.5
2019-01-14 01:33:36,40.7,57.6,70.5,,,,,,,36.0,36.3,53.9,87.5,35.5,58.3,92.2,43.5,43.9,47.3,27.151515,28.0,26.0,59.0,35.9,38.4,41.2,49.4,41.0,50.1,62.5
2019-01-14 01:40:48,40.7,57.6,70.5,,,,,,,36.0,36.3,53.9,87.5,35.5,58.3,92.2,43.5,43.9,47.3,27.151515,28.0,26.0,59.0,35.9,38.4,41.2,49.4,41.0,50.1,62.5
2019-01-14 01:48:00,40.8,57.6,70.5,,,,,,,36.0,36.3,53.9,87.5,35.4,58.3,92.2,43.5,43.9,47.3,27.117647,28.0,26.0,59.0,35.9,38.4,41.2,49.4,41.0,50.1,62.5
2019-01-14 01:55:12,40.8,57.6,70.5,,,,,,,36.0,36.3,53.9,87.5,35.4,58.3,92.2,43.5,43.9,47.3,27.117647,28.0,26.0,59.0,35.9,38.4,41.2,49.4,41.0,50.1,62.5
2019-01-14 02:02:24,40.8,57.6,70.5,,,,,,,36.0,36.3,54.0,87.5,35.4,58.3,92.2,43.5,43.9,47.3,27.0,28.0,25.969697,59.0,36.0,38.4,41.2,49.4,41.0,50.1,62.5
2019-01-14 02:09:36,40.8,57.6,70.5,,,,,,,36.0,36.3,54.0,87.5,35.4,58.3,92.2,43.5,43.9,47.3,27.0,28.0,25.969697,59.0,36.0,38.4,41.2,49.4,41.0,50.1,62.5
2019-01-14 02:16:48,40.8,57.6,70.5,,,,,,,36.0,36.3,54.1,87.5,35.4,58.3,92.2,43.5,43.9,47.3,27.424242,28.0,26.0,59.0,36.0,38.4,41.2,49.4,40.9,50.0,62.5
