,304_APAR_411.11,308_APAR_412.12,312_APAR_413.13,316_APAR_414.14,320_APAR_415.15,324_APAR_416.16,328_APAR_417.17,332_APAR_418.18,336_APAR_419.19,340_APAR_420.20,344_APAR_421.21,348_APAR_422.22,352_APAR_423.23,356_APAR_424.24,360_APAR_425.25,680_FIF_402.2,682_FIF_403.3,684_FIF_404.4,686_FIF_405.5,688_FIF_406.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-13 23:45:36,29.8,31.4,32.6,46.0,51.9,26.6,28.3,31.3,41.0,56.3,25.4,26.1,27.5,51.2,83.2,28.0,24.0,28.0,29.0,27.058824
2019-01-13 23:52:48,29.9,31.4,32.6,46.0,51.9,26.6,28.3,31.3,41.0,56.3,25.4,26.1,27.5,51.2,83.2,28.0,24.0,28.0,29.0,27.060606
2019-01-14 00:00:00,29.9,31.4,32.6,46.0,51.9,26.6,28.3,31.3,41.0,56.3,25.4,26.1,27.5,51.2,83.2,28.0,24.0,28.0,29.0,27.060606
2019-01-14 00:07:12,29.9,31.4,32.6,46.0,51.9,26.6,28.4,31.3,41.0,56.3,25.4,26.2,27.5,51.2,83.2,28.0,24.0,28.0,29.0,27.088235
2019-01-14 00:14:24,29.9,31.4,32.6,46.0,51.9,26.6,28.4,31.3,41.0,56.3,25.4,26.2,27.5,51.2,83.2,28.0,24.0,28.0,29.0,27.088235
2019-01-14 00:21:36,29.9,31.4,32.6,46.0,51.9,26.6,28.4,31.3,41.0,56.3,25.5,26.2,27.5,51.2,83.2,28.0,24.0,28.0,29.0,27.09375
2019-01-14 00:28:48,29.9,31.4,32.6,46.0,51.9,26.6,28.4,31.3,41.0,56.3,25.5,26.2,27.5,51.2,83.2,28.0,24.0,28.0,29.0,27.09375
2019-01-14 00:36:00,29.9,31.4,32.6,46.0,51.9,26.6,28.4,31.3,41.0,56.3,25.5,26.2,27.5,51.2,83.2,28.0,24.0,28.0,29.0,27.21875
2019-01-14 00:43:12,29.9,31.4,32.6,46.0,51.9,26.6,28.4,31.3,41.0,56.3,25.5,26.2,27.5,51.2,83.2,28.0,24.0,28.0,29.0,27.21875
2019-01-14 00:50:24,29.9,31.4,32.6,46.0,51.9,26.6,28.4,31.3,41.0,56.2,25.5,26.2,27.5,51.2,83.2,28.0,24.0,28.0,29.0,27.181818
