,2243_LE03_02.2,2310_LE03_03.3,2377_LE03_04.4,2444_LE03_05.5,2511_LE03_06.6,2578_LE03_07.7,2645_LE03_08.8,2712_LE03_09.9,3861_LE01_26.10,4078_LE03_27.26,4446_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-13 23:45:36,112.7,163.5,24.9,31.7,26.3,29.4,27.9,,,44.3,
2019-01-13 23:52:48,112.7,163.6,24.9,31.7,26.3,29.4,27.9,,,44.3,
2019-01-14 00:00:00,112.7,163.6,24.9,31.7,26.3,29.4,27.9,,,44.3,
2019-01-14 00:07:12,112.8,163.6,24.9,31.7,26.3,29.4,27.9,,,44.3,
2019-01-14 00:14:24,112.8,163.6,24.9,31.7,26.3,29.4,27.9,,,44.3,
2019-01-14 00:21:36,112.8,163.6,24.9,31.8,26.3,29.4,27.9,,,44.3,
2019-01-14 00:28:48,112.8,163.6,24.9,31.8,26.3,29.4,27.9,,,44.3,
2019-01-14 00:36:00,112.8,163.6,24.9,31.8,26.3,29.4,27.9,,,44.3,
2019-01-14 00:43:12,112.8,163.6,24.9,31.8,26.3,29.4,27.9,,,44.3,
2019-01-14 00:50:24,112.8,163.6,24.9,31.8,26.3,29.4,27.9,,,44.3,
2019-01-14 00:57:36,112.8,163.6,24.9,31.8,26.3,29.4,27.9,,,44.3,
2019-01-14 01:04:48,112.8,163.7,24.9,31.8,26.3,29.4,27.9,,,44.3,
2019-01-14 01:12:00,112.8,163.7,24.9,31.8,26.3,29.4,27.9,,,44.3,
2019-01-14 01:19:12,112.8,163.7,24.9,31.8,26.3,29.4,27.9,,,44.3,
2019-01-14 01:26:24,112.8,163.7,24.9,31.8,26.3,29.4,27.9,,,44.3,
2019-01-14 01:33:36,112.8,163.7,24.9,31.8,26.3,29.4,28.0,,,44.4,
2019-01-14 01:40:48,112.8,163.7,24.9,31.8,26.3,29.4,28.0,,,44.4,
2019-01-14 01:48:00,112.9,163.7,24.9,31.8,26.3,29.4,28.0,,,44.4,
2019-01-14 01:55:12,112.9,163.7,24.9,31.8,26.3,29.4,28.0,,,44.4,
2019-01-14 02:02:24,112.9,163.8,24.9,31.8,26.3,29.4,28.0,,,44.4,
2019-01-14 02:09:36,112.9,163.8,24.9,31.8,26.3,29.4,28.0,,,44.4,
2019-01-14 02:16:48,112.9,163.8,24.9,31.8,26.3,29.4,28.0,,,44.4,
2019-01-14 02:24:00,112.9,163.8,24.9,31.8,26.3,29.4,28.0,,,44.4,
2019-01-14 02:31:12,112.9,163.8,24.9,31.8,26.3,29.5,28.0,,,44.4,
2019-01-14 02:38:24,112.9,163.8,24.9,31.8,26.3,29.5,28.0,,,44.4,
2019-01-14 02:45:36,112.9,163.8,24.9,31.8,26.3,29.5,28.0,,,44.4,
2019-01-14 02:52:48,112.9,163.8,24.9,31.8,26.3,29.5,28.0,,,44.4,
2019-01-14 03:00:00,112.9,163.8,24.9,31.8,26.3,29.5,28.0,,,44.4,
2019-01-14 03:07:12,112.9,163.8,24.9,31.8,26.3,29.5,28.0,,,44.4,
2019-01-14 03:14:24,112.9,163.8,24.9,31.8,26.3,29.5,28.0,,,44.4,
2019-01-14 03:21:36,113.0,163.8,24.9,31.8,26.3,29.5,28.0,,,44.4,
2019-01-14 03:28:48,113.0,163.8,24.9,31.8,26.3,29.5,28.0,,,44.4,
2019-01-14 03:36:00,113.0,163.9,24.9,31.8,26.3,29.5,28.0,,,44.4,
