,2242_LE03_02.2,2309_LE03_03.3,2376_LE03_04.4,2443_LE03_05.5,2510_LE03_06.6,2577_LE03_07.7,2644_LE03_08.8,2711_LE03_09.9,3860_LE01_26.10,4077_LE03_27.26,4445_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-23 23:45:36,,,1136.9,,,,,,,0.0,1136.9
2019-01-23 23:52:48,,,1137.2,,,,,,,0.0,1137.2
2019-01-24 00:00:00,,,1137.2,,,,,,,0.0,1137.2
2019-01-24 00:07:12,,,1137.4,,,,,,,0.0,1137.4
2019-01-24 00:14:24,,,1137.4,,,,,,,0.0,1137.4
2019-01-24 00:21:36,,,1137.6,,,,,,,0.0,1137.6
2019-01-24 00:28:48,,,1137.6,,,,,,,0.0,1137.6
2019-01-24 00:36:00,,,1137.9,,,,,,,0.0,1137.9
2019-01-24 00:43:12,,,1137.9,,,,,,,0.0,1137.9
2019-01-24 00:50:24,,,1138.1,,,,,,,0.0,1138.1
2019-01-24 00:57:36,,,1138.1,,,,,,,0.0,1138.1
2019-01-24 01:04:48,,,1138.3,,,,,,,0.0,1138.3
2019-01-24 01:12:00,,,1138.3,,,,,,,0.0,1138.3
2019-01-24 01:19:12,,,1138.5,,,,,,,0.0,1138.5
2019-01-24 01:26:24,,,1138.5,,,,,,,0.0,1138.5
2019-01-24 01:33:36,,,1138.7,,,,,,,0.0,1138.7
2019-01-24 01:40:48,,,1138.7,,,,,,,0.0,1138.7
2019-01-24 01:48:00,,,1139.0,,,,,,,0.0,1139.0
2019-01-24 01:55:12,,,1139.0,,,,,,,0.0,1139.0
2019-01-24 02:02:24,,,1139.2,,,,,,,0.0,1139.2
2019-01-24 02:09:36,,,1139.2,,,,,,,0.0,1139.2
2019-01-24 02:16:48,,,1139.4,,,,,,,0.0,1139.4
2019-01-24 02:24:00,,,1139.4,,,,,,,0.0,1139.4
2019-01-24 02:31:12,,,1139.4,,,,,,,0.0,1139.4
2019-01-24 02:38:24,,,1139.7,,,,,,,0.0,1139.7
2019-01-24 02:45:36,,,1139.7,,,,,,,0.0,1139.7
2019-01-24 02:52:48,,,1139.9,,,,,,,0.0,1139.9
2019-01-24 03:00:00,,,1139.9,,,,,,,0.0,1139.9
2019-01-24 03:07:12,,,1140.2,,,,,,,0.0,1140.2
2019-01-24 03:14:24,,,1140.2,,,,,,,0.0,1140.2
2019-01-24 03:21:36,,,1140.4,,,,,,,0.0,1140.4
2019-01-24 03:28:48,,,1140.4,,,,,,,0.0,1140.4
2019-01-24 03:36:00,,,1140.6,,,,,,,0.0,1140.6
2019-01-24 03:43:12,,,1140.6,,,,,,,0.0,1140.6
2019-01-24 03:50:24,,,1140.9,,,,,,,0.0,1140.9
2019-01-24 03:57:36,,,1140.9,,,,,,,0.0,1140.9
2019-01-24 04:04:48,,,1141.1,,,,,,,0.0,1141.1
2019-01-24 04:12:00,,,1141.1,,,,,,,0.0,1141.1
2019-01-24 04:19:12,,,1141.4,,,,,,,0.0,1141.4
2019-01-24 04:26:24,,,1141.4,,,,,,,0.0,1141.4
2019-01-24 04:33:36,,,1141.6,,,,,,,0.0,1141.6
2019-01-24 04:40:48,,,1141.6,,,,,,,0.0,1141.6
2019-01-24 04:48:00,,,1141.8,,,,,,,0.0,1141.8
2019-01-24 04:55:12,,,1141.8,,,,,,,0.0,1141.8
2019-01-24 05:02:24,,,1142.1,,,,,,,0.0,1142.1
