,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
,avg,avg,avg,avg
Time,,,,
2019-01-23 23:45:36,2920.93,1.08,0.73,1.05
2019-01-23 23:52:48,2529.66,1.01,0.63,0.8
2019-01-24 00:00:00,2529.66,1.01,0.63,0.8
2019-01-24 00:07:12,3626.49,1.46,1.12,1.38
2019-01-24 00:14:24,3626.49,1.46,1.12,1.38
2019-01-24 00:21:36,3202.71,1.06,0.74,0.71
2019-01-24 00:28:48,3202.71,1.06,0.74,0.71
2019-01-24 00:36:00,3373.18,1.24,1.0,1.05
2019-01-24 00:43:12,3373.18,1.24,1.0,1.05
2019-01-24 00:50:24,3397.31,1.13,0.79,0.78
2019-01-24 00:57:36,3397.31,1.13,0.79,0.78
2019-01-24 01:04:48,3108.39,1.03,0.81,0.97
2019-01-24 01:12:00,3108.39,1.03,0.81,0.97
2019-01-24 01:19:12,3763.25,1.35,0.85,1.2
2019-01-24 01:26:24,3763.25,1.35,0.85,1.2
2019-01-24 01:33:36,3057.13,1.12,0.86,0.97
2019-01-24 01:40:48,3057.13,1.12,0.86,0.97
2019-01-24 01:48:00,3228.27,1.2,0.82,0.84
2019-01-24 01:55:12,3228.27,1.2,0.82,0.84
2019-01-24 02:02:24,2720.07,1.63,1.22,1.4
2019-01-24 02:09:36,2720.07,1.63,1.22,1.4
2019-01-24 02:16:48,2340.13,1.29,1.03,1.09
2019-01-24 02:24:00,2340.13,1.29,1.03,1.09
2019-01-24 02:31:12,2340.13,1.29,1.03,1.09
2019-01-24 02:38:24,4395.89,1.35,1.02,1.05
2019-01-24 02:45:36,4395.89,1.35,1.02,1.05
2019-01-24 02:52:48,2976.69,1.27,0.78,1.17
2019-01-24 03:00:00,2976.69,1.27,0.78,1.17
2019-01-24 03:07:12,3724.28,1.57,1.22,1.29
2019-01-24 03:14:24,3724.28,1.57,1.22,1.29
2019-01-24 03:21:36,2852.78,1.64,1.43,1.42
2019-01-24 03:28:48,2852.78,1.64,1.43,1.42
2019-01-24 03:36:00,3018.85,1.46,0.87,0.94
2019-01-24 03:43:12,3018.85,1.46,0.87,0.94
2019-01-24 03:50:24,3476.76,1.58,0.82,1.19
2019-01-24 03:57:36,3476.76,1.58,0.82,1.19
2019-01-24 04:04:48,3112.53,1.54,1.22,1.25
2019-01-24 04:12:00,3112.53,1.54,1.22,1.25
2019-01-24 04:19:12,3263.28,1.08,0.7,0.87
2019-01-24 04:26:24,3263.28,1.08,0.7,0.87
2019-01-24 04:33:36,2816.76,0.83,0.56,0.87
2019-01-24 04:40:48,2816.76,0.83,0.56,0.87
2019-01-24 04:48:00,3409.51,1.3,0.89,1.2
2019-01-24 04:55:12,3409.51,1.3,0.89,1.2
2019-01-24 05:02:24,3100.15,1.33,0.86,0.94
2019-01-24 05:09:36,3100.15,1.33,0.86,0.94
2019-01-24 05:16:48,3523.02,1.53,0.86,1.08
2019-01-24 05:24:00,3523.02,1.53,0.86,1.08
2019-01-24 05:31:12,3523.02,1.53,0.86,1.08
2019-01-24 05:38:24,3061.89,1.41,1.0,0.97
2019-01-24 05:45:36,3061.89,1.41,1.0,0.97
2019-01-24 05:52:48,3814.42,1.69,0.86,1.25
2019-01-24 06:00:00,3814.42,1.69,0.86,1.25
2019-01-24 06:07:12,1.66,1.63,0.9,1.1
2019-01-24 06:14:24,1.66,1.63,0.9,1.1
2019-01-24 06:21:36,1.52,1.44,0.91,1.13
2019-01-24 06:28:48,1.52,1.44,0.91,1.13
2019-01-24 06:36:00,1.27,1.19,0.8,0.83
2019-01-24 06:43:12,1.27,1.19,0.8,0.83
2019-01-24 06:50:24,1.27,1.19,0.8,0.83
2019-01-24 06:57:36,1.27,1.19,0.8,0.83
2019-01-24 07:04:48,1.48,1.46,0.84,0.92
2019-01-24 07:12:00,1.48,1.46,0.84,0.92
2019-01-24 07:19:12,1.54,1.58,0.89,1.13
2019-01-24 07:26:24,1.54,1.58,0.89,1.13
2019-01-24 07:33:36,1.56,1.68,0.93,1.18
2019-01-24 07:40:48,1.56,1.68,0.93,1.18
2019-01-24 07:48:00,1.43,1.4,1.04,1.36
2019-01-24 07:55:12,1.43,1.4,1.04,1.36
2019-01-24 08:02:24,1.62,1.63,1.19,1.31
2019-01-24 08:09:36,1.62,1.63,1.19,1.31
2019-01-24 08:16:48,1.56,1.54,0.98,1.28
2019-01-24 08:24:00,1.56,1.54,0.98,1.28
2019-01-24 08:31:12,1.52,1.62,1.08,1.02
2019-01-24 08:38:24,1.52,1.62,1.08,1.02
2019-01-24 08:45:36,1.52,1.62,1.08,1.02
2019-01-24 08:52:48,1.42,1.38,1.0,1.26
2019-01-24 09:00:00,1.42,1.38,1.0,1.26
2019-01-24 09:07:12,1.68,1.66,1.05,1.15
2019-01-24 09:14:24,1.68,1.66,1.05,1.15
2019-01-24 09:21:36,1.61,1.63,1.1,0.96
2019-01-24 09:28:48,1.61,1.63,1.1,0.96
2019-01-24 09:36:00,1.55,1.55,1.07,1.14
2019-01-24 09:43:12,1.55,1.55,1.07,1.14
2019-01-24 09:50:24,1.22,1.28,0.83,0.98
2019-01-24 09:57:36,1.22,1.28,0.83,0.98
2019-01-24 10:04:48,1.59,1.43,0.93,0.86
2019-01-24 10:12:00,1.59,1.43,0.93,0.86
2019-01-24 10:19:12,1.43,1.39,0.98,0.92
2019-01-24 10:26:24,1.43,1.39,0.98,0.92
2019-01-24 10:33:36,1.56,1.41,1.07,1.08
2019-01-24 10:40:48,1.56,1.41,1.07,1.08
2019-01-24 10:48:00,1.77,1.77,1.26,1.33
2019-01-24 10:55:12,1.77,1.77,1.26,1.33
2019-01-24 11:02:24,1.84,1.58,1.31,1.65
2019-01-24 11:09:36,1.84,1.58,1.31,1.65
2019-01-24 11:16:48,1.98,2.03,1.44,1.33
2019-01-24 11:24:00,1.98,2.03,1.44,1.33
2019-01-24 11:31:12,1.84,1.82,1.44,1.12
2019-01-24 11:38:24,1.84,1.82,1.44,1.12
2019-01-24 11:45:36,1.84,1.82,1.44,1.12
2019-01-24 11:52:48,1.88,1.57,1.24,1.3
2019-01-24 12:00:00,1.88,1.57,1.24,1.3
2019-01-24 12:07:12,1.92,1.83,1.08,1.3
2019-01-24 12:14:24,1.92,1.83,1.08,1.3
2019-01-24 12:21:36,1.71,1.84,1.34,1.47
2019-01-24 12:28:48,1.71,1.84,1.34,1.47
2019-01-24 12:36:00,1.61,1.6,1.18,1.42
2019-01-24 12:43:12,1.61,1.6,1.18,1.42
2019-01-24 12:50:24,1.78,1.56,1.36,1.2
2019-01-24 12:57:36,1.78,1.56,1.36,1.2
2019-01-24 13:04:48,1.69,1.59,1.3,1.29
2019-01-24 13:12:00,1.69,1.59,1.3,1.29
2019-01-24 13:19:12,1.66,1.58,1.19,1.12
2019-01-24 13:26:24,1.66,1.58,1.19,1.12
2019-01-24 13:33:36,1.46,1.35,0.99,1.33
2019-01-24 13:40:48,1.46,1.35,0.99,1.33
2019-01-24 13:48:00,1.75,1.68,1.33,1.44
2019-01-24 13:55:12,1.75,1.68,1.33,1.44
2019-01-24 14:02:24,1.44,1.47,1.29,1.39
2019-01-24 14:09:36,1.44,1.47,1.29,1.39
2019-01-24 14:16:48,1.72,1.68,1.45,1.68
2019-01-24 14:24:00,1.72,1.68,1.45,1.68
2019-01-24 14:31:12,1.44,1.38,1.1,1.07
2019-01-24 14:38:24,1.44,1.38,1.1,1.07
2019-01-24 14:45:36,1.44,1.38,1.1,1.07
2019-01-24 14:52:48,1.51,1.34,1.02,1.1
2019-01-24 15:00:00,1.51,1.34,1.02,1.1
2019-01-24 15:07:12,1.58,1.44,1.12,1.17
2019-01-24 15:14:24,1.58,1.44,1.12,1.17
2019-01-24 15:21:36,1.59,1.5,1.19,1.37
2019-01-24 15:28:48,1.59,1.5,1.19,1.37
2019-01-24 15:36:00,1.78,1.69,1.34,1.21
2019-01-24 15:43:12,1.78,1.69,1.34,1.21
2019-01-24 15:50:24,2.09,1.85,1.31,1.58
2019-01-24 15:57:36,2.09,1.85,1.31,1.58
2019-01-24 16:04:48,1.93,1.81,1.31,1.44
2019-01-24 16:12:00,1.93,1.81,1.31,1.44
2019-01-24 16:19:12,1.92,1.73,1.34,1.52
2019-01-24 16:26:24,1.92,1.73,1.34,1.52
2019-01-24 16:33:36,1.43,1.41,1.15,1.21
2019-01-24 16:40:48,1.43,1.41,1.15,1.21
2019-01-24 16:48:00,1.66,1.49,1.11,1.32
2019-01-24 16:55:12,1.66,1.49,1.11,1.32
2019-01-24 17:02:24,2561.4,1.59,1.2,1.56
2019-01-24 17:09:36,2561.4,1.59,1.2,1.56
2019-01-24 17:16:48,3016.15,1.92,1.38,1.4
2019-01-24 17:24:00,3016.15,1.92,1.38,1.4
2019-01-24 17:31:12,2693.9,1.79,1.41,1.53
2019-01-24 17:38:24,2693.9,1.79,1.41,1.53
2019-01-24 17:45:36,2693.9,1.79,1.41,1.53
2019-01-24 17:52:48,3594.37,1.61,1.44,1.73
2019-01-24 18:00:00,3594.37,1.61,1.44,1.73
2019-01-24 18:07:12,3361.08,1.35,1.07,1.2
2019-01-24 18:14:24,3361.08,1.35,1.07,1.2
2019-01-24 18:21:36,3237.19,1.21,1.09,1.0
2019-01-24 18:28:48,3237.19,1.21,1.09,1.0
2019-01-24 18:36:00,3119.24,1.0,0.79,0.71
