,416_APAR_611.11,420_APAR_612.12,424_APAR_613.13,428_APAR_614.14,432_APAR_615.15,436_APAR_616.16,440_APAR_617.17,444_APAR_618.18,448_APAR_619.19,452_APAR_620.20,456_APAR_621.21,460_APAR_622.22,464_APAR_623.23,468_APAR_624.24,472_APAR_625.25,696_FIF_602.2,698_FIF_603.3,700_FIF_604.4,702_FIF_605.5,704_FIF_606.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-23 23:45:36,21.1,21.4,25.7,34.5,47.7,23.5,23.9,31.7,37.6,45.4,18.1,18.7,20.5,45.2,74.6,20.0,24.0,23.0,26.0,19.0
2019-01-23 23:52:48,21.0,21.4,25.7,34.5,47.7,23.4,23.9,31.7,37.6,45.4,18.1,18.7,20.6,45.2,74.6,20.0,24.0,23.0,26.0,19.0
2019-01-24 00:00:00,21.0,21.4,25.7,34.5,47.7,23.4,23.9,31.7,37.6,45.4,18.1,18.7,20.6,45.2,74.6,20.0,24.0,23.0,26.0,19.0
2019-01-24 00:07:12,21.0,21.3,25.7,34.5,47.6,23.4,23.9,31.7,37.5,45.3,18.1,18.7,20.6,45.2,74.5,20.071429,24.0,23.0,26.0,19.0
2019-01-24 00:14:24,21.0,21.3,25.7,34.5,47.6,23.4,23.9,31.7,37.5,45.3,18.1,18.7,20.6,45.2,74.5,20.071429,24.0,23.0,26.0,19.0
2019-01-24 00:21:36,21.0,21.3,25.7,34.5,47.6,23.4,23.8,31.7,37.5,45.3,18.1,18.7,20.7,45.2,74.5,20.357143,24.0,23.0,26.0,19.0
2019-01-24 00:28:48,21.0,21.3,25.7,34.5,47.6,23.4,23.8,31.7,37.5,45.3,18.1,18.7,20.7,45.2,74.5,20.357143,24.0,23.0,26.0,19.0
2019-01-24 00:36:00,21.0,21.3,25.7,34.5,47.6,23.4,23.8,31.7,37.5,45.2,18.1,18.8,20.7,45.2,74.5,20.0625,24.0,23.0,26.0,19.0
2019-01-24 00:43:12,21.0,21.3,25.7,34.5,47.6,23.4,23.8,31.7,37.5,45.2,18.1,18.8,20.7,45.2,74.5,20.0625,24.0,23.0,26.0,19.0
2019-01-24 00:50:24,20.9,21.3,25.7,34.5,47.6,23.4,23.8,31.7,37.5,45.2,18.2,18.8,20.7,45.2,74.5,20.375,24.0,23.0,26.0,19.0
