,2203_LE03_02.2,2270_LE03_03.3,2337_LE03_04.4,2404_LE03_05.5,2471_LE03_06.6,2538_LE03_07.7,2605_LE03_08.8,2672_LE03_09.9,3852_LE01_26.10,4038_LE03_27.26,4406_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-22 23:45:36,37.8,-6.2,-11.3,-15.1,-9.3,-13.8,0.0,-1879.9,0.0,-24.2,0.0
2019-01-22 23:52:48,34.3,78.0,-11.2,-15.5,-9.3,-14.1,0.0,-1975.2,0.0,-24.2,0.0
2019-01-23 00:00:00,34.3,78.0,-11.2,-15.5,-9.3,-14.1,0.0,-1975.2,0.0,-24.2,0.0
2019-01-23 00:07:12,45.9,-37.9,-11.2,-15.1,-9.2,-13.8,0.0,-1969.8,0.0,-24.1,0.0
2019-01-23 00:14:24,45.9,-37.9,-11.2,-15.1,-9.2,-13.8,0.0,-1969.8,0.0,-24.1,0.0
2019-01-23 00:21:36,29.4,7.7,-11.2,-14.9,-9.3,-13.7,0.0,-1862.0,0.0,-24.2,0.0
2019-01-23 00:28:48,29.4,7.7,-11.2,-14.9,-9.3,-13.7,0.0,-1862.0,0.0,-24.2,0.0
2019-01-23 00:36:00,52.0,92.1,-11.5,-14.8,-9.3,-13.7,0.0,-1964.4,0.0,-24.2,0.0
2019-01-23 00:43:12,52.0,92.1,-11.5,-14.8,-9.3,-13.7,0.0,-1964.4,0.0,-24.2,0.0
2019-01-23 00:50:24,23.0,-38.7,-11.2,-15.2,-9.2,-13.9,0.0,-1993.3,0.0,-24.2,0.0
2019-01-23 00:57:36,23.0,-38.7,-11.2,-15.2,-9.2,-13.9,0.0,-1993.3,0.0,-24.2,0.0
2019-01-23 01:04:48,54.5,-8.5,-11.4,-15.0,-9.0,-13.9,0.0,-1996.2,0.0,-24.3,0.0
2019-01-23 01:12:00,54.5,-8.5,-11.4,-15.0,-9.0,-13.9,0.0,-1996.2,0.0,-24.3,0.0
2019-01-23 01:19:12,18.3,112.9,-11.3,-14.8,-9.3,-13.8,0.0,-1888.7,0.0,-24.4,0.0
2019-01-23 01:26:24,18.3,112.9,-11.3,-14.8,-9.3,-13.8,0.0,-1888.7,0.0,-24.4,0.0
2019-01-23 01:33:36,69.2,-37.7,-11.4,-14.7,-9.4,-13.4,0.0,-1923.2,0.0,-24.2,0.0
2019-01-23 01:40:48,69.2,-37.7,-11.4,-14.7,-9.4,-13.4,0.0,-1923.2,0.0,-24.2,0.0
2019-01-23 01:48:00,4.0,-20.9,-11.3,-15.0,-9.3,-13.5,0.0,-1976.6,0.0,-24.2,0.0
2019-01-23 01:55:12,4.0,-20.9,-11.3,-15.0,-9.3,-13.5,0.0,-1976.6,0.0,-24.2,0.0
2019-01-23 02:02:24,78.3,124.6,-11.2,-14.8,-9.0,-13.7,0.0,-1991.9,0.0,-24.1,0.0
2019-01-23 02:09:36,78.3,124.6,-11.2,-14.8,-9.0,-13.7,0.0,-1991.9,0.0,-24.1,0.0
2019-01-23 02:16:48,-9.8,-37.6,-11.1,-14.5,-9.1,-13.4,0.0,-1994.2,0.0,-23.9,0.0
2019-01-23 02:24:00,-9.8,-37.6,-11.1,-14.5,-9.1,-13.4,0.0,-1994.2,0.0,-23.9,0.0
2019-01-23 02:31:12,89.1,-37.5,-11.3,-15.0,-9.2,-13.7,0.0,-1996.1,0.0,-24.2,0.0
