,1_APAR_30.1,13_APAR_33.4,17_APAR_34.5,5_APAR_31.2,649_FIF_11.11,9_APAR_32.3
2019-01-23 06:00:00,36.2,59.3,82.1,37.6,,37.5
2019-01-23 06:07:12,36.2,59.3,82.0,37.6,,37.5
2019-01-23 06:14:24,36.2,59.3,82.0,37.6,,37.5
2019-01-23 06:21:36,36.2,59.2,82.0,37.6,,37.5
2019-01-23 06:28:48,36.2,59.2,82.0,37.6,,37.5
2019-01-23 06:36:00,36.1,59.2,82.0,37.6,,37.4
2019-01-23 06:43:12,36.1,59.2,82.0,37.6,,37.4
2019-01-23 06:50:24,36.1,59.1,82.0,37.5,,37.3
2019-01-23 06:57:36,36.1,59.1,82.0,37.5,,37.3
2019-01-23 07:04:48,36.1,59.1,82.0,37.5,,37.3
2019-01-23 07:12:00,36.1,59.1,82.0,37.5,,37.3
2019-01-23 07:19:12,36.0,59.1,82.0,37.5,,37.3
2019-01-23 07:26:24,36.0,59.1,82.0,37.5,,37.3
2019-01-23 07:33:36,36.0,59.1,82.0,37.5,,37.3
2019-01-23 07:40:48,36.0,59.1,82.0,37.5,,37.3
2019-01-23 07:48:00,36.0,59.1,82.0,37.5,,37.2
2019-01-23 07:55:12,36.0,59.1,82.0,37.5,,37.2
2019-01-23 08:02:24,36.0,59.0,82.0,37.4,,37.2
2019-01-23 08:09:36,36.0,59.0,82.0,37.4,,37.2
2019-01-23 08:16:48,36.0,59.0,82.0,37.4,,37.2
2019-01-23 08:24:00,36.0,59.0,82.0,37.4,,37.2
2019-01-23 08:31:12,36.0,59.0,82.0,37.4,,37.1
2019-01-23 08:38:24,36.0,59.0,82.0,37.4,,37.1
2019-01-23 08:45:36,36.0,59.0,82.0,37.4,,37.1
2019-01-23 08:52:48,36.0,59.0,82.0,37.4,,37.1
2019-01-23 09:00:00,36.0,59.0,82.0,37.4,,37.1
2019-01-23 09:07:12,36.0,58.9,82.0,37.4,,37.0
2019-01-23 09:14:24,36.0,58.9,82.0,37.4,,37.0
2019-01-23 09:21:36,36.0,58.9,82.0,37.4,,37.0
2019-01-23 09:28:48,36.0,58.9,82.0,37.4,,37.0
2019-01-23 09:36:00,36.0,58.9,82.1,37.4,,37.0
2019-01-23 09:43:12,36.0,58.9,82.1,37.4,,37.0
2019-01-23 09:50:24,35.9,58.9,82.1,37.4,,36.9
2019-01-23 09:57:36,35.9,58.9,82.1,37.4,,36.9
2019-01-23 10:04:48,36.0,58.9,82.1,37.4,,36.9
2019-01-23 10:12:00,36.0,58.9,82.1,37.4,,36.9
2019-01-23 10:19:12,36.2,58.9,82.1,37.5,,36.9
2019-01-23 10:26:24,36.2,58.9,82.1,37.5,,36.9
2019-01-23 10:33:36,36.1,58.9,82.1,37.4,,36.8
2019-01-23 10:40:48,36.1,58.9,82.1,37.4,,36.8
2019-01-23 10:48:00,36.0,58.9,82.1,37.4,,36.8
2019-01-23 10:55:12,36.0,58.9,82.1,37.4,,36.8
2019-01-23 11:02:24,36.0,58.9,82.1,37.4,,36.8
2019-01-23 11:09:36,36.0,58.9,82.1,37.4,,36.8
2019-01-23 11:16:48,36.0,58.9,82.1,37.4,,36.7
2019-01-23 11:24:00,36.0,58.9,82.1,37.4,,36.7
2019-01-23 11:31:12,35.9,58.9,82.1,37.4,,36.7
2019-01-23 11:38:24,35.9,58.9,82.1,37.4,,36.7
2019-01-23 11:45:36,35.9,58.9,82.1,37.4,,36.7
2019-01-23 11:52:48,35.9,58.9,82.1,37.4,,36.7
2019-01-23 12:00:00,35.9,58.9,82.1,37.4,,36.7
2019-01-23 12:07:12,35.9,59.0,82.1,37.4,,36.7
2019-01-23 12:14:24,35.9,59.0,82.1,37.4,,36.7
2019-01-23 12:21:36,35.9,59.0,82.1,37.3,,36.7
2019-01-23 12:28:48,35.9,59.0,82.1,37.3,,36.7
2019-01-23 12:36:00,35.9,59.0,82.0,37.3,,36.6
2019-01-23 12:43:12,35.9,59.0,82.0,37.3,,36.6
2019-01-23 12:50:24,35.9,59.0,82.0,37.3,,36.6
2019-01-23 12:57:36,35.9,59.0,82.0,37.3,,36.6
2019-01-23 13:04:48,35.9,59.1,82.0,37.3,,36.6
2019-01-23 13:12:00,35.9,59.1,82.0,37.3,,36.6
2019-01-23 13:19:12,35.9,59.1,82.0,37.3,,36.6
2019-01-23 13:26:24,35.9,59.1,82.0,37.3,,36.6
2019-01-23 13:33:36,35.8,59.1,82.0,37.3,,36.6
2019-01-23 13:40:48,35.8,59.1,82.0,37.3,,36.6
2019-01-23 13:48:00,35.8,59.2,81.9,37.2,,36.6
2019-01-23 13:55:12,35.8,59.2,81.9,37.2,,36.6
2019-01-23 14:02:24,35.7,59.2,81.9,37.1,,36.6
2019-01-23 14:09:36,35.7,59.2,81.9,37.1,,36.6
2019-01-23 14:16:48,35.6,59.2,81.8,37.1,,36.6
2019-01-23 14:24:00,35.6,59.2,81.8,37.1,,36.6
2019-01-23 14:31:12,35.7,59.3,81.8,37.1,,36.6
2019-01-23 14:38:24,35.7,59.3,81.8,37.1,,36.6
2019-01-23 14:45:36,35.7,59.3,81.7,37.1,,36.7
2019-01-23 14:52:48,35.7,59.3,81.7,37.1,,36.7
2019-01-23 15:00:00,35.7,59.3,81.7,37.1,,36.7
2019-01-23 15:07:12,35.7,59.3,81.7,37.1,,36.7
2019-01-23 15:14:24,35.7,59.3,81.7,37.1,,36.7
2019-01-23 15:21:36,35.7,59.3,81.7,37.1,,36.7
2019-01-23 15:28:48,35.7,59.3,81.7,37.1,,36.7
2019-01-23 15:36:00,35.7,59.3,81.6,37.1,,36.7
2019-01-23 15:43:12,35.7,59.3,81.6,37.1,,36.7
2019-01-23 15:50:24,35.6,59.4,81.6,37.1,,36.7
2019-01-23 15:57:36,35.6,59.4,81.6,37.1,,36.7
2019-01-23 16:04:48,35.7,59.4,81.6,37.1,,36.7
2019-01-23 16:12:00,35.7,59.4,81.6,37.1,,36.7
2019-01-23 16:19:12,35.7,59.4,81.5,37.1,,36.8
2019-01-23 16:26:24,35.7,59.4,81.5,37.1,,36.8
2019-01-23 16:33:36,35.6,59.4,81.5,37.1,,36.8
2019-01-23 16:40:48,35.6,59.4,81.5,37.1,,36.8
2019-01-23 16:48:00,35.6,59.4,81.5,37.1,,36.8
2019-01-23 16:55:12,35.6,59.4,81.5,37.1,,36.8
2019-01-23 17:02:24,35.5,59.4,81.4,37.0,,36.8
2019-01-23 17:09:36,35.5,59.4,81.4,37.0,,36.8
2019-01-23 17:16:48,35.6,59.4,81.4,37.0,,36.8
2019-01-23 17:24:00,35.6,59.4,81.4,37.0,,36.8
2019-01-23 17:31:12,35.6,59.4,81.4,37.0,,36.8
2019-01-23 17:38:24,35.6,59.4,81.4,37.0,,36.8
2019-01-23 17:45:36,35.6,59.4,81.3,37.1,,36.8
2019-01-23 17:52:48,35.6,59.4,81.3,37.1,,36.8
2019-01-23 18:00:00,35.6,59.4,81.3,37.1,,36.8
2019-01-23 18:07:12,35.6,59.4,81.3,37.0,,36.9
2019-01-23 18:14:24,35.6,59.4,81.3,37.0,,36.9
2019-01-23 18:21:36,35.5,59.4,81.2,37.0,,36.9
2019-01-23 18:28:48,35.5,59.4,81.2,37.0,,36.9
2019-01-23 18:36:00,35.5,59.4,81.2,37.0,,36.9
2019-01-23 18:43:12,35.5,59.4,81.2,37.0,,36.9
2019-01-23 18:50:24,35.5,59.3,81.2,37.0,,36.9
2019-01-23 18:57:36,35.5,59.3,81.2,37.0,,36.9
2019-01-23 19:04:48,35.5,59.3,81.2,37.0,,36.9
2019-01-23 19:12:00,35.5,59.3,81.2,37.0,,36.9
2019-01-23 19:19:12,35.5,59.3,81.2,36.9,,36.9
2019-01-23 19:26:24,35.5,59.3,81.2,36.9,,36.9
2019-01-23 19:33:36,35.5,59.3,81.2,36.9,,36.9
2019-01-23 19:40:48,35.5,59.3,81.2,36.9,,36.9
2019-01-23 19:48:00,35.5,59.3,81.2,36.9,,36.9
2019-01-23 19:55:12,35.5,59.3,81.2,36.9,,36.9
2019-01-23 20:02:24,35.5,59.3,81.2,36.9,,36.9
2019-01-23 20:09:36,35.5,59.3,81.2,36.9,,36.9
2019-01-23 20:16:48,35.4,336.8,355.1,318.1,,318.1
2019-01-23 20:24:00,35.4,336.8,355.1,318.1,,318.1
2019-01-23 20:31:12,35.4,1724.4,1724.4,1724.4,,1724.4
2019-01-23 20:38:24,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 20:45:36,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 20:52:48,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 21:00:00,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 21:07:12,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 21:14:24,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 21:21:36,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 21:28:48,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 21:36:00,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 21:43:12,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 21:50:24,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 21:57:36,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 22:04:48,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 22:12:00,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 22:19:12,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 22:26:24,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 22:33:36,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 22:40:48,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 22:48:00,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 22:55:12,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 23:02:24,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 23:09:36,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 23:16:48,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 23:24:00,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 23:31:12,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 23:38:24,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 23:45:36,,1724.4,1724.4,1724.4,,1724.4
2019-01-23 23:52:48,,1724.4,1724.4,1724.4,,1724.4
2019-01-24 00:00:00,,1724.4,1724.4,1724.4,,1724.4
2019-01-24 00:07:12,,,,,,
