,100_APAR_127.17,104_APAR_128.18,108_APAR_129.19,112_APAR_130.20,116_APAR_131.21,120_APAR_132.22,124_APAR_133.23,128_APAR_134.24,132_APAR_135.25,21_APAR_111.1,25_APAR_112.2,3820_APAR_19.19,3824_APAR_20.20,44_APAR_113.3,48_APAR_114.4,52_APAR_115.5,56_APAR_116.6,60_APAR_117.7,64_APAR_118.8,650_FIF_104.4,652_FIF_105.5,654_FIF_106.6,68_APAR_119.9,72_APAR_120.10,76_APAR_121.11,80_APAR_122.12,84_APAR_123.13,88_APAR_124.14,92_APAR_125.15,96_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22 23:45:36,39.7,55.9,64.6,,,,,,,28.9,29.2,44.9,95.4,28.2,50.1,89.1,41.4,41.7,44.8,20.285714,26.857143,22.321429,57.4,30.5,33.7,39.0,48.0,37.9,44.8,58.7
2019-01-22 23:52:48,39.6,55.9,64.7,,,,,,,28.9,29.2,44.8,95.4,28.2,50.1,89.1,41.4,41.7,44.8,20.103448,29.0,22.551724,57.3,30.5,33.7,38.9,48.0,37.9,44.8,58.6
2019-01-23 00:00:00,39.6,55.9,64.7,,,,,,,28.9,29.2,44.8,95.4,28.2,50.1,89.1,41.4,41.7,44.8,20.103448,29.0,22.551724,57.3,30.5,33.7,38.9,48.0,37.9,44.8,58.6
2019-01-23 00:07:12,39.6,55.9,64.7,,,,,,,28.8,29.1,44.8,95.4,28.2,50.0,89.1,41.4,41.6,44.8,20.206897,32.0,22.965517,57.3,30.5,33.7,38.9,48.0,38.0,44.7,58.5
2019-01-23 00:14:24,39.6,55.9,64.7,,,,,,,28.8,29.1,44.8,95.4,28.2,50.0,89.1,41.4,41.6,44.8,20.206897,32.0,22.965517,57.3,30.5,33.7,38.9,48.0,38.0,44.7,58.5
2019-01-23 00:21:36,39.7,55.9,64.8,,,,,,,28.8,29.1,44.7,95.4,28.1,50.0,89.0,41.4,41.6,44.8,20.0,32.0,22.413793,57.3,30.5,33.7,38.9,48.0,38.0,44.7,58.4
2019-01-23 00:28:48,39.7,55.9,64.8,,,,,,,28.8,29.1,44.7,95.4,28.1,50.0,89.0,41.4,41.6,44.8,20.0,32.0,22.413793,57.3,30.5,33.7,38.9,48.0,38.0,44.7,58.4
2019-01-23 00:36:00,39.7,55.9,64.9,,,,,,,28.8,29.1,44.7,95.5,28.1,50.0,89.0,41.3,41.6,44.8,20.0,32.0,22.241379,57.2,30.5,33.7,38.9,48.0,38.0,44.7,58.3
2019-01-23 00:43:12,39.7,55.9,64.9,,,,,,,28.8,29.1,44.7,95.5,28.1,50.0,89.0,41.3,41.6,44.8,20.0,32.0,22.241379,57.2,30.5,33.7,38.9,48.0,38.0,44.7,58.3
2019-01-23 00:50:24,39.6,55.9,64.9,,,,,,,28.7,29.0,44.6,95.5,28.0,50.0,89.0,41.3,41.6,44.7,20.0,32.0,22.148148,57.2,30.5,33.6,38.9,48.0,38.1,44.7,58.2
2019-01-23 00:57:36,39.6,55.9,64.9,,,,,,,28.7,29.0,44.6,95.5,28.0,50.0,89.0,41.3,41.6,44.7,20.0,32.0,22.148148,57.2,30.5,33.6,38.9,48.0,38.1,44.7,58.2
2019-01-23 01:04:48,39.5,55.9,65.0,,,,,,,28.7,29.0,44.5,95.5,28.0,49.9,89.0,41.3,41.6,44.7,20.0,32.5,22.535714,57.2,30.4,33.6,38.8,48.0,38.1,44.6,58.1
2019-01-23 01:12:00,39.5,55.9,65.0,,,,,,,28.7,29.0,44.5,95.5,28.0,49.9,89.0,41.3,41.6,44.7,20.0,32.5,22.535714,57.2,30.4,33.6,38.8,48.0,38.1,44.6,58.1
2019-01-23 01:19:12,39.6,56.0,65.1,,,,,,,28.7,29.0,44.4,95.5,28.0,49.9,89.0,41.3,41.5,44.7,20.0,33.0,22.25,57.1,30.4,33.6,38.8,48.0,38.1,44.6,58.1
2019-01-23 01:26:24,39.6,56.0,65.1,,,,,,,28.7,29.0,44.4,95.5,28.0,49.9,89.0,41.3,41.5,44.7,20.0,33.0,22.25,57.1,30.4,33.6,38.8,48.0,38.1,44.6,58.1
2019-01-23 01:33:36,39.6,55.9,65.1,,,,,,,28.7,28.9,44.2,95.5,27.9,49.9,89.0,41.3,41.5,44.7,20.0,33.0,22.391304,57.1,30.4,33.6,38.8,48.0,38.2,44.6,58.0
2019-01-23 01:40:48,39.6,55.9,65.1,,,,,,,28.7,28.9,44.2,95.5,27.9,49.9,89.0,41.3,41.5,44.7,20.0,33.0,22.391304,57.1,30.4,33.6,38.8,48.0,38.2,44.6,58.0
2019-01-23 01:48:00,39.6,56.0,65.2,,,,,,,28.6,28.9,43.9,95.5,27.9,49.8,89.0,41.3,41.5,44.7,20.0,33.0,22.148148,57.1,30.4,33.6,38.8,48.0,38.2,44.6,57.9
2019-01-23 01:55:12,39.6,56.0,65.2,,,,,,,28.6,28.9,43.9,95.5,27.9,49.8,89.0,41.3,41.5,44.7,20.0,33.0,22.148148,57.1,30.4,33.6,38.8,48.0,38.2,44.6,57.9
2019-01-23 02:02:24,39.5,56.0,65.2,,,,,,,28.6,28.9,43.8,95.5,27.9,49.8,89.0,41.3,41.5,44.7,20.0,33.0,22.321429,57.0,30.4,33.5,38.8,48.0,38.3,44.6,57.8
2019-01-23 02:09:36,39.5,56.0,65.2,,,,,,,28.6,28.9,43.8,95.5,27.9,49.8,89.0,41.3,41.5,44.7,20.0,33.0,22.321429,57.0,30.4,33.5,38.8,48.0,38.3,44.6,57.8
2019-01-23 02:16:48,39.5,56.0,65.3,,,,,,,28.6,28.9,43.8,95.5,27.8,49.8,89.0,41.3,41.5,44.6,20.0,33.0,22.107143,57.0,30.4,33.5,38.7,48.0,38.3,44.5,57.8
