,416_APAR_611.11,420_APAR_612.12,424_APAR_613.13,428_APAR_614.14,432_APAR_615.15,436_APAR_616.16,440_APAR_617.17,444_APAR_618.18,448_APAR_619.19,452_APAR_620.20,456_APAR_621.21,460_APAR_622.22,464_APAR_623.23,468_APAR_624.24,472_APAR_625.25,696_FIF_602.2,698_FIF_603.3,700_FIF_604.4,702_FIF_605.5,704_FIF_606.6
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,
2019-01-22 23:45:36,22.8,23.2,26.3,35.1,48.0,25.3,25.8,32.5,38.2,45.7,20.0,20.4,20.5,46.0,76.1,22.0,25.0,23.0,26.0,20.0
2019-01-22 23:52:48,22.8,23.2,26.3,35.1,48.0,25.3,25.8,32.5,38.2,45.7,20.0,20.3,20.5,45.9,76.1,22.0,25.0,23.0,26.0,20.0
2019-01-23 00:00:00,22.8,23.2,26.3,35.1,48.0,25.3,25.8,32.5,38.2,45.7,20.0,20.3,20.5,45.9,76.1,22.0,25.0,23.0,26.0,20.0
2019-01-23 00:07:12,22.7,23.1,26.3,35.1,48.0,25.2,25.8,32.5,38.2,45.7,19.9,20.3,20.5,45.9,76.1,22.0,25.0,23.0,26.0,20.0
2019-01-23 00:14:24,22.7,23.1,26.3,35.1,48.0,25.2,25.8,32.5,38.2,45.7,19.9,20.3,20.5,45.9,76.1,22.0,25.0,23.0,26.0,20.0
2019-01-23 00:21:36,22.7,23.1,26.3,35.1,48.0,25.2,25.7,32.5,38.1,45.7,19.9,20.2,20.4,45.9,76.1,21.965517,25.0,23.0,26.0,20.0
2019-01-23 00:28:48,22.7,23.1,26.3,35.1,48.0,25.2,25.7,32.5,38.1,45.7,19.9,20.2,20.4,45.9,76.1,21.965517,25.0,23.0,26.0,20.0
2019-01-23 00:36:00,22.7,23.1,26.2,35.1,48.0,25.2,25.7,32.4,38.1,45.7,19.9,20.2,20.3,45.9,76.1,22.0,25.0,23.0,26.0,20.0
2019-01-23 00:43:12,22.7,23.1,26.2,35.1,48.0,25.2,25.7,32.4,38.1,45.7,19.9,20.2,20.3,45.9,76.1,22.0,25.0,23.0,26.0,20.0
2019-01-23 00:50:24,22.7,23.1,26.2,35.0,48.0,25.2,25.7,32.4,38.1,45.7,19.8,20.2,20.3,45.8,76.1,21.962963,25.0,23.0,26.0,20.0
