,2242_LE03_02.2,2309_LE03_03.3,2376_LE03_04.4,2443_LE03_05.5,2510_LE03_06.6,2577_LE03_07.7,2644_LE03_08.8,2711_LE03_09.9,3860_LE01_26.10,4077_LE03_27.26,4445_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-22 23:45:36,1558.5,419.1,1116.8,266.4,1339.5,201.3,673.1,3525.0,4.5,85.4,0.0
2019-01-22 23:52:48,1559.1,419.1,1117.1,266.4,1339.8,201.3,673.3,3525.7,4.5,85.5,0.0
2019-01-23 00:00:00,1559.1,419.1,1117.1,266.4,1339.8,201.3,673.3,3525.7,4.5,85.5,0.0
2019-01-23 00:07:12,1559.4,419.2,1117.4,266.4,1340.0,201.3,673.4,3526.6,4.5,85.5,0.0
2019-01-23 00:14:24,1559.4,419.2,1117.4,266.4,1340.0,201.3,673.4,3526.6,4.5,85.5,0.0
2019-01-23 00:21:36,1559.5,419.2,1117.6,266.5,1340.2,201.4,673.5,3526.9,4.5,85.5,0.0
2019-01-23 00:28:48,1559.5,419.2,1117.6,266.5,1340.2,201.4,673.5,3526.9,4.5,85.5,0.0
2019-01-23 00:36:00,1559.6,419.2,1117.8,266.5,1340.3,201.4,673.6,3527.2,4.5,85.5,0.0
2019-01-23 00:43:12,1559.6,419.2,1117.8,266.5,1340.3,201.4,673.6,3527.2,4.5,85.5,0.0
2019-01-23 00:50:24,1560.0,419.3,1118.1,266.5,1340.5,201.4,673.6,3528.1,4.5,85.5,0.0
2019-01-23 00:57:36,1560.0,419.3,1118.1,266.5,1340.5,201.4,673.6,3528.1,4.5,85.5,0.0
2019-01-23 01:04:48,1560.6,419.3,1118.3,266.6,1340.7,201.5,673.7,3529.0,4.5,85.6,0.0
2019-01-23 01:12:00,1560.6,419.3,1118.3,266.6,1340.7,201.5,673.7,3529.0,4.5,85.6,0.0
2019-01-23 01:19:12,1560.7,419.3,1118.5,266.6,1340.9,201.5,673.8,3529.6,4.5,85.6,0.0
2019-01-23 01:26:24,1560.7,419.3,1118.5,266.6,1340.9,201.5,673.8,3529.6,4.5,85.6,0.0
2019-01-23 01:33:36,1560.7,419.4,1118.7,266.6,1341.1,201.5,673.9,3529.7,4.5,85.6,0.0
2019-01-23 01:40:48,1560.7,419.4,1118.7,266.6,1341.1,201.5,673.9,3529.7,4.5,85.6,0.0
2019-01-23 01:48:00,1560.9,419.4,1119.0,266.6,1341.3,201.6,674.0,3530.3,4.5,85.6,0.0
2019-01-23 01:55:12,1560.9,419.4,1119.0,266.6,1341.3,201.6,674.0,3530.3,4.5,85.6,0.0
2019-01-23 02:02:24,1561.6,419.5,1119.2,266.7,1341.5,201.6,674.1,3531.0,4.5,85.6,0.0
2019-01-23 02:09:36,1561.6,419.5,1119.2,266.7,1341.5,201.6,674.1,3531.0,4.5,85.6,0.0
2019-01-23 02:16:48,1561.8,419.5,1119.5,266.7,1341.7,201.6,674.2,3531.9,4.5,85.6,0.0
2019-01-23 02:24:00,1561.8,419.5,1119.5,266.7,1341.7,201.6,674.2,3531.9,4.5,85.6,0.0
2019-01-23 02:31:12,1561.9,419.5,1119.7,266.7,1341.9,201.7,674.3,3532.9,4.5,85.7,0.0
2019-01-23 02:38:24,1561.9,419.5,1119.7,266.7,1341.9,201.7,674.3,3532.9,4.5,85.7,0.0
2019-01-23 02:45:36,1561.9,419.5,1119.7,266.7,1341.9,201.7,674.3,3532.9,4.5,85.7,0.0
