,101_APAR_127.17,105_APAR_128.18,109_APAR_129.19,113_APAR_130.20,117_APAR_131.21,121_APAR_132.22,125_APAR_133.23,129_APAR_134.24,133_APAR_135.25,22_APAR_111.1,26_APAR_112.2,3821_APAR_19.19,3825_APAR_20.20,45_APAR_113.3,49_APAR_114.4,53_APAR_115.5,57_APAR_116.6,61_APAR_117.7,65_APAR_118.8,651_FIF_104.4,653_FIF_105.5,655_FIF_106.6,69_APAR_119.9,73_APAR_120.10,77_APAR_121.11,81_APAR_122.12,85_APAR_123.13,89_APAR_124.14,93_APAR_125.15,97_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-25 23:45:36,26.0,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.2,26.5,23.0,15.7,22.0,21.2,19.9,15.4,27.3,20.7,16.6
2019-01-25 23:52:48,26.0,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.3,26.5,23.2,15.7,22.0,21.2,19.9,15.4,27.3,20.7,16.6
2019-01-26 00:00:00,26.0,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.3,26.5,23.2,15.7,22.0,21.2,19.9,15.4,27.3,20.7,16.6
2019-01-26 00:07:12,26.0,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.4,26.5,23.2,15.7,22.0,21.2,19.9,15.4,27.3,20.7,16.6
2019-01-26 00:14:24,26.0,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.4,26.5,23.2,15.7,22.0,21.2,19.9,15.4,27.3,20.7,16.6
2019-01-26 00:21:36,26.1,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.3,26.5,23.2,15.7,22.0,21.2,19.9,15.4,27.3,20.7,16.6
2019-01-26 00:28:48,26.1,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.3,26.5,23.2,15.7,22.0,21.2,19.9,15.4,27.3,20.7,16.6
2019-01-26 00:36:00,26.1,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.3,26.5,23.0,15.7,22.0,21.2,19.9,15.4,27.3,20.7,16.6
2019-01-26 00:43:12,26.1,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.3,26.5,23.0,15.7,22.0,21.2,19.9,15.4,27.3,20.7,16.6
2019-01-26 00:50:24,26.1,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.2,26.5,22.9,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
2019-01-26 00:57:36,26.1,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.2,26.5,22.9,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
2019-01-26 01:04:48,26.0,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.2,26.5,22.8,15.7,22.0,21.2,19.9,15.4,27.3,20.7,16.6
2019-01-26 01:12:00,26.0,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.2,26.5,22.8,15.7,22.0,21.2,19.9,15.4,27.3,20.7,16.6
2019-01-26 01:19:12,26.0,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.2,26.5,23.1,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
2019-01-26 01:26:24,26.0,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.2,26.5,23.1,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
2019-01-26 01:33:36,26.0,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.5,26.5,23.3,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
2019-01-26 01:40:48,26.0,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.5,26.5,23.3,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
2019-01-26 01:48:00,26.0,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.3,26.5,23.2,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
2019-01-26 01:55:12,26.0,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.3,26.5,23.2,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
2019-01-26 02:02:24,26.1,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.3,26.5,23.1,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
2019-01-26 02:09:36,26.1,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.3,26.5,23.1,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
2019-01-26 02:16:48,26.1,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.3,26.5,23.0,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
2019-01-26 02:24:00,26.1,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.3,26.5,23.0,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
2019-01-26 02:31:12,26.1,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.2,26.5,22.8,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
2019-01-26 02:38:24,26.1,20.0,16.4,,,,,,,,,10.0,9.8,,,,23.1,22.7,20.9,23.2,26.5,22.8,15.7,22.0,21.2,20.0,15.4,27.3,20.7,16.6
